0.30490343456287  0.22801855264277  0.16439464004926  0.70233884561124  0.47224693001234  0.20522291648370 -0.43369825617171  0.44522215237228  0.27934279037332  0.88368406136033 -0.32732947082806  0.18621672679395  0.39684364725077 -0.52910117102920  0.42403577846626  0.26954344448386  0.53528478030194  0.54967698213832 -0.75057041571613  0.36206762252124  0.35006530733323 -0.35337929221682  0.67477206353636 -0.08069504537230  0.13216902016404  0.28762191467873 -0.52813915858203  0.19719172022422  0.50319499590514  0.47938416690984  0.06860632543295  0.47844262475559 -0.23519320214832  0.57165876775872  0.56078561145330 -0.57318958016015  0.51162573311805  0.21475143259142  0.44855455921214  0.61548455158515  0.70360052255557  0.21506019947503  0.67555659725345 -0.34371699078756  0.24485012284613  0.90280350296934  0.35564908168404  0.17938890359128 -0.05885315532488 -0.87302147423249  0.33341593697135  0.16133789904131  0.37187925645550  0.39671876296776  0.33126170028467  0.40977802799607  0.32045276653037  0.65652263967159  0.00802795880217 -0.30789834625949 -0.53991218459262  0.18174348726396  0.48300043400089  0.66122927094517  0.27073675077983 -0.52986619756048  0.33580708769327  0.02980328277090  0.26602073983700  0.60124839886605  0.44036265721985 -0.25653078748564  0.00839450830585  0.45204046707747  0.36594519013046 -0.47530657255719 -0.17924574651967 -0.07750368664256 -0.79936271341034  0.37479352769523 -0.49756585982806 -0.50304910847879  0.17519064362627  0.07742329588724  0.16726941625721 -0.53229456794505 -0.39882981936775 -0.01571365939211 -0.39273932014156  0.08423236207488 -0.46942183650142  0.87425703574800 -0.67778025243441 -0.62509961401301  0.28643405999397 -0.25706623712990 -0.78288998102592  0.69154344634925 -0.46957648147399 -0.17932299757079 -0.00760063158027  0.81184598683705  0.16884107597970 -0.00741741769958 -0.20799158010738  0.91056316734232 -0.70955662441299 -0.17443078990222  0.06994593483358  0.65067714193343 -0.39643682175185 -0.21096307139916  0.60013088863133 -0.01722421126842  0.56813052025120 -0.23755748837136  0.43390082405793 -0.06591782074505 -0.01187792009800  0.69135241878024 -0.61302475493881 -0.35936215948716 -0.25266064347019 -0.43023734044304 -0.39559718977859  0.40644484486977 -0.43235949270197 -0.28444605961747  0.78651458809216  0.33580123093068 -0.08415100311593 -0.39599504510339  0.41535056923811 -0.00962674393559  0.65407546959506  0.19260500518637 -0.39523701598620  0.52068283229144 -0.14985990436923 -0.51588395071692 -0.07868678727178 -0.82652392331692  0.22233865423898 -0.12750435440775  0.80979906599359 -0.55793639393306 -0.29419152182214  0.60236188580230  0.25090882421975  0.49799221422947 -0.09829471922484 -0.25728656471568  0.48421867222168  0.47073055670044 -0.09585520844029  0.22974897532281  0.15080318207707 -0.31763786971348 -0.58368860727354 -0.49258146303512 32212.50000000000000
0.23922159073657  0.16136050484371  0.10238084570012  0.62484301251884  0.40451255937581  0.13178095629545 -0.54013180842972  0.37866615165076  0.21064370339287  0.79574652481746 -0.43059375114391  0.50926957316642  0.12960460650253  0.32692552617670 -0.67250487244587  0.35794588482810  0.20300438198217  0.46882917728510  0.47629496273575  0.29606362941077  0.86881390575948  0.28547718168400 -0.41669042459913  0.59765746117508 -0.15039203641549  0.06575826232439  0.22788355362150  0.54569538592822  0.13248864190626  0.43438411072109  0.41032445692027 -0.00127942589033  0.41130550677989 -0.29865869160256  0.50072888723385  0.70469095763734  0.48727850472505 -0.69022958548283  0.44143164332624  0.15096306091637  0.38155616621119  0.53773849380764  0.63668260482467  0.14604918532206  0.60344299940157 -0.44513486937390  0.17912539626637  0.80713390736490  0.52671345986100  0.28730589574498  0.11356637641801 -0.11437055542522  0.26855503699577  0.09417977998424  0.30767392942793  0.33107086629296  0.26897766059516  0.34417628124895  0.25520366931287  0.57724985500251  0.49847833249530 -0.06060631536607  0.58676956939288 -0.41324046824824 -0.64688995221003  0.09863680074889  0.41467390288933  0.58801257656092  0.21118045779464 -0.66572288079786  0.27083832281861 -0.02787133252521  0.20385278055039  0.52566013463805  0.37345370190500 -0.34213686337329 -0.05105545348368  0.38465894075559  0.30110970532822 -0.56477240363736 -0.54525586551276 -0.55256656161708  0.14050813352223  0.03415271977006  0.12511578969995 -0.59206643617915 -0.45361323111501 -0.05503334895756 -0.44110084488931  0.03837476503830 -0.53082195927896  0.85527086592813  0.82063240551947 -0.74877234418353 -0.71322738127139  0.24292939077216 -0.29886645210023 -0.86272447982128  0.62543824354423 -0.21910217941714  0.25664686479500 -0.04567378408202  0.79750109106856  0.12358945417617 -0.03986057558126 -0.24780175288822  0.84795748963610  0.73052227736815 -0.21329098942774  0.02944757302198  0.59065955488228 -0.44381704643479 -0.25050045885237  0.58025766677096 -0.05752826446616  0.60892650840507  0.50883438708661 -0.27999850245023  0.38244134319446 -0.10295688254296 -0.05096510771867  0.62312925444173 -0.67197659827882 -0.40609627611798 -0.29466414184305 -0.48751573015871 -0.44053733753433  0.34620605567889  0.81848199488902 -0.48264503570452 -0.32629975369476  0.75279853043762 -0.12236577117971 -0.44208162493444  0.37011734559525 -0.04818474880797  0.60185745818420  0.15151593062889 -0.43915425593895  0.46090309545912  0.78005605338524 -0.18752152633614  0.75119090295452 -0.58250335222149 -0.10927911776019 -0.92371886107720  0.17895363178804 -0.16818278323521  0.75380339062478 -0.63537674969208 -0.33535912727856  0.56809311570610  0.21291448402151  0.44103472893739 -0.13741047289905 -0.30004977086500  0.45305237999029  0.42027166931316 -0.13439387779859  0.21419056358987 32327.50000000000000
0.29615703994342  0.21179674680515  0.15472593176225  0.71299283078205  0.47287815488003  0.16847987833853 -0.51457917244176  0.44621369364462  0.25908160361557  0.90546842779582 -0.41499049843736  0.57696803102256  0.18795327056713  0.38135910539492  0.42270920567532  0.25452239181452  0.54487329605894  0.35541748679806  0.34600966631483 -0.34874490086358  0.68136645820423 -0.10796215200447  0.11186521619421  0.28744818412347  0.61667653330064  0.18333148220311  0.50484550850023  0.47597616515970  0.03939541010997  0.48278858207754 -0.24094056549507  0.57740008766467  0.78867094081415  0.55752111858582 -0.65539576944894  0.51027802860385  0.20362916409561  0.44821009174228  0.60949531171321  0.19070738927473  0.69508680389654 -0.42493211603141  0.23158421305857  0.90854989889819  0.59540002398260  0.34178495591801  0.16235226227794 -0.05609390856959 -0.92219508720957  0.32730708946494  0.14065659204989  0.36944739335998  0.39429392127328  0.32913478360688  0.40845284206964  0.31368326974271  0.65386122314322  0.56653068396536 -0.01852595861193  0.65955671230327 -0.40297498922838 -0.60528092739583  0.48316342143236  0.67548832247284  0.27020074543276 -0.66393719736086  0.33067728957272  0.02692654911669  0.26074966011296  0.59897711212016  0.43929607203381 -0.30971542451028  0.00187174800429  0.45006385322149  0.36316280959852 -0.51193655286896 -0.14586940332170 -0.20509061985593 -0.11935396459792 -0.31213817235238 -0.63120061496734 -0.63538379085925  0.09625774392594 -0.01958263902421  0.07704010800646 -0.68789904405374 -0.49868944778270 -0.11025644775430 -0.52164021109141 -0.01716060212000 -0.58721964517535  0.80818840007009  0.76617856892839 -0.88676385503471  0.19838209792908 -0.36488730321619  0.58274850598513 -0.28230300901412 -0.09839681887434  0.73305769879537  0.07500048433709 -0.08363441546854 -0.30495627495443  0.79448613922429  0.68734464973882 -0.27046224793316 -0.02220188273043  0.54756101953214 -0.51047581905666 -0.31868244203390  0.52973388227380 -0.11507917799654  0.57436474495155  0.46752476199249 -0.31470822765701  0.33974436715194 -0.15527860896911 -0.10576507633926  0.58290215282191 -0.47950230901199 -0.37706796152579 -0.53958228435321 -0.51456483082290  0.30837210260369  0.77493723219609 -0.57260892487563 -0.38951342364900  0.69674403773483  0.29780283258410 -0.17848982258727 -0.51263025343610  0.32720469428961 -0.10187792788683  0.55693050152495  0.10492788695104 -0.51631157154675  0.42153016828576  0.73487436841440 -0.23795807628098  0.71153221333767 -0.64479449577038 -0.14347563289861  0.13273660235058 -0.23666118267437  0.70375040180442 -0.68949396656929 -0.40491130437585  0.52076443429249  0.16886414908362  0.40035818188375 -0.19720005396454 -0.34633005363574  0.40850082105087  0.37769900325768 -0.19196018120070  0.17546380303533  0.88704238594456  0.08396239471939 -0.41901408256185  0.85813571663981 32435.00000000000364
0.22781425631185  0.45367783774306  0.13995186477501  0.09011554582160 -0.33018003166806  0.84164197955316  0.63807626475528  0.40724379296391  0.07490350976430 -0.65036138119906  0.38126748789386  0.17928475918175  0.82195993422833 -0.55344999988609  0.50359999595418  0.52136694626133  0.13139920929409  0.35805517174634  0.18141728410005  0.47471416229657  0.28596399803997  0.88770510717777  0.28082605289692  0.63496866671207 -0.41328308895845  0.60696283765986 -0.18621248658993  0.03896331175948  0.22849104205296  0.54157183846468  0.11468933055307  0.43706792214815  0.40926973341681 -0.03997625379160  0.41794009668448  0.51262312697706 -0.30765452019576  0.50730859321325  0.70171279121028  0.48702747919449 -0.80153250761663  0.44276675360820  0.13689251757276  0.38112823990728  0.53504579685181  0.11051435817766  0.62322744117965 -0.55743029097640  0.16186842062857  0.81776057622549  0.52036641204300  0.26286334940942  0.09141265164204  0.27659524749346 -0.11287755209522  0.34077108260417  0.26057446155225 -0.16664377712800  0.06698269952002  0.30612627262730  0.32826682659293  0.39958348021421  0.26762810591691  0.34400106013849  0.24661589163008  0.57796719814651  0.49428395250134 -0.09545345853715  0.58045056007611 -0.54857956385740 -0.73413168841828  0.50446298430353  0.41673935607171  0.60325125599162  0.21114606006025  0.26460351988818 -0.03255430970137  0.19775569996983  0.52648878425034  0.37113754310835 -0.70551110408513  0.77176130467416 -0.71193702777062  0.05211397915687  0.93855285302963  0.45215040080295 -0.07361176375858  0.02519701811367 -0.78519465722264 -0.57550263950481 -0.16186421931634 -0.59600689948337 -0.07362695928752 -0.67704836947270  0.71907979000169  0.84702361037377  0.70453342715833  0.14633632365753 -0.42535859113176  0.51106638033401 -0.33831168345473  0.15177509447712 -0.14854364382837  0.66071765748055  0.70751328834154  0.02040355867163 -0.12723957629063 -0.36096914186663  0.72478695086207  0.60499195512239 -0.32463184321510 -0.07359515310415  0.48130780690009 -0.58029016625613 -0.37469684098607  0.78405739363243  0.50101762877171 -0.16790255230898  0.49622605778104  0.40204565281107 -0.37188113590630  0.28100587766387 -0.20525522198239 -0.15711711203491  0.50962342258768 -0.54971970220192 -0.43945666972232 -0.62189551580854 -0.58187332537159  0.24225511398824  0.68943976782754 -0.65226102390158 -0.44978015095363  0.95863181289658  0.65357687358951  0.89090877526858 -0.23026093519175  0.94396447410991 -0.58112909372549  0.27422425019881 -0.15259870959612  0.82884562939029  0.49765165339314  0.05441468150370 -0.58253803813458  0.35580767062097  0.65199285783252 -0.28993844935627  0.62822618375519 -0.74453550533178 -0.18449626181201  0.78281823025998  0.08031244164787 -0.29289644068887  0.64046927252328 -0.46488902736298  0.47820628266965  0.12197892983495  0.33699824594358 -0.25046999111547 32549.99999999999636
0.20650433133997  0.44815281090823  0.11007233622306  0.07341457543258 -0.32171576992354  0.83609103251154  0.63797064167491  0.40250596609014  0.00418386095922 -0.75267596036924  0.37525713976110  0.13651385778450  0.83021180586074  0.49765233538956  0.51424410122541  0.12851160778213  0.35189665433958  0.15140215396796  0.47006511003223  0.26627007669766  0.89220268164490  0.26870757826391  0.62587178817395 -0.41616040800090  0.60525508492563 -0.22262246045333  0.00732411041779  0.22530033796829  0.53616178161791  0.09100172208906  0.43048886239459  0.40446628434378 -0.08313715840268  0.41397467358676  0.50611381977691 -0.31989703209781  0.50187903698489  0.69481716364716  0.48242588771897 -0.90064194949408  0.43863703169568  0.11708669107370  0.37142673473888  0.52924640732966  0.06624321868825  0.62287547983071 -0.66423858372522  0.13659807477478  0.81763455507473  0.51316885532005  0.22349800113416  0.06316840206090  0.27492791934192 -0.11690127216207  0.33728467952913  0.24474837539718 -0.16012250120278  0.03340486059057  0.29931501794798  0.31718427514759  0.39484896028243  0.26207136319471  0.33704047345185  0.22861172329609  0.57330048830087  0.48883898896837 -0.13258457245011  0.57272508471678 -0.81100142646998  0.49679086918251  0.41156674488198  0.60187826732967  0.20702049369890  0.24939307542613 -0.04149071449657  0.18635698170354  0.52202173217838  0.35855715143983 -0.48076087799249  0.46734000743747 -0.82980009545937  0.68026196946391 -0.83513587251038 -0.00905533539636  0.86068303929257  0.37408855981119 -0.15273470087681 -0.04578462271585 -0.94038491936865 -0.66231805062957 -0.23920444473963 -0.71534263313565 -0.15718975932879  0.62959102810558  0.74736404174947  0.62847255165545  0.07875696182090 -0.51932581456051  0.43376915474086 -0.42631917417573  0.07484578791719 -0.22241513834347  0.57577529264790  0.64966934902345 -0.05436783558628 -0.18716850876550 -0.44303963121704  0.64415460996877  0.52110459524398 -0.40538067668840 -0.14792645151810  0.40726473550198 -0.68233206521032 -0.46728002165236  0.68965302066615  0.44941252542416 -0.24894216847041  0.41800696483283  0.32872364983138 -0.43278742161940  0.21068382823910 -0.27837478698704 -0.23410110614318  0.43230996166704 -0.65854676848332 -0.55143689550171 -0.71982959228658 -0.68890044354448  0.16717898868673  0.60361172748452 -0.78564709736316 -0.54089916534756  0.85758626528966  0.58870987384449  0.79375381898134 -0.30845304752984  0.85984431788711 -0.68581576721616  0.20815212818913 -0.22793014779506  0.73482726716192  0.42754544188617 -0.01407935657134 -0.69165093761252  0.28258986318126  0.56703142000965 -0.36252927036873  0.54530379574296 -0.23250736394714  0.69129893748415  0.01052645526166 -0.38683543462808  0.56553910396514 -0.56178820656842  0.41846207647808  0.05889741358543  0.26473557027242 -0.33343164422664 -0.47988597656358  0.80016281743450 32674.99999999999636
0.52668545240313  0.14722170376105  0.12409745961364 -0.24432673037293  0.74122385009796  0.01051300743653  0.48137001258098  0.45154753738092  0.15214910582083  0.58009428313971  0.59649935097441  0.19294325073552  0.42517632356304  0.18654164479716  0.55230004042231  0.31818373504437  0.50324493933385 -0.15905201365411  0.33123875679151  0.71624459622631 -0.34397839132943  0.70344270112280 -0.19110634807008  0.04061114101558  0.29275423832171  0.62313726207957  0.13483089418543  0.50841858999216  0.48150814359843 -0.06276804368579  0.49650793608261  0.58848931705979 -0.26068499579160  0.58600468436373  0.79558952167449  0.56593704075395 -0.37301364726500 -0.88043936964681  0.51982276458346  0.16573594319725  0.44169606085854  0.61484879078262  0.08077277921765  0.17990198815055  0.94211364085378  0.59513728837950  0.24352526382325  0.10134851069209  0.34537943670996 -0.05542449824694  0.40966364553895  0.30153803348654 -0.02046419141205 -0.08907203672063  0.06495235798253  0.36825136161772  0.38302681141683  0.46998020719448  0.32959801817518  0.40885093858561  0.28390507015552  0.66460549451667  0.57128580833896 -0.10416872947481  0.65960045005970 -0.77786058557475  0.57648567276671  0.49007105753489  0.69902402749172  0.27307148895815  0.30867321511612  0.01524853349707  0.24565493082536  0.60909289526766  0.42407536659391 -0.47047619438556  0.54607768228051 -0.01975830084110  0.45497973397061  0.35297700162744 0.61539926580363 -0.98546489113028 -0.07254726836392  0.76658606413473 -0.24555162132999  0.99230889462022 -0.12155251681027 -0.32954051206667 -0.85984777632654  0.56697058460614  0.68138285750087  0.56075110516718  0.01137952217217 -0.62982804758585  0.37312789436396 -0.53226027813062  0.83710750660350  0.93215091132075 -0.30611465577229  0.52035009142985  0.57310770791223 -0.13592722698907 -0.24712256972088 -0.53282806197279  0.57709451890281  0.46052961837686 -0.49629048396612 -0.23202703411891  0.34657628609743 -0.79232645821830 -0.58624323636805  0.62551925514521  0.38707579650561 -0.34677477543324  0.36270947263423  0.26767795917850  0.85624197503954 -0.46845634898458  0.14662478059495 -0.35934843029573 -0.32374341501648  0.37342737170073 -0.78472951150009 -0.81816630405192  0.10071701293170  0.54379890991932 -0.95601437332461 -0.64465285529266  0.77979925569480  0.52008246759157  0.72150927981483 -0.39896091224405  0.92317702120348  0.77006476271775 -0.80592630597842  0.14604146362207 -0.31437992310274  0.66681698464455  0.36673386964126 -0.08576302019249 -0.82924069830198  0.22143209002215  0.50553849344729 -0.43684885101510  0.48803995546666 -0.26929484645601  0.62916413372490 -0.06166361212430 -0.51078839779091  0.50127938373410 -0.68186037162324  0.35770854352919 -0.00522278924384  0.20261099988172 -0.43343518820265 -0.54203036700063  0.73079075672489  0.25510267143487  0.18872168360561 -0.41823519745173 32795.00000000000000
-0.03012323317346  0.38894504786896 -0.00461762059814 -0.35100386183492  0.76321784720677  0.58933683305688 -0.08726839586666  0.35277912960470  0.32475600610946  0.79186641232017  0.43740510095854  0.50638636070292  0.45037433298942  0.07790216374682  0.29784441371006  0.03246177599562  0.41475610865623  0.17636444050133  0.36612555083433 -0.25585059274421  0.84040580793083  0.20235089461387  0.55390331182033  0.41991337545806  0.08671417965616 -0.46802874707766  0.55441487693197 -0.35333193117209 -0.11132062746757  0.17335913174133  0.47753171887363 -0.00459377635768  0.37417737199809  0.34980162551691 -0.23750064740750  0.37138908684888  0.44407798883241 -0.39068928858771  0.22048969123578  0.44511303194177  0.41949456546784  0.62597334634594  0.42756936681586 -0.47949518445247  0.38715522388353  0.03186084286891  0.30844024306964  0.46926646131862 -0.09961548881812  0.03631554299155  0.75920163111038  0.44895159980584  0.93164950142105 -0.04548616042599  0.22371257191892 -0.16925900011910  0.28242646226716  0.16823791188040  0.56607529314086 -0.11950308521024 -0.19300741230969 -0.09167916896580  0.24288937046574  0.25225225478874  0.33738774691743  0.20676330129498  0.28208415540931  0.14956418016999  0.51555343730205  0.43032085023903 -0.26606320644931  0.50597841242887  0.43112609824011  0.35946987617602  0.54961523350332  0.31119452812029  0.15393399953062  0.17764018248252 -0.10338464595218  0.12081077963456 0.95667416700952  0.47951902258297 -0.15696669802442  0.68241371196504  0.19843259967129 -0.33604817966583  0.85619304874566 -0.21135475590297 -0.42471762629449 -0.34815795478656  0.43297171115895  0.61649782091267  0.53171704100600  0.45549208327816 -0.07808407044804 -0.76488779127114  0.26052647999411 -0.64825641255136  0.67312980508435  0.82263002613903 -0.09791065399056 -0.40148666344284  0.38620549129537  0.67728861390956  0.97083283173708  0.50996773893463 -0.22630949576770 -0.34152319244734 -0.65744282518421  0.46286578926310  0.33551038763128 -0.61234131750076 -0.32318323076307  0.23993239866054 -0.96801906220605 -0.69810998827964  0.48377784313101  0.32267333914381  0.95763963784517 -0.44153714097901  0.66650460902825  0.24214492092647  0.16303234156111  0.77810463362200  0.05037845700700 -0.46066845978907 -0.41898910065947  0.25867749345367 -0.95726304407801 -0.98050457055233 -0.00177830057803  0.41297917116631  0.25377606099036 -0.78247791148718  0.63822969302300  0.43639977612099  0.58183326824190 -0.50136739885708  0.58428899048790  0.79951322705156  0.67026699454302 -0.97466825005538  0.05523592881115 -0.40971930353535  0.52904133200216  0.26702960023982 -0.17454847880924 -0.98566849750142  0.11705475087194  0.37903353869418 -0.55269528662315  0.36015790231393  0.48951502269422 -0.15140798957665 -0.61408709276542  0.79793858528333  0.39521466148498 -0.81382264951193  0.27672671150292 -0.09058391662976 32905.00000000000000
0.12309787323480  0.55875687680009  0.14976678063656  0.10286465860883 -0.19471546130911  0.79179634860919  0.06318196422584  0.51238477808663  0.47597522850949  0.61543464026565  0.69591071572051  0.63037468910969  0.21475159322842  0.44766977827958  0.09069525736056  0.58881941963039  0.26855882717648  0.26044015627216  0.53337983729666 -0.09863634027937  0.32543279334675  0.74744728606493  0.58850297481871  0.23995220282143 -0.31240348739874  0.75014277131876 -0.26858816980048 -0.04337517258006  0.31698090264920  0.66385703549218  0.08154103117249  0.52759493652781  0.51206280840432  0.62314841669020 -0.25546048831075  0.37381487706400  0.60576190799471  0.59416738161586  0.83757211904178  0.60249789354945 -0.30317065665394  0.55545078156704  0.12960694940045  0.44423155847799 -0.48960486302316  0.65025484314123  0.62525615929564  0.02662113547956  0.04880811115814  0.37535875987854 -0.03726032439535  0.43884771750505  0.27730755879550  0.75679179758237  0.02937092931970 -0.04776412174872  0.23149635186257  0.38571492580891  0.38062555911010 -0.14740506501781  0.49993587291829  0.34916894114088  0.42756815453814  0.70550713458512  0.60718230517222 -0.19640005140802  0.69166431586804  0.27960053769935 -0.90513572434953  0.60404782653351 -0.35345231696115  0.51871762510041  0.00488851150070  0.40812422027254 -0.29523983722430  0.46927459228454  0.29420736721990  0.02009932726454  0.24348829008459  0.64781854478874 0.82396176433069  0.40336146696353  0.86515756315165 -0.24747242732908  0.56285302127004 -0.50900670757912  0.73140890130845 -0.33660865022976 -0.58183588381477  0.35745740982771  0.54573798313910  0.45808229780903  0.37103933313150 -0.18274328360910 -0.94323163060416  0.17819738042775 -0.82813223310029  0.88386445900431  0.59343181300939  0.69016868766808 -0.53864144153352  0.31495353149266  0.60378455370463  0.84694190079177  0.40690311968807 -0.37184587692387 -0.41237747314139 -0.78847485185112  0.38064461996416  0.25712655325842 -0.75331963350622 -0.46777336661071  0.15699968710956  0.40941158325352  0.23919787170894  0.84993644049946 -0.61923165604187  0.59019022898096  0.16137836588982  0.07474318108680  0.63804208227653 -0.04654856935216 -0.58465526042949 -0.57279421933998  0.64798395692352  0.17731556770128  0.33873817860019 -0.94603476551636  0.88554920728846  0.55189798504414  0.34736073481426  0.50047745324859 -0.65042791554568  0.52196538544532  0.67918056773113  0.56002907802108  0.93480861885502 -0.03544039992294 -0.55450849422180  0.81492720978009  0.45100136236304  0.18579263807423 -0.28880111864118  0.02379261380328  0.30187591186687 -0.64774468379972  0.28572180885467  0.91839452079509 -0.37853391318854  0.41642453789746  0.78009946136549 -0.26876548223809  0.98786956770069  0.89820604844540  0.83658589035780  0.71064232487545  0.31383770442915  0.19622186198721 -0.18504311028738  0.00695586825115 33038.75000000000000
0.41037295655508  0.10892613828309  0.53316938164229  0.13550619311052  0.46257708086507  0.05741273677018  0.64533233283251 -0.21009551270852  0.98256886000308  0.04851944563194  0.49320316730396  0.45552147868109  0.59070924011851  0.66699000799089  0.60382942182728  0.18869068852016  0.42339767413783  0.56672896838873  0.24178641659662  0.50590218971035 -0.10996104299686  0.28759242590709  0.71548158466773  0.55399021468766  0.22161572985735 -0.33582654616999  0.73025815279016 -0.34792357085906 -0.12923443549439  0.29118888945254  0.64164311821546  0.01605592617040  0.49976691318775  0.48848322925377  0.59751334527630 -0.28969329287962  0.34648142721659  0.57442500746737  0.56574730910687  0.80852229857788  0.58065740645194  0.09198239145737 -0.31170045289394 -0.10589772402146  0.53551266143970  0.07521653383579  0.40814461028469 -0.49240633713600  0.62532311096808 -0.18206874340955  0.59699608769976 -0.36306531332767  0.03949565097830  0.35039429896605 -0.06444858805946  0.41308551180166  0.22787860104916  0.71650830991323  0.01400290866939 -0.06592573212009  0.21333879481679  0.35851452693383  0.34341848992672 -0.15121621539878  0.20252975464070  0.47398530472763  0.32206346630326  0.40220287034440  0.68266232793687  0.58335827002005  0.04322720982347 -0.28617128187025  0.66256040353886 -0.64355933690401 -0.10427301353398  0.26053499035343  0.57445261021762 -0.35117856863725  0.49699312375069  0.00109370760204 0.79449649584944  0.68875749014851  0.29665187808976  0.72408294980539  0.72833194316361 -0.34487500332366  0.67899870665683  0.46228075912873  0.00786124329967  0.60847570750704 -0.45211366186611 -0.72412017294442  0.25173713793968  0.42635570692798  0.34644560196405  0.27416140083513 -0.28562462624891  0.07863475621762  0.73796475438107  0.47379096956463  0.57525688894358 -0.67061075123767  0.20998949994002  0.48368827437049  0.70632697836622  0.32042545596490 -0.49622001850443 -0.51288809006950 -0.94885340153602  0.28085334870516  0.15401516478732 -0.91097482369808 -0.59666343113331  0.05961724324020  0.30085279524219  0.15898376600038  0.70726875973148 -0.77117787573448  0.46945926310655  0.05842328563983 -0.02434950901391  0.89198904189924  0.53297064340981  0.85931288655086 -0.14670118418936 -0.71706134702151 -0.71287786911081  0.54605048774261  0.07704476412975  0.91978744587932  0.23451627268646  0.92383832339657  0.74388052982224  0.43932333335075  0.25763433180055  0.39038752417825 -0.79707319995206  0.40614057888504  0.56260249385558  0.45637562585361  0.78299823641769 -0.13087559267221 -0.69018407411435  0.68663266684738  0.93330752075248  0.34285007019591  0.09204033010207 -0.39805101136713 -0.07756512783079  0.19867391804168  0.99570545134298 -0.77957386635135  0.18248090409630  0.76385573684629  0.97289214555980  0.76737194238527  0.30885101141989  0.66051455927196 -0.37885841469922  0.83246786738309 33151.25000000000000
0.47243470422436  0.16734310454566  0.60326503235262  0.19565307541515  0.52609307537221 -0.63769225093791  0.06956665332601  0.71590780427781 -0.16322729575899 -0.16072860756885  0.10303640164204  0.54318978400621  0.49362593472617  0.66610650080184  0.75328897653591  0.29056224263648  0.68208504425520  0.23343674902142  0.46873204861710  0.63656595489760  0.30476948684368  0.57689131338073 -0.05646250004178  0.30203537763721  0.79422768428656  0.62233348752628  0.28295710396054 -0.29118917623208 -0.35701343439764  0.34157317661424  0.72172627811950  0.53346213541867  0.54923431123151  0.67440902138796 -0.25620714351479  0.40843695915303  0.64203752343853  0.89474810488468  0.64822203451327  0.15660765947378 -0.25507404559439 -0.03841223702718  0.59744704803567  0.07100038406544  0.42453452215308 -0.42548763323859  0.69713208848994 -0.10905957078716  0.66807331207761 -0.28056157672145  0.09976636085385  0.40916896239042 -0.02700281905634  0.47481669535811 -0.98872437167485  0.22465627889655  0.79444018594072  0.06631098759715 -0.01867800266080  0.27538030498858  0.40142927495319  0.35837179887098 -0.09124498262106  0.26448295755458 -0.36112809598647  0.53950847543146  0.36862442032501  0.44204181337384  0.75616654948305  0.65709751955257  0.10981594305749 -0.31241225121041  0.73751043975249 -0.54967317165670 -0.03133200895463  0.32503891734856  0.64438921823850 -0.28511757511220  0.54627543807309  0.06540312634766 0.73295678999792  0.62417811245343  0.24151003661093  0.65809075573196  0.67054773614265  0.62935804676173 -0.40443043681207  0.62715060345371  0.98167168886077  0.40665629643041  0.54714481962375 -0.54827543405531 -0.84796450287006  0.19494360428284  0.37246544693973  0.90799754507360  0.29155827158802  0.22261435517766 -0.36297068653705  0.01632594599120  0.67349346271323  0.41985170011666  0.51394063240097 -0.77224563153908  0.15117269687030  0.43086721376974  0.64297555106253  0.27241923885402 -0.55330095990216  0.22813938281676  0.09303383368609 -0.70837373517457 -0.00125964312577  0.24514500509034  0.11680533770829  0.64696783535239  0.41572176372117 -0.01028694475529 -0.09202091537141  0.81429381475925  0.47259404710468  0.77798077179715 -0.22020751419797 -0.80411145822326 -0.83025855908183  0.48339739663605  0.01355584782647  0.83078983971620  0.17770971901315  0.82870115791416  0.67469190621518  0.38533801724361  0.20930768466915  0.33669210252883  0.05474659359545 -0.90694778892662  0.35372626438424  0.50315127856706  0.40134257934560  0.71576365799850 -0.19547266345192 -0.79892533396450  0.61759266141622  0.85712408527350  0.88783602158012  0.28875456266367  0.03669301360069 -0.48289468028832 -0.15195538415858  0.14047057119965  0.90844386433678 -0.83846312602010  0.12311970574955  0.67848851460290  0.88155069793749  0.70185261506591  0.25408282903740  0.59022590058945 -0.46819113290843  0.75623569777837 33263.75000000000000
