-0.20848377987965 -0.26094096014631 -0.99281060966209  0.77084891827684 -0.37106764419619  0.12320323787745  0.22544675680004  0.06775812183248 -0.93682692752380 -0.69140158050782 -0.10380805653876  0.15912509855268  0.45771976918071  0.74521494382977  0.07628087177084  0.84186396635769 -0.50060259698675  0.66391201022160  0.27291490987332 -0.78026235201639  0.00941342641553  0.86325134794125 -0.08984190586470  0.88674315576710 -0.65153402793396  0.20658133818042 -0.73614513422146 -0.71610020629804 -0.42435843767483  0.82047658476683 -0.69471282440653  0.45086686615698 -0.19677881473591  0.79908920316865 -0.44574581951136 -0.48852058320633 -0.85127739977477 -0.95821430947933  0.57150958051794  0.24810411823776  0.03080080817133 -0.50990796506478 -0.79774586958950 -0.28232834196439 -0.51676086730678  0.06094844177509  0.56465667740123  0.92741349264809 -0.35334338984140 -0.15603678116240  0.27976781275500 -0.54249309741548  0.54326929577174 -0.38380254113468  0.07357557166101 -0.43889291720907  0.34392995783554  0.47525281997652 -0.22501909900910  0.18051248025733 -0.12467344077736  0.48323842040354  0.62229452758464  0.72807415507666 -0.53690301482639  0.64252462858863  0.05218818991982  0.67844648863756  0.87084411474799 -0.93160195452997  0.02394790549197 -0.13261666939126  0.19062943802655 -0.11122928762433 -0.59203464540000 -0.81051719886442 -0.46713320135519  0.05538250875770 -0.82303711586516  0.79762561717142 -0.81671014479047 -0.18964968676259  0.04015275217775  0.20134741355246 -0.29309803155736 -0.38898902518149 -0.46994198143867 -0.57000127100952 -0.08271277799835 -0.54612264242716 -0.40665557939845  0.71381590153061 -0.02623220901022 -0.26021511143606 -0.64169715095855 -0.22557154722897 -0.23056114071737 -0.47453855183243  0.55725132671009  0.03107703361994 -0.23242445020671 -0.09039435417613  0.89176785828163 -0.45797447444450 -0.30007520849258 -0.43061716591346 -0.06610460488862  0.43660861350906  0.52901104295715 -0.36074874032798  0.57178580671307  0.80621833065598  0.21588189297535 -0.49592593347318  0.39383384980142  0.12347946335143  0.45799599537607 -0.21788997145741 -0.18279678384211 -0.51717107170118 -0.09724725696284 -0.01169772994283 -0.07163624808079 -0.32482688010093  0.82075281105190 -0.51271623889936  0.64965375592338  0.31513722470529  0.10209208155910 -0.61125533083057 -0.27519921361565 -0.24985453154833  0.51447656302903 -0.55629211653770  0.17310712938637 -0.43861669179849  0.13033236583257 -0.35843267702472  0.91315524021003  0.84899309445121 -0.48839321437836 -0.55776225031163 -0.71826324439208 -0.06900697246296 -0.42408768131253 -0.60971574504796  0.03792993623486  0.49308918120169 -0.19016171768346  0.14442537024987  0.73520328341727  0.62141347229766 -0.39736555652830  0.75659066531273 -0.27267174399157 -0.20122459259039  0.25865665659952 -0.46589397281090 -0.23927735320371 -0.41194811667621 17987.50000000000000
-0.20848353247951 -0.26094090079783 -0.99281061747109  0.77084886181625 -0.37106755368754  0.12320335714571  0.22544690053184  0.06775829539313 -0.93682689860651 -0.69140141371385 -0.10380793210951  0.15912488660117  0.45771978008542  0.74521502602647  0.07628106686853  0.84186403854182 -0.50060252504157  0.66391215651054  0.27291474508864 -0.78026235782325  0.00941349856762  0.86325137958275 -0.08984217132238  0.88674329817536 -0.65153393488176  0.20658147006567 -0.73614511103383 -0.71610033399483 -0.42435859384636  0.82047669749362 -0.69471299273320  0.45086662690022 -0.19677887719010  0.79908935643817 -0.44574593506757 -0.48852061753177 -0.85127753340660 -0.95821423992463  0.57150963880195  0.24810427620223  0.03080083973704 -0.50990795877476 -0.79774584457295 -0.28232824201493 -0.51676111084600  0.06094859812910  0.56465648548430  0.92741340266200 -0.35334341797588 -0.15603659536711  0.27976789807134 -0.54249301961869  0.54326914441904 -0.38380237174193  0.07357552205412 -0.43889278291057  0.34392992143662  0.47525293076038 -0.22501937079161  0.18051222771978 -0.12467329183027  0.48323859116552  0.62229474714083  0.72807417971574 -0.53690288485182  0.64252481542762  0.05218818089921  0.67844634413609  0.87084417643448 -0.93160199379393  0.02394768704259 -0.13261685364769  0.19062955989773 -0.11122951248141 -0.59203456067633 -0.81051713500998 -0.46713327629604  0.05538265104873 -0.82303704041183  0.79762574527860 -0.81671020829989 -0.18964976545761  0.04015245357606  0.20134764512772 -0.29309814324662 -0.38898898886191 -0.46994191465114 -0.57000125156059 -0.08271305955881 -0.54612285003149 -0.40665561107136  0.71381594930926 -0.02623207194836 -0.26021488858913 -0.64169712909328 -0.22557129532203 -0.23056129125576 -0.47453835382870  0.55725140877032  0.03107679887948 -0.23242444785542 -0.09039409550983  0.89176783078387 -0.45797420981304 -0.30007540424061 -0.43061710470305 -0.06610482624284  0.43660839742553  0.52901091470421 -0.36074849518011  0.57178559684912  0.80621846663563  0.21588183347705 -0.49592569508406  0.39383371523879  0.12347931617032  0.45799573851070 -0.21789025919088 -0.18279661290042 -0.51717099822588 -0.09724724812282 -0.01169788343274 -0.07163648791868 -0.32482696519426  0.82075265453077 -0.51271622139342  0.64965392611072  0.31513750365148  0.10209197502691 -0.61125537835406 -0.27519913027510 -0.24985469463753  0.51447672659066 -0.55629223212038  0.17310715120472 -0.43861682374426  0.13033246891052 -0.35843253525863  0.91315517180726  0.84899314872069 -0.48839325237534 -0.55776210662832 -0.71826305965807 -0.06900675431720 -0.42408784267760 -0.60971555375762  0.03792995156389  0.49308938549263 -0.19016145699935  0.14442508983207  0.73520329036450  0.62141343199878 -0.39736550003980  0.75659063141427 -0.27267192192090 -0.20122483609300  0.25865651572749 -0.46589395690123 -0.23927760038062 -0.41194787855828 18092.50000000000000
-0.20848334920449 -0.26094085620393 -0.99281062166363  0.77084882136507 -0.37106748604302  0.12320344584518  0.22544700727554  0.06775842411931 -0.93682687579103 -0.69140128945395 -0.10380783957725  0.15912473107956  0.45771978900692  0.74521508773019  0.07628121147228  0.84186409297678 -0.50060247099104  0.66391226537690  0.27291462438794 -0.78026236084861  0.00941355252547  0.86325140416736 -0.08984236633679  0.88674340437770 -0.65153386509953  0.20658156807410 -0.73614509271512 -0.71610042703944 -0.42435870814400  0.82047678178076 -0.69471311578057  0.45086645140768 -0.19677892246304  0.79908947057932 -0.44574601938877 -0.48852064189461 -0.85127763067308 -0.95821418708409  0.57150968272793  0.24810439344067  0.03080086376377 -0.50990795315567 -0.79774582482468 -0.28232816746175 -0.51676128953883  0.06094871416996  0.56465634498413  0.92741333770655 -0.35334343786349 -0.15603645755755  0.27976796176605 -0.54249296121120  0.54326903379955 -0.38380224588845  0.07357548622408 -0.43889268291211  0.34392989542238  0.47525301331653 -0.22501957045342  0.18051204227985 -0.12467318120959  0.48323871791970  0.62229490992704  0.72807419898609 -0.53690278794521  0.64252495416298  0.05218817499664  0.67844623869704  0.87084422316492 -0.93160202130396  0.02394752670029 -0.13261698877100  0.19062965052212 -0.11122967755118 -0.59203449710686 -0.81051708657537 -0.46713333063897  0.05538275672172 -0.82303698341521  0.79762584085250 -0.81671025461269 -0.18964982326182  0.04015223350882  0.20134781618927 -0.29309822532137 -0.38898896188903 -0.46994186523282 -0.57000123696835 -0.08271326695638 -0.54612300256221 -0.40665563416582  0.71381598485660 -0.02623197070660 -0.26021472419701 -0.64169711269953 -0.22557110950186 -0.23056140198490 -0.47453820780641  0.55725146959958  0.03107662592369 -0.23242444592553 -0.09039390463612  0.89176781071471 -0.45797401472368 -0.30007554823653 -0.43061705939533 -0.06610498926563  0.43660823801996  0.52901082014758 -0.36074831440193  0.57178544198342  0.80621856743800  0.21588178973674 -0.49592551933630  0.39383361605090  0.12347920775458  0.45799554897416 -0.21789047102480 -0.18279648672874 -0.51717094387841 -0.09724724142514 -0.01169799644504 -0.07163666456635 -0.32482702766330  0.82075253903281 -0.51271620824776  0.64965405210824  0.31513770975524  0.10209189660650 -0.61125541303141 -0.27519906867012 -0.24985481460403  0.51447684761390 -0.55629231691579  0.17310716747270 -0.43861692066434  0.13033254512778 -0.35843243062359  0.91315512148334  0.84899318911679 -0.48839328009667 -0.55776200059935 -0.71826292342581 -0.06900659330606 -0.42408796126455 -0.60971541270849  0.03792996304094  0.49308953659073 -0.19016126469322  0.14442488310303  0.73520329573228  0.62141340242646 -0.39736545821239  0.75659060658774 -0.27267205280768 -0.20122501534779  0.25865641191990 -0.46589394494267 -0.23927778231206 -0.41194770297537 18202.50000000000000
-0.20848323809532 -0.26094083051244 -0.99281062753435  0.77084879407286 -0.37106744619571  0.12320349846756  0.22544707078658  0.06775850134948 -0.93682686471299 -0.69140121481400 -0.10380778439612  0.15912463411500  0.45771979237640  0.74521512252426  0.07628129842385  0.84186412305203 -0.50060243965071  0.66391232908769  0.27291454877173 -0.78026236538479  0.00941358395210  0.86325141607449 -0.08984248785487  0.88674346562976 -0.65153382420465  0.20658162627417 -0.73614508389900 -0.71610048721680 -0.42435878066130  0.82047683003482 -0.69471319448366  0.45086634233580 -0.19677895205514  0.79908953702284 -0.44574607344527 -0.48852065899751 -0.85127769393449 -0.95821415739451  0.57150970719210  0.24810446332655  0.03080087681680 -0.50990795176577 -0.79774581526016 -0.28232812332106 -0.51676140209567  0.06094878363115  0.56465625718596  0.92741329517327 -0.35334345199452 -0.15603637448940  0.27976799886482 -0.54249292722203  0.54326896421357 -0.38380217009937  0.07357546256191 -0.43889262313781  0.34392987762715  0.47525306153947 -0.22501969512243  0.18051192701637 -0.12467311489205  0.48323879304465  0.62229500651949  0.72807420806308 -0.53690273011788  0.64252503610638  0.05218816968673  0.67844617210256  0.87084424846720 -0.93160204149485  0.02394742664878 -0.13261707355070  0.19062970422930 -0.11122978070540 -0.59203445998209 -0.81051705921481 -0.46713336622401  0.05538281983185 -0.82303695080392  0.79762589600935 -0.81671027995440 -0.18964985682161  0.04015210042866  0.20134792287224 -0.29309827376859 -0.38898894301557 -0.46994183233528 -0.57000122533123 -0.08271339243421 -0.54612309422574 -0.40665564613729  0.71381600929420 -0.02623190664165 -0.26021462091606 -0.64169709975076 -0.22557099311435 -0.23056146809782 -0.47453811527093  0.55725150912133  0.03107652173185 -0.23242444270066 -0.09039378543231  0.89176780187907 -0.45797389193352 -0.30007563481545 -0.43061702912575 -0.06610508746887  0.43660814295476  0.52901076489209 -0.36074820076327  0.57178535009529  0.80621863175897  0.21588176494282 -0.49592540837909  0.39383355764476  0.12347914324943  0.45799543558317 -0.21789059935578 -0.18279640712937 -0.51717090781715 -0.09724723537215 -0.01169806389858 -0.07163677114349 -0.32482706401019  0.82075247198974 -0.51271619764537  0.64965413146414  0.31513783781247  0.10209185046103 -0.61125543174727 -0.27519902865062 -0.24985488639861  0.51447692377676 -0.55629236672130  0.17310717938419 -0.43861697814593  0.13033259375465 -0.35843236392774  0.91315509436477  0.84899321685448 -0.48839329478001 -0.55776193248591 -0.71826283603060 -0.06900649248436 -0.42408803210989 -0.60971532280023  0.03792997198946  0.49308963107788 -0.19016114439770  0.14442475839693  0.73520330186876  0.62141338700524 -0.39736543016046  0.75659059442560 -0.27267213132025 -0.20122512361873  0.25865635043054 -0.46589393517726 -0.23927789225121 -0.41194759237638 18307.50000000000000
-0.20848317618143 -0.26094081750468 -0.99281063389171  0.77084877573313 -0.37106742521449  0.12320352697677  0.22544710548636  0.06775854396527 -0.93682686130357 -0.69140117447958 -0.10380775443176  0.15912457691976  0.45771979232931  0.74521513996137  0.07628134660667  0.84186413753215 -0.50060242370607  0.66391236333515  0.27291450367874 -0.78026237044156  0.00941360034612  0.86325142003684 -0.08984255893778  0.88674349789005 -0.65153380306451  0.20658165794218 -0.73614508124589 -0.71610052381043 -0.42435882386343  0.82047685503422 -0.69471324158655  0.45086627775594 -0.19677897059275  0.79908957254304 -0.44574610613749 -0.48852067066535 -0.85127773257592 -0.95821414346859  0.57150971906332  0.24810450166433  0.03080088269352 -0.50990795291915 -0.79774581231715 -0.28232809979515 -0.51676146823044  0.06094882179800  0.56465620457772  0.92741326759142 -0.35334346180808 -0.15603632858776  0.27976801838620 -0.54249290982980  0.54326892211453 -0.38380212857691  0.07357544740858 -0.43889259088310  0.34392986559920  0.47525308721319 -0.22501976799291  0.18051185931444 -0.12467307856175  0.48323883413452  0.62229505969176  0.72807421075367 -0.53690269909261  0.64252508087581  0.05218816504767  0.67844613140341  0.87084426011470 -0.93160205584105  0.02394736779508 -0.13261712362003  0.19062973333188 -0.11122984128228 -0.59203444088343 -0.81051704614943 -0.46713338840480  0.05538285436174 -0.82303693482855  0.79762592500993 -0.81671029540420 -0.18964987664211  0.04015202379326  0.20134798308142 -0.29309830221581 -0.38898893271385 -0.46994181392911 -0.57000121922117 -0.08271346489448 -0.54612314785819 -0.40665565362926  0.71381602219294 -0.02623187050110 -0.26021456204848 -0.64169709289241 -0.22557092675023 -0.23056150665483 -0.47453806241770  0.55725153071582  0.03107646160498 -0.23242444139358 -0.09039371763012  0.89176779587442 -0.45797382158660 -0.30007568521242 -0.43061701224285 -0.06610514427599  0.43660808836318  0.52901073287922 -0.36074813582765  0.57178529736796  0.80621866699061  0.21588175023141 -0.49592534486238  0.39383352383388  0.12347910587126  0.45799537061660 -0.21789067366553 -0.18279636194949 -0.51717088757493 -0.09724723243786 -0.01169810304602 -0.07163683275509 -0.32482708551457  0.82075243330553 -0.51271619212575  0.64965417543554  0.31513790998634  0.10209182355481 -0.61125544322622 -0.27519900617499 -0.24985492823918  0.51447696616284 -0.55629239615745  0.17310718560165 -0.43861701193928  0.13033262094194 -0.35843232605299  0.91315507807665  0.84899323144749 -0.48839330386869 -0.55776189368206 -0.71826278595071 -0.06900643524629 -0.42408807357565 -0.60971527138945  0.03792997656055  0.49308968387511 -0.19016107583160  0.14442468668333  0.73520330443043  0.62141337748914 -0.39736541456169  0.75659058666043 -0.27267217704666 -0.20122518636595  0.25865631483122 -0.46589393013535 -0.23927795602036 -0.41194752912465 18420.00000000000000
-0.20848316139156 -0.26094081548432 -0.99281063781467  0.77084876844758 -0.37106742125480  0.12320353321870  0.22544711337436  0.06775855392979 -0.93682686277086 -0.69140116608748 -0.10380774789257  0.15912456035070  0.45771979068451  0.74521514268521  0.07628135804792  0.84186413925994 -0.50060242120079  0.66391237084484  0.27291449014333 -0.78026237365418  0.00941360337279  0.86325141876965 -0.08984257877768  0.88674350444083 -0.65153379946643  0.20658166502378 -0.73614508245897 -0.71610053474467 -0.42435883630013  0.82047685974700 -0.69471325511462  0.45086625855700 -0.19677897669516  0.79908958023084 -0.44574611590852 -0.48852067513496 -0.85127774417507 -0.95821414242786  0.57150972052306  0.24810451052080  0.03080088295073 -0.50990795475302 -0.79774581356149 -0.28232809508716 -0.51676148647450  0.06094883058315  0.56465618834725  0.92741325727946 -0.35334346570754 -0.15603631791845  0.27976802219705 -0.54249290701240  0.54326890882115 -0.38380211932746  0.07357544209695 -0.43889258415576  0.34392986085620  0.47525309255317 -0.22501978813189  0.18051183990609 -0.12467307036938  0.48323884363671  0.62229507236188  0.72807420941615 -0.53690269278095  0.64252509131462  0.05218816252545  0.67844611814774  0.87084426097940 -0.93160206161630  0.02394735100209 -0.13261713793501  0.19062973973163 -0.11122985835474 -0.59203443770565 -0.81051704488193 -0.46713339552013  0.05538286218329 -0.82303693294329  0.79762593082593 -0.81671030195594 -0.18964988352531  0.04015200209424  0.20134799701563 -0.29309831149949 -0.38898893169269 -0.46994181077159 -0.57000121949222 -0.08271348563007 -0.54612316429700 -0.40665565741096  0.71381602289364 -0.02623186256750 -0.26021454795787 -0.64169709304400 -0.22557091067714 -0.23056151856675 -0.47453804995992  0.55725153400037  0.03107644423121 -0.23242444267431 -0.09039370128453  0.89176779136794 -0.45797380434035 -0.30007570036639 -0.43061700947082 -0.06610516085703  0.43660807243779  0.52901072261489 -0.36074812009012  0.57178528179924  0.80621867299528  0.21588174471242 -0.49592532952347  0.39383351325843  0.12347909448439  0.45799535202942 -0.21789069509587 -0.18279635153874 -0.51717088395442 -0.09724723324636 -0.01169811493318 -0.07163685060924 -0.32482709297863  0.82075242086323 -0.51271619249685  0.64965418412748  0.31513792677110  0.10209181490165 -0.61125544833762 -0.27519900181812 -0.24985494104686  0.51447697482922 -0.55629240606178  0.17310718554845 -0.43861702288086  0.13033262638967 -0.35843231758813  0.91315507096436  0.84899323217901 -0.48839330816909 -0.55776188503755 -0.71826277432137 -0.06900642171348 -0.42408808651821 -0.60971525941613  0.03792997616123  0.49308969524559 -0.19016105919288  0.14442466635073  0.73520330248496  0.62141337276684 -0.39736541211562  0.75659058207758 -0.27267219091773 -0.20122520467375  0.25865630388159 -0.46589393059126 -0.23927797467502 -0.41194751380855 18527.50000000000000
-0.20848317968181 -0.26094082106130 -0.99281063993726  0.77084876955018 -0.37106742908712  0.12320352376143  0.22544710227645  0.06775854083703 -0.93682686742062 -0.69140117974122 -0.10380775777103  0.15912457290704  0.45771978811447  0.74521513500841  0.07628134351802  0.84186413201372 -0.50060242793791  0.66391235921884  0.27291449938428 -0.78026237545944  0.00941359706052  0.86325141403545 -0.08984256228872  0.88674349257760 -0.65153380792193  0.20658165471700 -0.73614508621432 -0.71610052782864 -0.42435882715159  0.82047684997941 -0.69471324531021  0.45086627228861 -0.19677897392720  0.79908956793251 -0.44574610958094 -0.48852067447741 -0.85127773704290 -0.95821415004651  0.57150971470426  0.24810449847285  0.03080087936206 -0.50990795694451 -0.79774581756641 -0.28232810346450 -0.51676147129073  0.06094881863923  0.56465619870242  0.92741326002514 -0.35334346535489 -0.15603633198097  0.27976801494124 -0.54249291421802  0.54326891661000 -0.38380213256485  0.07357544392739 -0.43889259512068  0.34392986154089  0.47525308345911 -0.22501977108374  0.18051185512049 -0.12467308191625  0.48323883060308  0.62229505598892  0.72807420545540 -0.53690270357199  0.64252507711481  0.05218816165102  0.67844612513245  0.87084425431861 -0.93160206136694  0.02394736418803 -0.13261712690636  0.19062973009383 -0.11122984459125 -0.59203444547369 -0.81051705163591 -0.46713339202288  0.05538285117875 -0.82303694060956  0.79762592008121 -0.81671029994758 -0.18964987972292  0.04015202080984  0.20134797973696 -0.29309830561632 -0.38898893560062 -0.46994181670584 -0.57000122244260 -0.08271346821442 -0.54612315253679 -0.40665565689061  0.71381601728952 -0.02623187315293 -0.26021456408960 -0.64169709622348 -0.22557092875235 -0.23056151004884 -0.47453806442595  0.55725152633833  0.03107645863922 -0.23242444425956 -0.09039371994362  0.89176779068225 -0.45797382309460 -0.30007568895398 -0.43061701502154 -0.06610514744418  0.43660808568522  0.52901072969009 -0.36074813764063  0.57178529454147  0.80621866088408  0.21588174727556 -0.49592534660845  0.39383352088153  0.12347910302578  0.45799536810137 -0.21789067749221 -0.18279636428245 -0.51717089034949 -0.09724723522822 -0.01169810602140 -0.07163683596673 -0.32482708888149  0.82075242953721 -0.51271619526884  0.64965417005534  0.31513790600536  0.10209182068593 -0.61125544702364 -0.27519900875806 -0.24985493172171  0.51447696157276 -0.55629240027626  0.17310718259585 -0.43861701588466  0.13033261795428 -0.35843232837204  0.91315507315563  0.84899322576409 -0.48839330731945 -0.55776189597957 -0.71826278795085 -0.06900643768959 -0.42408807754909 -0.60971527349715  0.03792997372359  0.49308967920429 -0.19016107787835  0.14442468394200  0.73520329971999  0.62141337355819 -0.39736541734214  0.75659058215999 -0.27267218064175 -0.20122518995927  0.25865631199342 -0.46589393322052 -0.23927795978914 -0.41194753086166 18630.00000000000000
-0.20848322684817 -0.26094083214205 -0.99281063770186  0.77084878060407 -0.37106744612281  0.12320350114464  0.22544707496780  0.06775850780036 -0.93682687234511 -0.69140121125165 -0.10380778136985  0.15912461374344  0.45771978625894  0.74521511957948  0.07628130634831  0.84186411853577 -0.50060244136291  0.66391233153287  0.27291453115699 -0.78026237378913  0.00941358347809  0.86325140829955 -0.08984251108870  0.88674346563389 -0.65153382531656  0.20658162968099 -0.73614509014732 -0.71610050272416 -0.42435879675532  0.82047682875768 -0.69471321239781  0.45086631827337 -0.19677896163965  0.79908953896526 -0.44574608698075 -0.48852066747457 -0.85127771069467 -0.95821416279352  0.57150970380698  0.24810446843383  0.03080087355896 -0.50990795774296 -0.79774582180581 -0.28232812233815 -0.51676142403480  0.06094878890449  0.56465623561996  0.92741327750498 -0.35334345960075 -0.15603636734291  0.27976799883476 -0.54249292874566  0.54326894577639 -0.38380216472220  0.07357545367773 -0.43889262055837  0.34392986873163  0.47525306250155 -0.22501971859388  0.18051190372407 -0.12467311021537  0.48323879813419  0.62229501417654  0.72807420101855 -0.53690272810845  0.64252504167568  0.05218816362550  0.67844615298729  0.87084424284427 -0.93160205314045  0.02394740631953 -0.13261709126612  0.19062970697894 -0.11122980117025 -0.59203446130449 -0.81051706332166 -0.46713337722050  0.05538282414263 -0.82303695457071  0.79762589585949 -0.81671028803061 -0.18964986496604  0.04015207767453  0.20134793495926 -0.29309828451498 -0.38898894292908 -0.46994182988822 -0.57000122652398 -0.08271341455883 -0.54612311293731 -0.40665565115288  0.71381600749687 -0.02623189979977 -0.26021460721605 -0.64169710076572 -0.22557097745126 -0.23056148149651 -0.47453810283911  0.55725151007684  0.03107650327259 -0.23242444505597 -0.09039376991736  0.89176779514475 -0.45797387427769 -0.30007565170328 -0.43061702713130 -0.06610510534367  0.43660812653068  0.52901075367133 -0.36074818507566  0.57178533410238  0.80621863418177  0.21588175825426 -0.49592539279056  0.39383354615118  0.12347913083938  0.45799541673607 -0.21789062260880 -0.18279639743484 -0.51717090481816 -0.09724723727693 -0.01169807695227 -0.07163679032017 -0.32482707288714  0.82075245870199 -0.51271619897901  0.64965413689885  0.31513785214134  0.10209184071681 -0.61125543821809 -0.27519902510422 -0.24985490075558  0.51447692974013 -0.55629237838318  0.17310717800967 -0.43861699088969  0.13033259780678 -0.35843235594790  0.91315508541155  0.84899321464242 -0.48839330035980 -0.55776192394291 -0.71826282381817 -0.06900647988858 -0.42408804687709 -0.60971531067028  0.03792997041162  0.49308963958741 -0.19016112825446  0.14442473727567  0.73520329771705  0.62141338066005 -0.39736542854379  0.75659058794765 -0.27267214682056 -0.20122514356654  0.25865633854053 -0.46589393662528 -0.23927791268531 -0.41194757694535 18742.50000000000000
-0.20848328870705 -0.26094084519484 -0.99281063131056  0.77084879877439 -0.37106746704868  0.12320347227905  0.22544703974369  0.06775846480136 -0.93682687563582 -0.69140125092403 -0.10380781147842  0.15912467108492  0.45771978596358  0.74521510130626  0.07628125773798  0.84186410319761 -0.50060245720093  0.66391229625977  0.27291457638020 -0.78026236876064  0.00941356687381  0.86325140367812 -0.08984244005033  0.88674343194186 -0.65153384615474  0.20658159754117 -0.73614509272671 -0.71610046653227 -0.42435875383527  0.82047680271040 -0.69471316580290  0.45086638330811 -0.19677894321534  0.79908950221648 -0.44574605451982 -0.48852065590902 -0.85127767256159 -0.95821417642115  0.57150969135848  0.24810442950379  0.03080086749552 -0.50990795661369 -0.79774582463577 -0.28232814586809 -0.51676135841760  0.06094875038769  0.56465628860174  0.92741330507939 -0.35334344988105 -0.15603641331532  0.27976797888091 -0.54249294598273  0.54326898808752 -0.38380220601156  0.07357546871882 -0.43889265265029  0.34392988059142  0.47525303613814 -0.22501964592842  0.18051197165967 -0.12467314666675  0.48323875607056  0.62229495953496  0.72807419778867 -0.53690275881531  0.64252499573673  0.05218816811053  0.67844619391809  0.87084423035424 -0.93160203894665  0.02394746521519 -0.13261704129621  0.19062967744610 -0.11122974066992 -0.59203448018495 -0.81051707607944 -0.46713335521106  0.05538278928856 -0.82303697027975  0.79762586566295 -0.81671026943944 -0.18964984342903  0.04015215606804  0.20134787610106 -0.29309825422040 -0.38898895134539 -0.46994184626646 -0.57000123034061 -0.08271334030770 -0.54612305689572 -0.40665564169681  0.71381599669221 -0.02623193448849 -0.26021466449414 -0.64169710513164 -0.22557104228786 -0.23056144113537 -0.47453815375203  0.55725149027373  0.03107656512393 -0.23242444466052 -0.09039383632158  0.89176780373111 -0.45797394270760 -0.30007559938447 -0.43061704206394 -0.06610504679929  0.43660818305187  0.52901078764867 -0.36074824829654  0.57178538894305  0.80621860113895  0.21588177457399 -0.49592545434761  0.39383358176617  0.12347916987397  0.45799548369837 -0.21789054641521 -0.18279644107691 -0.51717092292905 -0.09724723862580 -0.01169803613572 -0.07163672695786 -0.32482704951484  0.82075249994114 -0.51271620234624  0.64965409477208  0.31513778132287  0.10209186924346 -0.61125542428934 -0.27519904588226 -0.24985485708081  0.51447688900476 -0.55629234659177  0.17310717331646 -0.43861695503232  0.13033257206866 -0.35843239204491  0.91315510438524  0.84899320243016 -0.48839328913728 -0.55776196054614 -0.71826287123067 -0.06900653571299 -0.42408800331344 -0.60971535984984  0.03792996736653  0.49308958837392 -0.19016119533708  0.14442481075595  0.73520329733713  0.62141339219545 -0.39736544225201  0.75659059798448 -0.27267209922181 -0.20122507897659  0.25865637584127 -0.46589393961826 -0.23927784704001 -0.41194763836649 18845.00000000000000
-0.20848336471157 -0.26094086112349 -0.99281062315392  0.77084882138171 -0.37106749262639  0.12320343675385  0.22544699633126  0.06775841185807 -0.93682687937277 -0.69140129932105 -0.10380784845677  0.15912474194769  0.45771978567882  0.74521507874446  0.07628119786761  0.84186408426855 -0.50060247647891  0.66391225265654  0.27291463232448 -0.78026236234949  0.00941354650336  0.86325139803827 -0.08984235241260  0.88674339020660 -0.65153387149633  0.20658155794547 -0.73614509565329 -0.71610042190897 -0.42435870091572  0.82047677050547 -0.69471310841552  0.45086646381784 -0.19677892040671  0.79908945674904 -0.44574601445854 -0.48852064152425 -0.85127762556409 -0.95821419280834  0.57150967603155  0.24810438150376  0.03080086011834 -0.50990795504714 -0.79774582784498 -0.28232817468247 -0.51676127763280  0.06094870297685  0.56465635425677  0.92741333938726 -0.35334343777829 -0.15603646980281  0.27976795431713 -0.54249296696018  0.54326904052790 -0.38380225660222  0.07357548736823 -0.43889269192876  0.34392989533010  0.47525300360702 -0.22501955635338  0.18051205560916 -0.12467319144779  0.48323870409837  0.62229489191364  0.72807419387172 -0.53690279632222  0.64252493893142  0.05218817373996  0.67844624469971  0.87084421495152 -0.93160202126661  0.02394753793813 -0.13261697963016  0.19062964107549 -0.11122966602470 -0.59203450315588 -0.81051709143916 -0.46713332799471  0.05538274639817 -0.82303698927663  0.79762582829448 -0.81671024523989 -0.18964981616528  0.04015225337614  0.20134780423091 -0.29309821611067 -0.38898896092683 -0.46994186560793 -0.57000123409652 -0.08271324807975 -0.54612298681416 -0.40665562921948  0.71381598433414 -0.02623197658654 -0.26021473439584 -0.64169710948937 -0.22557112152290 -0.23056139064147 -0.47453821569725  0.55725146670509  0.03107664204109 -0.23242444345124 -0.09039391751722  0.89176781543660 -0.45797402625168 -0.30007553410259 -0.43061705965246 -0.06610497394141  0.43660825346237  0.52901083032705 -0.36074832548660  0.57178545735340  0.80621856147656  0.21588179537065 -0.49592552940834  0.39383362639592  0.12347921865958  0.45799556698450 -0.21789045174088 -0.18279649418829 -0.51717094436807 -0.09724723960781 -0.01169798514564 -0.07163664815798 -0.32482701992664  0.82075255179199 -0.51271620560188  0.64965404377071  0.31513769475164  0.10209190507517 -0.61125540610708 -0.27519907076679 -0.24985480249018  0.51447683961532 -0.55629230642567  0.17310716820496 -0.43861690997406  0.13033254100969 -0.35843243578175  0.91315512890812  0.84899318847137 -0.48839327441522 -0.55776200475802 -0.71826292860598 -0.06900660386627 -0.42408794874346 -0.60971541955697  0.03792996427759  0.49308952605934 -0.19016127735060  0.14442490200207  0.73520329784050  0.62141340728431 -0.39736545835373  0.75659061133947 -0.27267203977865 -0.20122499861348  0.25865642250676 -0.46589394245220 -0.23927776536325 -0.41194771329889 18947.50000000000000
