-0.27189340661311  0.33378823647111 -0.90562926834955 -0.13477346721055  0.41111766628052  0.32295467538784  0.15507451101886 -0.81473184509997  0.14510053695158 -0.46935715159550  0.25994490658301 -0.67010971733354 -0.02364502330324 -0.05023322646011  0.02778079095398  0.18664942008551  0.64062344005441  0.76917572549844  0.88256908233198 -0.11310434624749  0.43041677673764  0.47112497853015 -0.59775393894298 -0.34825100971466 -0.67173157444136 -0.39494362212551  0.68886207027949  0.61871417260315  0.57156732042425 -0.54202754200332 -0.63526918525703 -0.33519201642953 -0.28609541523300 -0.72385705778737  0.15273608665230 -0.11435576226593  0.74575753635190  0.77934476108196 -0.24975910979685 -0.81630515653032  0.04016464316675 -0.91801680258111  0.70966118784806 -0.11876257307682  0.30095250825471 -0.47613462024859  0.24738090892411  0.25815801729724 -0.67276493686912 -0.72525742324361 -0.33681372701099 -0.75127080970550 -0.05076508709374  0.91454916952825  0.53575847070062  0.32289842805010  0.49737566749039 -0.65267025064432 -0.55147028182770 -0.24441605289740  0.61183363044329  0.68651945650970  0.80583729937424  0.12601478801139  0.05386371840891 -0.26477043692871 -0.76175817779800  0.84808868097177  0.65498734624802  0.44689948907720  0.10086378905759 -0.65761729956769 -0.04878024604572  0.85806456591521  0.87588302211694  0.32170525952833  0.95200005781531 -0.38166109869692  0.35625375685662 -0.82920112956979 0.69172866884934  0.35902272952053  0.34639573550881  0.35412803219019  0.35346299529115  0.58221312757869  0.48053033046540  0.35517908865730  0.44403801389721  0.87121435118190  0.05067628222582  0.12288880363268  0.96033403911316 -0.10590843998249 -0.64471238540361  0.43347596175918  0.73967361650017  0.38551965454457 -0.24411547070660  0.40599626748711  0.20219405266410  0.03031425053985  0.62531793009101  0.36736583174795  0.56424031144427  0.45855380192228  0.41517833299959  0.68140023035590  0.56854951692915 -0.35846535214067  0.74570168779931  0.55194278278289  0.85777859130760  0.43953244201082  0.37990642092150  0.64063150829618  0.52120378164817 -0.15852148225803  0.43582549182004  0.41408392027362 -0.30266100944836  0.19454828999381  0.15383000868432  0.03421949046658  0.49319592323995  0.24554539577950  0.59187006827124  0.33314306600365  0.30443223890205 -0.56523375454757  0.59767555536065  0.25168713645748  0.39644899863696  0.09094103451542  0.17241952920569  0.91897258796605  0.39126301155814  0.33501878924127  0.81036872519173  0.07981255077169 -0.01297441547734  0.24619887980190  0.10955208699890  0.35118928529174 -0.08037601611655  0.34132434442946  0.21155319402489 -0.13033579472879  0.14180392777882  0.27931965401676  0.01158925460289  0.50741540806624  0.50809133503788  0.34375890464579  0.05104812611639  0.33149063631817  0.29694850373829  0.41789529419620  0.13277658030129  0.32033328786367 51390.00000000000000
-0.15046144611566  0.43559010858191 -0.72373112642717 -0.03805774433942  0.52577479666288  0.42295397180802  0.24941746373564 -0.64731098438470  0.24777301493687 -0.32778720357334  0.34306915825934 -0.55171754422663  0.08077746442409 -0.00084411402943  0.03254774757422  0.29619370754386  0.91616963975189 -0.01469385031478  0.53404898802904  0.56578029402777 -0.45195921452621 -0.23398054708136 -0.93601863369627 -0.51600158211355 -0.27148651407673  0.82075947960650  0.73606212267615  0.68622746363750 -0.49804738884626 -0.47418517716376 -0.21410281697091 -0.94184000326416 -0.15918148067665 -0.56875867320392  0.25104217215255 -0.00475176138165  0.88162166310812 -0.48686301715979  0.91787490824381 -0.25098798795877 -0.13995909592102 -0.65339240013836  0.07628076094097 -0.75877058465499  0.84962944658937 -0.05369128415390  0.40095951628001 -0.36477242851843  0.34725638801421  0.36718812390119 -0.53313705307104 -0.68952776222539 -0.21784331475135 -0.60744361273613  0.04496613501248  0.65602533941728 -0.89055942566678  0.42274368176631  0.60454234056222 -0.51195372364785 -0.39896436442522 -0.96340823843091 -0.16619925949247 -0.85124192220577  0.72255524476589  0.82272951744124  0.95987581758756 -0.16748116807040  0.34310111715043  0.22053103305065  0.10442828113803 -0.16214280059699 -0.61896616066847  0.78985748666404  0.55936219418095 -0.80145745974622  0.16675350788258 -0.57831973827282 -0.50689863639355  0.05490433769195 0.59107457731099  0.28510869892365  0.28267939139509  0.28440366336823  0.27854362391523  0.50397206883712  0.41061348017378  0.28660167355089  0.36959621783693  0.74561621268247 -0.02688994523029  0.08187316853144  0.84085546696898 -0.16756817284498 -0.73584613625094  0.35964149507625  0.31041098005153  0.32784307691212  0.12858421197539 -0.05597504102439  0.53255506523196  0.29408522632250  0.08077276852584  0.47425575491354  0.38274661149262  0.34375980332967  0.61420238440110  0.50177577025392 -0.38379582669440  0.63493681445315  0.46907690080391 -0.08895464605617  0.74382016876660  0.36337391153462  0.31164177864945  0.54851490128230  0.45299165100827  0.68661818806149 -0.27942444618033  0.85979123325274  0.36077344868153  0.34387001381650 -0.37336305557344  0.14604548292428  0.06713563661611 -0.02202627480896  0.42002061501733  0.18687876187708  0.51367003760490  0.26551077870620  0.24459928763402 -0.57085974646236  0.50769600095304  0.19844921661534  0.32182864069355  0.09221671244529  0.18818421073634  0.82588078886087  0.31652302244015  0.27018503996661  0.68903358228484  0.16512495415341  0.02596167977713  0.32948309204954 -0.10886967292790  0.16757378321206  0.01799973432703  0.91296111980905  0.89256723225186  0.28099979517040 -0.14864796021463  0.27093106439449  0.16248374476068  0.05540521491754  0.20238371445036  0.22746524507216 -0.05486712104689  0.68304273070946  0.42370932479864  0.42970517166318 51510.00000000000000
-0.06978487701280  0.54182219568395 -0.61136864640776  0.04018992481598  0.64742463309107  0.54520484025976  0.35101342083328 -0.54459666552658  0.33805604667104 -0.24106039884087  0.40713302705725 -0.46711605604299  0.18412890470991  0.04149669315665 -0.86060778484885  0.02634578375564  0.40112502774734  0.06738796980607 -0.87716975864335  0.63829653659283  0.64999631158314 -0.36405730248362 -0.15852159558497 -0.80643681420503 -0.43162792701777 -0.19402248241308 -0.44300414837757 -0.38897916184075 -0.13390593835981 -0.81269967151839 -0.07465104630776 -0.48505354945649  0.34687245580141  0.07942907350949 -0.40131146595337 -0.16869140303502 -0.05981811269415 -0.56086392258731  0.10600900066756 -0.65221505472933  0.00327036232291  0.51406866032232 -0.91787983311385 -0.28980000924564  0.45987289525846  0.46516468662217 -0.44351031519471 -0.61551179317383 -0.13554222082196 -0.51144624524118  0.13302997590124  0.77070673442356 -0.76885627640744  0.73193405250361 -0.41917358775111 -0.31417105359427 -0.82768971581004 -0.10777117143791 -0.74283265856542  0.81601614724415  0.96967032921244  0.31334337338327  0.14830830515135 -0.08192497659226 -0.52525682973389  0.91886214908828  0.67014104685213 -0.69133533231816  0.22300639244990 -0.48969764837506 -0.42133631372452  0.14480086812192 -0.41617883309267 -0.63649697187204  0.52386821910169 -0.18516790479286  0.53251708004968 -0.55804551554467  0.90666053180161  0.59432168323212 0.68118971483521  0.35547728108849  0.35698154017470  0.35588386415912  0.34689494403494  0.59092286323193  0.48440401110579  0.36005254049914  0.44961704766720  0.83803889784113  0.03255750336381  0.16103108606372  0.95942715114210 -0.10450929060925  0.42071984371897 -0.63915924873783  0.43584795708720  0.40344253903037  0.06148240161173  0.17945883528054 -0.01146307656831  0.60862118630413  0.36408907257888  0.16990184269530  0.54713277937007  0.45739199453965 -0.27666585047792  0.71379151690810  0.54311324145877  0.01035431514859  0.84363820561296  0.43740247866455  0.38119285452046  0.63719500080251  0.76730563297571  0.96408310839547  0.43757286937066  0.41295608350876 -0.30639114100244  0.22258398572162  0.04135014390901  0.49748967495614  0.31715210081363  0.25779178021195  0.60477061990426  0.32692918329867  0.32198918298217 -0.42961913089314  0.58404743858698  0.27550256159857  0.40124082058795  0.13842579513254  0.26682060553103  0.38623945619049  0.34456890282176  0.77562895295202  0.24586001162014  0.09459173357870  0.40520782141979 -0.07946202214503  0.21845595540147  0.34484975698634 -0.08800392178297  0.34277771728257  0.23773731722355  0.09824109648222  0.26206294036111  0.30683277310488  0.00261839175000  0.76111882787068  0.49949596104073  0.50537738516032  0.83147629350649  0.61267070716038  0.32185610678333  0.41965705416114  0.11061276755819  0.33761892476887 -0.29175926546214  0.29284767661414 51610.00000000000000
-0.08068323666380  0.52541234732129 -0.64055219887540  0.02422874473115  0.62751971169495  0.53318399446425  0.33878046162605 -0.56721791335199  0.32683065368112 -0.25865667399971  0.36473650998087 -0.50054320359775 -0.00768290803372 -0.06322070992011  0.39414970286346  0.05241668265364 -0.92087500727917  0.60641020252219  0.59648596268239 -0.39220578489882 -0.17570233607209 -0.84145996583912 -0.46216494828362 -0.20959774141027 -0.49768318916074 -0.41648115040918 -0.14942030865290 -0.85440757439741 -0.08690096347424 -0.51010008016611  0.33133952476856  0.06784220501967 -0.42789891203997  0.92615349414490 -0.07496334153944 -0.59328808242975  0.03497687643543 -0.68217634512927  0.94956505093818 -0.04030095337563  0.49598802882577 -0.31532529310753  0.45171208374452  0.45106744399380 -0.47321471680170 -0.67673821372578 -0.15485713553190 -0.54020872437608  0.11642264489075  0.73136165726756 -0.81419369554921  0.71209144450320 -0.44211568348289 -0.33874326005316 -0.86560379803799 -0.14199501072942 -0.78179684790372  0.75944436472527  0.92900030597732  0.29688994768125  0.10018755844244 -0.10048258710990 -0.55269553667717  0.87594766384986  0.64659759029574 -0.72450638180020  0.17368488661608 -0.52035918944642 -0.44916843437617  0.12944402624000 -0.66746790090875  0.50252003927021 -0.21198167547609  0.49915969686198 -0.58639399552947  0.81977955625498  0.57716915512392 -0.47065447202909  0.48391044562421  0.24144749565013 0.74154869829948  0.37901954761206  0.42355406606421  0.39610511044858  0.36736068514589  0.62635239447216  0.52083046615212  0.42582080423660  0.47616346716190  0.90787769706905  0.05463346740696  0.21268881419624 -0.06415369036517 -0.58654456161021  0.46265516261269  0.44557069377724  0.13039319953693  0.19516666009825  0.00575220918305  0.67377073880599  0.41194829281564  0.23533951029175  0.61104454776391  0.51020228687914 -0.22035673189410  0.78309163314319  0.59876212980595  0.07179222409204  0.90693258224475  0.50092729573972  0.40646727118848  0.68844997720099  0.83773933761503 -0.25968615712078  0.48080599560152  0.47434464073089 -0.26147733839892  0.28593498970701  0.10925074171633  0.07896577307273  0.52759106235790  0.30740286177179  0.64003893923592  0.35493010700478  0.37349985489284 -0.37111382716889  0.64261633806973  0.33459338353924  0.43515006556485  0.15284877663340  0.33003344479116  0.40309045947871  0.40348471953264  0.84621623617122  0.31270230824413  0.13278156920840  0.47125247975138 -0.06268323768478  0.22587231984644  0.37871606873437 -0.05413177213639  0.39199707994468  0.29829656080267  0.10992406954715  0.27516567002606  0.37211055102714  0.03072048065292  0.83687358718996  0.56302250849148  0.54693060854243  0.68948514190869  0.34312950122391  0.46939774962073  0.13210898901858  0.39632854030193 -0.27679835986069  0.31119301258929  0.66236231432717  0.74596294467560  0.41960939877540 51710.00000000000000
-0.14582570163518 -0.15715121332914  0.47663746391879 -0.76957321401827 -0.03119370911060  0.58460217503868  0.50501227649350  0.30123336735439 -0.68491404251103  0.29280889571289  0.28047273440281 -0.60153133987914 -0.10083026510403 -0.18636302324187  0.36213967660694  0.83809981850382  0.00164803641962  0.53143537781570  0.49782544915868 -0.24682091411715 -0.28594427552599 -0.60413240723841 -0.21882117332501 -0.63178675294772  0.29047235935662  0.02266951789584  0.76656267795465 -0.13974470363560 -0.71492121070808 -0.07571568753986 -0.81653137658208  0.85003826054377 -0.11868738322518  0.46521710293858 -0.40322426252126  0.42543339951255  0.40364527357796 -0.57605958724393 -0.78379703552336 -0.22235147417092 -0.65353670158917  0.06482446698713  0.64672538341967  0.66133210675189 -0.54220119879942 -0.22879534672566  0.63561877937498  0.83933898992506  0.92369558129080  0.24862386774520  0.00749867305178  0.35145100402858 -0.17041365221597 -0.66831547992640  0.86352345908950  0.77315876969184  0.58240042210125  0.08651425788952 -0.55524452947368  0.08602857717660  0.50362148417728  0.98208967541122  0.45784211902136 -0.28229775978343  0.41736017895627 -0.70082661420574  0.66068152992828  0.52352594526057  0.19717627929476  0.45360572854871  0.26931384480172  0.32336181815531  0.50061820843759  0.19757203659587 -0.63273835000979  0.01778368555243  0.34934687619533  0.67087590868999  0.62144472109010 -0.32769617147720 0.96324146555218 -0.80937830568449  0.49647588156607  0.62750650825414  0.55274134768802  0.47838366072796  0.77244276625894  0.66473760902959  0.62270507140177  0.62270066893645  0.16803017879250  0.37546667789513  0.06109256196292 -0.42167015023036  0.60288366868333 -0.26139804758023  0.60264896442988  0.29960392505027  0.10243382406673  0.58440616731306  0.70019934223234 -0.07764449459658  0.79640795388747  0.70373614425746  0.54508434031034  0.88643430052350 -0.15545537292603  0.65534173242264  0.69045235919560 -0.13677129667587  0.46967527131742  0.19626864190194  0.21330022690182  0.66772060848351  0.47273576062749  0.79444470359728  0.47420440896631  0.56214955645470 -0.20955808773463  0.85314268710086  0.51972274173542  0.59121798377484  0.24533369156173  0.50880082551237  0.59266795137044  0.27098900865350  0.03438745021328  0.31233647228459  0.13318149095569  0.51442621428432  0.06872921743067 -0.69446224767333  0.55103401081485  0.47177651714311 -0.13556703538856  0.19261240898419  0.38574418386770  0.15181998085936  0.77982268643094  0.71724547894694 -0.65916589454279  0.04812776159176  0.45983312343282  0.65020760145949  0.23936264817819  0.59475486404242 -0.16062179586812  0.42410500054678  0.56221001065134  0.17617531572596  0.83801125604336  0.39494307932921 -0.31730228205929  0.34308976328346  0.55674724331932 -0.76510500772631  0.34498249466255  0.37526258072163  0.43903794289281  0.13036180736016 51810.00000000000000
-0.30747882931418  0.40391745916873 -0.12252959912256  0.51236806459374  0.23869735550690  0.22656542293859 -0.30525667124302  0.16925537557096 -0.77451633773934 -0.22157519984233 -0.32003657128938  0.30547610233428  0.64545232622198 -0.08353041512345  0.43773336434209  0.38336362251289 -0.35824164058635 -0.76024822987892  0.22554334107358  0.59494206357635 -0.23450653129732 -0.19461377468127  0.86325062354939  0.79582549394525  0.72329015551914  0.81362528034825 -0.23575208556186  0.41016910717879 -0.54181181900633  0.33193174730117 -0.95427783788953 -0.00837495004675  0.86162860984401  0.54973036075249  0.58809513475884 -0.34700521940662  0.50202416068704  0.72385410274758  0.77623110492760  0.18125077253601  0.94115261823322 -0.10800197499715  0.86511957807967  0.16404756337804 -0.27141655647093  0.68186241303751  0.65560378087231  0.50130686891240 -0.01522060982034  0.01322392599020  0.30412697625855  0.81286137940081  0.38398438839017 -0.40414004175428  0.31926559545476  0.49780233506877  0.44544661881704  0.12647215747536  0.34649487138915  0.96297790421338  0.24470011317117  0.33575968397610  0.10780335886726 -0.14241040698686  0.26522794611370  0.58583054859699  0.54568245673908 -0.46219991419290 -0.08475971245337 -0.33049177264679 -0.33331021526315 -0.05137587358786  0.44402577057241  0.08733464186911  0.76564602983061  0.05528533393976  0.31203721440992  0.49413586726289  0.20665711287887 -0.62866663674891 -0.61982890946469  0.62890268765334  0.73760701273772  0.60065688853802  0.84153398168188  0.79005959478764 -0.83118041752362  0.28390175315350  0.57703215597360  0.19560504642989 -0.27613830526276  0.75824487240588 -0.14876761441101  0.79580007223673  0.41064210983116  0.20894473871575  0.79661568078629  0.07020043333296  0.70471859787274 -0.04467411901417  0.87446101100725 -0.00211617190150 -0.04375636095517 -0.24519878904325  0.28755396089741 -0.27623670361759  0.35715661104429  0.81934507449537  0.68048680331593  0.60875723026968 -0.06594229908700  0.77697045557335  0.17484229976549  0.35268029801795  0.62753926849498  0.43269946771231  0.13410892786630  0.40273898679425  0.21973836314090  0.66876321620826 -0.12264916299664  0.19676639728898 -0.36890261597420 -0.52157143903215  0.75169372732889 -0.03573757902852  0.29238710971383  0.49756448994642  0.28353693335772  0.92945690748066 -0.48349502848760  0.13905838572413  0.58979989384124  0.88788952477178  0.35477861399724 -0.05177098939035  0.54335419090508  0.72603453870425  0.28612246923085  0.11768840061747  0.52529999361883 -0.18793539864341  0.47796072183344 -0.58236365507409  0.47235285149592  0.48300328226780  0.55082416813212  0.27598423281333  0.59882104152855 -0.13488068116999  0.09088103835724 -0.11342457897756 -0.17023444873969  0.53377207984950  0.22582683417575  0.63517375862850  0.52675123182972  0.63387664059805  0.73841315486568  0.73716440952211 51910.00000000000000
-0.19354557466195  0.04544564510557 -0.19347257235551  0.33549406591225 -0.58778937848343 -0.07988955140223 -0.19163705044745  0.83575101591299  0.08784868545470  0.67274512217662  0.57115842676956 -0.20035924707847 -0.56473892287183  0.79019704943022 -0.06935641616630 -0.36394496844815 -0.09493470198010 -0.37866823103573  0.56527071383191 -0.71200470779003  0.16720961676146  0.79978083357738 -0.19695223198692  0.70718371480577  0.37903313974679  0.09549583723576  0.03407873218660  0.25653055806073 -0.11692066938810  0.90871112867071  0.12619509560893  0.39403181699190  0.51260681859537  0.67557316018498  0.32607541777869  0.53944078772308  0.43889293683288  0.47059612553901  0.27588266365468 -0.04261533216784  0.46089442589344 -0.79577434047007 -0.30975961294504  0.06978336299766 -0.19504464617467 -0.20170901514647 -0.85632596104707  0.06520353750213  0.59248603385412  0.26204102424894 -0.79149336146847  0.23118495130297  0.52950987647949 -0.46358712033624  0.35855518725894  0.95698843610192  0.47038096132504 -0.11756534290331  0.21864919461657  0.16159911495800  0.12785395751023  0.03990843323227  0.17322172988111  0.41564817620980 -0.69080234447973 -0.40843484432211 -0.70707645435766  0.14903647285989 -0.28805191082140 -0.40498630188547  0.70138027556180 -0.11101150168652 -0.19713349148707 -0.29227159699566  0.22909793461513  0.57621038619566 -0.08933811443379 -0.66370559209540  0.76459491892762 -0.19140507175617 -0.44673745374875  0.90914987287543 -0.62320298384352  0.40292630911282  0.67243053636441  0.30098075605273 -0.14550090430108 -0.08175833304130  0.98006382283441  0.57073854495961  0.33047050293145  0.95287912832053  0.18121303730463  0.03584482387956  0.10309011531472 -0.83782429674493  0.47310188375122  0.80240716123800  0.81136948897471  0.06846689114971  0.97066765334671  0.50018660600339  0.54418341118655  0.24413602747543  0.86204637153497 -0.97132391957977  0.30386146294167 -0.40903570163692  0.90583892026326  0.04177950241896  0.39780380226383 -0.39834224496373  0.48989272219639  0.02777286910368  0.92702051664939  0.41393777927316  0.69766214028474 -0.10436893511809  0.62687420420528 -0.43390060482392  0.63205773290253 -0.33536080349888  0.37872156017010  0.75144265283945 -0.02220201348354  0.19897310938497  0.44785280170750 -0.00837280687751 -0.09351944260947  0.69097819510765  0.27476775272189  0.80425874499981  0.69424806784075  0.85700551641312  0.31861766553573 -0.06987817069896 -0.75096547900950  0.85251134431466  0.86246394739287  0.21734524078235 -0.59283730573479  0.95270023884342  0.11296525414071  0.49004166928098  0.17429367268553  0.45933490088706  0.60568773653475  0.80558299813382  0.90583458418791  0.54178823803137  0.69719124403285  0.74485734084356  0.29531714609260  0.74396268421955  0.40224976241377  0.56747495180961  0.39094196922315 -0.48848452337776 -0.21975467244056 -0.81748779411280 52010.00000000000000
-0.10536899989572 -0.95595359834127 -0.11356416945508  0.49287956968758 -0.42761978212330  0.03932333337134 -0.09430439097507  0.76464054433252 -0.41331072544404 -0.73071026709418 -0.95838499566729 -0.28082004257172  0.03797570798625 -0.26746644775322  0.03576203211740 -0.22510372664858 -0.54093204459903 -0.83119036032874 -0.06513574786265 -0.53518433983807  0.93247929137020 -0.94280236424142  0.13694768371307  0.15088127755946  0.33385907864792 -0.86930049104790 -0.48805011686915  0.26189332807962  0.48545611679966  0.71684332596036  0.85465694969018  0.73918743047677  0.59111624516409  0.45019600792220  0.03924583580596 -0.60630190539380 -0.17758793772229 -0.72630533733419  0.22977646890622 -0.08704629640413 -0.08207041639160 -0.19746764721962 -0.65518912861142  0.16172410989183 -0.06370795351611  0.73603761104167 -0.84566800081117  0.43770524311422 -0.60578583670082 -0.70145408654213  0.33067856030893 -0.30912708603781  0.51032839391282  0.53321481144658  0.03502960744446  0.27690309271843  0.18663187375814 -0.04833190519802 -0.59777631055932  0.28813317714150  0.59401685803605 -0.77165974251173 -0.52125282106508 -0.27288015183914 -0.52761664077219  0.31946934310321 -0.26366655415263 -0.77545661413586  0.03852916660487 -0.07753673671859 -0.14618052091525  0.37951888518581  0.03997408537562 -0.50620170180142  0.93022936968752 -0.11556539125912 -0.40160894237788  0.03536106724561 -0.48531142592782 -0.36109503863793 -0.35188319288636 -0.20515797836516 -0.50808552566536  0.48729664368641  0.73313870288013  0.36862918943350 -0.07526868358247  0.40578202215854  0.25431265859386  0.57247574226696  0.13016009055339 -0.86018532168685  0.16535522989407 -0.67280031690175  0.54399135330436  0.87991678529878  0.14710067123361  0.22966719302892  0.62249499072154 -0.70344872156225  0.30791476573546  0.31516322859296 -0.84669388927039  0.37472499622632 -0.36194531427099  0.40995894134459  0.85224016278469  0.47599821587697 -0.36175492828681  0.59532052230331  0.06516891824851  0.50468574582068 -0.06718923460653  0.73854190336269 -0.35818711275506 -0.20707039322111  0.44813192653576 -0.20740899788844  0.86092902094809  0.04782071307823  0.26335670290554 -0.79686964258477  0.49758601523684  0.05262265567500 -0.93988331539413 -0.06869706332566 -0.20809052687763  0.81441245033147  0.33395471572077  0.64266684298728 -0.89813291984917  0.93126177083237  0.39337640507035 -0.70773890846718  0.96794339123255  0.27682093026570 -0.51642637505780 -0.88370679941516 -0.73844246160528  0.16997531656206  0.58677053912926 -0.51215897995165  0.24450944356894  0.52486357071054  0.65133725947277  0.93334359814834  0.60553035007001  0.41213680976060  0.84426542602110  0.36016430368623  0.82741306455864  0.48492574816279  0.46164354471303 -0.34455065529320 -0.20547056895560 -0.67890157790132  0.86320355540825  0.90747133083650 -0.67525533265481  0.59920415126801 52110.00000000000000
-0.23352312278186  0.56983778401474 -0.24154355212576  0.40122841730657  0.63753004712190 -0.05494316901136 -0.20467101394467  0.84119639741636  0.64361546769842 -0.26094028611364 -0.52695159865997  0.82123801390868 -0.42337236783813 -0.06657480614395 -0.40485371377609 -0.04705296795356 -0.66783262726050 -0.14372370824762  0.68444140152768 -0.68417928804512  0.78260646353640 -0.03122065208595  0.05632268914584  0.17964320873714  0.95615098373604  0.17321401707668  0.32184727137319  0.61505209699628  0.69034747734104  0.63054275945888  0.44184806116885  0.37973726605953 -0.09793619747312  0.59227818547856 -0.74277553504141 -0.27200587021631 -0.87063904322768  0.16879854489037 -0.19923929516434 -0.17612230935129 -0.34402680728852  0.05151651844727 -0.23250130249581  0.57886384161933  0.37619972448822 -0.73567557427834  0.13747413209063  0.40789062649924  0.97630799195058  0.33497316575806  0.17623055801180  0.03728035972147 -0.20882770644807 -0.74551084904886  0.17915471038891  0.50404324952713 -0.12985271904045 -0.64413031707935 -0.36911606208779 -0.35426831925004  0.70713034717882 -0.02824597700683 -0.17060939831270 -0.22438878384459  0.28465844142525 -0.04891257279685 -0.63781835890756  0.72593568853986 -0.25749430517563  0.02918431193919 -0.62409277753043 -0.46233204921306  0.16183885924635 -0.29370230614358  0.70711383289540  0.06251651732769  0.16846417657985  0.42417654262378  0.17229465392026 -0.93100266859782 -0.27820564439562 -0.78934283980854 -0.42357811805959  0.52340319642294 -0.62039312917388  0.43268841780649 -0.01216317935655 -0.03904042026905  0.42427402382683 -0.87683205193880  0.33776744399407  0.08647201557224 -0.74485330995124  0.22273906393429 -0.57645501017739  0.62579211696684  0.23827693584104  0.71707599835614 -0.65789868580286 -0.60455600972048  0.31844936338770 -0.73352815258077  0.43392531269184 -0.29412898645008  0.08305187138996  0.52977520902801 -0.30005187394686  0.61337095077660  0.09281191311909  0.52425725418931 -0.03016267410833  0.79101138255339 -0.28058989012626  0.78518808335013 -0.12311982900037  0.53609428734964 -0.11893680511680  0.94777125980206  0.11166538643754  0.33440749020006 -0.68781489585857  0.10303548686972 -0.81219353466661 -0.03200215548763  0.87046609457970  0.44751995266888 -0.76809991654801  0.42862179168519 -0.03943770898469 -0.60939719002465  0.32451406378840 -0.43173640588028 -0.76218892627739 -0.63772123848203  0.21821306046669  0.61543830147979 -0.94260887321783  0.34180473461475  0.62858458659568  0.71455542151837 -0.50933652947983  0.94756010391164  0.43580712997449  0.94925692851647  0.52944418555138  0.52764952990438 -0.26322290045934 -0.16936552929980 -0.57977353497762 -0.95004963259024 -0.57851878524207  0.71321787947610 -0.88465359171882 -0.93469699233733 -0.03194768747800  0.62494691262473  0.70933796717117  0.21222966688220  0.62112528264970  0.13254738838782 52210.00000000000000
-0.36018209866501 -0.01567494050468  0.34253534640834 -0.37385685238277  0.31746781017264  0.42836218133247 -0.15115545497627 -0.33262893418431  0.67133520614293  0.54242843517500 -0.41736162600716  0.51203392901817 -0.66910322384588  0.66393675519945 -0.55894765084802 -0.17887238434114  0.97390871670324  0.79603054784836  0.78327812229137 -0.53497258478149 -0.13934793732826 -0.82793909526890 -0.24151759342524  0.45869911115442 -0.82939218630087  0.65840205186666  0.82669925726051  0.99579873622341 -0.18473571633683 -0.03790789844217  0.80542585387878  0.04422038373561  0.78695530515495  0.08675779154901  0.17575756267390  0.53180967422523  0.54839194861046  0.53948227747070  0.30899284766463  0.32267235616067 -0.22401751238996 -0.89774331815235  0.82270332849056 -0.38355752641671  0.26347921439143 -0.31628431632367 -0.28702764571874 -0.47945144651218 -0.06104900282466 -0.38193930974302  0.42988287139514  0.22273738796004 -0.03008773943436  0.31196627426376  0.76162419818474  0.78927224715461  0.16717525150914 -0.57996175664896  0.07824876099526 -0.09881257137557 -0.35752458026180  0.07529612783635  0.43042444674053 -0.27823249120969 -0.80011467587177 -0.49003650174451  0.69671346071419  0.49893030250628  0.91442780282772 -0.27710602160345  0.19907413896804 -0.14723660646323 -0.78498034013984  0.55605730788662 -0.39348820414896 -0.13312398353610 -0.77230690460488 -0.02550812428871 -0.42770926079978  0.55304618329090 -0.17665566579415 -0.87545416411428 -0.63824984266679 -0.31657708905862  0.60857071887488 -0.49940208813762  0.54415027981556  0.08644014163048  0.01300642060668  0.48115723318778 -0.72914734531387 -0.56574434483639  0.48057637946144  0.13650353770011 -0.60575970751665  0.31609253802079  0.06945000165224 -0.11415673703171 -0.15081904393352 -0.46007181465996  0.75511769186125  0.37670053361954  0.87068119464642 -0.52870583635293 -0.48293988304511  0.36205097606867 -0.25942127218620 -0.03396827448208 -0.59675777605644  0.53513657997585 -0.24125924732241 -0.19909586599162  0.12675365051687  0.62972905273459 -0.21037368913765  0.68653298646387  0.14352374675661  0.58475046707630  0.04229480902954  0.89990393994346 -0.18586363769786 -0.00593122637922 -0.51789677750272  0.67720559147962 -0.93151639738227  0.21598556682229  0.44724090797289 -0.55862669948335  0.19041876700395 -0.67134174220057  0.03054723934146 -0.83536976487014 -0.62551479660050  0.49689421951946 -0.25525130279742  0.00737393200268 -0.49125068751170 -0.77243095916597  0.41453240694697 -0.32763196505563 -0.62612965502216  0.29779069507974  0.69529299506518 -0.78454846156293  0.49518145499540  0.79341931478320 -0.50935077336811 -0.40861064111019 -0.27427598226554  0.55562506102446  0.61832620709534  0.65556127911815 -0.15145565657187 -0.09874800659376 -0.46752820472619 -0.78291415757702 -0.45697776248267 -0.72800002489725 -0.77694910226199  0.02344221654849 52310.00000000000000
