-0.20992665458350 -0.26187387891486 -0.99268126555247  0.76796358385484 -0.37077932523103  0.11999992365878  0.22241324464641  0.06691345216331 -0.93348867505581 -0.69354766280122 -0.10015846899603  0.15888393202025  0.45837310520564  0.74766641193685  0.07467592019973  0.84433195030332 -0.49841703326874  0.65844790642578  0.27331554676810 -0.77876241669171  0.01309672865245  0.86588417319718 -0.09273911723903  0.88589477994397 -0.65191547264699  0.20981423703408 -0.73771683330344 -0.71650917303228 -0.42561040503162  0.82073470903129 -0.69498944219804  0.45567633218701 -0.19836657231321  0.79901364254606 -0.44654797285769 -0.48694416472183 -0.84822042673127 -0.95453922452136  0.57406145326590  0.24733872516241  0.02996700169360 -0.50966480463183 -0.79563514551784 -0.28266936503673 -0.51318699611110  0.06079667136880  0.56166453691398  0.92782386941291 -0.34909903834488 -0.15584194547019  0.28357455128296 -0.54074706199303  0.54485948779107 -0.38537130665896  0.07572035511546 -0.43882992408962  0.34397759145979  0.47482335643044 -0.22622004937488  0.17903970969665 -0.12447467523643  0.48299221655822  0.61992436471579  0.72857603950505 -0.53547429907986  0.64611566234626  0.05194478636947  0.67579889326354  0.87155760692120 -0.93003341150684  0.02201479532884 -0.13410856562757  0.19241842671207 -0.11367897946091 -0.59320162991394 -0.81114670565727 -0.46565426352874  0.05611543148411 -0.82427446004699  0.79514393246684 -0.81858756006025 -0.18866087061606  0.04314637429372  0.19911182834636 -0.29598486690051 -0.38930739171285 -0.46782794992969 -0.57031002954852 -0.08584260917468 -0.54522921523627 -0.40732944006976  0.71276880775831 -0.02646142630697 -0.25801428460121 -0.64457490430966 -0.22534677906744 -0.23246329150680 -0.47209672266856  0.55591312462632  0.03052739395519 -0.23465954663880 -0.08766785415737  0.89323060679486 -0.45583612167953 -0.30053296920159 -0.43041439424988 -0.06878995258717  0.43682043667477  0.52814305872515 -0.35848650933297  0.57226358588760  0.80336533172912  0.21682955677877 -0.49213923240755  0.39579855798532  0.12229544307644  0.45699905879254 -0.22112444464854 -0.18370143580087 -0.51340958032578 -0.10028172877562 -0.01220976922175 -0.07185209059648 -0.32584215264346  0.81811806803564 -0.51208573696018  0.64691513419543  0.31362737774826  0.10406441179342 -0.61156308006426 -0.27422025183870 -0.24766273610516  0.51924985497695 -0.55637836422172  0.17853702484146 -0.44130305208095  0.13119168194546 -0.35900976056809  0.91232762573639  0.84992336261761 -0.48777327396405 -0.55895719944426 -0.72012089179365 -0.06739652731697 -0.42693283565494 -0.60624841107742  0.03715772303439  0.49706610576328 -0.18831565568202  0.14453227927693  0.73650306380831  0.61946805992712 -0.39321413094543  0.75488910745057 -0.27101914366392 -0.20202120665305  0.25801274744668 -0.46296323035913 -0.24069801788112 -0.40962949924784 24747.50000000000000
-0.20448333723483 -0.25973986184657 -0.99409847432802  0.76797308042328 -0.37116417419016  0.12228874373961  0.22721758333660  0.06254887522428 -0.93949098859384 -0.69182670672815 -0.10361060981352  0.15945095008931  0.45741169409136  0.74694524756643  0.07695676778902  0.84352987354461 -0.50626953140342  0.66300972888398  0.27015978573480 -0.77991586338437  0.00877467571884  0.86203054770603 -0.09114961335452  0.88753403157365 -0.65112399054806  0.20542948848142 -0.74125672768431 -0.71585008255193 -0.42190171272054  0.81857992942784 -0.69312859900786  0.45113891452869 -0.19625263431198  0.79779033597789 -0.44453078792734 -0.48372828754395 -0.85352441434494 -0.95607186219922  0.57415300784961  0.24980094503772  0.02851415239583 -0.51218691053671 -0.79882576810455 -0.27963488322433 -0.51668955251604  0.06060774898837  0.56397859949966  0.92884648550309 -0.35529914136008 -0.15728051000675  0.28344909345166 -0.54275277444138  0.54239794350253 -0.38380729810158  0.07333425677416 -0.43870171805111  0.34366770728664  0.47586554372055 -0.22512945274693  0.17794564514828 -0.12263930600362  0.47850848473619  0.62181697566217  0.72571448289835 -0.53946679141425  0.64182605433169  0.05247582852334  0.67551168572937  0.87047391329272 -0.93501619361943  0.02614561154070 -0.13196004798159  0.18978062888124 -0.10960381092384 -0.59474072143306 -0.80736864115419 -0.46748749378366  0.05509065113598 -0.82381703459615  0.79808134607257 -0.81498110393149 -0.18951081499601  0.04254319770370  0.20313299255449 -0.28856715913882 -0.38999020470143 -0.47006910532270 -0.57279383836026 -0.08224405440889 -0.54667712789999 -0.40911530682773  0.70994788750417 -0.02713050246738 -0.26102888001561 -0.64134748209468 -0.22611144577025 -0.23198201017937 -0.47554748294461  0.55924909605064  0.02851864235821 -0.23110145727194 -0.09020081763225  0.89162595834671 -0.45756545275242 -0.29892763743221 -0.43219150608062 -0.06606159179994  0.43794731125115  0.53070855197094 -0.36130099408757  0.56923650744185  0.80774713655280  0.21535552186197 -0.49912826482985  0.39223177777461  0.12297148319278  0.45794133471668 -0.21512810542736 -0.18406851494332 -0.51671399621487 -0.09986630611986 -0.01261422294695 -0.07307581533027 -0.32196328629874  0.82476293700956 -0.51443352239298  0.65266105085922  0.31472491565981  0.10132686780886 -0.61363059254391 -0.27241794710550 -0.25180359372778  0.51855795878669 -0.55148403579353  0.17321461962931 -0.43853722226522  0.12908319269382 -0.35767035764775  0.91706708024928  0.84661994512743 -0.48689540101105 -0.55836860735281 -0.71884099995458 -0.07095837463893 -0.42670668722855 -0.61060145468438  0.03867691516454  0.49351999359315 -0.18926729504030  0.14701466630490  0.73160633714729  0.62173611062649 -0.40092159347664  0.75840750693111 -0.27287529885424 -0.20203297884575  0.25682406941054 -0.46568233051469 -0.24009500720878 -0.41296796811397 24855.00000000000000
-0.20815527525242 -0.25881690919604 -0.99103922377926  0.76870043052394 -0.36879755469368  0.12144270139672  0.22408773957861  0.06944300338503 -0.94064525364121 -0.69312840796192 -0.10019414583165  0.15554077287195  0.45700179231240  0.74608166778227  0.07685222339571  0.84230559533264 -0.49753022540776  0.66276192176671  0.27128432124220 -0.78114800440858  0.01361833799771  0.86312213919770 -0.08856260846086  0.88982258522362 -0.65204581879834  0.20438618620581 -0.73314631895055 -0.71089172560735 -0.42622426292741  0.82356411523032 -0.69231478021384  0.45187805817534 -0.19951088155296  0.79492517025796 -0.44698553451683 -0.49112557467786 -0.85321530154721 -0.95990366484806  0.57235990490545  0.24734818504704  0.02985891525417 -0.51048253864828 -0.79676789488608 -0.28182569598475 -0.51860679238232  0.05999069175629  0.55955141809562  0.92942016995102 -0.35035376535694 -0.15786953653186  0.28050300670833 -0.54010952904131  0.54443458070082 -0.38111458464239  0.07192186503962 -0.43955176973055  0.34291182859293  0.47859536000007 -0.22720791214375  0.18082659730963 -0.12536700829325  0.48352109378583  0.62392247343482  0.72813942388583 -0.53514750468158  0.64216032541275  0.05262387610364  0.67784143764043  0.86943452361602 -0.93062817829621  0.02636574545431 -0.13568398089057  0.19152296029338 -0.11485235019451 -0.59055681288845 -0.81153304701369 -0.46855283539812  0.05760583242439 -0.82320066424747  0.79554224035116 -0.81426888142182 -0.19036167094138  0.04414366908146  0.19926189934643 -0.29122325528132 -0.38869489639608 -0.47314088384485 -0.56896003395811 -0.08417869457075 -0.54378606985618 -0.40750406028155  0.71320021723838 -0.02174913952418 -0.25873893251948 -0.64395349250135 -0.22835613309878 -0.22854023648878 -0.47792346265631  0.55351963579175  0.03731541983429 -0.23012253554451 -0.08817449222243  0.89270240917361 -0.45876114575095 -0.30265789358396 -0.42804081888116 -0.06698236829399  0.43632742354957  0.52922304069989 -0.36169009775232  0.57553990402130  0.80562619087934  0.21513029494830 -0.49764105808863  0.39205911886866  0.12416533520215  0.45440564001524 -0.21744292685654 -0.18522404806456 -0.51558735103744 -0.09620942682634 -0.01157935945408 -0.07263288281780 -0.32854342762535  0.82028631353849 -0.51131071405472  0.64666688848992  0.31361776015591  0.10405051137310 -0.60740544845624 -0.27330788070612 -0.25294542568373  0.51584777397543 -0.55926135473459  0.17653536418273 -0.43936388567819  0.13159443640857 -0.35855280659349  0.91436183360218  0.85109839112450 -0.49023176860512 -0.55561252388689 -0.72234103091236 -0.07118036511757 -0.41878236944889 -0.60942872449325  0.03564556342387  0.49580442408624 -0.19300512392866  0.14261978585220  0.73780376071985  0.62214817927248 -0.39702414850228  0.75512834214978 -0.26711795828065 -0.19994629989350  0.25891834408257 -0.46425464617443 -0.24137430876376 -0.41137668436540 24976.25000000000000
-0.21179950063831 -0.25963304649914 -0.99313472304322  0.76967702975272 -0.37207146680946  0.12438056783896  0.22903809030578  0.06414748448409 -0.93722949363492 -0.69042433198667 -0.10172785867170  0.15921247975778  0.45792017883620  0.74823063980974  0.07879998493553  0.84121261681781 -0.49841921519850  0.66708019102401  0.27309465631470 -0.78061498774049  0.01139258609964  0.85989695083041 -0.08834667835073  0.89004528434341 -0.65391604353793  0.20735014769009 -0.73550419495619 -0.71292410115020 -0.42857640459995  0.81781023957437 -0.70037652965364  0.45023023808194 -0.19306651760254  0.79921602361341 -0.44599790084654 -0.49033029662904 -0.84828196462521 -0.95611348485503  0.57193827222768  0.24983152181174  0.02926387108140 -0.51298360457904 -0.79816654979562 -0.28277373266409 -0.51592587565899  0.05821037322829  0.56385186163909  0.92966347358812 -0.35254520289275 -0.15552370921088  0.27775790447880 -0.53965958677345  0.54212502023862 -0.38567694032925  0.07100326317762 -0.43893377583355  0.34160636724413  0.47527539724651 -0.22732492355513  0.18397098547536 -0.12113327825726  0.48222539343017  0.62156967980838  0.72369054318838 -0.53906601859151  0.63916709615044  0.05394669426487  0.67952819159362  0.86829983771367 -0.93079488533370  0.02132402159336 -0.12864847915796  0.18988756081531 -0.11150920701441 -0.59048759711681 -0.81124562027845 -0.46758074700222  0.05465064978750 -0.82337082333930  0.79768258761488 -0.81678302259119 -0.18905889875343  0.03963616645454  0.20022286221685 -0.29080048181447 -0.38939365828494 -0.47328306128839 -0.57100446693727 -0.07704813806675 -0.54368291864946 -0.40464573926475  0.71566913402382 -0.02601313995246 -0.25767617803839 -0.63919104082606 -0.22564727859564 -0.23120674366973 -0.47175559304659  0.55897636721937  0.02966841084189 -0.23147963229917 -0.08924171711243  0.89025854968517 -0.45944030546052 -0.29951462406975 -0.43157307363931 -0.06495364454878  0.43457942916314  0.53139320944785 -0.36433735357057  0.56947824249735  0.80433109398396  0.21074137053022 -0.49705232320851  0.39682182970769  0.12066272001225  0.45654187592668 -0.22185309272031 -0.18407521375666 -0.51450471738147 -0.09787188085298 -0.01212948085168 -0.06650569068445 -0.32365166008198  0.82068694481851 -0.50910485426564  0.65118405136784  0.31437183957197  0.09980470111465 -0.61269770649835 -0.27651465710613 -0.25148890686758  0.51569871930801 -0.55881884143805  0.16915781187120 -0.43796714823779  0.12962076958491 -0.35652561881875  0.91112307158484  0.85040696965440 -0.48846386984825 -0.56251542592983 -0.71782887250730 -0.07091794234011 -0.42362216656354 -0.60718365537670  0.03840373537903  0.49507319866834 -0.19262648943714  0.14359698874048  0.73518381877323  0.61855161280023 -0.39892363276404  0.75765021895671 -0.27439316608724 -0.19954629134179  0.26215131711567 -0.46559059955915 -0.23977885839720 -0.41225763485083 25090.00000000000000
-0.21091611360857 -0.26165303908397 -0.99180045430992  0.76543046274627 -0.36837962281928  0.12310565130166  0.22713898097441  0.06566197322652 -0.93276616233413 -0.69133456731354 -0.10356979871396  0.16193971806974  0.45575356233022  0.74319190977634  0.07578709372962  0.84016961109332 -0.50332276404517  0.66116033312326  0.27356345926237 -0.78204386102977  0.00870171494329  0.86008446526504 -0.09027256741156  0.88604423491204 -0.65277176005047  0.20594531171677 -0.73737919783494 -0.72311830726668 -0.42351882795794  0.82218682567894 -0.69347753697075  0.44711036714065 -0.19883212088836  0.79587929868215 -0.44550836527529 -0.49018810602470 -0.85176230921917 -0.95687411377215  0.57119449914014  0.24951964886538  0.02999816528501 -0.50674127385818 -0.80368829974653 -0.28446737676358 -0.51499087758016  0.05831681603283  0.56433469484702  0.92581443214791 -0.35158515302204 -0.15451774323352  0.27735964952348 -0.54623660764955  0.54530566279307 -0.37993812570242  0.07219984651361 -0.44373866179453  0.34339798808301  0.47247858884186 -0.22642509370489  0.18055131484811 -0.12728789338712  0.48039057829715  0.62506552778547  0.72508672293568 -0.54077465246544  0.64442485256488  0.05239021372398  0.67719931221586  0.87305266187251 -0.92845544574088  0.02389673921987 -0.13408137490419  0.19143054986194 -0.11195887523445 -0.59209553043205 -0.81178053427999 -0.46871615353955  0.05643027538061 -0.82126474811882  0.79802211406434 -0.81894508284531 -0.19008605582827  0.04091270998673  0.19954397573816 -0.29653904969324 -0.39047374629904 -0.46826113625755 -0.56692535046690 -0.08345982210527 -0.54709626169488 -0.40360708948131  0.71189797030846 -0.02454524490905 -0.26241960310194 -0.64274802101662 -0.22549125730478 -0.23059858916048 -0.47472812822063  0.55521371590012  0.03250792844573 -0.23745816784335 -0.08804183751323  0.89013005297836 -0.45706546301828 -0.29948941622023 -0.43439795176037 -0.06226997721546  0.43730805670008  0.52696212683128 -0.35969037632071  0.57414749194413  0.80936355713874  0.20986116793878 -0.49650746756620  0.39302402245396  0.12317966801465  0.45983195399386 -0.21807447078973 -0.18514493969510 -0.51557418359105 -0.09436102828029 -0.01332169007677 -0.07505109520642 -0.32514113115637  0.81983949832725 -0.50709881672276  0.64913727962304  0.31603535102797  0.10090008131971 -0.60872796850580 -0.27458442562851 -0.24879333478456  0.51388780100737 -0.55716830861824  0.17410600365291 -0.43867039080044  0.13112220935521 -0.35984484976526  0.91286561553687  0.84966506862193 -0.48889804900510 -0.55728691886147 -0.71946289539948 -0.07122480405694 -0.42172153909401 -0.60603988507499  0.03827122871329  0.49426151589172 -0.18743524317683  0.14403078990913  0.73641234310660  0.61968398973532 -0.39525035811337  0.75911647953742 -0.27164490164601 -0.20198647809242  0.25814373284997 -0.46601175134214 -0.23750482787503 -0.41492592047870 25192.50000000000000
-0.21068486398224 -0.25874494773598 -0.99416279883909  0.77317054564159 -0.37096101133712  0.12259245093195  0.22284022105106  0.07242133359981 -0.93781315689037 -0.69003003137377 -0.10443735179552  0.15921704368770  0.45891454316742  0.73989313419646  0.07438546273141  0.84187517107215 -0.50220798189628  0.66387397757141  0.27158544425078 -0.78095291434594  0.01169944586074  0.86314830560409 -0.09047362034522  0.88874611046947 -0.65084913418423  0.20940754057387 -0.73286757618351 -0.71937865103660 -0.42310476268751  0.82229327630013 -0.69623925741019  0.45084761620686 -0.19849875578116  0.79918493835785 -0.44463024231513 -0.48545235712769 -0.84780759522142 -0.95608642210643  0.57379963466666  0.24850294556678  0.03048312336068 -0.50807927467355 -0.79541402792256 -0.28196097530415 -0.51802004409488  0.05989075196079  0.56885447081127  0.92649117638815 -0.35027146723964 -0.15793508095886  0.28050442282561 -0.54336994732552  0.54117873122110 -0.38381982902693  0.07307523063012 -0.44134600797609  0.34733459405623  0.47383199146027 -0.22433871041568  0.17675613807149 -0.12806874332988  0.48046838725838  0.61624403987310  0.73020016491868 -0.53961020406880  0.64169571525628  0.05266653811054  0.67638555542934  0.86867451307167 -0.93349572696122  0.02888647558677 -0.13309885342504  0.19325534353153 -0.11186464273706 -0.59146584863681 -0.81048378213875 -0.46772528453665  0.05687287882374 -0.81849872698042  0.79478782277858 -0.81281305325652 -0.19241328924960  0.03965235034848  0.19855917408531 -0.29301519786293 -0.38781238583083 -0.46899569460996 -0.56725847801819 -0.08223589045430 -0.54979168877691 -0.40887865251510  0.71134877638962 -0.02637726986700 -0.26404973954833 -0.64209150010079 -0.22659185181555 -0.22996846571404 -0.47175101910739  0.55686254680820  0.02892579027841 -0.22827132655691 -0.09080731746990  0.89149265464428 -0.45957015264975 -0.29890730888277 -0.43346691175168 -0.06898064706000  0.43397253799725  0.52511499794120 -0.36208893429724  0.56815865625475  0.80809193357953  0.22237503491677 -0.49679036214237  0.39345780339197  0.12879297501471  0.45943379421720 -0.22031960818178 -0.18588323284410 -0.51857800951852 -0.09759892936240 -0.01180915510821 -0.07303143072698 -0.32547864356699  0.82042535637473 -0.51414260398205  0.65077602871748  0.31285353311315  0.10117850131916 -0.61120422237512 -0.27644648629157 -0.25047255356155  0.51372581033376 -0.55896533302240  0.17484257990578 -0.43407627614577  0.12946915232826 -0.35866507923226  0.91077924199889  0.84645924391080 -0.48813639911007 -0.56219044105027 -0.71948494229191 -0.06860174572529 -0.42576129032562 -0.61126463735623  0.03939208658859  0.49211343532790 -0.18978916554503  0.14512669093060  0.73463007518105  0.62026971080108 -0.39793703976734  0.75837162110238 -0.27266278694932 -0.20561123342922  0.26042692802297 -0.46388480032010 -0.23952132035351 -0.40938388804530 25300.00000000000000
-0.20691566818628 -0.26197648186426 -0.99118392107740  0.76985913568875 -0.37152283398297  0.12377065925540  0.22415223366620  0.06669041465916 -0.93605968539783 -0.68996122349989 -0.10193326197104  0.15794555710432  0.45924733427166  0.74728958096419  0.07514842134016  0.84106034162582 -0.49855189805332  0.66371150623671  0.27192224901181 -0.78132206165466  0.01035198123103  0.86320222160664 -0.09060891824924  0.88764399470065 -0.65201497198922  0.20581465406322 -0.73478776597460 -0.71912310109862 -0.42752885196465  0.82263350359127 -0.69182456381763  0.45194199495322 -0.19844498861316  0.79892129667480 -0.44552054568031 -0.48959487441150 -0.85159258192583 -0.95636063224385  0.57379722991203  0.24934128545520  0.02970028259100 -0.50891651521996 -0.79596684143136 -0.28099389078069 -0.51622499421950  0.06012311391909  0.56506001791995  0.92549641556353 -0.35303292879680 -0.15714907923077  0.27672942657654 -0.54003989873325  0.54304170817069 -0.38461709167166  0.07389028541084 -0.44086313081630  0.34145572004233  0.47458808847442 -0.22614309972233  0.18122065536810 -0.12485784684501  0.48331863151483  0.61802085668010  0.72626448838343 -0.53627789803104  0.64019948331888  0.04795746316119  0.67878702191766  0.87042488319932 -0.93465706234449  0.02220280677512 -0.13150047585583  0.18641062034656 -0.11224098686269 -0.58902574142168 -0.81072988103968 -0.46446884184599  0.05445001675377 -0.82484660549830  0.79627709712471 -0.81896065851456 -0.18844311761664  0.04641146594343  0.20067993883250 -0.29184048405785 -0.39213477868912 -0.47231453075850 -0.56953025344601 -0.08310481045721 -0.54614036515866 -0.40573167471510  0.71562306261276 -0.02645249532678 -0.26140061554543 -0.64330775580942 -0.22462004951963 -0.22856433826063 -0.47528383530223  0.55896230942580  0.03302824341131 -0.23059572736840 -0.09329796589980  0.89301194850158 -0.45743849962462 -0.30191358526703 -0.42408612074854 -0.06349968763331  0.43683620137492  0.53048426485642 -0.36255040590026  0.57452182484091  0.80285238077275  0.21618605683746 -0.49544109978714  0.39941183191189  0.12521941964771  0.45912978325016 -0.21922645854602 -0.18013673161454 -0.51802922078729 -0.09682073494441 -0.01358250296139 -0.07175835533909 -0.32694865994318  0.82059428490378 -0.51157519806120  0.65352127411643  0.31140039509087  0.10070600402755 -0.60725724970944 -0.27433411279695 -0.25283553930647  0.51672664903240 -0.55755556892332  0.17411907355920 -0.43804968501071  0.13087552638410 -0.36115944343188  0.91758275307245  0.85002847270338 -0.48420396646880 -0.56029759833887 -0.71606193386093 -0.06803814103802 -0.41833653015348 -0.61136233697687  0.03836325662445  0.49391820662316 -0.19114387070497  0.14671887649442  0.73380190982265  0.62250888322899 -0.40076846304581  0.75641572843518 -0.26823870399766 -0.20154715821950  0.25917655660912 -0.46280900105442 -0.23980101392131 -0.41516694632038 25411.25000000000000
-0.21271172242125 -0.26395086095625 -0.99431560408525  0.77097480981969 -0.37086746260865  0.11995357008922  0.22477227073875  0.07080306036169 -0.94091466025314 -0.68998310190111 -0.10299681332571  0.15903328306872  0.46175005798314  0.74561925202422  0.07431827567965  0.84325448846191 -0.49702686677896  0.66519547746651  0.27176519458576 -0.78377089738113  0.01023789681864  0.86272179938961 -0.09026430507294  0.88840524076319 -0.64947595501606  0.20357268187073 -0.73347168593702 -0.71674073458537 -0.42713304210832  0.82047596360888 -0.69294846349667  0.45342508391683 -0.19471110504226  0.79589565556044 -0.44725541329943 -0.48801189918958 -0.85353210607201 -0.95806941358445  0.57046996880738  0.25136360639950  0.02949650644077 -0.50989621006728 -0.79762806383339 -0.28653133940064 -0.51915034273944  0.06017217067986  0.56411790061498  0.92785126672841 -0.35114365084216 -0.15126137504904  0.28207668976157 -0.54535526995779  0.54269601256492 -0.38322665010876  0.07337398498040 -0.43773531413382  0.34629870938746  0.47510966351637 -0.22240600125243  0.17660167212278 -0.12746556656971  0.48409241371615  0.62601510144660  0.73042280359294 -0.53864327860370  0.64062766419757  0.05078372624594  0.67809551411506  0.86907687238292 -0.93098598965129  0.02499126416883 -0.13164860587389  0.19135938092577 -0.10755769536857 -0.59325692624003 -0.80896573729700 -0.47088603934658  0.05568013349131 -0.82314310283175  0.79754952930911 -0.81527563795954 -0.18753989941341  0.04045136421775  0.20356637119407 -0.29424600433082 -0.38696877027580 -0.47039374392142 -0.57067764966428 -0.08297781238383 -0.54637046102392 -0.40559343157774  0.71295542019552 -0.02717158508724 -0.25728028417578 -0.64103513445096 -0.22459392247609 -0.23001624103383 -0.47780946723266  0.55460227588857  0.02846757419265 -0.22922727656818 -0.09315297848403  0.89297996623483 -0.45801590866262 -0.30125536378212 -0.42975989685459 -0.06045330473390  0.43782605785980  0.53142794314837 -0.36094128132625  0.57506732481834  0.80519304190470  0.21636211910017 -0.49756540589494  0.39411735984525  0.12519714890134  0.45767869423486 -0.21860138000039 -0.18152714006623 -0.51813218763926 -0.09594485155086 -0.01222618751211 -0.07323199415118 -0.32508360237063  0.82113920046729 -0.51137256440378  0.65418322558190  0.31444565344364  0.10554932207135 -0.60709610225767 -0.27497927011588 -0.25289482099055  0.51471648069530 -0.55567941457052  0.17472062037634 -0.44143342874823  0.12963466946056 -0.35780680437081  0.91389094782638  0.84813300103314 -0.48841633308064 -0.55318126216321 -0.71728517743957 -0.07202533466841 -0.41941364634757 -0.61274446896812  0.03521675628519  0.49659548880255 -0.18667673789009  0.14695560643917  0.73683628133166  0.62262214499892 -0.39554451048875  0.75753851923088 -0.27255853641213 -0.20187465837436  0.26120183556438 -0.46480128355848 -0.23813026664366 -0.41018662589478 25523.75000000000000
-0.20906071121307 -0.26173492551257 -0.99209709260188  0.77153973562190 -0.37158855806895  0.12496759820047  0.22489400266353  0.06722939870527 -0.94053286865678 -0.68891101261316 -0.09976119832837  0.15953102286950  0.46007954920928  0.74771967937546  0.07544673477016  0.84481505728344 -0.50152083155994  0.66272692878889  0.27419420669734 -0.78219747551607  0.01172535866643  0.86376505573003 -0.09039364780445  0.88310183515387 -0.65215411897065  0.20463869493052 -0.73879469744993 -0.71588365436284 -0.42605433005371  0.82500697035269 -0.69271476239619  0.45299696884481 -0.19786607497404  0.80049381053596 -0.44412282359873 -0.49030765097396 -0.84892724879957 -0.95960595541689  0.57350056372778  0.24831519142985  0.02848916798250 -0.51121112866546 -0.79813200760409 -0.28019395885224 -0.51908032434206  0.05860818468172  0.56723858586279  0.92380123254146 -0.34879712207695 -0.15594564560489  0.27582339210716 -0.53863447121097  0.54170671999155 -0.38585591140528  0.07443925784581 -0.43857318291687  0.34252638283195  0.47549051781610 -0.22504540862247  0.17742337181223 -0.12436383015203  0.48026661422469  0.62335120939638  0.72700327851733 -0.53858400148236  0.63970215340486  0.05304394302454  0.67776780669061  0.87052640954423 -0.92970147233659  0.02534558046841 -0.13093483847389  0.18908003560503 -0.11261274168183 -0.59521473181851 -0.81308173329685 -0.46417226267547  0.05387664418174 -0.82583581196333  0.79912739055016 -0.81350013661409 -0.19196202564004  0.03742552876715  0.20188761705502 -0.29578751362154 -0.39202278085863 -0.47568893281939 -0.56697896349613 -0.08559073825932 -0.54566263484587 -0.40740988053353  0.71166075996306 -0.02768038767020 -0.26208112165010 -0.63988964834799 -0.22413583846336 -0.22637449982367 -0.47666172326441  0.55423609755292  0.03053067705834 -0.23391937180645 -0.09188925348214  0.89018871181987 -0.45988039993365 -0.29753938090027 -0.43094053914949 -0.06403711608514  0.43728151632128  0.52872164988549 -0.36167930165885  0.57471319796665  0.80581262920941  0.21433047762893 -0.49636137807684  0.39256914688118  0.12441839081425  0.45677154782749 -0.22037417183667 -0.18278957444507 -0.51554282489320 -0.09779169049034 -0.00909508471416 -0.07693984611506 -0.32337956858906  0.82206300410360 -0.51056587898077  0.64701085016962  0.31692840958340  0.10268830286699 -0.61129240882824 -0.27609608921723 -0.25141165626803  0.51271743581130 -0.55622776996550  0.17008286595664 -0.43584636195710  0.13078580568531 -0.36268199295597  0.91274141267643  0.84807641359074 -0.48733574005106 -0.55438036503168 -0.71983753979846 -0.07016555783656 -0.43026410570111 -0.60786784186257  0.03718675875281  0.49168398461769 -0.18833083990772  0.14211119662098  0.73290394363072  0.62271678585284 -0.39274332563582  0.75518718464874 -0.27048002136603 -0.19993415860901  0.26114948791957 -0.46690715453161 -0.23976460924995 -0.41296451253868 25652.50000000000000
-0.20722805365883 -0.25997355846165 -0.99314361576437  0.76824656353382 -0.36967521804698  0.12514913271672  0.22323363056462  0.06844608276075 -0.93570252252038 -0.69246301798992 -0.10727621297920  0.16184474298114  0.45578570090047  0.74581566017163  0.07764685037800  0.84140525986934 -0.49977334223631  0.66660717500602  0.27461939911352 -0.77692025264895  0.00929298820511  0.86187721719910 -0.09127892614713  0.89160852350100 -0.65212480638050  0.20405582494703 -0.73744636095351 -0.71760863017949 -0.42517800315316  0.82056436500625 -0.69812362239897  0.45137885278069 -0.19676957603561  0.79668356564886 -0.44188195033646 -0.48891466447378 -0.85043071372363 -0.95818326305124  0.57327128327963  0.24709526854972  0.03224016012935 -0.51067871475329 -0.80026297187067 -0.28446335594231 -0.51753858918543  0.06351530281799  0.56614035818948  0.92392586235627 -0.35404935824003 -0.15655825371994  0.27938551031689 -0.54343375053264  0.53956539702393 -0.38247742065838  0.07515420653651 -0.43714993170774  0.34245729082490  0.47773896577143 -0.22752046910027  0.17952952723052 -0.12652615102638  0.48144785091431  0.62027259933589  0.72931750520646 -0.53685055257383  0.64250745666508  0.05267810649202  0.68060579138758  0.86806205286207 -0.93205095189375  0.02399479705103 -0.12978052537435  0.19242157149947 -0.10987672772507 -0.58987019140283 -0.80815064651723 -0.46685733158531  0.05800859462065 -0.82125702570891  0.79535570481003 -0.81861812797817 -0.18747346383936  0.04054734987615  0.19834160277605 -0.29314167660994 -0.38973153086972 -0.46851296204773 -0.57031291523466 -0.08401377215852 -0.54531756940690 -0.40552832049921  0.71305353723286 -0.02628076887177 -0.26309689838332 -0.64351173723674 -0.22236938329091 -0.23150967139081 -0.47554356108121  0.55264337935084  0.03262197056476 -0.23256290957667 -0.09017921156570  0.89070518001490 -0.45837704384881 -0.30133203968933 -0.42831323726872 -0.06968299229071  0.43578093742997  0.52829701945071 -0.35764689892166  0.56733402008363  0.80872872757369  0.21697650984335 -0.49932273734080  0.39338284824633  0.12457177933270  0.45660664688872 -0.22096401899708 -0.18087539034289 -0.51624321025516 -0.09479982866104 -0.01252181338500 -0.07659280025614 -0.32558342450421  0.81936618968237 -0.51480162510516  0.64633236869846  0.31541003885080  0.10353652769287 -0.61154015491152 -0.28082207458745 -0.24897760750799  0.51534097254492 -0.55309467934640  0.16905587638110 -0.43961178777991  0.13227831814336 -0.35737180495024  0.91450047337268  0.84786099634686 -0.48588393901832 -0.55572151615641 -0.71809339054540 -0.06709806479440 -0.42580497943377 -0.60908933009338  0.03886638841384  0.49134490736564 -0.19142685622614  0.14632030844607  0.73288927988034  0.62152742110019 -0.39781221198615  0.75841220048839 -0.27566571046881 -0.19771907304974  0.25907479913489 -0.46621727798830 -0.24289442210567 -0.40947480636888 25772.50000000000000
