-0.20579234560625 -0.26050794314758 -0.99374000696859  0.77173093320527 -0.37010812074463  0.12409110619982  0.22526722764715  0.06759235912014 -0.94114232043050 -0.68695759830678 -0.10572565973611  0.15878173194927  0.46191501070525  0.74638924407669  0.07529708500992  0.84437138822779 -0.50304725642960  0.66310116241527  0.26944831323934 -0.78029842155909  0.00853573647518  0.86394025139563 -0.08871594782572  0.88598626646206 -0.64974964859391  0.20575886982837 -0.73827764039039 -0.71426871374265 -0.42319119083247  0.82259134202084 -0.69165420656043  0.45244093027094 -0.19569381117911  0.79948771471229 -0.44477141300671 -0.48767666143173 -0.84940017536148 -0.95685174220147  0.56990955180457  0.24579097494545  0.03044089399905 -0.50985332733474 -0.79836090450951 -0.28105877838751 -0.51915996204481  0.06221020375658  0.56377868112208  0.92902656429782 -0.35412431457897 -0.15877782356327  0.27684951352497 -0.54171418472037  0.54404677719917 -0.38114555687868  0.07428178083520 -0.44215019519445  0.34625123891423  0.47480720029793 -0.22566939506387  0.18116471145041 -0.12708280513651  0.48360060478257  0.62375652205029  0.72679074846679 -0.53803141711164  0.64361239736678  0.05070364548389  0.67682107220642  0.87304614162192 -0.93069325495146  0.02592848356649 -0.13469238403038  0.18999226157966 -0.11303095085585 -0.59284147780143 -0.81182038045723 -0.47076607952371  0.05421025726174 -0.82223964032014  0.79621708918001 -0.81391190745542 -0.18887899157613  0.04099803335732  0.20475563103785 -0.29247209997796 -0.38967945322734 -0.46916800123507 -0.57050210386108 -0.08598772967886 -0.54502312866841 -0.40683473587930  0.71377192381848 -0.02463371763677 -0.26307974136530 -0.64205252153246 -0.22534312742921 -0.22913991610861 -0.47743519091605  0.55694639856924  0.03169555830327 -0.23615287363516 -0.09139783819175  0.89190763800831 -0.45565244479271 -0.29769805939592 -0.43149373817584 -0.06550217322891  0.43518442575569  0.52765585108557 -0.36140228326233  0.57372411043142  0.80714458911675  0.21734431325314 -0.49599954545053  0.39558590807970  0.12332355695685  0.45886727052553 -0.21494019234890 -0.18293921547710 -0.51571299644384 -0.09532322822585 -0.01121757378736 -0.07145338419706 -0.32757263191259  0.81679747879339 -0.51250315227479  0.65213003471399  0.31492941189313  0.10017013578362 -0.61471071990315 -0.27642117286248 -0.24799717539421  0.51602987400366 -0.55583774431418  0.17528245872290 -0.43877866501242  0.12755014404287 -0.36332967805736  0.91464824958243  0.85029639545003 -0.49002308173630 -0.55592457737381 -0.71967860040004 -0.07068840223219 -0.42569647926986 -0.61176207276500  0.03889538887183  0.49398909144379 -0.19029016315641  0.14631027971938  0.72951618975697  0.62177504567699 -0.39932696524699  0.75587886372232 -0.27154406897235 -0.20114275119524  0.25849303217094 -0.46945513677548 -0.23805440651075 -0.41062143692128 17987.50000000000000
-0.20504905164959 -0.25942049088967 -0.99429977251842  0.76836374970217 -0.37360615807911  0.12461243930859  0.22343414853159  0.07133234735213 -0.93544841204700 -0.69188032162542 -0.10433163429146  0.16037766221719  0.45952223516950  0.74681879395456  0.07899769077187  0.83917599544970 -0.50154011311702  0.66323370545797  0.27415532736431 -0.77844142532443  0.01190818343106  0.86414125880473 -0.09132830597467  0.88885761259740 -0.65152061957584  0.20916165108767 -0.73813112236459 -0.71593747928913 -0.42881815026322  0.81877609255303 -0.69241676805132  0.44985221320003 -0.19690873213568  0.79890819779863 -0.44664826927852 -0.48899661578553 -0.85218222051936 -0.96059815558146  0.57153356124020  0.24631390202994  0.02969733209947 -0.51292040712951 -0.79670183573081 -0.27897503666869 -0.51925073412531  0.05804355521422  0.56629070633204  0.92712057003675 -0.35420107414042 -0.15728876681084  0.28000631256942 -0.54137923699128  0.54290966923325 -0.38277694304328  0.07837320472986 -0.44036182059973  0.34538793024120  0.47646021124394 -0.22509166153391  0.18276119739104 -0.12288544902880  0.48520450943854  0.62375625753929  0.72754946006904 -0.53550633109718  0.64324429671409  0.05519862769038  0.67569927229598  0.87201205743533 -0.93663851291741  0.02288076920618 -0.13183503243985  0.19206705672556 -0.10916379668682 -0.59339251866240 -0.81314380127566 -0.46729846263387  0.05868091599682 -0.82616927058486  0.79886602301646 -0.81416441157269 -0.19156238500345  0.04281072627140  0.20170504499119 -0.29807017143522 -0.38998346896107 -0.46893399969359 -0.56894356204317 -0.08190035479742 -0.54522852721009 -0.40515728264743  0.71166750550200 -0.02413212817999 -0.26014368044383 -0.64462882443300 -0.22391770016148 -0.23142032887040 -0.47465652445150  0.55662347636095  0.03261508764442 -0.23150719189341 -0.09076913109200  0.89036454799039 -0.45486190165521 -0.29925273529360 -0.42887069995700 -0.06657529830943  0.43764756542947  0.52982134196751 -0.36079346575708  0.57277189014423  0.80486225415959  0.21630590164897 -0.50064715203556  0.39550194213277  0.12585805966867  0.46235690164279 -0.22143570720273 -0.18268089863788 -0.51838128899831 -0.09783504930934 -0.01162279014007 -0.06937108351471 -0.32512409683610  0.82341299756804 -0.51249028663271  0.64830956911287  0.31865764872329  0.10235624549234 -0.60854995503546 -0.27424960503509 -0.24831006522945  0.51216758463749 -0.55550652184646  0.17721065673525 -0.43566800526024  0.12743350261509 -0.35533244842128  0.91548385498043  0.84824327298863 -0.48881697701480 -0.56236427113239 -0.71750951191611 -0.06843814355823 -0.42413135552834 -0.60739405384771  0.03843660482603  0.49353608277653 -0.18817486479464  0.14647503986561  0.73554676256057  0.62255495696023 -0.39710575675662  0.75778546300641 -0.26885023874025 -0.20304199229993  0.25949362664406 -0.46567212287959 -0.24084194340706 -0.41047525658570 18092.50000000000000
-0.20948278638053 -0.26202611576790 -0.99448600246298  0.77443132239286 -0.37281873672226  0.12095181172715  0.22249092276182  0.06813742650607 -0.93789205730406 -0.69492703397748 -0.10005130009125  0.16017447966549  0.45920867816936  0.74462475116814  0.07513573989283  0.83718268247485 -0.50109528994485  0.66113362839836  0.27265777753747 -0.77787687708169  0.00905717054897  0.86411007951095 -0.08917438876838  0.88332017432926 -0.64973453823973  0.21081874094324 -0.73499929092797 -0.71117326562851 -0.42485738315804  0.81886553423371 -0.69656669109562  0.44879109162369 -0.19711542507098  0.79537223667765 -0.44677670603076 -0.48592685309826 -0.84894849534587 -0.95908421207160  0.57108390737482  0.24888206870097  0.02610313619122 -0.51035811412972 -0.79865127301248 -0.27942333311790 -0.51315561809638  0.06210279213513  0.56169155798713  0.92638426245784 -0.35130323526647 -0.15638445773778  0.27542387900258 -0.54231106080313  0.54319777876101 -0.38270700484462  0.07314070600663 -0.43907338301486  0.34276710776383  0.48362005804065 -0.22436792241531  0.18205284777427 -0.12296978156300  0.48213485549926  0.62137849387698  0.72639214202811 -0.53736450218362  0.63937999544847  0.04933141369873  0.67713192151487  0.86744154658755 -0.93073461960250  0.02437454718276 -0.13151334030858  0.18428232078136 -0.11000659586262 -0.59431279969037 -0.80946709574102 -0.46483955408596  0.05353938807887 -0.82258721729619  0.79575897449724 -0.81512150437725 -0.18885745628549  0.04118396600260  0.20602159260984 -0.29448216360892 -0.38812155224234 -0.46956288827986 -0.57020015560898 -0.08310669722244 -0.54636947239666 -0.40893468575460  0.71361249125911 -0.02823771644574 -0.26104696289230 -0.64009496233100 -0.22525656158160 -0.22994800655853 -0.47092587004898  0.55513282838926  0.03418923465147 -0.23348344916170 -0.08947100488071  0.89240927822934 -0.45770160669643 -0.30261231519924 -0.43180118866992 -0.06905076464537  0.43489577915782  0.52794462324263 -0.36243379764643  0.57016551761775  0.80976225375200  0.21688238384488 -0.49758548995220  0.39444720856619  0.12272957310979  0.45942832691408 -0.21600686175686 -0.18520912034942 -0.51698729649273 -0.09363363712423 -0.01516144487556 -0.07101688728511 -0.32867616854062  0.82044642219660 -0.51363823870382  0.65355113410833  0.31576783032410  0.10011540344054 -0.61399888894115 -0.27717581517324 -0.24923485240268  0.51506442546969 -0.55978841612450  0.17504442365703 -0.44282916600081  0.13216124634426 -0.35687456436452  0.91107939526358  0.84953853691744 -0.48536894715047 -0.55660686599194 -0.71755357846148 -0.06997986201942 -0.42156911630214 -0.61294555098394  0.03672866625074  0.49217422501455 -0.19021316281946  0.13965480416002  0.73743130137255  0.62146208952717 -0.39517444914336  0.75547701866714 -0.27156972644122 -0.19716058806384  0.25880429876138 -0.46624209254893 -0.23697782505791 -0.41411814235135 18202.50000000000000
-0.20934770203375 -0.26030998561297 -0.99135806133649  0.77201161725546 -0.37339532676663  0.12427303881221  0.22474602605182  0.06623367158133 -0.93501030427728 -0.69217737206939 -0.10621018648001  0.15910657525383  0.45980731569755  0.74770513671579  0.07698268926907  0.84262733948668 -0.50009244291354  0.66364970313475  0.27061863165393 -0.78148524590402  0.00709201105538  0.85880212327044 -0.09095066509667  0.88541053372957 -0.65176288302804  0.20762971726597 -0.73524761794877 -0.71854980172337 -0.42312826440190  0.82181711440996 -0.69515791341704  0.45239730332438 -0.19317101506535  0.79930029637841 -0.44595265468053 -0.48331902397837 -0.85425746754492 -0.95817436131958  0.56895885098924  0.25009511549976  0.03078686724805 -0.50894161661335 -0.79814023994894 -0.28152526874833 -0.51520942527072  0.06205030855346  0.56570961165429  0.93059726182843 -0.35133372005416 -0.15306243551963  0.28252458250666 -0.54317349085041  0.54573420680417 -0.38221800541167  0.07574008429830 -0.43691341568670  0.34873783320478  0.47557334473709 -0.22678318902685  0.17695157960387 -0.12696531546252  0.48464252435099  0.62472595204575  0.72742906230502 -0.53679854044995  0.64254990330258  0.05267695158100  0.68150666900383  0.87106203708580 -0.93230737994930  0.02544354036685 -0.13008570135919  0.18652944492159 -0.10776593836861 -0.59253564287693 -0.80818199962005 -0.46652460505849  0.05469692470611 -0.82361829742377  0.79818281066435 -0.81577105620915 -0.19428617623294  0.03804691492623  0.19893983010010 -0.29037673233170 -0.38900381489360 -0.46941307447679 -0.57204393970442 -0.08227334979385 -0.54907411922713 -0.40569311674529  0.71382040102750 -0.02355142147596 -0.25778193770756 -0.64088144222651 -0.22502440737398 -0.23024792590022 -0.47336702879266  0.55893002844485  0.03043747929932 -0.23231603875883 -0.09132668759738  0.89182697266111 -0.45848526604676 -0.29759012555885 -0.42810923831182 -0.06637044944502  0.43693947110055  0.53185876885189 -0.36284247605582  0.56925512588631  0.80753525759922  0.21556881556281 -0.49627302779096  0.39364714993119  0.12453474079265  0.45926246258461 -0.21663539210760 -0.18094288724893 -0.51631839679001 -0.09963666149094 -0.01042039023164 -0.07308067300083 -0.32867850439450  0.82191876834477 -0.51093529700751  0.65055539964583  0.31159991206144  0.10837198658185 -0.61370164710616 -0.27584768208162 -0.24618867767265  0.51802393358294 -0.55760454238490  0.17393733742779 -0.43945795057648  0.12762289324715 -0.35663354509993  0.91168042632956  0.84859643561514 -0.48932938381668 -0.56103521763517 -0.71912566600907 -0.06983849354909 -0.42356174423038 -0.61049358047857  0.03820238016523  0.49255642417952 -0.18939023509616  0.14264425233851  0.73451278235825  0.62062431263826 -0.39568869888836  0.75610176720272 -0.27280587321165 -0.19871109149864  0.25830926749636 -0.46643315944098 -0.23892074192685 -0.41058391241071 18307.50000000000000
-0.20752902078421 -0.26069273556395 -0.99498003045003  0.77450558670666 -0.36893697132030  0.12189526389552  0.22477808649465  0.06823337327530 -0.93749219309779 -0.69178677171761 -0.09785976104601  0.15479959856824  0.45810396097823  0.74407731710330  0.07420889256101  0.84321309752155 -0.50180453930852  0.66077885257771  0.27296698078261 -0.78058065194530  0.00766510317834  0.86643434716246 -0.09097134277309  0.88668377692510 -0.65112370793363  0.20731988618775 -0.73456700366864 -0.71424187010751 -0.42179077096168  0.81987363933511 -0.69418266964570  0.44893785741002 -0.19456571623582  0.79868321670551 -0.44617734933749 -0.48659886336802 -0.84813450382384 -0.95805715210096  0.56919151685743  0.25084909487595  0.02901748437214 -0.51124811185783 -0.80049150664361 -0.28074469057208 -0.51608466365692  0.06157094369716  0.56339077026963  0.92719688064067 -0.35287301187664 -0.15519217971673  0.27974125447005 -0.53955926966552  0.54224752374721 -0.38332922852053  0.07445305022532 -0.43794314089898  0.34317672573787  0.47459890676725 -0.22323172118182  0.17941637231388 -0.12733987957272  0.48421579341267  0.62257463540792  0.72930701856621 -0.53521254800625  0.63957992146535  0.05213877543399  0.67841983096421  0.87172215409004 -0.93472664528362  0.02305087309332 -0.13307682546052  0.19008757434889 -0.11481439722070 -0.59404430246764 -0.80877696625093 -0.46769466971197  0.05554099648681 -0.82832810084428  0.79902139368460 -0.81594147134529 -0.18879240751584  0.04004513169766  0.20234564400170 -0.28971053340493 -0.39146839772096 -0.46901163413055 -0.56877810391838 -0.08226984662601 -0.54433057867387 -0.40866788847243  0.71234490791191 -0.02825108998488 -0.25854752565423 -0.63959428863450 -0.22689882197718 -0.22881184785244 -0.47195769686589  0.55746917720880  0.03066109159363 -0.23064373665477 -0.08789041852912  0.89632238880364 -0.45722296587157 -0.29993575979763 -0.43133955954531 -0.06309422600101  0.44025908434176  0.52939174663357 -0.35749296401483  0.57200751121100  0.80455499627385  0.21524140343484 -0.49224005762963  0.39791763208164  0.12346642796763  0.45733679201918 -0.21710611186794 -0.17878257271363 -0.51657434446713 -0.09816564571045 -0.01078671973727 -0.06950417199991 -0.32471129186121  0.82058944888429 -0.51495817268828  0.64942371267259  0.31629701497968  0.10552721448947 -0.61089041794911 -0.27667091414412 -0.25299331976088  0.51513174857146 -0.55401223726239  0.17607835678095 -0.43762912092493  0.12719326300674 -0.35600924648343  0.91534067871529  0.84694451954014 -0.48862577809599 -0.55794359562438 -0.72039620474958 -0.07256691149167 -0.42410651254936 -0.60827721562750  0.03642536102439  0.49223190115514 -0.18764685237002  0.14568677072845  0.73143147729366  0.62306314270518 -0.39490218929044  0.75663895904855 -0.27370399369180 -0.20352508107401  0.25861108577804 -0.46585723040299 -0.23617514532340 -0.41050046486457 18420.00000000000000
-0.20671953101030 -0.26125160841418 -0.99527686870406  0.76892561878569 -0.36907437350640  0.12188069653521  0.22180977351143  0.06923572333096 -0.93627543560175 -0.69400372464823 -0.10639190985772  0.16006927201173  0.45901491957885  0.74440302582106  0.07719808666179  0.84117220110284 -0.50213366993419  0.66074241499216  0.27097877151855 -0.78453619082279  0.01378143072852  0.86326010671768 -0.08993206882861  0.89101624358504 -0.65351565027513  0.20842900515107 -0.73903479840372 -0.71638060374222 -0.42136618236680  0.82082413007238 -0.69505318561199  0.44992611005258 -0.19928242344806  0.80169440094851 -0.45162857912835 -0.48933509414111 -0.84936898940373 -0.95892606218558  0.57384453741220  0.25088541525739  0.02849107331894 -0.51072834297561 -0.79869060583118 -0.28270063646769 -0.51662726491391  0.06046769331791  0.56201366439525  0.92984637570835 -0.35324028198086 -0.15722993555561  0.28260170905075 -0.53782416686629  0.54402131128602 -0.38022687723182  0.07461010636283 -0.44059401060985  0.34466332173657  0.47503721760766 -0.22523194523566  0.17908878399976 -0.12272929260222  0.48289805063403  0.62443052476611  0.72743242575067 -0.53421527671189  0.64714834816197  0.05201450733561  0.67832879735139  0.87294017964865 -0.93289450491332  0.02581718449575 -0.13149841835779  0.18509178564102 -0.10760732367330 -0.59061103882696 -0.81378870061506 -0.46760526245335  0.05255385514106 -0.82287535189450  0.79723592016279 -0.81964427553274 -0.18991651770801  0.03452477384365  0.20527380547950 -0.29022303910614 -0.38780781531175 -0.47187196684843 -0.56847567144490 -0.08242419098554 -0.54346554702395 -0.40533058548856  0.71599870933767 -0.02127350934592 -0.26088186756169 -0.64023192106934 -0.22746737182532 -0.23129693892440 -0.47463253877439  0.56024818588572  0.03301856932985 -0.23084927233329 -0.08649929550852  0.89316568298297 -0.46066135726155 -0.30219218846445 -0.43014895221542 -0.06916262608133  0.43815800738212  0.53128121120566 -0.36016012550824  0.57436679996423  0.80840581262003  0.21513118647889 -0.49334001564740  0.39333058878120  0.12306714954797  0.45765183602311 -0.21496738323111 -0.18142382355206 -0.51685211853902 -0.09646623418605 -0.01366897566319 -0.06990265140348 -0.32405570350068  0.81945628722476 -0.51069275233988  0.65115119104724  0.31248370011854  0.09906405645619 -0.61563726447598 -0.27517775432913 -0.24966970871252  0.51577732169089 -0.55524717524212  0.17741975638795 -0.43857465415722  0.13074509935085 -0.35693498268395  0.91269594819511  0.85004692237900 -0.48572683649868 -0.55935540057804 -0.72087020186057 -0.06934408093189 -0.42978598203294 -0.61114169172523  0.03512993458679  0.49236608409141 -0.18808828082923  0.14514575587560  0.73532230990337  0.61953801650322 -0.39785381648697  0.75799228368818 -0.27343449915687 -0.20150445037485  0.25766568502351 -0.46865011704009 -0.23854216582217 -0.41230615230060 18527.50000000000000
-0.20554788248220 -0.25700571750004 -0.99359329424796  0.77081363983645 -0.37054044049613  0.12207641343976  0.22491758766353  0.06927357065786 -0.93675611251737 -0.69163442348544 -0.10066444622996  0.15892638267640  0.45981216612728  0.74560090301927  0.07554387927035  0.84547503376893 -0.50157309814666  0.66344707714843  0.27670398957494 -0.78147810062045  0.00924368308488  0.86169855952558 -0.09112311308864  0.88586888375480 -0.65205929165065  0.20214548611857 -0.73634483564094 -0.71554501339352 -0.42345462839274  0.82158380313911 -0.69439405559264  0.45382204991003 -0.19852414868869  0.80052021641193 -0.44513532529915 -0.48725769746306 -0.85212341503474 -0.95421807220048  0.56750042996605  0.25353414436109  0.03406461710773 -0.51154904159226 -0.79895431205654 -0.28084119516404 -0.51295736056249  0.05933273563509  0.56584244636172  0.92928792220010 -0.35148928850895 -0.15681073451221  0.27775122031267 -0.54089653179397  0.54619832433958 -0.38629837834424  0.07371426396620 -0.43729882730937  0.34060537063677  0.47117096047306 -0.22504570333399  0.18163236081367 -0.11955168795197  0.48189228074209  0.61991601704109  0.72545389734216 -0.53479949751802  0.64448584430877  0.05376081580708  0.67541366418492  0.86912673418225 -0.93212543569233  0.02708094502245 -0.13088218114287  0.19207428641494 -0.11408870439003 -0.59090391385394 -0.80906855039363 -0.46762990088410  0.05666312173298 -0.82549826066560  0.79600952695373 -0.81359134466027 -0.19070391852089  0.03817651934705  0.20244271603181 -0.29377808561668 -0.39070763499144 -0.46916946637690 -0.57102363097372 -0.08413944381358 -0.54388880121088 -0.41197978134266  0.71547712682548 -0.02376130376514 -0.26100195479270 -0.63936062932741 -0.22687414827395 -0.22997557703260 -0.47698477444071  0.55482674696606  0.03134760284279 -0.23343737722388 -0.09123718338359  0.89491115676534 -0.45788075418119 -0.29749069550756 -0.42702884238952 -0.06141706293388  0.43832996646338  0.52765085617069 -0.36386413861577  0.56800507736244  0.80523828993317  0.21365211179462 -0.49755562970058  0.39447006371495  0.12633605477109  0.45718153279611 -0.21664685149145 -0.18383421834062 -0.51683919847294 -0.09967116194678 -0.01165459010227 -0.07116173110317 -0.32655385710490  0.81469081404351 -0.51565835735200  0.64964126223775  0.31609035854959  0.09935821753490 -0.61433758767608 -0.27847776615306 -0.24691675000322  0.51385155904876 -0.55687350781287  0.16973306338055 -0.43658935504039  0.13310693078439 -0.36037173892638  0.91308469460460  0.84589923085371 -0.48599503927065 -0.55664939424522 -0.71690008994503 -0.06727239337541 -0.42580389563339 -0.60779839670011  0.04170424943638  0.49229714620781 -0.18781340044218  0.14742761284011  0.73446100243248  0.62230843179403 -0.39831574668582  0.75614207901401 -0.27334018424975 -0.20199956428868  0.26211480469205 -0.46812176913479 -0.24052353222027 -0.41113583935270 18630.00000000000000
-0.20683405904017 -0.25725501886753 -0.99266110586571  0.76914104150195 -0.37306467570599  0.12472588405963  0.22755996321917  0.06818781436217 -0.93668295051777 -0.69173690996676 -0.10365389629240  0.15804183387457  0.45482662210440  0.74172816016442  0.07902136315417  0.84354364951564 -0.50359027691543  0.65806758519564  0.27253927757616 -0.77937877880953  0.00643147285852  0.86649660327629 -0.08792817966348  0.88905601236076 -0.64789101414341  0.20979119642793 -0.73779792110605 -0.71427180410527 -0.42555258106521  0.82304824023501 -0.69404805645818  0.45008537788276 -0.19754342217391  0.79783011645681 -0.44721437153811 -0.48639591583348 -0.85335961843411 -0.96051428473783  0.57381717574381  0.25155563753780  0.03285489543869 -0.50726752914110 -0.79711415771688 -0.28084216619883 -0.51559093221599  0.06049413259390  0.56469184483877  0.93110128743382 -0.35450232930261 -0.15456181202742  0.27909638969753 -0.54466050287222  0.54278068337337 -0.38493038162121  0.07524825784822 -0.43654673672708  0.34131512217332  0.47624301491201 -0.22529038957196  0.17975771816432 -0.12658698796834  0.48303476639169  0.62334595423711  0.72649494621156 -0.53290915132270  0.64103264917453  0.05041800278955  0.67906550054477  0.87128142790092 -0.93449680778688  0.02544476782721 -0.13399090721748  0.19077175233835 -0.11078498260006 -0.59028621050184 -0.81312152859822 -0.46558765852867  0.05709545240930 -0.82373503816789  0.79693052702513 -0.81702642432099 -0.18775755962579  0.04116653911754  0.19677959976579 -0.29077573127625 -0.38808065482741 -0.46763433899579 -0.56831566348320 -0.08512291351492 -0.54291286023193 -0.40772487204285  0.71399847218382 -0.02796406307206 -0.25916320067299 -0.64466749083314 -0.22678701483449 -0.23117038614353 -0.47505569210730  0.55971978201548  0.02934311638365 -0.23412969673764 -0.09490623749077  0.89074066262497 -0.45590906507240 -0.30147147187814 -0.43314377123749 -0.06841706550896  0.43874374498694  0.52892232708419 -0.35952522520103  0.57543918712171  0.80452413331582  0.21505560805932 -0.49555448926922  0.39108794512725  0.12049982765641  0.45806774117612 -0.22037795382596 -0.18213035355999 -0.51629522230863 -0.09675086275401 -0.00798391601238 -0.06938860783750 -0.32667759155404  0.82191865490780 -0.51103677458859  0.65000838501486  0.31715290564251  0.10278001682268 -0.60774881983657 -0.27288587347028 -0.24888348603768  0.51399428347743 -0.55714815989337  0.17290849836277 -0.44011344527522  0.13174897163174 -0.35727792377083  0.90999268751610  0.84557651697330 -0.48563302976180 -0.55398811682851 -0.71551799062912 -0.06829123217920 -0.42517408988217 -0.60883072798944  0.03552992831264  0.49139092451627 -0.19012691280350  0.14576811307531  0.73357284230061  0.62134055451430 -0.40015230871110  0.75925926390203 -0.27325837857294 -0.20297326999199  0.25622241330236 -0.46714514817362 -0.24004509787165 -0.40919265785463 18742.50000000000000
-0.20522981110344 -0.26136643258468 -0.99245932153044  0.77318361228250 -0.36935235671454  0.12148630948419  0.22474764273965  0.07241922933673 -0.93130473517855 -0.69449340039804 -0.10212293916783  0.15625684969035  0.45506205571699  0.74819437345362  0.07514823921095  0.84007127203553 -0.50259580811962  0.66359702013396  0.27149111242359 -0.78451949514575  0.00881036648403  0.86027439792731 -0.09083643901249  0.88775920393736 -0.65384237401101  0.20847841573443 -0.73174279608141 -0.71599438523383 -0.42498962865830  0.81969127907965 -0.69483258244393  0.44951555364514 -0.19719861724779  0.79720243494659 -0.44230642159651 -0.48967821435495 -0.85196538871723 -0.95923061648296  0.57167240127515  0.24766836944525  0.02940790125680 -0.50947407511726 -0.79528724564955 -0.28081490073817 -0.51785938184810  0.05878523558292  0.56342597538382  0.92940059422388 -0.35636271801865 -0.15088986856377  0.27731644934268 -0.54168677551658  0.54380952909781 -0.38399526922097  0.07201827760004 -0.43622272646973  0.34371810793956  0.47861139255048 -0.22281696313648  0.17960377475921 -0.12504293427618  0.48623503798332  0.62287982993538  0.72659001789017 -0.53237586348359  0.64451078558735  0.04925055847704  0.67923042707312  0.87466424612340 -0.93094458576578  0.02211698013487 -0.13343846193360  0.19341379959051 -0.11179710631255 -0.59548265233588 -0.81169231198661 -0.46474709519778  0.05751457091112 -0.82132061274213  0.79704503933699 -0.81708960863199 -0.18942509564182  0.04302208836318  0.20303105571464 -0.29473570743145 -0.38449026263465 -0.47214008715612 -0.56828293494387 -0.08462080745569 -0.54744843076938 -0.40700842958393  0.71300850715068 -0.02658651129830 -0.25757165302652 -0.64916326971437 -0.22386111804332 -0.23235745663566 -0.47266283121962  0.55340680134774  0.03132417171927 -0.23106966266673 -0.09353402895953  0.88923314736138 -0.45776043453495 -0.29850763047769 -0.43401431073350 -0.06713589334442  0.43707822034703  0.52952694980894 -0.36255667699241  0.57496037347212  0.80657072061358  0.21416065547242 -0.49420131210360  0.39365043082786  0.12595744225387  0.46038214242344 -0.22087173887097 -0.18519752087890 -0.51561305589351 -0.09895253723502 -0.00995378686936 -0.07154535062585 -0.32761897303598  0.82117989815320 -0.51444305639552  0.65333123595907  0.31574687437029  0.10399051677093 -0.60593723061577 -0.27717530520383 -0.24767548374718  0.51710363331150 -0.55365038419925  0.17631052826534 -0.43836311498055  0.12951401614927 -0.35597543406968  0.91469489559940  0.84621120972876 -0.48652256271743 -0.55918460960094 -0.71588119833601 -0.07146312533290 -0.42725765768056 -0.61072473565279  0.03687401715053  0.49254076843997 -0.19240123422320  0.14916089067195  0.73395246890691  0.61656758598311 -0.39493537384774  0.75854261502252 -0.27305955566249 -0.20128966026519  0.25926138980701 -0.46654978442409 -0.24012235507375 -0.41366963529118 18845.00000000000000
-0.20747239170243 -0.26324381656550 -0.99518592879800  0.77127471957182 -0.37199503278221  0.12257421704570  0.22894693866090  0.06594892293148 -0.93740816133311 -0.69303229663056 -0.10343609066732  0.16144748234892  0.45385363854406  0.74370804619877  0.07453048725292  0.83975386866630 -0.49814939982670  0.66175837695130  0.27459869609001 -0.78559487592359  0.00741716393802  0.86202523767536 -0.09124437014383  0.88467006391214 -0.65165330633238  0.20784230304006 -0.73402948167613 -0.71746240710179 -0.42175969487941  0.82264046474813 -0.69192798379366  0.44691082949422 -0.19414806680988  0.79805601148150 -0.44598826938724 -0.49053682257278 -0.85033043043708 -0.95826563682873  0.57216676539617  0.25094150476102  0.02927694469352 -0.50739017537830 -0.79965724475194 -0.28494534159966 -0.51715651346560  0.06064774176020  0.56492988425517  0.92500044106698 -0.34976250138864 -0.15340011807207  0.28114635603893 -0.54289206108494  0.53986302811829 -0.38433255544729  0.07121004956365 -0.43773928048735  0.34545174307464  0.47694225701028 -0.22757644594734  0.18077133716838 -0.12473662030801  0.48528396810870  0.61918142027277  0.72815474416380 -0.53585290477515  0.64024582042284  0.05313662423474  0.68108522230357  0.87427006491766 -0.93198725300827  0.02467013891539 -0.13275403310619  0.19077410292489 -0.11184169761563 -0.58949099831827 -0.81102984335858 -0.46720584772711  0.05408025132998 -0.81998042408452  0.79489844663913 -0.81622091227749 -0.19222250051168  0.04425748468473  0.20222084791423 -0.29428331248652 -0.38981232941781 -0.46883782331515 -0.57214489129471 -0.08473278412830 -0.54768483506327 -0.40302510228742  0.71504523272106 -0.02636311503047 -0.26078074856630 -0.64423607421451 -0.22577332359884 -0.22965184026481 -0.47528062966083  0.55716801599672  0.03194343883209 -0.23494168189321 -0.09212071017565  0.89053058955986 -0.45730677195757 -0.30059360158271 -0.43061727505025 -0.06993228198743  0.43728268546454  0.52582299239939 -0.35936100088396  0.57232906976662  0.80229995441957  0.21593259139890 -0.49578895922317  0.39076469000414  0.12392776535028  0.45731268352042 -0.21906153486667 -0.18201588104069 -0.52056135270865 -0.09681112019514 -0.01268751020601 -0.06750801961768 -0.32514549531725  0.82006955843413 -0.51331688489961  0.65308167742884  0.31215633952421  0.10043777704133 -0.61186642332833 -0.27454814514282 -0.24948304441629  0.51502518692770 -0.55467588576400  0.17142993686448 -0.43901704834308  0.13414461483411 -0.35761664097519  0.91600641226976  0.84963032162145 -0.48891369135254 -0.55749119994387 -0.71679371008371 -0.06901303921547 -0.42419783787478 -0.60958068657960  0.03651234641049  0.49737827860060 -0.18922199009805  0.14493642999882  0.73880547274523  0.62016702882311 -0.39671541252215  0.75784767859191 -0.27634804695967 -0.20332282033420  0.25862132557426 -0.46276002032934 -0.23901353388063 -0.41344484703299 18947.50000000000000
