-0.20706781869223 -0.26142003787159 -0.99778981491243  0.76953496864964 -0.37235029340488  0.12308599703584  0.22340869626784  0.06884548390982 -0.93694188000164 -0.68967883161441 -0.10123398107607  0.15917090358671  0.45641338497804  0.74673841974290  0.07538042131107  0.84097341743827 -0.49708455938444  0.66065681740202  0.26817139645035 -0.77763863871477  0.00900551099436  0.86507305740528 -0.09028494953576  0.88921121064045 -0.65238179051493  0.20341165243081 -0.73704044880928 -0.72339852074996 -0.42686556227548  0.82181883040898 -0.69690750419019  0.45029620294146 -0.19726049548386  0.80037824683508 -0.44348970915635 -0.48912501769920 -0.85470755575955 -0.95494326412598  0.57353691478718  0.24842410288693  0.03349604708440 -0.51073605492209 -0.79809710044338 -0.28586433660711 -0.51391675511583  0.06116988658696  0.56494889834952  0.92551726477675 -0.35395160344794 -0.15524385597857  0.28401825145991 -0.54159398042265  0.54337620947999 -0.38388255095701  0.07483907051985 -0.43839747081168  0.34175169643352  0.47861215636635 -0.22694103877966  0.17873752170005 -0.12468045158780  0.48383261119290  0.61946018506874  0.72775468542461 -0.53621651627182  0.64308804995062  0.05242954118347  0.67966286336354  0.87180604517484 -0.93226384469465  0.02428933283817 -0.13844386582284  0.18844997406000 -0.11176138136511 -0.59090098670385 -0.81064234499101 -0.46783550582851  0.05620526799029 -0.82234406708883  0.79864349278426 -0.81546158705531 -0.18961426396253  0.04027874478135  0.19968272829953 -0.29190732249235 -0.38881206168837 -0.46927367510889 -0.57096414035951 -0.08255763135223 -0.54752206204890 -0.40353394131590  0.71536960931200 -0.02691251262265 -0.25752044313521 -0.64366941163868 -0.22258521580966 -0.23577184642722 -0.47162829199972  0.55539690223336  0.02927970488939 -0.23620484738737 -0.08952985342536  0.89443761994953 -0.45874732216332 -0.30197218566092 -0.43011899196161 -0.06630583571020  0.44056045624869  0.52967323501026 -0.36192986562565  0.57174464437020  0.80744930283372  0.21950983013236 -0.49486936826069  0.39343890701446  0.12430386373696  0.46194493799166 -0.21595321842117 -0.18407071490659 -0.51951452279053 -0.09778666481944 -0.00993862110298 -0.06829985357593 -0.32849501338544  0.82198415528654 -0.51302671435119  0.64714728343635  0.31576886358425  0.10098188361984 -0.61052630621984 -0.27310776804131 -0.24870977717410  0.51288752749846 -0.55627207649135  0.17194102576392 -0.43858226271649  0.13170750473597 -0.35879888460687  0.91134202372283  0.84837152287701 -0.48787781068809 -0.55608464727046 -0.71776472726878 -0.06426425451149 -0.42077499597699 -0.61012953208131  0.03729924968385  0.49598447598701 -0.18943351403815  0.14494910102957  0.73319180095921  0.62364042584704 -0.40035377252666  0.75736333450538 -0.27441007692031 -0.20314914908905  0.25899320389248 -0.46613846534095 -0.23399744100048 -0.41220107473541 42420.00000000000000
-0.20606808781896 -0.25826581388564 -0.99289582525410  0.76650369109354 -0.37062320068008  0.12354261402171  0.22674368546413  0.06842934859883 -0.93873428713509 -0.69320113208583 -0.10029963303905  0.16141770616469  0.45871779012752  0.74281960762017  0.07378736728557  0.84273284524644 -0.50166713414470  0.66409984732598  0.27153525706122 -0.78530646994658  0.01146219342901  0.86237333447984 -0.09136099106199  0.88822281614367 -0.64884781705610  0.20526378614810 -0.73589338661283 -0.71611482793446 -0.42637751886766  0.82086786314834 -0.69439158965906  0.44880464487811 -0.19678742924950  0.79752727665845 -0.44394736897477 -0.48813502606296 -0.85462829747792 -0.96035836825364  0.57087634351637  0.24704803079400  0.03371737201031 -0.51217680218531 -0.80061004687322 -0.28201911469616 -0.51764875232266  0.06206264500260  0.56113637042938  0.92427248754313 -0.35442707636110 -0.15645385125751  0.27753175109365 -0.54204945470472  0.54436557756159 -0.38189417620100  0.07487735522208 -0.44179147324061  0.34279904063299  0.47333958747593 -0.22624799965246  0.17837076981148 -0.12596245205872  0.48432671700830  0.61963725043652  0.73263549887459 -0.53821872134748  0.64464836339045  0.04984412068584  0.67376303957169  0.87081399279031 -0.92796054794702  0.02551910767560 -0.13255657853517  0.18862482413339 -0.11335814384805 -0.58920155331294 -0.80947535990525 -0.46440521307824  0.05608099670579 -0.82280743764397  0.79549777155815 -0.81440801680409 -0.18629442152786  0.03852307545201  0.19863321431989 -0.29376971165559 -0.38575988613431 -0.47173617558095 -0.56914164848794 -0.08138738045827 -0.54309802824347 -0.40824441660220  0.71412968116841 -0.02484655964972 -0.26000369327921 -0.64593484240909 -0.22435180997902 -0.23172155836990 -0.47523132184937  0.55663898649005  0.03042157916996 -0.22632936222024 -0.09074731845350  0.88995467284539 -0.46054591876565 -0.30042775833469 -0.43294104153437 -0.06788557627987  0.43820502984312  0.52974804265412 -0.35962022221160  0.56950771646851  0.80554444533960  0.21585013878884 -0.49679949323444  0.39330289370511  0.12570929590298  0.45793369896573 -0.21530085702249 -0.18717285239675 -0.51436959614530 -0.09668487436227 -0.00842516645217 -0.07258352760055 -0.32051150540901  0.81947954762500 -0.50830474881844  0.65174611154713  0.31670085493090  0.09979579246539 -0.61251813491323 -0.27139653667294 -0.25232553499075  0.51345785442504 -0.55584730410498  0.17368498389475 -0.43894714234355  0.13023395824144 -0.35960871105458  0.91605227619544  0.84370879163770 -0.48715556592399 -0.55852942038488 -0.71919671619836 -0.07436900074776 -0.42473188866299 -0.60824684984536  0.03735773893369  0.49549424820709 -0.18829145335225  0.14215878825243  0.73725009294240  0.61785346703618 -0.40011467737868  0.75784579253775 -0.27123951875651 -0.19669998289213  0.25964843120338 -0.46570482335837 -0.24180579117135 -0.41300383516235 42520.00000000000000
-0.20744923763529 -0.26116952748456 -0.99604194742247  0.76968487718399 -0.36823812173697  0.12258716202809  0.22471840828229  0.06769511583808 -0.94253760691034 -0.69421402111115 -0.09962125028887  0.15336353408219  0.45900220873555  0.74605569764607  0.07620102818836  0.84394860752778 -0.50220416625527  0.66309305823222  0.27413725486619 -0.77854760927682  0.00909853972224  0.86008865963505 -0.08507900543400  0.88267128934957 -0.65382216528139  0.20801680243687 -0.73408180866109 -0.71423641153499 -0.42014783394676  0.82251644634236 -0.69383857734763  0.45243101832796 -0.19410757240439  0.79972908303684 -0.44445338822100 -0.48587590230911 -0.85156274981847 -0.95777435983045  0.56812160709989  0.25172062059851  0.02872025825180 -0.50820899810569 -0.79519335241114 -0.28366933263654 -0.51687205368599  0.06311335189766  0.56448217146684  0.92612547301617 -0.35142370794040 -0.15333995636176  0.27750015188911 -0.54261068756360  0.54056473654127 -0.38379403641339  0.07236666233846 -0.43991977856191  0.34386882758465  0.47791590498189 -0.22372025017283  0.17995320318554 -0.12702124467689  0.48199553485136  0.62505140748992  0.72710660400759 -0.53573062630246  0.64701324686379  0.05337723236688  0.68084196189816  0.87077576041298 -0.93331241598941  0.02338564632087 -0.13432712414076  0.19159336695659 -0.10684231255675 -0.59214513733506 -0.80770827490159 -0.46730407704429  0.05386295303734 -0.82342071397127  0.80140653535940 -0.81563752716581 -0.19146782049623  0.03935529002562  0.20219221261495 -0.29484756900790 -0.38871096500499 -0.47096913122997 -0.57345188839076 -0.08208657994761 -0.54846832995556 -0.40611652224890  0.71549030381925 -0.03007723604385 -0.25680010412400 -0.64337489271683 -0.22425561463646 -0.22998107657665 -0.47533605425016  0.55358670204015  0.03172025531051 -0.23163801465436 -0.09320315838951  0.89298095670254 -0.45435801680861 -0.29846969927811 -0.42991030851053 -0.07018194131491  0.43691625079233  0.52681203801572 -0.36007159545355  0.57159996986227  0.80403897689587  0.21242797063640 -0.49703671997605  0.39199731930762  0.12248432927889  0.45659952799069 -0.21425502326566 -0.18078576609992 -0.51850812435397 -0.09568872570910 -0.01258455695676 -0.07068904792725 -0.32582041378243  0.81792682787524 -0.51559133202846  0.64950772741499  0.31467759039025  0.10383410497022 -0.61151255813879 -0.27321698185686 -0.25040826567866  0.51447267278344 -0.55541370396285  0.17460064408872 -0.43756026368562  0.13156528755919 -0.36041508652584  0.91571783028964  0.84787883949435 -0.48634837478998 -0.55838488697368 -0.71834418459961 -0.06904555914476 -0.42357875165163 -0.61007525990786  0.03932477205581  0.49344488600394 -0.19420029270000  0.14616493485225  0.73652029952592  0.61830057167404 -0.39600934298459  0.75718668544708 -0.27342087456887 -0.20088044344532  0.25643478963051 -0.46862471469805 -0.23879587748293 -0.41188176303953 42620.00000000000000
-0.21180914938409 -0.26192157592064 -0.99865873996179  0.77133161737963 -0.37125275988294  0.12495028343673  0.22386552280266  0.06771216171731 -0.93383873992533 -0.69283872233524 -0.10473855890375  0.16063966103717  0.45805307216945  0.74716624996534  0.07637752795444  0.84179561688909 -0.50282588581662  0.66363355366741  0.27059515356847 -0.77756358824757  0.00947559625812  0.86183533802886 -0.09145658472158  0.88854702247864 -0.65243022986958  0.20794469861954 -0.73778965383953 -0.71455290650865 -0.42360592419335  0.81997725861996 -0.69513498606775  0.45176538211128 -0.19696146106158  0.79906695540828 -0.44549807331763 -0.48818210467071 -0.84987111845406 -0.95584680834952  0.57003289585855  0.25034156325220  0.02904493655141 -0.51020388088050 -0.79753533081250 -0.28339142495293 -0.51750829928848  0.06172338142033  0.56706608943061  0.92665753211929 -0.35292626993682 -0.15410849875875  0.28164991446131 -0.54196757166560  0.54166388270604 -0.38554015578816  0.07264132611436 -0.43974221437433  0.34282907889753  0.47106082910122 -0.22689995799857  0.18218868131923 -0.12410116699056  0.48362003968199  0.62163371482173  0.72677669984841 -0.53579510007093  0.64323221162744  0.05103167763308  0.67728480283148  0.87289272721181 -0.93681237099582  0.02377195712886 -0.13299131528735  0.19103202739734 -0.11034768089109 -0.59137933171883 -0.81169692273663 -0.46571612006863  0.05592458812209 -0.82439137238493  0.79751500432707 -0.81942166031249 -0.18862952541686  0.03940893053913  0.20279318295892 -0.29317721733041 -0.38670885851377 -0.46572065525683 -0.56979868064198 -0.08330447875926 -0.54772490455692 -0.40417242436042  0.71004099415952 -0.02654069232401 -0.26201240657697 -0.64397934672221 -0.22470286014770 -0.22917502651612 -0.47268894183728  0.55867021013914  0.03269304700311 -0.22924626970813 -0.09171953580222  0.89557012528440 -0.45756580511851 -0.29753704126563 -0.43184703336972 -0.06692531672665  0.43590790295724  0.53079860926147 -0.36178960695933  0.57181831331837  0.80690964874282  0.21481695054454 -0.49464021594250  0.39506341479798  0.12241716885696  0.45668713128266 -0.21788985503399 -0.18208302119373 -0.51704111333385 -0.09667930871680 -0.01288481132233 -0.06966129533540 -0.32552324209199  0.82303336610454 -0.51125339127219  0.65227733672653  0.31123081121524  0.10272176877528 -0.60912935472560 -0.27637591151119 -0.24626250032580  0.51439378528966 -0.55542544692246  0.17101066727289 -0.44047880142733  0.12938467354600 -0.35794132386058  0.91321914176916  0.85229081398007 -0.48634227420805 -0.55856023740365 -0.71821052556638 -0.07188951436859 -0.42400377974821 -0.60980823323403  0.03918559851867  0.49481820851127 -0.18846728697547  0.14581674509232  0.73623906341003  0.62584800159060 -0.39832475933396  0.75768239635435 -0.27035986642895 -0.20356347637252  0.25880071310726 -0.46267501172559 -0.23916694380366 -0.41348191501563 42720.00000000000000
-0.21033980533740 -0.26423290533892 -0.99479630137083  0.76731522143925 -0.37698765179905  0.12382577381430  0.22624292985312  0.06900830120267 -0.93360952589280 -0.69274122436298 -0.10848752685803  0.15952074141587  0.45363976235872  0.74566624893950  0.07702869765024  0.84047528431213 -0.50053427202958  0.66070083804455  0.27290106709508 -0.78124767381046  0.00754028754427  0.86363065418565 -0.08663462647463  0.88839671398714 -0.65059398017448  0.20424297870084 -0.73463845682816 -0.71569740607069 -0.42906065411166  0.82069146689933 -0.69540583378641  0.45140521161783 -0.19779781488405  0.79810836157283 -0.44457885553862 -0.49034132129276 -0.85154548746392 -0.95970398554792  0.56877707145869  0.25025673520033  0.03238976176416 -0.50525787897433 -0.80061535073389 -0.28138989488860 -0.51880894934179  0.05935547775945  0.56527291771784  0.92517674238859 -0.35024020767738 -0.15568019622396  0.27939718290463 -0.54291493655579  0.54452328987086 -0.38421350119913  0.07341401191319 -0.43691967459526  0.34278168231303  0.47552310664691 -0.22752476339009  0.18010395503081 -0.12361099878114  0.48262628190677  0.62114517252887  0.73043297922671 -0.53819363128950  0.64658928571757  0.05120421578026  0.67677044565928  0.86682836007669 -0.93374087325398  0.02423165932740 -0.13233473868442  0.19096760330958 -0.11666046803478 -0.59665466439972 -0.81244709964957 -0.46871551514425  0.05248664571278 -0.81943226167775  0.79510435212265 -0.81743845455905 -0.19112973957836  0.03979088395614  0.20356872667961 -0.29420754708985 -0.39102032811871 -0.47150040311128 -0.56904925042631 -0.08186191874462 -0.54809385131268 -0.40404147487273  0.71142310369301 -0.02748945515924 -0.25870831584541 -0.64408653193922 -0.22490888877749 -0.22846463060666 -0.47244190142320  0.55571808219606  0.03134647321092 -0.23703817244222 -0.08854001394962  0.89015538403310 -0.45785078259788 -0.29878999251252 -0.43038894675726 -0.06890443960990  0.43924243633672  0.53030831099011 -0.36271916532642  0.57206349807925  0.80804983824062  0.21420705422563 -0.49316939897368  0.39793172116645  0.12430150466454  0.45896515988736 -0.22058991880258 -0.18616755069891 -0.51657724295110 -0.09782936518622 -0.01083364306046 -0.07275427306716 -0.32420380413716  0.81909778401432 -0.51277171948173  0.65163114154910  0.31495290943210  0.10032855814110 -0.61001243419139 -0.27664629021787 -0.25092793483789  0.51247149410690 -0.55753116696037  0.16968259270858 -0.43867288773433  0.13234319388784 -0.35958775633795  0.91085752430720  0.85112204991502 -0.49236370430108 -0.55831440571508 -0.72048712167945 -0.07116036243028 -0.42076354118705 -0.60788696908347  0.03815232230614  0.49175027022902 -0.19469704215318  0.14067624085612  0.73646538491197  0.62394168632729 -0.39843905130415  0.75591275040882 -0.27407706201035 -0.20417113905999  0.25655703291589 -0.46426074408432 -0.24165306401155 -0.41104625633621 42820.00000000000000
-0.20637981094165 -0.26150220883749 -0.99395093052962  0.77050642023552 -0.37400355131351  0.12039110960963  0.22719626807962  0.06556930752068 -0.93914319835320 -0.69125861811446 -0.10630990932626  0.15820700791679  0.45688964709367  0.75015741443090  0.07447683385768  0.84437777859986 -0.50208616229378  0.66409257093436  0.27107477444051 -0.78278077443433  0.00860038646377  0.86099018020030 -0.08810370848593  0.88468469329902 -0.65410575705096  0.20551246171772 -0.73584452839706 -0.71768171267109 -0.42561215793256  0.82110905244796 -0.69559144481552  0.45127946640166 -0.19439067400375  0.79658226682648 -0.44263640822172 -0.48686292428602 -0.85286808228554 -0.95725175949239  0.57007101454976  0.24918173304013  0.03387475800375 -0.51213985339994 -0.79595064892067 -0.27877388258609 -0.51370326671335  0.06572920850589  0.56440633344461  0.92900668724321 -0.35484916943683 -0.15337583749759  0.28004540568753 -0.54071747220887  0.54406153662623 -0.38356797566188  0.07443706065918 -0.43967708865967  0.34133773226503  0.47226490783797 -0.22505908299195  0.18177507904240 -0.12671200468777  0.48298639704073  0.62012995310260  0.72740119549238 -0.53829871181671  0.64447803685309  0.05316146873505  0.67583934456136  0.87426112209221 -0.93218667996051  0.02418193158329 -0.13094576568863  0.18966931316269 -0.10830631312592 -0.59266522013514 -0.80729110156553 -0.47087341934828  0.05221685281748 -0.82151482570515  0.79541638308511 -0.81660208261003 -0.18888769419840  0.03938550880069  0.19725992733174 -0.28831539994984 -0.39154857353919 -0.47138200819527 -0.56943944332318 -0.08320707061952 -0.54887963126923 -0.40832669122598  0.71539594137127 -0.02821055395900 -0.25742008775848 -0.63751520635386 -0.22948260678739 -0.23316481350619 -0.47519639780544  0.55777330842263  0.03491340995051 -0.22931762977109 -0.09219449213660  0.89399439004430 -0.45698399747237 -0.30265656112011 -0.42859729614634 -0.06628668997041  0.43871821265031  0.52931357198217 -0.35911348115062  0.57060656439352  0.80504776544162  0.21756228368477 -0.50044113692648  0.39947106203938  0.12120854986350  0.46141819299500 -0.22290371988687 -0.18168340631104 -0.51576480998657 -0.09855772133915 -0.01465110581129 -0.07099277793864 -0.32452087164062  0.81927962029358 -0.51786651297205  0.64731044263557  0.31580012911473  0.10545556292372 -0.61355552721932 -0.27487723724493 -0.25296539024563  0.51713319121083 -0.55845897849451  0.17818460093357 -0.43962051565969  0.12972757138530 -0.36035188482749  0.91385934979318  0.84917761104852 -0.48849312269068 -0.55602340170383 -0.71873197705977 -0.07319987503113 -0.42417003488208 -0.61043351316221  0.03574577407454  0.49211316062214 -0.18998725791040  0.14432964369823  0.73606256903428  0.61843021267901 -0.39364919280297  0.75922185822962 -0.27144509029870 -0.19988533490917  0.26127207739749 -0.46557057271703 -0.23887460329204 -0.41095382432646 42920.00000000000000
-0.20879700764345 -0.25935802104753 -0.99298066909825  0.77187577692842 -0.37264483029119  0.11923394768297  0.22551096458275  0.07339995949667 -0.93728211103009 -0.69047184657063 -0.10467871492605  0.15899199783630  0.45499305521760  0.74566861657700  0.07630662063477  0.84198772159867 -0.49887669946020  0.66243914191064  0.27280572186076 -0.77771351044099  0.01016611329472  0.86438308326973 -0.08751904782243  0.88610624510654 -0.64715356373855  0.20854474294883 -0.73180470348310 -0.71464603591608 -0.42378873384778  0.81994833637158 -0.69534582250711  0.44659609026598 -0.19323572562597  0.79978842242616 -0.44493415368491 -0.49058424336352 -0.85187746772419 -0.95752292000061  0.57064148885192  0.24963912090600  0.03101500398867 -0.50269648330853 -0.79804443423468 -0.28303283734666 -0.51704860540233  0.06308548351542  0.56437555093593  0.92729866119208 -0.35295666477083 -0.15422000522810  0.27920778516616 -0.54024951406875  0.54739801179837 -0.37881697157724  0.07322151466898 -0.43728125323405  0.34472288325709  0.47336514424383 -0.22472609642934  0.18219080384153 -0.12519095453316  0.48287256746808  0.61883315689980  0.73018697432094 -0.53717989808586  0.63965906336016  0.05552326268005  0.67759728653760  0.86833221606651 -0.93346899163694  0.02617203279789 -0.13068356558755  0.18700521894108 -0.10931077028935 -0.59388484895340 -0.80745854199730 -0.46581803599450  0.05579351540923 -0.82327178392750  0.79508951439311 -0.81738589845837 -0.18882623148747  0.03936692949308  0.19902190593927 -0.29030070840555 -0.38981069989991 -0.46888811681143 -0.57094828103122 -0.08360839341809 -0.54755018640827 -0.40332801677460  0.71318342008406 -0.02683673899446 -0.25978154087465 -0.63736584441683 -0.22585522590986 -0.22652147469361 -0.47605564003652  0.55937314525755  0.02985514496720 -0.23147432350974 -0.08764511142453  0.88903155577019 -0.45623067074563 -0.29676495248312 -0.43383507545735 -0.07137226573915  0.43476865525615  0.52895230813255 -0.36075494566899  0.57224595724978  0.80467460919569  0.21756121655072 -0.49701738555226  0.39549031748281  0.12089643876668  0.46189874478318 -0.21621470714428 -0.18344481993730 -0.51795819137903 -0.09496467429214 -0.01633902833973 -0.07268306857054 -0.32798679692325  0.81775860768526 -0.51406650390574  0.65014328617332  0.31496684415903  0.10356323287451 -0.61048764182133 -0.27768487579025 -0.25092084576976  0.51732975116224 -0.55776411974877  0.17228862199425 -0.43465217192137  0.13020357064256 -0.35852500185536  0.91209144615279  0.85083647057552 -0.48833637053454 -0.55852562553167 -0.72157820751107 -0.07055098131049 -0.42487056362397 -0.60957691597736  0.03964937510078  0.49234856895374 -0.18936054551388  0.13951898073214  0.73695840609733  0.62077045746851 -0.39609100323031  0.75719112240183 -0.27535870079976 -0.19964345934308  0.26093230197736 -0.46337975392079 -0.23972502537523 -0.40987597705917 43020.00000000000000
-0.20576373123111 -0.25920883003061 -0.99170588533309  0.77259517208794 -0.37174377025683  0.12200330018838  0.22300596798521  0.07048944653098 -0.94043842570039 -0.69374478992441 -0.10100531948998  0.16075699271504  0.45687429356665  0.74349970954813  0.07286912586814  0.84171546710109 -0.50178298150969  0.66267911010298  0.27693363018854 -0.78161483271397  0.00943985781509  0.86480824057725 -0.08974292547269  0.88561388052334 -0.64754825002892  0.20544082047594 -0.73263870352819 -0.72058211960335 -0.42837402108189  0.81740535236592 -0.69403959144120  0.44767363352406 -0.19803369772682  0.80176447486341 -0.44833481771076 -0.49097979964969 -0.85238919831658 -0.95618118056038  0.56879244934565  0.25029112718430  0.02950101612200 -0.51130894407466 -0.79732874496397 -0.27929141094518 -0.51637126190404  0.06121224550057  0.56348251621365  0.92617104085264 -0.35220620322543 -0.15517680296667  0.27499634573416 -0.54059890850045  0.54443603947084 -0.38249788179410  0.07479159676196 -0.44279687161183  0.34629964111671  0.47409325613367 -0.22509898369697  0.17607619583174 -0.12287050941018  0.48247928280932  0.61883228422841  0.72791772992355 -0.53669759441426  0.64364341553381  0.05243316033855  0.67665146520542  0.86982684469836 -0.93211068586001  0.02376478799500 -0.13157940242074  0.19092312246437 -0.11089236712526 -0.59165213887015 -0.80997300069124 -0.46429594932192  0.05620852486811 -0.82521348504008  0.79421693982495 -0.81916854874528 -0.19082140491147  0.04016307090275  0.20298446519455 -0.29287209184609 -0.38647269489766 -0.46838709599932 -0.56821771519360 -0.07799962974790 -0.55115976421998 -0.40497675641897  0.71282523359312 -0.02124933233101 -0.26347701864698 -0.64218511056757 -0.22346148403960 -0.22976717086759 -0.47789659991505  0.55434200047978  0.03387550581214 -0.22841884197212 -0.08840351720037  0.89156274861448 -0.45733074477778 -0.29747195474626 -0.43104039928268 -0.06478076752746  0.43994118367133  0.52772991721106 -0.36194389264605  0.56953705022058  0.80333948049861  0.21708946459594 -0.49520939716358  0.39283330994275  0.12394498770687  0.45941927267695 -0.21916366378614 -0.18612673050638 -0.51514408592232 -0.09628122744267 -0.01414516717589 -0.07113242222669 -0.32715002750525  0.81989180732566 -0.51113606076628  0.64836290769529  0.31503642681778  0.10286124735817 -0.61262911450517 -0.27703498020950 -0.24581173882631  0.51678343777573 -0.55633858430438  0.17163753808787 -0.43839589176898  0.13489840631585 -0.35847246182590  0.91080687832064  0.84901049674615 -0.48662665848877 -0.55602478522905 -0.71322001773084 -0.06879371468058 -0.42431359253232 -0.60665364523428  0.03983494739347  0.49178226048472 -0.19040994203786  0.14088735782125  0.73477668225567  0.61955345996070 -0.39867875236475  0.75647566577203 -0.27174079882297 -0.19965620583035  0.25784149902301 -0.46336962651585 -0.23849815121639 -0.41009244627106 43120.00000000000000
-0.21181767549453 -0.25903439262655 -0.99549269804376  0.77213736333217 -0.37116365341536  0.12340104630002  0.22774134288818  0.06883363706722 -0.94135055545171 -0.69029140181822 -0.10300083469408  0.15642072902778  0.45599995904914  0.74497902204418  0.07626137854587  0.83696138429093 -0.49779107217815  0.65936939979275  0.27504519055830 -0.78459477680181  0.00814557914316  0.86633094627222 -0.09236720800428  0.88648999544066 -0.64808242612422  0.20852357753105 -0.73983977519236 -0.71359115724886 -0.42154706691613  0.81797001221915 -0.69646613544254  0.44705159144761 -0.19951251008456  0.79756529122162 -0.44511065092348 -0.48553768153258 -0.85163628977207 -0.95614741021035  0.57248903049477  0.24682118599468  0.03163619530842 -0.51313029923307 -0.79576528958859 -0.28075462679733 -0.51603918495185  0.05845203497363  0.56585636414422  0.92608741574150 -0.35148468918662 -0.15421200284202  0.28228596071271 -0.54077985323321  0.54030975949784 -0.38185890039759  0.07339017039006 -0.43917004216612  0.34080853005562  0.47561036106748 -0.22359710929101  0.17779993187459 -0.12492181353531  0.48425320783156  0.62152868642830  0.72862433805990 -0.53745989005706  0.64206541302580  0.04930381442000  0.67691157925529  0.87206376058598 -0.92939432201585  0.02580595975191 -0.12787585511567  0.19343140211044 -0.11021890013839 -0.59570422907511 -0.80616314783206 -0.47094133044538  0.05470375713591 -0.82440170031545  0.79878255347560 -0.81829395833601 -0.18885868366982  0.04097582840216  0.19985763758271 -0.29616777783208 -0.39305146888045 -0.47086495744431 -0.56889753513467 -0.08299194484915 -0.54841955191741 -0.40905094583427  0.71580185185999 -0.02609810260866 -0.26231871931567 -0.64741371868523 -0.22622423272388 -0.23167595160693 -0.47273360607197  0.55393454436629  0.03050784704310 -0.23456429082228 -0.08978261169900  0.88993634278107 -0.45665253752403 -0.29741341427359 -0.43318464378230 -0.06627901809619  0.43713102733395  0.53155915424497 -0.36144589789083  0.57044134797925  0.80645738222399  0.21783067950951 -0.49581143904484  0.39410942814617  0.12410815947480  0.45552209235786 -0.21688460917171 -0.17952803342465 -0.51653655459709 -0.09895360150919 -0.01047148877869 -0.07201308744891 -0.32326626710490  0.81982553389515 -0.51074237561214  0.65175758128909  0.31422145923781  0.10304631943409 -0.60995304445690 -0.27573840255200 -0.25184198562105  0.51935056262913 -0.55803854361800  0.17356615003133 -0.43675314355751  0.12846165090009 -0.36061030641744  0.90746339013450  0.85264229031825 -0.48598062562416 -0.55719962717770 -0.71856359566503 -0.06769347210823 -0.42813570258301 -0.61227561146607  0.03841293144414  0.49545390067176 -0.18891124554872  0.14760288050160  0.73582204668856  0.61916862254556 -0.39513012863961  0.76094583397211 -0.27128370298571 -0.19916843742006  0.25966279377367 -0.46755902585834 -0.24018994898899 -0.41214558757319 43220.00000000000000
-0.20755419278504 -0.26230626163683 -0.99318705711162  0.77167387691086 -0.37256537660810  0.12252414065504  0.22554197456731  0.06919323477994 -0.93753518440885 -0.68637640413917 -0.10384928565049  0.15726217926502  0.45960013495443  0.74518763890677  0.07585988877679  0.84192388532981 -0.50010999350163  0.66250007792830  0.27327382785069 -0.77912951537848  0.00906995563425  0.86023582029625 -0.09046992037448  0.88997083526010 -0.65499332404214  0.20704829455896 -0.73640478202513 -0.71695631404464 -0.42352033188329  0.81773380612873 -0.69510887190705  0.45152603325270 -0.19383886686561  0.79666715907516 -0.44602069498836 -0.48770195582969 -0.85155113963986 -0.96030630796452  0.56902876499965  0.24465160649249  0.03427283839946 -0.50954646989516 -0.79957425717748 -0.28760323669040 -0.51697720189521  0.06102589517364  0.56334212046417  0.93197393174127 -0.35404597068023 -0.15540935509026  0.28227133512834 -0.54610259302715  0.54228972577698 -0.38607083802856  0.07493472620716 -0.44010581973758  0.34644226886236  0.47196038962518 -0.22987213857799  0.17598867411144 -0.12435874321602  0.47914970539808  0.62129206037693  0.73052009096186 -0.53628218387583  0.63986561460445  0.05215104234274  0.67895776656539  0.87263584263392 -0.93296532850193  0.02965119207504 -0.13603092497363  0.19129645042768 -0.11260981784475 -0.59180599986324 -0.80996015614675 -0.47089298258890  0.05359339586597 -0.82475621170963  0.79697980530352 -0.81536122171778 -0.19069117779912  0.04220620281514  0.20244594714986 -0.29395573351470 -0.38694915392780 -0.47068671574181 -0.56727810160260 -0.08053180624048 -0.54547193629255 -0.40519863832493  0.71420025805029 -0.02750129489637 -0.25961463986715 -0.64202087132250 -0.22522774271631 -0.22972892748524 -0.47895246443359  0.55739676231758  0.02911136609802 -0.23068823349053 -0.08791169676869  0.89099179289830 -0.45903830664081 -0.30022136376318 -0.42881420719995 -0.06778782243790  0.43661150195546  0.52772091715953 -0.35876109944301  0.57498982682999  0.80761000380057  0.21692647978083 -0.49445268897623  0.39780774499192  0.12362893483172  0.45759314300614 -0.21802953023664 -0.18172734377142 -0.51579627988172 -0.09486287813827 -0.01494484645235 -0.06991220805462 -0.32263060368880  0.82308847918340 -0.51191223632454  0.65253158282360  0.31981831909612  0.10660191570413 -0.60778749533453 -0.27533073968305 -0.25049963023492  0.51431726674204 -0.55823691082219  0.17523321815841 -0.43617987028687  0.13340184482915 -0.36110192318247  0.91058165201732  0.85062102157883 -0.48684376561520 -0.56149816808597 -0.71869623618170 -0.06607530777195 -0.42253890263023 -0.60811217928349  0.03702256953793  0.49213783185116 -0.19047584323878  0.14427662420875  0.73678874698050  0.62169398959200 -0.39514685485565  0.75751024826613 -0.27628649679517 -0.20121526800222  0.25811611752314 -0.46333174709117 -0.23773736830070 -0.40849643013675 43320.00000000000000
