time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
1969/12/31/19:00:45.340000,4454,45,340000000,firefly/imugt_link,4.90113494614e-10,3.70215479248e-09,0.760353537958,0.649509428195,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000414257658825,-0.000136464276059,-0.000378560386208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.28655224241e-08,-1.74827083803e-08,9.80000000406,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.350000,4455,45,350000000,firefly/imugt_link,-6.98043174275e-10,3.68774058012e-09,0.760353537956,0.649509428198,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000422425818967,-0.000136390643854,-0.000379601491388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.33856212985e-08,-2.20015975959e-08,9.79999994901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.350000,4456,45,360000000,firefly/imugt_link,-2.02449037046e-09,3.5454092992e-09,0.760353537952,0.649509428203,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000427979951913,-0.000136996115362,-0.000376108396703,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.36857289595e-08,-2.62885161761e-08,9.79999991208,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.370000,4457,45,370000000,firefly/imugt_link,-3.42646259927e-09,3.24117126423e-09,0.760353537948,0.649509428208,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000436234577226,-0.000136170843657,-0.000371063178033,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.17330180329e-08,-3.00886899233e-08,9.79999996839,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.390000,4458,45,380000000,firefly/imugt_link,-4.86585121076e-09,2.76925663788e-09,0.760353537945,0.649509428211,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000431976692058,-0.000134557322746,-0.000371527490035,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.9483812545e-08,-3.33073589977e-08,9.79999996149,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.390000,4459,45,390000000,firefly/imugt_link,-6.25223957189e-09,2.18077795941e-09,0.760353537941,0.649509428215,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000438742050553,-0.000135008743858,-0.000368077015706,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.63638883818e-08,-3.33965089989e-08,9.80000000151,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.400000,4460,45,400000000,firefly/imugt_link,-7.54187389229e-09,1.51093013587e-09,0.760353537935,0.649509428222,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000441610862949,-0.000135900633289,-0.000367853024084,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.32693161728e-08,-3.27149877068e-08,9.79999998368,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.410000,4461,45,410000000,firefly/imugt_link,-8.71297235722e-09,7.83547499557e-10,0.760353537928,0.649509428231,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000438390417336,-0.000134367684394,-0.000372970490621,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.02261796207e-08,-3.14845161478e-08,9.79999995167,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.420000,4462,45,420000000,firefly/imugt_link,-9.69344909469e-09,8.63295750088e-11,0.760353537919,0.649509428241,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000441001749169,-0.000130404236981,-0.000372876648003,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.26150611602e-09,-2.66830441302e-08,9.80000012327,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.430000,4463,45,430000000,firefly/imugt_link,-1.0450421871e-08,-5.37428749363e-10,0.76035353791,0.649509428252,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000443907985645,-0.00012931041873,-0.000367401923476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-4.39602576702e-09,-2.13111606278e-08,9.80000018959,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.440000,4464,45,440000000,firefly/imugt_link,-1.09687715881e-08,-1.06563491488e-09,0.760353537901,0.649509428263,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000438921449506,-0.000124670973758,-0.00036489011024,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.62783764578e-09,-1.55643178147e-08,9.80000021216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.450000,4465,45,450000000,firefly/imugt_link,-1.12413069294e-08,-1.48679711053e-09,0.760353537891,0.649509428274,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000434305375856,-0.000119254570593,-0.000366693605355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.05839751356e-09,-9.59253811999e-09,9.80000021745,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.460000,4466,45,460000000,firefly/imugt_link,-1.12645028798e-08,-1.79489889799e-09,0.760353537882,0.649509428284,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000434458984866,-0.000114450356466,-0.00036643555536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",3.67481512409e-09,-3.50795797219e-09,9.80000021658,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.470000,4467,45,470000000,firefly/imugt_link,-1.10367668452e-08,-1.98666338426e-09,0.760353537873,0.649509428295,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000434957048039,-0.00011398156404,-0.000367979261175,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",6.22431441282e-09,2.61100731118e-09,9.80000021401,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.480000,4468,45,480000000,firefly/imugt_link,-1.05575636341e-08,-2.06011046647e-09,0.760353537864,0.649509428306,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000435496907252,-0.000117047565855,-0.000368919511384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",8.70947426715e-09,8.71514992729e-09,9.8000002114,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.500000,4469,45,490000000,firefly/imugt_link,-9.82674979434e-09,-2.01398183958e-09,0.760353537854,0.649509428317,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000434200947625,-0.000116428449157,-0.000370187080876,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.11424443942e-08,1.4776607441e-08,9.80000020925,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.500000,4470,45,500000000,firefly/imugt_link,-8.84417930868e-09,-1.84760134987e-09,0.760353537845,0.649509428327,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000431634653347,-0.000116817648157,-0.000362986351372,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.3541777331e-08,2.07797625206e-08,9.80000020762,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.510000,4471,45,510000000,firefly/imugt_link,-7.65632280983e-09,-1.55800164347e-09,0.760353537837,0.649509428337,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000428100435158,-0.000116309443402,-0.000361326141901,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.46566028057e-08,2.57586038866e-08,9.80000008547,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.520000,4472,45,520000000,firefly/imugt_link,-6.29460809732e-09,-1.14325969098e-09,0.760353537831,0.649509428345,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000427337163696,-0.000123086510119,-0.000361477018752,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.53423725113e-08,3.03587917824e-08,9.80000000355,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.530000,4473,45,530000000,firefly/imugt_link,-4.81704759459e-09,-6.44815710584e-10,0.760353537825,0.649509428351,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000430014819652,-0.000116757038838,-0.000360897940878,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.57023185051e-08,3.27519864574e-08,9.79999982763,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.550000,4474,45,550000000,firefly/imugt_link,-1.65689058582e-09,5.01175118923e-10,0.760353537816,0.649509428361,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000422428030345,-0.000125532408437,-0.000361296798356,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.58170582316e-08,3.52519627707e-08,9.79999963066,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.550000,4475,45,560000000,firefly/imugt_link,-1.71175913099e-11,1.11716288383e-09,0.760353537813,0.649509428366,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000422970221255,-0.000120523031915,-0.00035960969214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.5714880299e-08,3.57496610703e-08,9.79999957768,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.570000,4476,45,570000000,firefly/imugt_link,1.64525028323e-09,1.74896824448e-09,0.760353537809,0.64950942837,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000425330259898,-0.000124136122583,-0.000366399015965,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.55581041956e-08,3.5938202395e-08,9.79999954216,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.580000,4477,45,580000000,firefly/imugt_link,3.32212083843e-09,2.39103982525e-09,0.760353537806,0.649509428374,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000418347584625,-0.000126159728281,-0.00036580259108,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.53650453937e-08,3.59231340862e-08,9.79999951835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.590000,4478,45,590000000,firefly/imugt_link,5.00782028146e-09,3.0398447801e-09,0.760353537802,0.649509428378,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.00042287837157,-0.000125823700288,-0.000366508975457,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.51573075795e-08,3.57879649496e-08,9.79999950239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.600000,4479,45,600000000,firefly/imugt_link,6.69868621373e-09,3.6929777459e-09,0.760353537799,0.649509428381,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000423474223908,-0.000128379756028,-0.000370523496586,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.49640556908e-08,3.55974988713e-08,9.79999949169,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.620000,4480,45,610000000,firefly/imugt_link,8.25376527819e-09,4.2815548248e-09,0.760353537796,0.649509428385,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000424901490333,-0.000124891093296,-0.000369534307656,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.27025628283e-08,3.06032202487e-08,9.79999988867,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.620000,4481,45,620000000,firefly/imugt_link,9.60951597475e-09,4.77407882104e-09,0.760353537793,0.649509428389,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000427085347062,-0.000127954328312,-0.000369625226712,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.02732114767e-08,2.51437203077e-08,9.80000006546,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.640000,4482,45,630000000,firefly/imugt_link,1.07369430953e-08,5.15628016345e-09,0.76035353779,0.649509428393,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000423917705719,-0.000126672253215,-0.000366232684832,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",7.72948860555e-09,1.93883938165e-08,9.80000014384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.640000,4483,45,640000000,firefly/imugt_link,1.16225450668e-08,5.42185375718e-09,0.760353537786,0.649509428396,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000423949727211,-0.000127556211315,-0.000373979276906,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.11621377797e-09,1.34667342477e-08,9.80000017835,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.660000,4484,45,650000000,firefly/imugt_link,1.22601057695e-08,5.56800025957e-09,0.760353537783,0.6495094284,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.00041570099509,-0.000132751666692,-0.000376646803054,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",2.47907594315e-09,7.47440161151e-09,9.80000019337,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.670000,4485,45,660000000,firefly/imugt_link,1.2647042886e-08,5.59335063871e-09,0.76035353778,0.649509428404,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000418573159106,-0.000128934564423,-0.000375949922781,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.44077099602e-10,1.47811563541e-09,9.80000019981,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.670000,4486,45,670000000,firefly/imugt_link,1.27824670117e-08,5.49720369586e-09,0.760353537777,0.649509428407,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.00041488551305,-0.000124366428116,-0.000371164549909,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-2.7347658479e-09,-4.47921983012e-09,9.80000020248,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.680000,4487,45,680000000,firefly/imugt_link,1.26660518353e-08,5.27932934088e-09,0.760353537774,0.649509428411,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000418767311716,-0.000119237770163,-0.000373294735988,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-5.29164515425e-09,-1.03734426394e-08,9.80000020354,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.700000,4488,45,690000000,firefly/imugt_link,1.22975937909e-08,4.93979944733e-09,0.760353537771,0.649509428414,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000417338219887,-0.000122165132514,-0.000374009640956,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-7.81624311396e-09,-1.61936129186e-08,9.80000020392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.700000,4489,45,700000000,firefly/imugt_link,1.16770645208e-08,4.4787181169e-09,0.760353537768,0.649509428418,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000416656695935,-0.000123425303237,-0.000369895922178,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.03036401044e-08,-2.19376491313e-08,9.80000020403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.710000,4490,45,710000000,firefly/imugt_link,1.08047094797e-08,3.89606532032e-09,0.760353537765,0.649509428422,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000413539984704,-0.000118834472208,-0.000368129588614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.27481266534e-08,-2.76093801556e-08,9.80000020403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.720000,4491,45,720000000,firefly/imugt_link,9.6808822623e-09,3.1918164037e-09,0.760353537762,0.649509428425,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000406554090644,-0.000118931761499,-0.000364471256192,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.51545540496e-08,-3.3216479784e-08,9.800000204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.730000,4492,45,730000000,firefly/imugt_link,8.3057594959e-09,2.36616759227e-09,0.760353537759,0.649509428429,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000409095495189,-0.000120227066311,-0.000362756495014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.75386722989e-08,-3.87701359787e-08,9.80000020397,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.740000,4493,45,740000000,firefly/imugt_link,6.76247490865e-09,1.45966585827e-09,0.760353537756,0.649509428432,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000412293773387,-0.000116531170411,-0.0003626555298,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.86507942964e-08,-4.14121406087e-08,9.79999996198,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.750000,4494,45,750000000,firefly/imugt_link,5.10687099898e-09,4.99477525659e-10,0.760353537753,0.649509428436,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000411892652545,-0.000112798911069,-0.000358715594636,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.93418518416e-08,-4.31017241965e-08,9.79999979976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.760000,4495,45,760000000,firefly/imugt_link,3.37672688528e-09,-4.9647288949e-10,0.76035353775,0.649509428439,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000408694548522,-0.000108525901402,-0.000356040008725,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.97068926823e-08,-4.40884566178e-08,9.79999969103,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.770000,4496,45,770000000,firefly/imugt_link,1.59757278753e-09,-1.51637324576e-09,0.760353537746,0.649509428443,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000407280955916,-0.00010524995711,-0.000353334135639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.98336623413e-08,-4.45733500012e-08,9.79999961814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.790000,4497,45,780000000,firefly/imugt_link,-2.13644876234e-10,-2.55216455735e-09,0.760353537743,0.649509428447,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000408276057497,-0.000108542129177,-0.00035067854112,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.98064346332e-08,-4.47142129216e-08,9.79999956928,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.800000,4498,45,790000000,firefly/imugt_link,-2.04592518142e-09,-3.59808554361e-09,0.76035353774,0.64950942845,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000411027070949,-0.000106237183108,-0.000348335738844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.96928510424e-08,-4.46328230021e-08,9.79999953653,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.800000,4499,45,800000000,firefly/imugt_link,-3.75313506707e-09,-4.58304673003e-09,0.760353537737,0.649509428454,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000420003196759,-0.00010135754991,-0.000348435282122,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.74225761949e-08,-3.96266777574e-08,9.79999991873,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.820000,4500,45,820000000,firefly/imugt_link,-6.55803094138e-09,-6.25764588927e-09,0.760353537731,0.649509428461,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000417530818998,-9.9756086907e-05,-0.000357768931966,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-1.22050911202e-08,-2.81804129112e-08,9.80000015735,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.820000,4501,45,830000000,firefly/imugt_link,-7.60899935223e-09,-6.92571522882e-09,0.760353537728,0.649509428464,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000416508545932,-9.20298807949e-05,-0.000359742560485,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.41437086181e-09,-2.20967219035e-08,9.8000001874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.840000,4502,45,840000000,firefly/imugt_link,-8.41378845169e-09,-7.47527332437e-09,0.760353537725,0.649509428468,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000418690277267,-9.38498001818e-05,-0.000360917908351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.5919620506e-09,-1.59331063714e-08,9.80000019944,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.850000,4503,45,850000000,firefly/imugt_link,-8.96933373589e-09,-7.90443319271e-09,0.760353537722,0.649509428471,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000414217336981,-9.67819468877e-05,-0.000363354413545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-3.77427984176e-09,-9.76445345971e-09,9.80000020388,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
1969/12/31/19:00:45.860000,4504,45,860000000,firefly/imugt_link,-9.27413414474e-09,-8.21227824893e-09,0.760353537719,0.649509428475,"(-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0)",-0.000413550839209,-9.82019323945e-05,-0.000356062275075,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-9.73167651191e-10,-3.64137711386e-09,9.80000020521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
