-0.21257585251882 -0.25947074065452 -0.99580215028310  0.77061029262498 -0.37096146867852  0.11932064377777  0.22233393660911  0.06934523103847 -0.93759952851908 -0.69469644325490 -0.10192398754027  0.15822202964628  0.45869780591099  0.74456164197445  0.07455096572940  0.84014244950699 -0.50349768692419  0.66456584138987  0.27393821446908 -0.77831938300234  0.00815502999775  0.86583451692564 -0.09307455029463  0.88510582164056 -0.65253306641884  0.20168187154011 -0.73524100222263 -0.71762707900064 -0.42425629283295  0.82272958918213 -0.69443799308134  0.45269615999456 -0.19669592549506  0.79713545313815 -0.44859328663720 -0.48596095727160 -0.85073746499700 -0.96088241449629  0.57365997961216  0.24945348740210  0.03290149226185 -0.51129352313257 -0.79506361327580 -0.28601336198705 -0.51581892303183  0.06311426778459  0.56426936044027  0.92665909448604 -0.35253366574141 -0.15616089722063  0.28315892889813 -0.54341844596315  0.54328062195278 -0.38269339751365  0.07513440003516 -0.43833038949539  0.34187413727955  0.47108651670261 -0.22599322707360  0.17995771201769 -0.12617283011103  0.48599512589279  0.62074358248668  0.72741771854321 -0.53874909250142  0.64154847993801  0.05469916108637  0.67700109968690  0.86816887033517 -0.93063362846857  0.02342158094795 -0.13489030771149  0.19179759928700 -0.11203593359872 -0.59220981649375 -0.81117550453486 -0.46820752520624  0.05483105811197 -0.81995443173472  0.79470526235388 -0.81591073058691 -0.19126074290088  0.04159104181907  0.19894783980740 -0.29125618707902 -0.38744635311209 -0.47292790822010 -0.57024224962850 -0.08260720523081 -0.54987133939105 -0.40626756657653  0.71406368079649 -0.02551293055146 -0.25979579814955 -0.64557502835680 -0.22442485772368 -0.22978253749905 -0.47368423963826  0.56025320214369  0.03018511435708 -0.23135113731053 -0.09075593819860  0.89593263242397 -0.45694136907293 -0.30101086910207 -0.43349849705725 -0.06379353962269  0.43658256229293  0.52898846218713 -0.35872677196364  0.57312782677308  0.80503853953216  0.21842991221520 -0.49291844535668  0.39346098528052  0.12418448200152  0.46076832296300 -0.21948430171153 -0.18297512829025 -0.51544867822130 -0.09762395403892 -0.01424492790593 -0.07012394819892 -0.32686908918349  0.82007778416662 -0.51317308146301  0.65170139644182  0.31682100463613  0.10400791107560 -0.61210419979963 -0.27523972485340 -0.25532400064880  0.51531513759604 -0.55439886969415  0.17166419610220 -0.43664818512921  0.13257861694349 -0.35696184565054  0.91254885102186  0.84953524793706 -0.48878915045721 -0.55908136422586 -0.71943799660500 -0.06984079669482 -0.42535397513881 -0.60740493726792  0.03661202992268  0.49282059289144 -0.18678596336295  0.14860232169626  0.73299447635042  0.62071351557665 -0.39554989237732  0.75908439244802 -0.27071571566177 -0.20335465525868  0.25874299915315 -0.46656202228030 -0.23625085430548 -0.41060933674041 24747.50000000000000
-0.20633413667170 -0.25928399182997 -0.99390758602839  0.77051050841992 -0.37154155831024  0.12262098935926  0.22903167931094  0.06713951618831 -0.93676978149215 -0.69273208329490 -0.09978489330292  0.16250148083544  0.45846589095875  0.74847269416086  0.07796092026739  0.83795671143625 -0.50120926951506  0.66690635622743  0.27244776028790 -0.77976575630647  0.00794411009596  0.86278131831881 -0.08932299762161  0.88752195057502 -0.65251515235010  0.20421505147492 -0.73939902772236 -0.71635294184741 -0.42342660126889  0.81907871461907 -0.69729110340851  0.45216728689570 -0.19631081378012  0.79827877778334 -0.44357054960926 -0.48980173814764 -0.84972950652383 -0.96017591218543  0.57533673342181  0.24886127367978  0.02841655440580 -0.50752634553125 -0.79853240474259 -0.28221765969207 -0.51668483235306  0.06133677256287  0.56466896823107  0.93004531985373 -0.35183579790855 -0.15913141216510  0.28284353118870 -0.54078955939933  0.54386028431114 -0.38592882257098  0.07292755844223 -0.44074841401306  0.34330329733028  0.47740895090495 -0.22484248186726  0.18058430143076 -0.12502631306504  0.48167534509540  0.62536375811742  0.73139999027089 -0.53663290520105  0.64404017320354  0.05354029369671  0.67742749369378  0.86957427151478 -0.93185104920471  0.02266848701540 -0.13542520525828  0.18531488970095 -0.11192873052044 -0.59376483746393 -0.81160120222804 -0.46949175592986  0.05437665854868 -0.81952883456205  0.80196041432581 -0.81890650712247 -0.18754127259879  0.04038527939951  0.20180239668798 -0.29419287666937 -0.39294622908805 -0.47000337273792 -0.57372985776452 -0.08198852977566 -0.54534254739595 -0.40797566770148  0.71108739653875 -0.02972801434496 -0.25932799405206 -0.64165355929246 -0.22628210209233 -0.23034021572787 -0.47852747631328  0.55992374702767  0.03043807842138 -0.23135692371829 -0.09038343796260  0.89035615519604 -0.45285772770719 -0.30176142961028 -0.43020873663362 -0.06778701722465  0.43399789908049  0.52827135556151 -0.35625536112562  0.57470273777293  0.80821625076752  0.21801945000520 -0.49610714239874  0.39012174178816  0.11907713552254  0.45817975007994 -0.21913866551910 -0.18225225482397 -0.51488375808578 -0.09553479226093 -0.01204423270777 -0.06597699863069 -0.32689747339824  0.81675053952574 -0.51550798066554  0.64756016371068  0.31480299087857  0.10151642377358 -0.60923911013478 -0.27724024068820 -0.24884316732912  0.51155170054363 -0.55705235011820  0.17282665414836 -0.44084097128777  0.13121484034395 -0.35984804025651  0.91614877526264  0.84878891631775 -0.49386055062763 -0.55500018201564 -0.72093095033791 -0.07072181067920 -0.42311043792541 -0.60981397572875  0.03594721707393  0.49044029219102 -0.19187204836990  0.14126556972118  0.73728736617047  0.62215092284920 -0.39790554512581  0.75572015497203 -0.27660784772040 -0.20339162579592  0.26489523818505 -0.46656535514125 -0.23907149222983 -0.41173022306098 24855.00000000000000
-0.20747755808810 -0.26320651707117 -0.99250217313687  0.77664725672907 -0.37102870655130  0.12400113203365  0.22728201428524  0.06880091419549 -0.93668520707651 -0.69170346976216 -0.10309760940660  0.15611483580931  0.45943097354743  0.74673741712808  0.07834817462766  0.84232935924477 -0.50199835582852  0.66393326006037  0.27485400247068 -0.78001797910002  0.00765678933914  0.86245228716212 -0.08988972391661  0.88534774923117 -0.65356631673359  0.20707572211282 -0.73282237609397 -0.71600122541595 -0.42448716354361  0.81785192817051 -0.69330646432552  0.44931098689959 -0.19418190092710  0.79810170287999 -0.44340236313565 -0.48610488594364 -0.85419184131685 -0.95920236135190  0.57238025831840  0.24809293326592  0.03178548531225 -0.51212800482207 -0.79917623616114 -0.28032235182575 -0.52151710163338  0.06506158229225  0.55930550569999  0.92850643191009 -0.35123526688121 -0.15956987273054  0.27708023321445 -0.54111262862152  0.54465127024237 -0.38364699434223  0.07266992347563 -0.43588293992188  0.34509672609462  0.47564505985380 -0.22728171926118  0.18383284136229 -0.12394816638961  0.48566107619012  0.61881743251747  0.73185310061991 -0.53409448592567  0.64281747508144  0.05009234973069  0.67843011110606  0.87430486249460 -0.92744024373456  0.02767780376822 -0.13177210662739  0.19055049632219 -0.11193388433160 -0.59248664675944 -0.80913606353259 -0.46794010528652  0.05384058469208 -0.82348515594248  0.79628595381830 -0.82061651307211 -0.19092352093806  0.03690655908040  0.20337499485816 -0.29190372049916 -0.38900455952307 -0.46648386270695 -0.57214139779976 -0.08186992172384 -0.54580471571389 -0.40697071125371  0.71359873563840 -0.02534032544493 -0.26266137551954 -0.64240867865354 -0.21999164166561 -0.23330165940654 -0.47519602188355  0.55802317630515  0.03291602264780 -0.23500158725500 -0.09118580689752  0.88940658283220 -0.45799627866286 -0.30258107286679 -0.42946324440934 -0.06820989638012  0.44162970865493  0.52824934957831 -0.36053585493657  0.57169225474072  0.80686584218052  0.21230673742909 -0.49521053043907  0.39324954262767  0.12314031938225  0.45759827629221 -0.21935806224217 -0.18430687022519 -0.51747723330709 -0.09420539825390 -0.01447836198035 -0.07241636947570 -0.32604597099110  0.82177340528279 -0.51085833116585  0.65168241352673  0.31747511087855  0.10074327059838 -0.61202677895463 -0.27702996583680 -0.24891458869897  0.51682838922322 -0.55556909077747  0.17449317726290 -0.43644561950913  0.13073079805160 -0.35714783365229  0.91400765513588  0.84695762357302 -0.49134414321087 -0.55636470913841 -0.71827288693029 -0.06839367382526 -0.42496468953744 -0.61064353971586  0.04371936496571  0.49492691803288 -0.18990445023760  0.14469740526790  0.73282392262402  0.62393663661411 -0.40017078306238  0.75776517528363 -0.27289944451788 -0.19958102101725  0.25777586731690 -0.46348174520381 -0.24077558808144 -0.41021040158922 24976.25000000000000
-0.21296800118943 -0.26277378416230 -0.99355273337096  0.77204485147711 -0.36871243083480  0.12354886774832  0.22430094143616  0.06981743997046 -0.93919829979477 -0.69205768900764 -0.10294496912571  0.15977784928615  0.46109216468876  0.74512976931162  0.07856763619468  0.84186260433411 -0.50154168113989  0.66383693931637  0.27747636027109 -0.78316769485600  0.00908218361369  0.86300581422287 -0.08753052130058  0.88478374694292 -0.65099017061462  0.20494538821790 -0.73817065070959 -0.71818891339778 -0.42231864203104  0.82032885240129 -0.69453097579751  0.44661616327127 -0.19785149222445  0.80033642520107 -0.44664383730428 -0.48699472252608 -0.85142889348685 -0.95511010592927  0.57268900460641  0.24851392643477  0.03034000750093 -0.50862922659766 -0.80000988818229 -0.28406328902682 -0.51429673928854  0.06112187565996  0.56315956058611  0.93063310456078 -0.35322410905409 -0.15441235701009  0.28322365503573 -0.54328474946689  0.54234027123504 -0.38196479388156  0.07710314572294 -0.44050577254552  0.34838889466591  0.47594242211388 -0.22467952881516  0.17869903716079 -0.12666735426475  0.48302773149365  0.62070005488436  0.73125042025723 -0.53639897866765  0.64276283771894  0.05158766129240  0.67826986162055  0.86992580157380 -0.93016865343674  0.02365702262312 -0.13118305761542  0.18883040244469 -0.11226962242510 -0.58887714395470 -0.80862320228018 -0.46448194320558  0.05688002680268 -0.82468174333851  0.79464474445413 -0.81841459980971 -0.18704610256590  0.03948902391550  0.20071784116418 -0.29058385765037 -0.38671351121276 -0.47006649440596 -0.56814775494163 -0.08077284426319 -0.54738898689890 -0.40736080440743  0.71516801149422 -0.02584838275738 -0.25589587013983 -0.63997414531150 -0.22300259625118 -0.22866462234389 -0.47580996459924  0.55623849990243  0.03203197856247 -0.23415074127375 -0.09259432475828  0.89243649384444 -0.45656634147616 -0.29811289938384 -0.43307004211409 -0.06641401322235  0.43560375833185  0.52979269034499 -0.36073584304150  0.57203326894746  0.80395493793372  0.21466006513598 -0.49738069440224  0.39336482841116  0.12373115610753  0.45578445150606 -0.21845512566831 -0.18132921392243 -0.51700424159756 -0.09885887071064 -0.01230553569371 -0.07023636835660 -0.32885352313611  0.81926384446565 -0.51126462785836  0.65215192467946  0.31703870049801  0.10242445298027 -0.61136235052588 -0.27470753753072 -0.25008805745199  0.51708053813869 -0.55526204414189  0.17406463244561 -0.43668638498477  0.13243690793004 -0.35800474840077  0.91136888166651  0.85189217466903 -0.48660091031592 -0.56020021683569 -0.71772426061665 -0.06696320654692 -0.42235638947088 -0.61228678373262  0.03806019261866  0.49200141476953 -0.18837787152395  0.14058493020099  0.73338558577352  0.62116367211203 -0.39528388489475  0.75971688489264 -0.27140386550604 -0.20124836861218  0.25472662912068 -0.46469172444989 -0.23965232207065 -0.41289036681949 25090.00000000000000
-0.21007428528906 -0.26198385156379 -0.99618665632915  0.77061975118563 -0.37546820835632  0.12036519299300  0.22716476370417  0.06944662858667 -0.93848977942475 -0.68885357365623 -0.10466922565487  0.16141327030167  0.45697737041571  0.74595168218396  0.07459516177140  0.84138367209867 -0.50004788048491  0.66387353482199  0.27382537290101 -0.78000620303404  0.01091101080272  0.86350416457119 -0.08876316126199  0.88763384825175 -0.65324256266679  0.20469263901670 -0.73612371906026 -0.71676543038016 -0.42894096512390  0.82274657823642 -0.69734275415906  0.44849599707747 -0.19766269540611  0.79721004909289 -0.44510031797282 -0.48597952375109 -0.85402943217171 -0.96118387782194  0.57251965398546  0.24813692999639  0.02844997411382 -0.50966506024222 -0.79445403329128 -0.27973338574643 -0.51808021890860  0.05915024523138  0.56771476910101  0.92467132771535 -0.35338114030473 -0.15405746372749  0.27699584842751 -0.54195173563363  0.54481432655237 -0.38489035210864  0.07729446250857 -0.44114301109224  0.34438809415579  0.47317830761543 -0.22537403361402  0.17767620563909 -0.12702545539420  0.48424875967085  0.62211772140435  0.72600901065426 -0.53514051398212  0.63956640065816  0.05354207422623  0.68069416754317  0.87623522143507 -0.92999748794734  0.02357378494641 -0.13361947941337  0.18944052713386 -0.11043211980272 -0.59274181251642 -0.80651002615666 -0.46504549508420  0.05835542252201 -0.81993948417381  0.79781873863350 -0.81775132572745 -0.18681013934345  0.04024104791145  0.20177578965963 -0.29513508891061 -0.38489945773297 -0.47031308457795 -0.56948661971688 -0.08335738923851 -0.54669374640164 -0.41016745493597  0.71508898093106 -0.03013713412766 -0.25846947545346 -0.64228344996523 -0.22646581362761 -0.23127749574053 -0.47689429364342  0.55371482119503  0.03239020802912 -0.23306777640821 -0.08847640130854  0.89389231406292 -0.45665533925111 -0.30227936972101 -0.43125307065586 -0.06866536245901  0.43472333038256  0.52940987447158 -0.36047187125622  0.57047412648025  0.80652192657611  0.21665169089944 -0.49636410518566  0.39705347124589  0.12163360965221  0.45889672060183 -0.21554480716884 -0.18117587099836 -0.51310021907491 -0.09591024715989 -0.01163509654312 -0.07046542703653 -0.32063578250409  0.81969982302436 -0.50781831180532  0.64972806128471  0.31242922334643  0.10108253993461 -0.61493097259423 -0.27125905595001 -0.25071626921218  0.51180989781728 -0.55453797404194  0.17108992063758 -0.43584346172447  0.12839775295023 -0.36063850902895  0.91107422035829  0.84758207425542 -0.48806073633994 -0.55416246926059 -0.71746657699754 -0.07026932149238 -0.42300358518902 -0.61095881419106  0.03571825858518  0.49286693834224 -0.19135038776704  0.14342281250641  0.72978582311468  0.62087395669383 -0.39721132819407  0.75829714895361 -0.27033957878113 -0.19767237652207  0.25764252131177 -0.46793063223469 -0.24118801117036 -0.41269705521067 25192.50000000000000
-0.20609553807629 -0.25925994579910 -0.98953710952816  0.76772469191100 -0.36992217433179  0.12073695204892  0.22085838498399  0.06609406590357 -0.93821739189222 -0.69231286868992 -0.10555747039062  0.15879638716469  0.46065930002972  0.74737504406935  0.07601017773493  0.84183717540109 -0.50072642459366  0.66314697018450  0.27475596329644 -0.78386579071405  0.00920840052623  0.86149840598395 -0.09358637273632  0.88816404976194 -0.64924315977443  0.20974864409114 -0.73236763091939 -0.71709261629147 -0.41945156340524  0.82263611471015 -0.69648754708224  0.45426629542870 -0.19457580886415  0.79639070451724 -0.44223285937672 -0.48844403556491 -0.84639023887728 -0.95684883072556  0.57064743967908  0.25084752075592  0.02761160210971 -0.51383097447464 -0.79735606413982 -0.28364125737122 -0.51922750401263  0.06180371254497  0.56686471283238  0.92985127553850 -0.35312636628483 -0.15598968067106  0.28385511453566 -0.54378724341474  0.54492315316028 -0.38521348231747  0.07732431143581 -0.43765736059638  0.34453616178780  0.47435047641806 -0.22645159803745  0.17956532245739 -0.12515610161502  0.48093811197637  0.62272656123195  0.72782387115318 -0.53898055697286  0.64442257455573  0.05207951634435  0.67777422771815  0.86942222536678 -0.93077263529490  0.02323395366613 -0.12852211237566  0.18838885599422 -0.11053614113127 -0.58953535652640 -0.81157028747170 -0.46403461437430  0.05505918092862 -0.82083440641390  0.79948949572084 -0.81725889365395 -0.19172194656765  0.03931504093963  0.20216776133600 -0.29032341992820 -0.38844134744032 -0.46638737597839 -0.56951383851759 -0.08992365311252 -0.54404075953091 -0.40340773015297  0.71736418365428 -0.02827486015236 -0.26021848594882 -0.63565286110043 -0.22721005055066 -0.23021861723499 -0.47607262232639  0.55742021869770  0.03252447138599 -0.23075364557976 -0.09214323884580  0.88933219222643 -0.45707515332121 -0.29765688469457 -0.42989823478928 -0.07032467094434  0.43909064259679  0.52822306488384 -0.36227723058419  0.57381354355218  0.80393006223678  0.21828346282907 -0.49546083881117  0.39291544223673  0.12158392955624  0.45958280332519 -0.22166064692689 -0.18136154568493 -0.51242375656142 -0.10118289550506 -0.01271981119365 -0.07388506976487 -0.32839293420212  0.82096455709242 -0.51445299682091  0.65087639643813  0.31360584330811  0.10659587876437 -0.61043845528627 -0.27338295388816 -0.24996035769269  0.51615653170121 -0.55874287922617  0.17409110554232 -0.43693123399385  0.13009819825461 -0.35841392195031  0.91483616616175  0.85025185132504 -0.48911775279115 -0.55913852082705 -0.71611144435849 -0.06775168897566 -0.42298265114707 -0.60761080575548  0.03945437646955  0.49213949369432 -0.19518330090636  0.14619091287448  0.74080439890683  0.61817286015384 -0.39825986868430  0.75799239646680 -0.27044918025375 -0.19876467756235  0.25918231109028 -0.46664632170653 -0.23891773607193 -0.40805417084859 25300.00000000000000
-0.20700584105944 -0.26163834310562 -0.99501864333441  0.77050408401667 -0.37391037599508  0.11802429115821  0.22686000040162  0.06667878492068 -0.93490612359138 -0.69090053900993 -0.10186436650467  0.15825907275314  0.45789063085553  0.74811715794427  0.07706546873997  0.84323922106848 -0.49824071646690  0.66391604197988  0.27700723301936 -0.77899925701406  0.00653218794872  0.86013995718085 -0.08896319966754  0.88423457691245 -0.64929315747196  0.20783055041583 -0.73562918892996 -0.71422862062834 -0.42242432162708  0.82081162439959 -0.69733106240718  0.45365040693799 -0.19897166376473  0.79572169483519 -0.44664061301067 -0.49117169437949 -0.85133607240074 -0.95555762630329  0.57204694307773  0.24752522268677  0.03259793205044 -0.50828148280350 -0.79550190807090 -0.27698429084037 -0.51575197041291  0.06550229929703  0.56490934073547  0.92565052126645 -0.35562123482242 -0.15792164180696  0.27677798990242 -0.54639363160335  0.54263181294158 -0.38040531483024  0.07831194746954 -0.43680339548283  0.34423325970691  0.47578443333644 -0.22965099036515  0.18010393440601 -0.12311718877266  0.48155256335934  0.62266808697565  0.72814375181658 -0.53665783487539  0.64102867384268  0.05528628007984  0.67516888778545  0.87023229743429 -0.93344550514645  0.02610839875712 -0.13354489936497  0.19234506330697 -0.11071729044975 -0.59111302234679 -0.81088642079849 -0.46776151006372  0.05230671645298 -0.82026426730050  0.79551656859778 -0.81789363286802 -0.19113899929129  0.03941466308707  0.20283118213875 -0.29078092334356 -0.38840063632315 -0.47248712053371 -0.57411136230790 -0.08519647307433 -0.54661794459286 -0.41098568313238  0.71220828771001 -0.02720002052910 -0.26318101616839 -0.64285095617614 -0.22323862928522 -0.22831414639944 -0.47465951203893  0.55481689182340  0.03393808958226 -0.23181377142169 -0.08959303362907  0.89365481834080 -0.45491337957652 -0.30128218233705 -0.42788554736659 -0.06614099638120  0.43533352876426  0.53311756042877 -0.35849033553060  0.57122249435165  0.80354220768348  0.21817217258867 -0.49310441539547  0.39742128296123  0.12725318731692  0.46005431149203 -0.22128453565784 -0.17891787478811 -0.51545392519839 -0.09882877779725 -0.01178906280096 -0.06954782612803 -0.32718958455646  0.81943050685256 -0.51615797048510  0.65095415721150  0.31716314779892  0.10360968890644 -0.60927589869193 -0.27505977977047 -0.24909650752738  0.51311520491567 -0.55932651550986  0.17549171344228 -0.43724647294462  0.13132544835373 -0.36019619102489  0.91875831765032  0.84568339355961 -0.49061595320318 -0.55733557224551 -0.71667775743443 -0.06887740894073 -0.42180568394683 -0.60919426353220  0.03706302581841  0.49346202602617 -0.18808696711817  0.14443106300287  0.73720655741599  0.62389061296917 -0.39873692324438  0.75824018938321 -0.27207865725124 -0.20116573090045  0.26168319434918 -0.46417109571629 -0.23902086792388 -0.40844272009312 25411.25000000000000
-0.20516753415218 -0.25690171718698 -0.99080590170307  0.77099573582528 -0.36879313325843  0.12516711096819  0.22705908924057  0.07044068928807 -0.93317088531488 -0.69257935633000 -0.10367872954425  0.15890456794896  0.45780328718839  0.74297109806087  0.07870397700108  0.84117529915438 -0.50084405672949  0.66469023711943  0.27593795828840 -0.77654865176460  0.01061432127256  0.86168249766339 -0.09017942029934  0.88687502631910 -0.65070583424354  0.20633825140731 -0.73792301349983 -0.71916903915004 -0.42405450095797  0.82092184375979 -0.69918555332020  0.45289966486379 -0.19822908619038  0.80146417079139 -0.44475420454305 -0.48691888353220 -0.85112095619139 -0.95802975783911  0.57209378239649  0.24904647735792  0.03088027523048 -0.50985432186316 -0.79777462949268 -0.28396808438416 -0.51711863451579  0.05927290746046  0.56800873996616  0.92472632028059 -0.35383654725689 -0.15911834009925  0.27927778651646 -0.54018914419181  0.54474723350897 -0.38383073355500  0.07718207714987 -0.44066217193347  0.34699373700545  0.47192540171117 -0.22469309397283  0.18126325776965 -0.12676637061194  0.48083839476937  0.62297471716772  0.72819408339827 -0.53795797372628  0.64103234779598  0.05098874374050  0.68142376357946  0.87308367582541 -0.93133171244580  0.02426502062820 -0.13032678876364  0.19386770896052 -0.11294238241827 -0.59174792425858 -0.80864204112469 -0.46972081370054  0.05612386392403 -0.82404224611338  0.79660656665964 -0.81739858798678 -0.18918423950287  0.04058555832112  0.20166184589019 -0.28952872757772 -0.38782698653288 -0.46979960554821 -0.57094249773940 -0.08654849642622 -0.54538773695580 -0.40762751497991  0.71212843570227 -0.02099312549607 -0.25929285630565 -0.64049287457553 -0.22845154559264 -0.22905265097663 -0.47752761118936  0.55459684219443  0.02995421973148 -0.23558981732045 -0.09211619198560  0.88900227924912 -0.45514986618647 -0.30319623355577 -0.42930032397844 -0.06859684455243  0.43552195955930  0.53039941225204 -0.36177972878627  0.57297534741951  0.80443437015016  0.21726825398022 -0.49764244453331  0.39758645039664  0.12237573237964  0.45608090739085 -0.22456191841717 -0.18345923033232 -0.51874470894333 -0.09774251060803 -0.01294378806755 -0.07265202626063 -0.32825672580489  0.82036924016795 -0.51176225191550  0.65139224821164  0.31622174443730  0.10294448781360 -0.61177625144869 -0.27436002012976 -0.24880702890826  0.51032590195076 -0.56010489621944  0.17344692381701 -0.43668720284632  0.12810712477317 -0.35762944544859  0.91023750248550  0.85097644314516 -0.49041133740674 -0.55704946256360 -0.71468136338428 -0.06698656945229 -0.42725056853607 -0.61018085256662  0.03830693425290  0.49637882789092 -0.19293419136625  0.14082719235750  0.73101048436695  0.62015285861688 -0.39857032428326  0.75918475455378 -0.27434743144163 -0.20019008033760  0.25872706558052 -0.46635171697410 -0.23730191562292 -0.41013706584061 25523.75000000000000
-0.20881958738401 -0.26248184875412 -0.99125978122709  0.77032011087308 -0.37232996158601  0.12480367470860  0.22751789782110  0.06948970144725 -0.93365531450485 -0.69114926211308 -0.10511652980601  0.15604313970728  0.45746200324010  0.74446422897317  0.07742565348489  0.84208316121747 -0.49979620304180  0.65928826847312  0.27219633320508 -0.78084825681785  0.00958201034480  0.86645682821738 -0.09260276622719  0.88934526438087 -0.65034966875327  0.20560540802633 -0.73496590663751 -0.71833614137300 -0.42408007632289  0.81815695157380 -0.69369499569215  0.45079477964476 -0.19764248329406  0.79651639317323 -0.44960960852821 -0.48894779643225 -0.85031779807390 -0.95840584474323  0.57174501437347  0.24941126255909  0.03345899863081 -0.51023315288766 -0.79630145992419 -0.28253817997732 -0.51592653734129  0.05794588675156  0.56560378057507  0.92995171550483 -0.35055327898312 -0.15906808800251  0.27886418167418 -0.54287627789223  0.54126132821075 -0.38281585350320  0.07438329136863 -0.44272352808670  0.34408986136679  0.47711557511210 -0.22072681678735  0.18009453806955 -0.12409729151673  0.48118632914315  0.62115696810924  0.72520912826653 -0.53885543326934  0.64757400339390  0.05333192739203  0.67897037542925  0.87028217505556 -0.93450157155065  0.02422688779804 -0.13306886943562  0.18988556075343 -0.11735299953734 -0.59196046556248 -0.81278842945888 -0.46661003866229  0.05556248586013 -0.82417808691152  0.79919559267956 -0.81834401955587 -0.19226020571834  0.03891575704357  0.19863631815158 -0.29276242626827 -0.38857162089607 -0.46908883660709 -0.57156893641216 -0.08529521548083 -0.54662753752790 -0.40553016289352  0.71355905752147 -0.02995599286496 -0.26053397289305 -0.63861206207223 -0.22654931401214 -0.22670639880755 -0.47458099758387  0.55371743162131  0.02982817030069 -0.23269717527986 -0.09291571456877  0.89200954149714 -0.46272216923543 -0.29921826053719 -0.42887400310229 -0.06557615484997  0.43744828032303  0.52991695841787 -0.36152693783447  0.57167410859854  0.80449737016168  0.21772705638560 -0.49817147000318  0.39292848707671  0.12445606448693  0.45908035485468 -0.22018217311631 -0.18482151081738 -0.51749636822312 -0.09682957115948 -0.00809416894770 -0.07032025198954 -0.32226499794606  0.81887664130798 -0.51453082828813  0.65171816868380  0.31803815649705  0.10284642731747 -0.61337912060919 -0.27966856146976 -0.24528060247726  0.51723086505791 -0.55551096099196  0.17565275033084 -0.44025169413420  0.13124978226770 -0.35785571564643  0.91463382312057  0.84756654805736 -0.48724152893721 -0.55708229131562 -0.71468663610476 -0.06911402722094 -0.42429380630901 -0.61352906712302  0.03702766624629  0.49118591594550 -0.18745834018023  0.14223697553040  0.73279668740263  0.62018652116279 -0.39796197583645  0.75913319833975 -0.26975312453539 -0.20248308452735  0.25689234689219 -0.46823175062175 -0.23905283181115 -0.41061360982957 25652.50000000000000
-0.20847510456011 -0.25889898829382 -0.99539040607863  0.77131711109545 -0.36949108951587  0.12486798926084  0.22479852102822  0.06859470123560 -0.93658500666519 -0.69328691470925 -0.10209615132888  0.16268170939679  0.45643630720080  0.74780808370851  0.07588785342781  0.84339868411364 -0.50497126951625  0.65924759491853  0.27047531388616 -0.78098897443383  0.00842080189697  0.86488097042530 -0.08797054831302  0.88860614029389 -0.64978016748252  0.20583121116241 -0.73319399236974 -0.71444110139576 -0.42404876495509  0.82349882462602 -0.69309879108767  0.45503468550194 -0.19662571320633  0.79789606963270 -0.44510992584625 -0.48984987365384 -0.85212887642764 -0.96037999818123  0.57085406383643  0.24899738558067  0.03164792908708 -0.50882772397948 -0.79664998686411 -0.28125808957762 -0.51539843553775  0.06010797576139  0.56371602698879  0.92917221285939 -0.35359542278511 -0.15644602505241  0.27735199336995 -0.54449611839176  0.54253595062257 -0.38488112859457  0.07389782080807 -0.43854954922867  0.34430954467390  0.47608230671481 -0.22381098259685  0.17890781922542 -0.12411680348019  0.48338162195936  0.62081690827838  0.72941192587584 -0.53966670247427  0.64027735904754  0.04881305828251  0.67821249260134  0.87148749951386 -0.93128692471047  0.02293847705130 -0.13316610896397  0.18766565119674 -0.11021341535912 -0.59691420280228 -0.81066426668369 -0.46791621888734  0.05421078905001 -0.82371124512416  0.79562057964764 -0.81814660173556 -0.18883992741984  0.04010052570049  0.20136687266417 -0.29086146233497 -0.38558605055543 -0.46841809727996 -0.57231419079511 -0.08375154903821 -0.54352904810773 -0.40608071138719  0.71385146353471 -0.02590571318460 -0.26183710921585 -0.63794016370934 -0.22413983558509 -0.23071009911466 -0.47963068857483  0.56193211216034  0.03243361154307 -0.23087196210005 -0.09038971515094  0.89226472148645 -0.45905867475185 -0.29883679053880 -0.42916099229417 -0.06587604211193  0.43705773514900  0.52829071666445 -0.35952810285673  0.57134597665824  0.80643638975633  0.21830864157206 -0.49460491225427  0.39266016451779  0.12121140764669  0.45498047667028 -0.21643982678511 -0.18377206460556 -0.51889027581459 -0.09624877870473 -0.01216135502048 -0.06828815591138 -0.32087298355168  0.82192754974914 -0.51318683502361  0.65240930211701  0.31512703905785  0.10224301308327 -0.61030725820553 -0.27601101244276 -0.25035643403918  0.51017181490350 -0.55871524622327  0.17291949125426 -0.43908296474020  0.12945418271836 -0.35942093182316  0.91434659290960  0.85038322589716 -0.49215040984713 -0.55619446792982 -0.71827228867757 -0.06536601769927 -0.42369765412239 -0.61105715021656  0.03687465679504  0.49405973892570 -0.18997737865759  0.14299914601803  0.73576538344549  0.61966766636908 -0.40000896345018  0.75563162247257 -0.27588504763790 -0.20169603613942  0.25997364565379 -0.46483330043789 -0.23973537870786 -0.41223709682236 25772.50000000000000
