-0.20306706619471 -0.26047171090465 -0.99210477274933  0.77346352465935 -0.36992729395429  0.12458963625255  0.23327694971661  0.06849303861160 -0.93839697226572 -0.68986960935888 -0.10345245590777  0.15345126619125  0.45399876607927  0.74478204721999  0.07878977413949  0.84348784850370 -0.49697761175645  0.67375828388476  0.26706720659739 -0.78284695301635  0.01111592842857  0.86096745594001 -0.09596969307485  0.89081689568138 -0.64653309409089  0.21330230984716 -0.73311712999057 -0.72138230925950 -0.42669508091934  0.82173946105068 -0.69589147388130  0.44239375156742 -0.19357159501071  0.80598093650473 -0.44953914670185 -0.48911364006447 -0.85740049802535 -0.95473309946246  0.57368694884467  0.24924032324343  0.03117923319557 -0.51348151960543 -0.79862892001070 -0.28415896623488 -0.52612352150017  0.06568149013656  0.55704490690173  0.92233351069324 -0.35165497603848 -0.15012614114745  0.28207084470943 -0.53885053961493  0.53792002925091 -0.37758649124072  0.07556579590445 -0.43415512710210  0.34479431623278  0.47594828597816 -0.23474898412574  0.17269731785433 -0.12087183315681  0.48790773104628  0.63271418339221  0.72757753640738 -0.53317402870744  0.65180527852296  0.05133268405989  0.67720311040347  0.86921703092881 -0.93030275280519  0.01735466156057 -0.13874729001102  0.19051292194126 -0.11762560376682 -0.59025779743498 -0.80874040724077 -0.46947123030501  0.05562962788141 -0.81848405815250  0.80253867376940 -0.81900621263420 -0.19371670300437  0.03354533356320  0.20944835570100 -0.29711864943569 -0.38523014648639 -0.46978584981599 -0.56584291998051 -0.09195303571467 -0.55446527270683 -0.40660297441769  0.71437678841417 -0.02384642719623 -0.25503559405480 -0.63824733532608 -0.21983270360595 -0.23819940259227 -0.46460402393264  0.55966300426641  0.02426508627472 -0.22925973955829 -0.08313249726806  0.89162581855829 -0.45256015367135 -0.30568743591109 -0.43182053261178 -0.07285581471676  0.43039019321844  0.52629619006362 -0.35587642833522  0.56314628001040  0.81085135949786  0.21117384017208 -0.48916507079948  0.39061264014682  0.12059741552881  0.45010215640186 -0.22996126135892 -0.17702771888976 -0.51238913902145 -0.09710845477907 -0.01537180292780 -0.07783367857961 -0.32443075468657  0.81454690612147 -0.51353465858640  0.65590245443744  0.32427485881998  0.09912173912831 -0.61104969333464 -0.26988400253871 -0.25379112046228  0.52143668486322 -0.56111723791441  0.17117108038568 -0.44273772737293  0.13062324655853 -0.35294906369329  0.91220829630268  0.84765064572782 -0.48708962832172 -0.54982782775461 -0.71336001296053 -0.06207751048794 -0.42832489087252 -0.60684310289136  0.04014409600210  0.49783600116540 -0.18091452271011  0.13560428406573  0.73670761800168  0.62027464631008 -0.39908297606885  0.75596319852559 -0.27663501104286 -0.20459270929070  0.25607906709056 -0.46896275159069 -0.24527612623081 -0.40805308766660 1275100.00000000000000
-0.20191061531531 -0.26092157628120 -0.99229144373698  0.77029062886791 -0.36787712509046  0.12846610656308  0.23118596550208  0.07177323431803 -0.93380290239421 -0.68776741746624 -0.10092386939966  0.15429818584875  0.45849927723892  0.74788734289823  0.07882827149338  0.84479090042926 -0.49785821794241  0.66946186354781  0.26984500998416 -0.77857840079234  0.01315746309151  0.86357627827752 -0.09864917278574  0.88851726905750 -0.64932066748001  0.21171259995289 -0.73621862767147 -0.71893752552022 -0.42913376258764  0.82272066662807 -0.70339684348821  0.44424683544170 -0.19566477371038  0.80566902745940 -0.45221412426373 -0.48691452568860 -0.85722822605244 -0.95358461601603  0.57204210141070  0.24880256979076  0.03384290223133 -0.51070601551752 -0.79787940904832 -0.28185210638690 -0.52030543032483  0.06482951819889  0.55763408081742  0.92811357269872 -0.35136176783447 -0.15179329832801  0.28152120680136 -0.54069198188465  0.53961219850147 -0.37877678105428  0.07134361186948 -0.43465346352530  0.34325779096861  0.47635964975197 -0.23085669644715  0.17389483273895 -0.12251603140204  0.49044909688067  0.63039000590132  0.72872067860453 -0.53233766537063  0.65110992629642  0.05067002465461  0.67559623092290  0.86998673751319 -0.93389392994454  0.01691275398300 -0.13724902379408  0.19505096883791 -0.11535083101490 -0.58797781368820 -0.80680393121766 -0.46922216677229  0.05980758768812 -0.82326684294736  0.80075117922481 -0.81736399566943 -0.19160442279385  0.03228945635313  0.20873127364186 -0.29861323534492 -0.38890915740229 -0.46589423607075 -0.56767206366943 -0.09160748059365 -0.55421560527885 -0.41037136638961  0.71948554991778 -0.02216969961472 -0.25318806641156 -0.64191201216411 -0.21699495388355 -0.23430574012417 -0.46968439391824  0.55818147203465  0.02640438763044 -0.23217676436774 -0.07916252797936  0.88846831377477 -0.44865268778698 -0.30530211104996 -0.42824196048218 -0.07106135523827  0.43135639098982  0.52527764339804 -0.35803458690764  0.56806744553324  0.80905884258127  0.21504890720823 -0.48895384380355  0.39263146960485  0.12308856256376  0.44880460367243 -0.22532450438327 -0.18121614003830 -0.51521571659684 -0.09845392264473 -0.01610575216129 -0.07789979203414 -0.32748452580487  0.81587846630553 -0.51234502255688  0.64912914954842  0.32498890803223  0.09999649315646 -0.61351741705987 -0.27405184455955 -0.25451650301630  0.51853658398686 -0.55817884649841  0.17803945751300 -0.44586123971125  0.13165162008826 -0.35274744128647  0.90929403063600  0.85173232026416 -0.48777314350120 -0.54737457813442 -0.71389863363600 -0.06269354331432 -0.42774150870146 -0.60403965496261  0.03686852804314  0.49814055873747 -0.18112838083481  0.13746298651256  0.73427294437535  0.62298076582229 -0.39704840842411  0.75824959298458 -0.27756849374616 -0.20604805291265  0.25516159963870 -0.46428395844595 -0.24525899584046 -0.40854772444799 1275200.00000000000000
-0.20128216175453 -0.25891110855976 -0.99419905731515  0.76812168008032 -0.37006975949055  0.12684518481610  0.22780321639137  0.07334110004412 -0.93511387878904 -0.68583858816266 -0.10357056543831  0.15796854797781  0.45656782129230  0.74755683177464  0.08013130241482  0.84170343839632 -0.49833495067122  0.66848160727682  0.26979103952051 -0.77808227728197  0.00755363019439  0.86798945137356 -0.09567776911834  0.88988747259132 -0.65132284916444  0.20945778246368 -0.73575356053042 -0.71834276782375 -0.42874527792798  0.81979765016440 -0.69760788416295  0.44714798707643 -0.19757083502714  0.80808712833830 -0.45088044130580 -0.49188204281214 -0.85318113275339 -0.96054239906097  0.57186936132739  0.25319786027071  0.03236535314170 -0.51063226315960 -0.79761736840920 -0.28381857369211 -0.52185171740403  0.06413423022874  0.55946552824771  0.92109238868475 -0.35509616462127 -0.15334945373299  0.28342821767292 -0.53879277553177  0.54056776828856 -0.38085226168063  0.07184993790466 -0.43577749679077  0.34380186291347  0.47663211275001 -0.22760235351874  0.17551663064809 -0.11870157963798  0.48767125321684  0.62771590177088  0.72759543238920 -0.53181115634431  0.64457905716007  0.05678512786882  0.67647111890178  0.86831087574360 -0.93415445407415  0.02247817024406 -0.14070441711521  0.19157262542171 -0.11702241348037 -0.59134914476996 -0.81102980515753 -0.46703326298918  0.05657431544656 -0.81904473953085  0.79743528791306 -0.81509590303447 -0.18724123253501  0.03468362017884  0.20988548111722 -0.29788902768617 -0.38552066859432 -0.46647076559730 -0.57154246138870 -0.08957744320054 -0.55041587810737 -0.40756027160970  0.71543503038164 -0.02177302837498 -0.25872137885095 -0.64475351378516 -0.21806012691893 -0.23465555643885 -0.46965651674072  0.55944772156220  0.02694758520453 -0.23252677141720 -0.08164427094828  0.89174678580770 -0.45153282085720 -0.30418826864781 -0.43082540183308 -0.06882929050028  0.43118462642992  0.52637458006734 -0.35554545173665  0.56491751424276  0.81115845433780  0.21658832802908 -0.48968344254975  0.38914167356109  0.12266228786578  0.45508746795591 -0.22300989407739 -0.17826131322034 -0.51196252948470 -0.09876198686494 -0.01459874802063 -0.07909485232648 -0.32635719593962  0.81348922499469 -0.51397488357008  0.65184921203104  0.32510856761740  0.10215090522681 -0.61201611866097 -0.27286903854913 -0.25712766032654  0.51358770854220 -0.55407312237123  0.17340154064268 -0.44079149211497  0.13557286878494 -0.35651319964137  0.91349390366055  0.85085397917407 -0.48760706242269 -0.55753908375524 -0.71380711701006 -0.06480842727108 -0.42900337446220 -0.60337230204654  0.03607876380270  0.49819259088733 -0.18055037987836  0.13656497924009  0.73737863181415  0.62116565342175 -0.39285348276019  0.75546977266239 -0.27862276231759 -0.20787038147596  0.25640972785458 -0.46593771154703 -0.24409924628870 -0.40516043300906 1275300.00000000000000
-0.20846116694373 -0.25902241703051 -0.99058568832529  0.77241298877393 -0.36828968100596  0.12773333304860  0.22952643889775  0.06873835205412 -0.93241741087851 -0.68860533223544 -0.10430160679976  0.15698968227409  0.45793986718931  0.74912101288862  0.07952559050624  0.84622012948224 -0.49826028348481  0.66728511902246  0.27205555935097 -0.77977663275603  0.01008392117934  0.86205075618411 -0.09156406285809  0.88737819780030 -0.64937468267363  0.21385133727757 -0.73631857348340 -0.71984010948214 -0.42958493674625  0.82285265192503 -0.69495607347125  0.44473229366731 -0.19913243453001  0.79912498761825 -0.44662996829072 -0.48799355312293 -0.84948426999542 -0.95888503118838  0.57071428289650  0.24703226046369  0.03044687567558 -0.51222258591851 -0.79554697824395 -0.27941375255756 -0.52063768461046  0.06338595389743  0.55785893697779  0.92783241380372 -0.35439193575357 -0.15210486959441  0.27798261127501 -0.54312840289102  0.53945712242887 -0.37908844711717  0.07301327565810 -0.43825590163031  0.34261835051084  0.47487153391478 -0.22834684237243  0.17747161683489 -0.12357792876231  0.48654309234050  0.62830649691895  0.72738174872804 -0.53880758178989  0.64765928732285  0.05259525552538  0.67484327024906  0.86962011713479 -0.93060409377337  0.01675123850004 -0.13526817657385  0.19374252520364 -0.11582801497466 -0.58814152725396 -0.80977333915124 -0.46669974479077  0.05562221600250 -0.82326240371003  0.79863509177905 -0.81940768340553 -0.19430288457992  0.03462900508135  0.20648113868917 -0.29707829622333 -0.38801339179857 -0.46884865821645 -0.56850074005914 -0.08895699154939 -0.55004664228627 -0.40859410178437  0.71804353523678 -0.01980687203158 -0.25421159616414 -0.64038708164373 -0.22127891725122 -0.23036979043155 -0.47045934478574  0.56085596030522  0.02633844671365 -0.23341978216280 -0.08622635884977  0.89243031818515 -0.45327009697334 -0.30568187597327 -0.43045860802658 -0.07086460054830  0.43258604140729  0.52546507562788 -0.35499315257672  0.56686291495724  0.80886430969603  0.21178537111667 -0.49054690053827  0.39243386446497  0.12123872484040  0.45086161609567 -0.22461095640050 -0.18225474934300 -0.51714269370334 -0.09480163006810 -0.01451164991892 -0.07546233049489 -0.32654639375642  0.81866756771023 -0.51426743886954  0.65384361266459  0.32370440368474  0.09731678060468 -0.61464216159475 -0.27234816940426 -0.25497278898211  0.51394781654315 -0.56040313584695  0.17586285188394 -0.44338290456370  0.12819228160127 -0.35686256686916  0.90884051029145  0.84725500499967 -0.49031144657532 -0.55644197960384 -0.71461986965778 -0.06451821678083 -0.42670911375220 -0.60369883721106  0.03724343516012  0.49475209269684 -0.18391871099708  0.14321526883058  0.73403977434976  0.61905296169767 -0.39779642704959  0.75430295032847 -0.27307803030335 -0.20519673685907  0.25735492721541 -0.46665899311618 -0.24352809182965 -0.40976947003065 1275420.00000000000000
-0.20373882360794 -0.25978853344247 -0.99384233005583  0.76749687312456 -0.37095292814775  0.12459985456129  0.22576611124065  0.06974762323894 -0.93665484261971 -0.68630801348372 -0.10137061910546  0.15622322800184  0.46068106217437  0.74783462366204  0.07528749465234  0.84523708498165 -0.50116999985826  0.66549891689022  0.27285215849411 -0.78076445589734  0.01011630558800  0.86240738668030 -0.09565006901388  0.88925856104787 -0.64904734177786  0.21192471714738 -0.73802905941886 -0.71663609855135 -0.42894874699271  0.82077163000855 -0.69963071362335  0.44886884335578 -0.19659866372030  0.80017919085454 -0.44742484732549 -0.48972449716411 -0.85334769969721 -0.95629773863981  0.57178995276965  0.25015422201032  0.03266820945947 -0.51017045698873 -0.79879991578642 -0.27938659216767 -0.52112861496840  0.06227947828466  0.56259116109700  0.92557948935609 -0.35340388045066 -0.15267211924059  0.28199682184670 -0.54276784597588  0.54034064744990 -0.37903954105520  0.07963722731497 -0.43908791308014  0.34507082024743  0.47377895049747 -0.23481016825085  0.17579471033888 -0.12372202657628  0.48512980641661  0.62529758941356  0.72816850582859 -0.53607765904230  0.64475359767118  0.05129854333166  0.67769531619007  0.87303093744394 -0.93310456492478  0.01946257433333 -0.13445025985218  0.18804777333207 -0.11498367308955 -0.59047499240294 -0.81000509578405 -0.46657374115953  0.05725352003673 -0.81986208382279  0.79831961818143 -0.81793455581475 -0.19021315093009  0.03216933595639  0.20671393027757 -0.29449231944382 -0.38653625974882 -0.46893329793277 -0.56717671147526 -0.08575293330777 -0.55215893360365 -0.40800871805615  0.71178158896169 -0.02489199348618 -0.25707768911628 -0.64261084230780 -0.22113560100046 -0.23331551870564 -0.46846648654357  0.55830140643395  0.02382423068940 -0.23219137536491 -0.08633291114891  0.88922558303026 -0.45713806384595 -0.30051390421179 -0.42624704476572 -0.07090244760685  0.43383943568727  0.52816847666094 -0.35733599107205  0.56550333684553  0.80959919210022  0.21309682283603 -0.49562391041263  0.39082431349084  0.12072606568170  0.45584352181511 -0.22068515389574 -0.18020640963106 -0.52003941731238 -0.09983811706230 -0.01442881017965 -0.07340687909953 -0.32850297068044  0.81614928381735 -0.50787433003015  0.65284306891017  0.31897122247612  0.10240719251369 -0.61460524878570 -0.27233758031031 -0.24952054530837  0.51477190968633 -0.55667013918342  0.17160616573991 -0.43840851701264  0.13027968425928 -0.35506900097192  0.91222288680128  0.84823432768233 -0.49422623425357 -0.55510888211377 -0.71613368123419 -0.06513578399635 -0.42853608408823 -0.60812572696854  0.03906955594830  0.49920147264584 -0.18540160726428  0.14020023619238  0.73344116413392  0.62529070767454 -0.39545607422211  0.75887319526064 -0.27644227791100 -0.20471766539998  0.25333903656361 -0.46553286477356 -0.24563962500639 -0.40667721741271 1275520.00000000000000
-0.20780247809701 -0.25884880377067 -0.99293669608235  0.76863554270663 -0.36774588766745  0.12176911265885  0.22917313797043  0.06998398320956 -0.93707720867382 -0.68696388869055 -0.10484570461264  0.15910587879681  0.45656438044699  0.74474286947308  0.07775089913368  0.84675234774090 -0.49930455786285  0.66492265939547  0.27080380805379 -0.77777587936589  0.00808400118804  0.86464460908049 -0.09307855346739  0.89165356223086 -0.64977765583167  0.21150063626969 -0.73479015202475 -0.71793364592795 -0.42820331537464  0.82490101372918 -0.69707990578387  0.44582387085627 -0.19365059184740  0.80120132554533 -0.44635411505507 -0.48558028382951 -0.85334406176049 -0.95955060428844  0.57398140701129  0.25151171194492  0.03005340948940 -0.50897688845027 -0.79424333372395 -0.28343133999995 -0.52032952239191  0.06261648757390  0.56633880576837  0.92478343367465 -0.35086754830133 -0.15542693343818  0.28464267027268 -0.53927539329649  0.54099046683617 -0.37872970302730  0.07147713413456 -0.43682152300234  0.34296112273723  0.47911487603008 -0.23008490700932  0.17584149434388 -0.12497312355200  0.48685278668238  0.62253777431772  0.73097166876996 -0.53630566987199  0.64274423362231  0.05037535665187  0.67738795434361  0.87175262310463 -0.93031897889037  0.01905866870062 -0.13548900212192  0.19249319414792 -0.11746291902357 -0.59212762995383 -0.81116045047766 -0.46749990918281  0.05624788058455 -0.81912122881915  0.79601252319799 -0.81635216793559 -0.18734439295638  0.03498941189773  0.20624069232236 -0.29380552110382 -0.38988158354422 -0.46902993931893 -0.56477638082110 -0.08927590804489 -0.54929897423417 -0.40691335950847  0.71729485406274 -0.02339742429061 -0.25983369297598 -0.64000578718547 -0.21870751599461 -0.23426211005455 -0.47032494657658  0.55940744896329  0.02696845782558 -0.23541775382582 -0.08488557854042  0.89101597185687 -0.45481228336477 -0.29930491354970 -0.43087457406483 -0.06768436315341  0.43564067458343  0.52650488452197 -0.35885126077719  0.56870594828981  0.80950642337490  0.21222416996471 -0.49134432485704  0.39262182006219  0.12006331558913  0.45306997350238 -0.22194465162311 -0.18049169887546 -0.51561257288501 -0.09541046147912 -0.01506571519946 -0.07574839022939 -0.32737160454588  0.82030171301317 -0.51056259409929  0.65172348773739  0.31978056666915  0.10444054128424 -0.61119241320503 -0.27222847219406 -0.25338129569992  0.51333233144361 -0.55913327463527  0.17609953590134 -0.44240656926918  0.13125355595200 -0.35725206729684  0.91668465815692  0.84687759168954 -0.48968049974711 -0.55327121560027 -0.71450829537626 -0.06311421645620 -0.42647214984277 -0.60778673677560  0.03979100497847  0.49534067558381 -0.18650680674598  0.14268763694708  0.73724543085301  0.62140193341603 -0.40032425541320  0.75351264417700 -0.27477023006417 -0.20346120898761  0.25956063813500 -0.47086827151610 -0.24016203472588 -0.41359533043923 1275625.00000000000000
-0.20332934167890 -0.26115406406434 -0.99647356809632  0.77364531708881 -0.37367980661042  0.11964674190862  0.22783111428865  0.07181254810809 -0.93756131732792 -0.68872362501642 -0.10537710430333  0.16080653880020  0.45830430778331  0.74173648216694  0.07649456850106  0.84102495602347 -0.49853529061209  0.66803812703518  0.26797169911933 -0.78451977382126  0.01071579034488  0.86673920740676 -0.09031794185904  0.88660319448380 -0.65071925094806  0.21085204916694 -0.73500027707398 -0.71838786193260 -0.42377159349122  0.82403544657027 -0.69660394629216  0.45237535163082 -0.19498786656451  0.80199283942334 -0.44424707369380 -0.48920028256233 -0.85435922765481 -0.95580324565171  0.56985820886995  0.24486205988196  0.02897144788494 -0.51080106704300 -0.79678473226535 -0.27936086623008 -0.52038014714169  0.06300929349318  0.56341253856328  0.92720230892218 -0.35473755827735 -0.15207211910643  0.28218405698064 -0.54173339437067  0.54133405791116 -0.38440886761217  0.07239663855978 -0.43387583256877  0.34441185091653  0.47888987050569 -0.23047507159880  0.17921092052702 -0.12306761665092  0.48333410004733  0.62801225217182  0.72952264975678 -0.53357517156034  0.64697120424297  0.05437699790741  0.67317116209587  0.87213900729823 -0.93012394862474  0.02079803941237 -0.13102537730434  0.19432112790227 -0.11314643316351 -0.59062473206388 -0.80708223568984 -0.47016089812710  0.05539954189729 -0.82046979386085  0.80081733285122 -0.81536486787370 -0.18881209725859  0.03694925761121  0.20287114344634 -0.29545101157625 -0.38986333510794 -0.46769258601376 -0.56987258664446 -0.08394522718254 -0.54576693693576 -0.40373172005443  0.71732134057456 -0.02079851739987 -0.25830996112321 -0.64039126144764 -0.22557498421020 -0.23173935069754 -0.46824619426266  0.55455163375699  0.03083646722728 -0.22779126124803 -0.08943075351235  0.88978483088679 -0.45377015435045 -0.29956691859764 -0.43152753849163 -0.07022917235352  0.43372361528363  0.52833677431422 -0.36017049618184  0.57329998202154  0.80776033245308  0.21585979122677 -0.49569958054138  0.39138849352785  0.12323602354785  0.45492316171288 -0.22029757725959 -0.17901525599234 -0.51591833684346 -0.09594055764064 -0.01710665520040 -0.07406448342586 -0.32457150326279  0.81702242477927 -0.51229438160997  0.65058297246798  0.31632497517610  0.10251255992822 -0.61064908956170 -0.27440061974225 -0.25159483945515  0.51881719429227 -0.55504583457059  0.17119107002163 -0.44041276649857  0.12890951171144 -0.35664916650457  0.91155582082600  0.85177279464073 -0.48844870346984 -0.55349563968906 -0.71573308880560 -0.06541679549031 -0.42694729502973 -0.60856443444409  0.03745002286417  0.49723021995550 -0.19004641494889  0.14003508017546  0.73576799015841  0.61974442228548 -0.39583701241862  0.75610628078066 -0.26976242016238 -0.20505121095217  0.25528865314042 -0.46798776407853 -0.24135724565528 -0.40863863271304 1275735.00000000000000
-0.20100857087444 -0.26133728512076 -0.99312830713905  0.76970218953188 -0.37286516608818  0.12434724497615  0.22693845291496  0.07025483771687 -0.93881761557539 -0.69304514090946 -0.10292177997614  0.15910945534962  0.45957900232533  0.74747104734212  0.07754342432170  0.84033726740815 -0.50301904790502  0.66412247969883  0.27185516152501 -0.77988387713488  0.00810144485984  0.86105613770620 -0.09469010375470  0.88872162062159 -0.64895698055075  0.20699587017479 -0.73380358010669 -0.71696874467685 -0.42324223237626  0.81837854156674 -0.69744583815083  0.44626327329739 -0.19611664390468  0.79972508338880 -0.44342261364979 -0.48969671058949 -0.85158455051431 -0.96029828786574  0.57086502379670  0.24643878175778  0.03201289930383 -0.50948367928764 -0.79426138043081 -0.28228769067645 -0.51723019867287  0.05905663145080  0.55787966858919  0.92492166799866 -0.35505309296813 -0.15545408892986  0.27948849026788 -0.54031892857238  0.53981726889525 -0.38261358384843  0.07080193572681 -0.43506620588196  0.34385281160824  0.47352201466682 -0.22332948994167  0.17514806930812 -0.11998113661973  0.48429673739825  0.62601446661366  0.72683460565084 -0.53209315225341  0.64484403147982  0.04873435065034  0.68014894568463  0.87071966623702 -0.93431968367131  0.02411937741395 -0.13433836501459  0.18708164477088 -0.10877710546740 -0.59172720547059 -0.81265786960765 -0.46883115077191  0.06215061140651 -0.82353718125528  0.79857908948553 -0.81527821840679 -0.18624077136142  0.03806298735554  0.20057402651250 -0.29347088283035 -0.39158541354277 -0.47048032701086 -0.57074109821713 -0.08437999096170 -0.54325394379479 -0.40735412213032  0.71072007880894 -0.02385908148950 -0.26018589881469 -0.63953539544584 -0.22477813488361 -0.23002041960931 -0.47506151311128  0.56143991998891  0.02791307187264 -0.23146839874623 -0.08573408237164  0.88670480011613 -0.45642269231727 -0.30478069240195 -0.43131378509470 -0.06822895387614  0.43285988601717  0.52901629236233 -0.36067421310967  0.57238429441108  0.80838512772914  0.21823716234219 -0.49671442665399  0.39154491998220  0.12341778544510  0.45365637440831 -0.21892310918482 -0.18264980751831 -0.51551360291421 -0.09942928941540 -0.01074746397565 -0.07624392743108 -0.32216137771834  0.82075471573716 -0.51056034896371  0.65194466407698  0.31843739040485  0.10098710853497 -0.61059404649597 -0.27357971886941 -0.25080218421928  0.51765291478504 -0.55580935976711  0.17363382430390 -0.43912222008675  0.13070463367963 -0.35207587799560  0.91097238947959  0.85111474700693 -0.48957458574479 -0.55354604134941 -0.71624291511040 -0.07183024173777 -0.42581735016423 -0.60969988238241  0.03600239702698  0.49382346328379 -0.18714593860653  0.14380555692592  0.73480869560293  0.62150755493986 -0.39749120223033  0.75916934744163 -0.27243166682507 -0.19975443265353  0.26077416518013 -0.46887637851122 -0.24053103854844 -0.40941382378333 1275840.00000000000000
-0.20928945695223 -0.25776583308769 -0.99383732832087  0.76834481432960 -0.36949708649462  0.12048367232539  0.22678837335589  0.06589744769654 -0.93621455312851 -0.68683216424562 -0.10541558033233  0.15711718604084  0.45914728140972  0.74404436543344  0.07402657386706  0.84407828687537 -0.49919835386531  0.66544040093209  0.27173394433815 -0.78002122338884  0.01133539020689  0.86547323896658 -0.08705232638014  0.88700970333271 -0.65438449348412  0.20764948086606 -0.73308734504969 -0.71902785618476 -0.42653854853698  0.82610362443721 -0.69487414135352  0.45020422755101 -0.19594884583222  0.79933946796108 -0.44498158208610 -0.48842944744636 -0.85271906605196 -0.96292400827264  0.57377288284595  0.24823001449553  0.02916806780485 -0.51029410732904 -0.79742402353631 -0.28278533146211 -0.52206124919379  0.06268345989129  0.56596584335819  0.92551489975211 -0.35322484903065 -0.15233452505499  0.28175024319485 -0.53955128910893  0.54262436814558 -0.38240361309926  0.07096218254229 -0.43820309040225  0.34649176198431  0.47612575963918 -0.22765654161696  0.17987471129232 -0.12541659800165  0.48278503036542  0.62139033083456  0.72898250259837 -0.53427005315559  0.64365680467411  0.05209841987984  0.67712937415074  0.87065881248870 -0.93022583438307  0.02330843378784 -0.13158852108667  0.19182096531492 -0.11662079464830 -0.59444183264464 -0.80608140013853 -0.46850057864114  0.05744995414441 -0.81967394772687  0.79980138541041 -0.81977865477343 -0.18926600742248  0.03459114595341  0.20327498407851 -0.29180524963542 -0.39320153831231 -0.46810422492152 -0.56384577262010 -0.08561236862119 -0.54397951080359 -0.40470714967464  0.71921459127031 -0.02452494203683 -0.25863729538724 -0.64248263108182 -0.22352898126577 -0.23277324028460 -0.47452518287446  0.55648478538417  0.02868009545362 -0.22938444960049 -0.08714348640746  0.89435075278593 -0.45901566060591 -0.29922900398413 -0.43036866469428 -0.06766209274715  0.43657132051995  0.52802148214738 -0.36140130585594  0.57162748299323  0.80683900658576  0.21583666149555 -0.49801947512585  0.38908904260384  0.12304863158809  0.45578891115495 -0.22158908312437 -0.18301965940823 -0.51654472535080 -0.09835643577089 -0.00993624866507 -0.07249550687415 -0.32544727536420  0.82123373396720 -0.51585836855893  0.65376382717630  0.31794407151635  0.10012040726948 -0.61390852423854 -0.27319019665779 -0.24916862447247  0.51993483390494 -0.55732520496927  0.17494985151439 -0.43867859129717  0.12914948208347 -0.35914474643769  0.91031440853489  0.85189428397679 -0.48685468630109 -0.55571971079021 -0.71599563618501 -0.06763285800673 -0.42547085062758 -0.61050709527162  0.03941222026321  0.49607161025822 -0.19073658785017  0.14174535400136  0.73535319644540  0.62146759937733 -0.39808228567027  0.75748920765173 -0.27075101871141 -0.20775520259613  0.25880420374112 -0.46901340752024 -0.24205208769661 -0.41183187384301 1275945.00000000000000
-0.20870314649005 -0.26438545292978 -0.99333967691849  0.77470295157776 -0.37373840916690  0.12229406670017  0.22213028855594  0.06529101872243 -0.93647677630783 -0.69059267510578 -0.10040511967022  0.15821831004271  0.45921280314721  0.74528975827868  0.07514558862554  0.83921691334064 -0.50054807736635  0.66430919637108  0.27123443850887 -0.77903706221159  0.01224965148643  0.86392876948975 -0.08942529669801  0.88816836429537 -0.65077597196981  0.20733290232794 -0.73412026602216 -0.71595087524447 -0.42671996609714  0.82072718714077 -0.69498457006878  0.45100552853587 -0.19526821689809  0.80084776754042 -0.44836992698474 -0.48867676248754 -0.84927123442274 -0.95471133552403  0.57490019193210  0.24774590658424  0.03219923743447 -0.50660538145961 -0.79603010339024 -0.28023344588508 -0.51839343539464  0.06221565599512  0.55912823217695  0.92412884942947 -0.35357453931887 -0.15405625682940  0.28195860969941 -0.54459854008113  0.54126400341041 -0.38156596738737  0.07103213525903 -0.43888449112201  0.34478248876373  0.47436932930592 -0.22645136072304  0.17984588431079 -0.12318486557933  0.48271950479992  0.62245065912684  0.72709598744096 -0.53307747044209  0.64050641957640  0.05231428329111  0.67872901060798  0.87426148962408 -0.93391937142902  0.02240828987514 -0.13554592487376  0.19226308272006 -0.11426549821272 -0.58756334767727 -0.81008446275224 -0.47006163087787  0.05840269303284 -0.81956729595810  0.79795969215967 -0.81927347255047 -0.18880486284073  0.04174803684659  0.20116979755171 -0.29395205253117 -0.38631722351315 -0.46974933950929 -0.56573523439653 -0.08528685544364 -0.54424197107570 -0.40494975217489  0.71091426024177 -0.02326768661510 -0.26092523276054 -0.64181555332201 -0.22397406655227 -0.23345831132769 -0.47440727430875  0.56564797453343  0.02900279706494 -0.23207462645328 -0.08929521148826  0.89273416131713 -0.45899163284751 -0.30027687481689 -0.43394366939890 -0.06615246940748  0.43640698272744  0.52373142235391 -0.36126245289581  0.57339604669017  0.80335670060546  0.21353521062764 -0.49398296305960  0.39166031311573  0.12099385021455  0.45707472672874 -0.21829363629874 -0.18085795292421 -0.51789584405735 -0.09534689517177 -0.01550954347420 -0.07490958470815 -0.32265159553894  0.81719921762130 -0.51333304676464  0.64945573822189  0.31613645225480  0.09954589965618 -0.61006504236801 -0.27354345971104 -0.24719939842688  0.51230590575140 -0.55392073058988  0.17554073274692 -0.44131841415472  0.13142020838776 -0.35531635901456  0.91076434735381  0.84594237678044 -0.49051223514280 -0.55880884396696 -0.71617450007039 -0.06367383287688 -0.42624311919849 -0.60758248780288  0.04200269373986  0.49620251039085 -0.18825325447331  0.14161158837374  0.73344489568229  0.61795824840979 -0.39522759823462  0.75512006021015 -0.27244837905298 -0.20376065781611  0.25830823164592 -0.46583043029729 -0.24215159706291 -0.41467210532016 1276055.00000000000000
