-0.20094891744539 -0.25710491340829 -1.00189331550033  0.77304520437408 -0.36536127985056  0.12438436050061  0.22834026809306  0.07417638753218 -0.93407224603319 -0.68495848520607 -0.10002008792486  0.15201769500649  0.45991753600239  0.74468786385237  0.08117785613785  0.84437562596458 -0.50082695586536  0.66612037448137  0.27085903911809 -0.78124630030692  0.01342980474124  0.86689360746655 -0.09578800380369  0.89058098793766 -0.65064056667080  0.20994361541838 -0.73519202118190 -0.71847916909723 -0.43001287016300  0.82598661823038 -0.69594435999846  0.44059366335225 -0.20135674563411  0.79849324683799 -0.45465818068664 -0.48994172849121 -0.85409187154237 -0.95201841620035  0.57252761343714  0.25198114869295  0.02646795018498 -0.50914953608531 -0.79636030754025 -0.28212759360309 -0.52387545683628  0.06869701476524  0.55584827625390  0.92241829545938 -0.35441182587706 -0.15015776294087  0.28259780805252 -0.54352856009232  0.53795216642149 -0.38247216441443  0.07430877754059 -0.43036699440035  0.33915491158027  0.47824682564146 -0.23187992041832  0.17191187287255 -0.11555189286707  0.48796218566872  0.62938472389142  0.73033842732732 -0.53618226838768  0.64440345475213  0.05040111385431  0.67404172082343  0.87266730988541 -0.93325918898581  0.01542806823251 -0.13972207561539  0.19387019395902 -0.11795329496213 -0.58867580041997 -0.80853191594465 -0.46674442526187  0.05706220608987 -0.82207962463356  0.80235088619867 -0.81803057129606 -0.19476730540806  0.02954440597422  0.20928841830115 -0.29214868896716 -0.39019326003178 -0.46856407282474 -0.56979815850675 -0.09111319615520 -0.55204087239754 -0.41006677045501  0.71493457886543 -0.02448420433265 -0.25751857988514 -0.64059460307131 -0.21650333206019 -0.23484113770785 -0.46895865921536  0.56225423976870  0.02967193774690 -0.23381528803173 -0.08775274191916  0.88969553982083 -0.45043589957782 -0.30649336101887 -0.42584221631868 -0.07327748999410  0.43249628817853  0.52683109099099 -0.35476225908370  0.56630451394718  0.81055437060971  0.21249790993846 -0.48968851625650  0.39159844098375  0.11641627656196  0.44941644629665 -0.22508214724293 -0.17823392367251 -0.51523033778750 -0.09945722513144 -0.01400982301971 -0.07739709747034 -0.32188663309063  0.81628046124751 -0.50914803746622  0.65615379772603  0.32049667227910  0.10188094460170 -0.61143344081432 -0.27313133838265 -0.25379920464564  0.51829764117326 -0.56068273343052  0.17827065550630 -0.44236123372953  0.13114861816423 -0.35307042865165  0.91136859176915  0.85127603180573 -0.48968091357842 -0.55384683350321 -0.71543406811166 -0.06525552355493 -0.42838182460543 -0.59966500895520  0.03464797535913  0.49974913967448 -0.18418210618946  0.14079742569786  0.73268600135947  0.62251720759413 -0.39525001910980  0.75530677152803 -0.27781991461641 -0.20735760427033  0.25379560410035 -0.46506459368528 -0.24635749470346 -0.40433170716200 1275100.00000000000000
-0.19915245357172 -0.26244112456403 -0.99492597046929  0.76662416210307 -0.36632989839128  0.12381105851699  0.22686482960254  0.07120433983305 -0.93586945443006 -0.68444502250533 -0.10148136565617  0.15167243198920  0.45571991604224  0.74597445195779  0.08258863872988  0.84389763109354 -0.49537428793658  0.66965296922130  0.26729168349467 -0.78348702748949  0.00943554702451  0.86663136689689 -0.09606639688723  0.88949192487889 -0.64671737956118  0.21126745627303 -0.73126586351260 -0.71832623533670 -0.42726252711373  0.82296951631500 -0.69745189154059  0.44289493662785 -0.20088881264455  0.80417036867878 -0.44750236142292 -0.48860141162637 -0.85655815769771 -0.95572671151298  0.57230600387004  0.25114668598648  0.03023464460224 -0.50763736936079 -0.79821675434601 -0.27922255152798 -0.52405629724078  0.06629446924726  0.56020210070939  0.92490172019251 -0.35607233195969 -0.15303717109930  0.28269581573653 -0.53825498110230  0.53779346213931 -0.38009427129038  0.07519347137358 -0.43440194787735  0.34249122624709  0.47727990768607 -0.23294701223548  0.17382085210761 -0.12423075398581  0.48396135900766  0.63074219962395  0.73076190640089 -0.53671879225951  0.64917644484895  0.05271300022651  0.67674183689244  0.87303613434466 -0.93257024987530  0.01512124694406 -0.13618438564850  0.19522488476240 -0.11648046765892 -0.58871467445921 -0.80749099451135 -0.46725838614521  0.05830310243331 -0.82244573985392  0.79917121186430 -0.82273635545998 -0.19556069211710  0.03083027869933  0.20910315074554 -0.29104285420397 -0.38734745254320 -0.47047338961258 -0.56853229799458 -0.08903703390065 -0.55327745997001 -0.40644149998862  0.71554019606265 -0.02113833887033 -0.25404938591465 -0.64342356346470 -0.21599930158182 -0.23707695210092 -0.46786417137497  0.55745278697559  0.02573631662003 -0.22954557833494 -0.08347299993949  0.89220151812391 -0.45229574578507 -0.30459101135818 -0.42594610668917 -0.07142146506007  0.42954085512561  0.52882279127374 -0.35543602522133  0.56557346571489  0.80906310949114  0.21210600429158 -0.48831398287382  0.39270211859891  0.11959565548811  0.45268128579173 -0.22503721071896 -0.17597512305780 -0.52142463286340 -0.09612697960985 -0.01796140550408 -0.07483957177052 -0.33002428913450  0.81604436076791 -0.51298552929561  0.65365078225958  0.32020309061175  0.10079034961792 -0.61511967561464 -0.27115129311569 -0.25431893956922  0.52329367428959 -0.55956435848622  0.17504040264103 -0.44286302398316  0.12998665000254 -0.35554542414230  0.91302447515276  0.84526820005228 -0.48939551504932 -0.55191696042671 -0.71662933687480 -0.06468929811626 -0.43024089656786 -0.60534746372509  0.03683497576425  0.49690746066336 -0.18106363126655  0.13663866595994  0.73681981021703  0.61976894323159 -0.39351253589066  0.75656836921491 -0.27540778114168 -0.21107515882796  0.25200862094377 -0.46220391132435 -0.24188596922565 -0.40177801229188 1275200.00000000000000
-0.20602467442580 -0.25827014598764 -0.99246615435321  0.77239078622509 -0.36688956389722  0.12807652227177  0.22847663269413  0.07174197580285 -0.93443489721506 -0.69135576067156 -0.10077233309595  0.15745674768221  0.45524433947251  0.74815538761256  0.07756989356991  0.84292323962568 -0.49772144280289  0.66633794898726  0.26387516085199 -0.78063028357470  0.01138255448983  0.86168712476774 -0.09468920434762  0.88735935755358 -0.64998164726344  0.21327105605239 -0.73312429325142 -0.71775608828522 -0.42888339641974  0.82138908167591 -0.69796064056394  0.44674965205662 -0.19785396017138  0.80472687502156 -0.44968619585396 -0.48768273008474 -0.85596817872093 -0.95843264319173  0.57252570767956  0.25072561983967  0.03129296108668 -0.51232430946995 -0.79367261813213 -0.27895111421813 -0.51851260313210  0.06645103661104  0.55986527971143  0.92583584602726 -0.35385495453766 -0.15165728218838  0.28157052582398 -0.54248602912754  0.53637360915788 -0.38216867821131  0.07242936460261 -0.43356158920384  0.34539636197912  0.47173446785569 -0.22776586182423  0.17176599370111 -0.12377504878321  0.48465991419738  0.63097546910195  0.72930954587903 -0.53764368730356  0.64732208560695  0.05135283770800  0.67681058286910  0.86935409964082 -0.93293394468854  0.01400989735865 -0.13698967177865  0.19400019664923 -0.11856917861247 -0.58988899069565 -0.80992725968514 -0.46710407752787  0.05906932430254 -0.82000468651598  0.80336589560404 -0.81898444334804 -0.19222486145745  0.03361453954684  0.20578905485655 -0.30008212977691 -0.38697421525257 -0.46629505415950 -0.56804648797157 -0.08697503556217 -0.54486268759527 -0.40471936131665  0.71583708752580 -0.02706643122461 -0.25626491496456 -0.63819950955796 -0.22375767986993 -0.23312738600355 -0.46912088900197  0.56120230318063  0.02493504565358 -0.23419998311086 -0.08431245808421  0.88797409528521 -0.45037349947298 -0.30472162286338 -0.42879488422589 -0.06906451117849  0.43276583842907  0.53330426601211 -0.35739610387431  0.56960078853215  0.81081166165512  0.21413879570698 -0.49005010766687  0.39221966737077  0.11903456638658  0.45294151300261 -0.22564719068906 -0.17794957700902 -0.51427671936710 -0.09604829212620 -0.01632488609534 -0.07313121732717 -0.32706278932797  0.82000617741215 -0.51442952964511  0.65392088609489  0.32205947180811  0.09963969696590 -0.61266014888146 -0.27264318377669 -0.25502965403953  0.51892627769456 -0.55892053538338  0.17484509500639 -0.44130472519316  0.13729278811915 -0.35615384728357  0.91297561498973  0.85139010080567 -0.49232185006993 -0.55274340111797 -0.71547980157204 -0.06557103364525 -0.43065297859764 -0.60496750431994  0.03774035737742  0.49633759407205 -0.18327245285565  0.14187618819590  0.73545352883524  0.62256189505658 -0.39425825865064  0.75393844422606 -0.27868342813726 -0.20691744815669  0.25684922321347 -0.46275980833165 -0.24600268761288 -0.40282143834238 1275300.00000000000000
-0.20736938482182 -0.26151011103871 -0.98990919929953  0.76761742071232 -0.37032553100019  0.12718406593605  0.22597963236379  0.06973901153451 -0.93670507253643 -0.69116345205255 -0.10240590750882  0.15183201792054  0.45556382855079  0.74719431686326  0.08047467799845  0.84514338160183 -0.49872662050883  0.66640635359093  0.27372808498689 -0.78160233152431  0.00816575313657  0.86277538886150 -0.09236160557467  0.88939409286409 -0.65223518540560  0.20834309546711 -0.73790671247505 -0.72053866247781 -0.42667053032136  0.82389935750026 -0.69975225470025  0.44747162250679 -0.19431457392226  0.79970717572449 -0.44550316374084 -0.48764110875665 -0.85162543336947 -0.95410430657157  0.57190307675098  0.25475026479120  0.02788270081335 -0.51048987221002 -0.79847108448962 -0.27968125820528 -0.52235761667273  0.06210755500494  0.56438804598971  0.92684513387381 -0.35222902072034 -0.15203379379174  0.28419398717580 -0.53748253873202  0.54060634123626 -0.38088168281312  0.07184424255530 -0.43719683014393  0.34513974102429  0.47427787142535 -0.22862464376329  0.17450773470789 -0.12149975018486  0.48381472030006  0.62645964201175  0.73131364657114 -0.53561165706015  0.64744169486701  0.05391672188343  0.67604284157134  0.87226004352353 -0.93184168082451  0.02074599950076 -0.13520370819749  0.19653578379874 -0.11592715275962 -0.59169049567964 -0.80910806013926 -0.46889685411868  0.05785270676142 -0.82239473751768  0.79992496086990 -0.81553782528148 -0.18944951719056  0.03156901777585  0.20381639901433 -0.29549967270333 -0.38675663390847 -0.46836435373426 -0.56992511301582 -0.08872763940117 -0.54838153986675 -0.40740794791907  0.71485186756848 -0.02520824333253 -0.25643114546419 -0.64203341701598 -0.22216824207810 -0.23524842395085 -0.47313152847856  0.56012664885240  0.02582200269632 -0.23202240557055 -0.08432433829398  0.89065307022612 -0.45124190131380 -0.30374383343971 -0.42827601859588 -0.06655851934020  0.42949318164809  0.52514831993559 -0.35593563969858  0.56501032108028  0.80485893929994  0.21358635051610 -0.49053316253744  0.39492408044971  0.12201331935572  0.45162900600928 -0.22103752834793 -0.17939213012780 -0.51510154215915 -0.09739545786659 -0.01438123027167 -0.07559603447761 -0.32428802518347  0.81615861643339 -0.51551159466659  0.65225024053352  0.32023377462873  0.09860625385593 -0.61279436725966 -0.27697665628000 -0.25325882763911  0.51311167781637 -0.55712090521255  0.17044753806605 -0.44292306765431  0.13344649189514 -0.35196806759815  0.91172178768163  0.85027097522432 -0.48864365712911 -0.55321068563581 -0.71302112446555 -0.06593822118059 -0.42605222457340 -0.60719441326554  0.03799501267956  0.49323286713019 -0.18622322725676  0.13928477140794  0.73423413436376  0.61928655428665 -0.39304871847337  0.75337242339933 -0.27979413867775 -0.20293376422777  0.25316736515045 -0.46462637062125 -0.24368447612597 -0.40663039447772 1275420.00000000000000
-0.20311489608758 -0.25709496360619 -0.99386731644355  0.77158441182564 -0.36883007903044  0.12755725082202  0.22495418168412  0.06749531665009 -0.93658127929275 -0.68549046709885 -0.10269621032587  0.15310549048611  0.45884910950443  0.74379353541470  0.07935937749091  0.84191779631878 -0.49977116214556  0.66504099520937  0.27041134858917 -0.77771724900937  0.01039752485995  0.86291814626276 -0.09262129126333  0.88957916460322 -0.65257469872511  0.20591087068378 -0.73354453426592 -0.71833554634846 -0.42994314707706  0.82208836470889 -0.69751972145971  0.44535345926251 -0.20047300135094  0.80242995921785 -0.44659225088032 -0.48946139830238 -0.85596400429567 -0.95507906784154  0.57066507644633  0.25522884515541  0.02608267246956 -0.51140767423699 -0.79539870181111 -0.28764856244640 -0.52159349329222  0.06288339901527  0.55638528846539  0.92723895919594 -0.35582847572902 -0.15337923473253  0.28211145148420 -0.53983435961707  0.54015752544673 -0.37960309813666  0.07162245272497 -0.43893891527086  0.34741338161646  0.47813808999506 -0.23143893411174  0.17849849226050 -0.12200387266077  0.48917314371272  0.62615012677720  0.72717120181533 -0.53291627776360  0.64359923706637  0.05238048388197  0.67624413329337  0.86951433943505 -0.93578160056442  0.01990646956847 -0.13929860703019  0.19103587457170 -0.11548947624580 -0.59146024069590 -0.80937850611014 -0.46503930363335  0.05882466063961 -0.82212787002606  0.79836465154661 -0.81735095636979 -0.19014751021198  0.03473764209427  0.20859848221367 -0.29394846224139 -0.38749002583063 -0.46751527847458 -0.57199667557423 -0.08784466942915 -0.55183441760502 -0.40789881104646  0.71335935740271 -0.02160035431619 -0.25820380828791 -0.64442622939311 -0.21846406388895 -0.22950536064578 -0.47085657567340  0.55693754746851  0.02571143535680 -0.23405869828584 -0.08735119412945  0.89193940988666 -0.45414643554506 -0.30313123942055 -0.43137195705118 -0.06833768270422  0.43270774154214  0.52852475614906 -0.35902960598496  0.56472752524607  0.81057354792771  0.21227453692101 -0.49652356539640  0.39321304965728  0.11972259270185  0.45338657832616 -0.22204888643897 -0.18136429642388 -0.51732079493861 -0.09402935131092 -0.01362552920106 -0.07733384040157 -0.32407740647490  0.81701270067821 -0.51671987489630  0.64790924202477  0.31745689534389  0.09720980105200 -0.61414853537970 -0.27077437354031 -0.25204584515148  0.51726716931300 -0.55656579867838  0.17472338971047 -0.44363300956007  0.13125605865892 -0.35393767238822  0.91116470787911  0.84956414332307 -0.48850919882516 -0.55573961135337 -0.71422940860183 -0.06455294978536 -0.42946478557781 -0.60762631072276  0.03770483412358  0.50132750699910 -0.18894273240273  0.13989648573819  0.73773386098217  0.61874463683517 -0.39669661064751  0.75491074483709 -0.27403193658980 -0.20500888699830  0.25514820055180 -0.46507670471126 -0.24143643203296 -0.41105906785164 1275520.00000000000000
-0.20197666444250 -0.25774643803472 -0.99500114879805  0.77123953471586 -0.37094759476396  0.12373217672132  0.22793519759301  0.07086282527059 -0.93505867733419 -0.69080422912470 -0.10046966653050  0.15730235436585  0.45671044591459  0.74643906635134  0.07749451575510  0.84192054157680 -0.49745773674226  0.66455485358155  0.26774470935552 -0.77809256272169  0.00931453160716  0.86621304667670 -0.09314931778218  0.89303071478207 -0.65342431027817  0.20591798553058 -0.73799643545762 -0.71879840081631 -0.42169248219692  0.81768450623105 -0.69568988119059  0.44689776502098 -0.19797048367484  0.80069898926550 -0.44560926317900 -0.49524968985498 -0.85473369147327 -0.95813232395804  0.57167737290746  0.24920200454889  0.03252815571168 -0.50588097426409 -0.79769893950947 -0.27784787793447 -0.52137190382327  0.06515180093730  0.56019448000744  0.92583460866160 -0.35257742474761 -0.15627946981234  0.28051944408814 -0.54232165381928  0.53980483519348 -0.38268191008762  0.07292816385656 -0.43842098017511  0.34061641851669  0.47646544637421 -0.23209359044892  0.17581521138920 -0.12266384536996  0.48613334812110  0.62504967417862  0.73343988186244 -0.53688911989570  0.64627443183549  0.04999227415066  0.67562670559539  0.87492184327959 -0.92639662731758  0.02115941024436 -0.12815037174047  0.19176123103325 -0.11648547691469 -0.58944926821805 -0.81007906041803 -0.47013496786744  0.05812799589867 -0.82372963632653  0.79789733101916 -0.81487011660468 -0.19165000004492  0.03182066868399  0.20612013266882 -0.29641665956645 -0.38740589192244 -0.46823316479063 -0.56861902985379 -0.08556027482233 -0.55036313963076 -0.40816274459865  0.71269812810946 -0.02633693114666 -0.25492680151432 -0.63846452532496 -0.22305995556230 -0.23079580018284 -0.47157309483744  0.55806477335063  0.02859529562818 -0.23112184518219 -0.08475836022996  0.88850633734154 -0.45286610146621 -0.29977841336946 -0.43264147926416 -0.06371770546938  0.43743549582031  0.52607114130543 -0.35667372655019  0.56834899765272  0.81121715134746  0.21267946147980 -0.49447883467355  0.39513593279671  0.11888842451259  0.45272951212527 -0.22325118494977 -0.18110959845324 -0.51618896340214 -0.09836886821912 -0.01101270814869 -0.07781244650541 -0.32927086881583  0.81679639738628 -0.51405756989567  0.64774573975363  0.31756898745617  0.10011730696946 -0.61224938798339 -0.27260241235665 -0.24946560324184  0.51487706864479 -0.55642058029111  0.17431080864770 -0.44101697745648  0.13047613648847 -0.35919072692071  0.91094823248713  0.85024499990684 -0.49274553485492 -0.55646165782348 -0.71444938752275 -0.06695213405852 -0.42774904158187 -0.60834328724710  0.04041851095390  0.49317258318342 -0.19146033765886  0.13995523402604  0.73480768627112  0.62210202457462 -0.39621229346378  0.75329285036225 -0.27473818891214 -0.20091616412853  0.25413703951657 -0.46330859021855 -0.23970606808469 -0.40979120591838 1275625.00000000000000
-0.20609163528655 -0.25708440584001 -0.99176528361105  0.77398569194317 -0.37245959368594  0.12359437685295  0.22755378349419  0.06618887713056 -0.93756585330206 -0.69005061843665 -0.10154464331771  0.15824715197687  0.45749478043013  0.74480206686867  0.07829419510748  0.84120577704425 -0.49902406624401  0.66739131343490  0.27081434016955 -0.77659563656548  0.01201891410783  0.86083887043051 -0.09043018080910  0.88600138666515 -0.65027506760683  0.20755880464309 -0.73967636957885 -0.71637619836553 -0.42612132690501  0.82392301671602 -0.69862494652039  0.45026503638401 -0.19829009463908  0.79983694567743 -0.44431225037564 -0.48794995871144 -0.84914181029662 -0.95889096407946  0.57316003892310  0.25052114830235  0.02978816172619 -0.50609249486243 -0.80064772842824 -0.28467246439220 -0.51712611785580  0.06319143745780  0.56525105044479  0.92557948910052 -0.35214017338402 -0.15334515823796  0.27688260322266 -0.54162498003607  0.54432450396346 -0.38102666960907  0.07422583622913 -0.44478840535603  0.34384845591414  0.47801385301546 -0.22796200391642  0.17508990474257 -0.12197462828019  0.48980045168770  0.62255304164558  0.72325767131933 -0.53759765421009  0.64353796438349  0.05352509862606  0.67869278215896  0.87088335615683 -0.92942608092513  0.02195040443162 -0.13759313604399  0.19144003664421 -0.11436762437738 -0.59482828119231 -0.80962610679476 -0.46786385633031  0.05668841733883 -0.82053206166811  0.80160277463970 -0.81242878795737 -0.18979900686124  0.03650438431687  0.20222986699027 -0.29277682730806 -0.39088879309185 -0.47072722592441 -0.57195107041902 -0.08571693503488 -0.54488551572171 -0.40939175417119  0.71702824698033 -0.02423600074742 -0.25772840974779 -0.64259946975274 -0.22419844650258 -0.23054425048202 -0.47156109501977  0.55574308138924  0.02622568995246 -0.23231436134009 -0.08806943837679  0.89516037937373 -0.45465800892438 -0.30338788222937 -0.43293548985753 -0.06894518930856  0.43170173622696  0.52977339213297 -0.35927306928801  0.57279424249352  0.80549883971335  0.21431164933819 -0.49539617640834  0.39455322630905  0.12354015811657  0.45503851848469 -0.22215832526984 -0.18300060080139 -0.51962718810434 -0.09798113695090 -0.01233891330972 -0.07438953857419 -0.32422531258203  0.81748767948935 -0.51437039001755  0.65333773807550  0.31991895598851  0.09861794930573 -0.60966634025125 -0.27463578168384 -0.25691173677391  0.51668453590929 -0.55958559191138  0.16948651645215 -0.44188603922889  0.13065933510262 -0.35854523400490  0.91272269529554  0.84869767100062 -0.48950200936105 -0.55373024993083 -0.71962050402429 -0.06453276775143 -0.42798449035454 -0.61015166902556  0.03759660270531  0.49737353362766 -0.18671570375501  0.14161134579896  0.73632441407377  0.61910952455995 -0.39456534039031  0.75950866870994 -0.27418226446431 -0.20468826063677  0.25504044608657 -0.47022614590725 -0.24084314855915 -0.41167689539441 1275735.00000000000000
-0.20696637240560 -0.26318901537994 -0.98995782603620  0.76941557473887 -0.36934818158847  0.12591954929117  0.22464702594043  0.07088441380777 -0.93431664932311 -0.68688923338571 -0.09989169134846  0.15990151755110  0.46029562254659  0.74611902304046  0.07813301569255  0.84140555430358 -0.49823272930629  0.66834203787368  0.27501966389346 -0.77904129083912  0.01219368869281  0.86538183185130 -0.08909237549359  0.88820124096277 -0.65010198608276  0.20922785637032 -0.73729918940069 -0.71587117349371 -0.42591379032694  0.82312427135742 -0.69554230589044  0.44868177721442 -0.19781523010965  0.80176482518989 -0.44377037063819 -0.48694184070509 -0.85492076315556 -0.96072709625079  0.57232042423655  0.25141932787892  0.02925637483558 -0.50754611282714 -0.79588531742654 -0.28442041754529 -0.52052227622769  0.06136513433178  0.56522826636889  0.92454291449607 -0.35242866014871 -0.15580000086727  0.27981347431054 -0.54416078185719  0.54228446461630 -0.38261864436380  0.07280246913623 -0.43888091321733  0.34343822389587  0.47625173591563 -0.22468220904001  0.17859527910801 -0.12346395908214  0.48318017640899  0.62242698799921  0.72715669973058 -0.53214969782697  0.64774901274322  0.04954197371343  0.67523402103229  0.86874140662721 -0.93401248690372  0.02068974968080 -0.13450649649346  0.18928250259878 -0.11021250766657 -0.59144643377870 -0.81295835337458 -0.46928517349036  0.05770830159777 -0.82073994989620  0.79915531184184 -0.81430531568904 -0.18986157316635  0.03730750559957  0.20673706376658 -0.29277109612648 -0.38840313853686 -0.46914908605308 -0.56971968868798 -0.08920956871718 -0.55253312390437 -0.40681206135098  0.71261833371172 -0.02447213792562 -0.25950385929269 -0.64319297810820 -0.22458320732904 -0.23639286873214 -0.47193966373065  0.55967747556359  0.03035051310791 -0.23357301342926 -0.09093200967320  0.89367544347757 -0.45829697737745 -0.30275334099754 -0.43444157765607 -0.06989601780920  0.43322250006819  0.52549694455614 -0.35647126182139  0.57332841513278  0.80776545184300  0.21902439392126 -0.49193623381167  0.38975342705151  0.12254835766386  0.45512931754828 -0.21699240086108 -0.18117412088748 -0.51903309902353 -0.09599287925508 -0.01067351017362 -0.07383185305862 -0.32651722985447  0.81746303280073 -0.51252924687708  0.65408385855806  0.31751186561013  0.10126312129734 -0.60713405522951 -0.27446783599299 -0.25436008041749  0.51617430650391 -0.55931958104182  0.17635250809946 -0.44232661745443  0.13442736062224 -0.35865420330982  0.91372831714610  0.85198300818235 -0.48806902930005 -0.55997098193265 -0.71599040618502 -0.06332640190248 -0.42219743152536 -0.60705635895141  0.04174216334687  0.49481366186698 -0.18735377300436  0.14038861829918  0.73611589283553  0.62348910223238 -0.39743708993543  0.75834519107971 -0.27470036124626 -0.20507126526413  0.25720809621960 -0.46659684793417 -0.23723961156376 -0.40817405704695 1275840.00000000000000
-0.20862342715083 -0.25712119933761 -0.99151674285012  0.77111417322717 -0.37247658992725  0.12360702810951  0.23127437061278  0.06787868012338 -0.93460197643849 -0.68823206108605 -0.10723479364685  0.15818785787119  0.46013082717766  0.74435530821277  0.07752681796057  0.84247626165150 -0.50252913447158  0.65980923720240  0.27160185260725 -0.78618984895124  0.01022557796079  0.86198455148431 -0.09366114952965  0.88393576862608 -0.65029968352212  0.20950652696144 -0.73654137769747 -0.71510880692958 -0.42404531951030  0.81884083133723 -0.69823955253263  0.44880393457557 -0.19381761693969  0.80321823933710 -0.44559580725414 -0.48385544992210 -0.85485803308160 -0.95823102027550  0.57171313046448  0.24668367291570  0.02975780839909 -0.50867183468193 -0.79378288032122 -0.28485013954904 -0.51832765525950  0.06137218428081  0.56306991899590  0.92448984243086 -0.35331322484253 -0.15557652862023  0.28342162144510 -0.54386674089260  0.54192706592769 -0.38111501111178  0.07187247044526 -0.43720423846663  0.34499129714144  0.47495554410396 -0.22908351931043  0.17845842932717 -0.12523740920461  0.48868469100711  0.62788694678944  0.73022438151101 -0.53318182820293  0.63986473338982  0.05334130747436  0.67806939572284  0.87329365881617 -0.92948287608883  0.02129946003186 -0.13699460038689  0.19257537567285 -0.11526911273662 -0.59504950268519 -0.80831947110731 -0.46848793251623  0.05700800739788 -0.82213509090726  0.79814123746579 -0.81961369007206 -0.18933044620316  0.03544207825308  0.20481720362818 -0.29403267866258 -0.38519392923289 -0.46867135070261 -0.57206120716520 -0.08288062886044 -0.54580950284336 -0.40419836278658  0.71526055153053 -0.02540166633819 -0.25633781914847 -0.63994337980458 -0.22309903696729 -0.23206232337344 -0.47092570075566  0.56063250465161  0.02874749463479 -0.23371933989407 -0.08714551174431  0.89252914363870 -0.46061363971575 -0.30054265809164 -0.43011169846014 -0.06437208858897  0.43458015691900  0.52665324611099 -0.35629216735488  0.56851517570722  0.80640403769011  0.21735721278488 -0.49541000244635  0.39407881977887  0.12002979286891  0.45848402167111 -0.21586991010231 -0.18419224626097 -0.52183655518287 -0.10022101321281 -0.01113768774707 -0.07451659183954 -0.32318314373222  0.81792711334752 -0.51232244232661  0.64976611568495  0.31603940980039  0.10566631210223 -0.60858760564786 -0.27427364130221 -0.25235174160209  0.51768512851142 -0.55504374554910  0.17067373586217 -0.43685597642271  0.13608233153667 -0.35703838553431  0.91189412390084  0.84904076554618 -0.48903534197407 -0.55552522500781 -0.71679382989154 -0.07218282341470 -0.42472031936303 -0.60749808888247  0.03719110916125  0.49575782967873 -0.18958784460600  0.14236435230568  0.73456583534220  0.62127962103195 -0.39928330743704  0.75685246078806 -0.27232871135737 -0.19892689927871  0.26105407421098 -0.46500152135038 -0.24114896044149 -0.41278330529475 1275945.00000000000000
-0.20553719024480 -0.25829747208430 -0.99386943488283  0.77012569016120 -0.36901973206730  0.12144698409395  0.22830908234609  0.06926315570408 -0.93558675872773 -0.69113399665835 -0.09912473025893  0.15494899385095  0.45838375427903  0.74610967613165  0.08075748680017  0.84475354395643 -0.50142834590115  0.66595985810122  0.26954838463390 -0.78133558447667  0.00660205450704  0.86706686402328 -0.09019783543440  0.88545513683652 -0.65344742104553  0.21011966656466 -0.73635149081447 -0.71787572347728 -0.42366725874243  0.82196094853150 -0.69615886057425  0.45139230482862 -0.19818963366918  0.79948249531494 -0.44299911151649 -0.48567098394538 -0.84936279062750 -0.95991369649043  0.57419774191197  0.25058581131292  0.03405298346056 -0.50888673383597 -0.79772323225060 -0.28082282793899 -0.51836767569677  0.06043334364418  0.56276131278525  0.92630750256018 -0.35217936792894 -0.15242462064584  0.27734837275153 -0.54368987758644  0.53984063346661 -0.38397298610646  0.07313888078532 -0.43656746210545  0.34446163923013  0.47844619851135 -0.22447317893757  0.18086290932643 -0.12038407422918  0.48566026222404  0.62097689562673  0.72841561484876 -0.53576847620250  0.64192913906623  0.05079173323105  0.68319573218612  0.87365802275394 -0.92939472204041  0.01991224996489 -0.13439642900256  0.19247420117532 -0.11228030020619 -0.59384393392850 -0.80969391705049 -0.46799342238348  0.05593213982016 -0.82344140855623  0.80486760633561 -0.81695946715031 -0.19202764885034  0.03727471889029  0.20125455931103 -0.30115858919686 -0.38800413260104 -0.47390231700497 -0.56989710986494 -0.08384564667476 -0.54525448415512 -0.40892048286357  0.71454467302859 -0.02770377554208 -0.26173126599371 -0.64380646731910 -0.22215277061183 -0.23562540355972 -0.47542233007717  0.55752090972622  0.02928370880417 -0.23591679933405 -0.08867172976563  0.89451695027996 -0.45391261733933 -0.30047938615182 -0.43151630890133 -0.06984357986101  0.43538424528319  0.52617161552824 -0.36006996528349  0.56812384597016  0.80566973057485  0.21748647988706 -0.49019661667092  0.38912686437847  0.12332158300578  0.45427394002204 -0.21969564658318 -0.18225489215947 -0.51693856616565 -0.09411990348983 -0.00951318020896 -0.07245014262384 -0.32456151840058  0.81745394054179 -0.50978087369611  0.65068734998487  0.31590926913011  0.09986066041176 -0.60872433691419 -0.27705624432976 -0.25063071523994  0.51354453608882 -0.55811560912141  0.17526360361831 -0.43646547092814  0.13087319190856 -0.35688491488232  0.91264288292658  0.85338488248505 -0.48607739250368 -0.55515354045548 -0.71443495939926 -0.06606520811926 -0.42364579231799 -0.60577998302964  0.03855074178672  0.49343601238036 -0.18815109667094  0.14348311393143  0.73356442002959  0.62287321565437 -0.39186402587786  0.75257331062859 -0.27137346327319 -0.20075342668757  0.26074863622946 -0.46492939215575 -0.24059911594030 -0.41065940579015 1276055.00000000000000
