-0.21148031265387 -0.26024533639327 -0.99183323985323  0.76710181487602 -0.36761374330946  0.12439837685089  0.22412536785270  0.06959618113144 -0.93586968731168 -0.69130326940121 -0.10083328413247  0.15772129534406  0.45458296314778  0.74802686861291  0.07582449885425  0.84075954356188 -0.49805730572794  0.66396987687289  0.27246944293894 -0.78147922716759  0.01377238769477  0.86741247493769 -0.08991551338144  0.88742965800033 -0.64738133875544  0.20598115106381 -0.73776009384765 -0.71553237840633 -0.42367428360592  0.81815476251378 -0.69411467478421  0.44996909248702 -0.19903808095595  0.79759164312449 -0.44775909779661 -0.48726918250264 -0.85480142867277 -0.95523842538051  0.56739481854012  0.24648906796081  0.03227060533883 -0.51023120737592 -0.79544876577427 -0.28203723000978 -0.51971598050036  0.06528673078537  0.56209022035941  0.92786059523022 -0.35019612918760 -0.15139325804824  0.27925859518843 -0.54119120759189  0.54017805778094 -0.38446026385128  0.06986416635701 -0.44089457138921  0.34268221822856  0.47745227239165 -0.22655517616259  0.18053562693875 -0.12689930939170  0.48170860256025  0.62292251527881  0.72651410438185 -0.53600085792549  0.64341641335354  0.05413095666986  0.67667339312326  0.87084903388738 -0.92910345090979  0.02529291784433 -0.13048328681106  0.18855775721544 -0.11164916839461 -0.59262960075723 -0.81015313738078 -0.47023108203056  0.05649001268964 -0.82397390933426  0.79431889583803 -0.81590402575470 -0.18607375652108  0.04091781719354  0.20010247076375 -0.29402864774186 -0.38759875273339 -0.46700662635461 -0.57049004368547 -0.08571023442582 -0.54447593332110 -0.40685521866798  0.71038673810253 -0.02727801315834 -0.25630259078097 -0.64379793416190 -0.22342571167205 -0.23126750093026 -0.47429653286007  0.55553620141715  0.02724611645988 -0.23075779418587 -0.09203026201464  0.89305891219495 -0.45642242912852 -0.30203542275824 -0.43170825117513 -0.06621724794984  0.43343248841963  0.53328530677096 -0.36193115292835  0.57492654086553  0.80676394415532  0.21680752736683 -0.49735457610862  0.39079851306896  0.12130211040353  0.45847430981981 -0.21569891148761 -0.18292849571419 -0.51727393656242 -0.09431295640655 -0.01273489307428 -0.06948455988747 -0.32614617348675  0.82028150156917 -0.51211196599878  0.64896699956691  0.31146791344589  0.10382462804285 -0.61143489278987 -0.27858341889403 -0.24661580868325  0.51332899920076 -0.55788151289528  0.16988090322357 -0.43855972087662  0.13192953244020 -0.35748271335128  0.91418636770009  0.84910600008151 -0.48621172332366 -0.55612885908471 -0.71886032547120 -0.07132832442306 -0.42041985906582 -0.61262239692982  0.03917377976229  0.49277653050651 -0.18704304312633  0.14769082509583  0.73518932144085  0.62058479832500 -0.39707340877063  0.75506625220909 -0.27231263268168 -0.20113971997494  0.26020448659790 -0.46660814674297 -0.24041612486478 -0.41029651092405 42420.00000000000000
-0.20935656217977 -0.25559930533582 -0.99294770492148  0.76990196265006 -0.37039805809237  0.12453884465306  0.22810495123467  0.06861998050262 -0.94239654839099 -0.69110457500315 -0.10784227230150  0.15611905418527  0.45753450127646  0.74300643683082  0.07601811566835  0.84270758357301 -0.49791574268431  0.66126401273352  0.27019291325866 -0.78158393162814  0.00559661113453  0.86281350490085 -0.09026123758046  0.88599349474685 -0.65352744492627  0.20731124444753 -0.73616580477993 -0.71391960698483 -0.42247998968931  0.82247471072959 -0.69503974220648  0.44935961088650 -0.19588190153324  0.79707126785091 -0.44668967120452 -0.48804709361228 -0.85227383328732 -0.96042331955075  0.57254900372374  0.24699637430919  0.03138127884580 -0.51085382260862 -0.79876762787314 -0.28146016782707 -0.51574227856193  0.06037463459280  0.56611359863222  0.92771517204189 -0.35678455063090 -0.15488710045963  0.27813254367059 -0.54375451129779  0.54261774881597 -0.38357449538374  0.07422287022265 -0.43983527145539  0.34671091445372  0.47531534317823 -0.22624116847023  0.18074492689574 -0.12250781344436  0.48637272908594  0.62196475853803  0.72794519676548 -0.53970735208882  0.64328422603037  0.05376494883602  0.67968554723053  0.86610509899931 -0.93141221945805  0.02533151781806 -0.13571831457042  0.18810431554943 -0.11370803482610 -0.59645544456901 -0.81014462316795 -0.46779310415260  0.05492519319733 -0.82690156192334  0.79790469071852 -0.81774803917201 -0.19233160181593  0.04183252013034  0.20480753222253 -0.29127267744727 -0.39365176625814 -0.46823822743206 -0.57135613736122 -0.08445964572725 -0.54516459182613 -0.40829617450287  0.71492107580812 -0.02705770948616 -0.26016177401689 -0.64286044575817 -0.22532695863086 -0.23351770567660 -0.47347712508537  0.55452163620508  0.03185642465210 -0.23437124069680 -0.08851271536642  0.89204472141781 -0.45828176789036 -0.29875582781246 -0.42990535285776 -0.06821233777872  0.43753437497472  0.52650350096307 -0.36087712827130  0.57194686690962  0.80801198658506  0.21832203412470 -0.49491199976645  0.39381956721510  0.11741328590614  0.46043767216256 -0.21868722563699 -0.18458784660573 -0.51876032757431 -0.09761347951938 -0.01244014619206 -0.07187794525937 -0.32504275659888  0.82074202993357 -0.50853171259276  0.65240683627166  0.31392486198765  0.09965643482963 -0.61119937136430 -0.27471720262465 -0.24760010760721  0.51449787681732 -0.55731765947931  0.17476030773569 -0.44008708270035  0.12881992211654 -0.35962244783090  0.91516852202841  0.84621212072495 -0.48835390838984 -0.55818995149433 -0.71692125066589 -0.07042232267980 -0.42524030690115 -0.60935531215361  0.03780798807315  0.49367369476990 -0.18817206951609  0.14735415626222  0.73430530068074  0.62216641123193 -0.39763076651728  0.75525824157398 -0.27503619034812 -0.19915710092345  0.26071474242810 -0.46543428721462 -0.23565276140323 -0.41288382618037 42520.00000000000000
-0.20654634664732 -0.25977341242410 -0.99457260504692  0.76757885175811 -0.37387117211240  0.12532337652664  0.22703506549689  0.06855332380505 -0.93670735412487 -0.68821032504465 -0.10571598176825  0.15991104860687  0.45768903409848  0.74459351782609  0.07718213757216  0.84229914671710 -0.49933015688903  0.66664944146105  0.27533983505405 -0.78013193834623  0.01001373932027  0.86171583375118 -0.09009073496224  0.88321126245956 -0.65216217541946  0.20954660196838 -0.73619653586439 -0.71688473221152 -0.42512592429079  0.82027837445518 -0.69333004943046  0.44903205563755 -0.19716855561046  0.80014718160530 -0.44503198759657 -0.49012912626781 -0.84812214153259 -0.95769790606107  0.57240961277692  0.24924788444759  0.03730263218526 -0.50807449723550 -0.79694913403943 -0.28242662956341 -0.51646134664951  0.05978859569905  0.56402425617669  0.93021607405275 -0.35644946802323 -0.15322708428338  0.28122276158918 -0.54310792841115  0.53893512375359 -0.38410614688378  0.07859110799247 -0.44276383755929  0.33963538451480  0.47695985876790 -0.22313887875281  0.18100567118197 -0.12133913060577  0.48175862188327  0.62416279604672  0.72475146070907 -0.53561129194547  0.63981406475934  0.05371434592368  0.67918854187159  0.87002064056933 -0.93393886432006  0.02155992028539 -0.12956885400877  0.19335650695617 -0.11227914316256 -0.59371811652706 -0.81065797911257 -0.46760618754985  0.05600528277778 -0.82257836164508  0.79926326895053 -0.81690423358735 -0.18917432624750  0.03919365270452  0.20122842485998 -0.29669668585814 -0.38652622979602 -0.46394598097930 -0.57111603846142 -0.08531202789633 -0.54620240964202 -0.40602398606926  0.71620669962023 -0.02465901131179 -0.25803690125552 -0.63851350379443 -0.22272507714225 -0.22605343210159 -0.47352897564324  0.55690815295203  0.02721517416317 -0.23234518865083 -0.08973236284429  0.89601534456222 -0.45862627989764 -0.30245625640383 -0.42942510753834 -0.06205293322570  0.43291542404415  0.53126397261908 -0.35720778232250  0.56751516535178  0.80420856344608  0.21391877730330 -0.49514416984242  0.39431520006981  0.12470626473929  0.45902738682761 -0.22066658263666 -0.18010035066098 -0.51803934601745 -0.09649878638643 -0.01257239391388 -0.07208500543715 -0.32216694955156  0.82188939540933 -0.51467596262646  0.65021366861404  0.31608344191387  0.10319830631310 -0.60915300316837 -0.27926041461863 -0.24861966065581  0.51526938141451 -0.55841600606068  0.17055038231307 -0.43861198594137  0.13178331066734 -0.35828114311084  0.91517453089959  0.84904127430484 -0.48710309463381 -0.55774059600207 -0.71566921253847 -0.06978489585607 -0.42671006572597 -0.61315013423203  0.03642131634953  0.49477002845874 -0.19134458449438  0.14293568254143  0.73238441452471  0.61905923114642 -0.39749441618853  0.75803917702105 -0.27436919777277 -0.19963123248132  0.25615796786403 -0.46592411499290 -0.23670893208722 -0.40863396595460 42620.00000000000000
-0.20776072463748 -0.26276323745454 -0.99300054448045  0.77308034833351 -0.37054099254761  0.12710753524287  0.22505875045588  0.06636509328234 -0.93676547255755 -0.69104565559653 -0.10270248452704  0.15791279937640  0.45904451336169  0.74487162104214  0.07412578029963  0.84180100743990 -0.50558604437941  0.66378297374443  0.27453390119612 -0.78058256262883  0.00928369967508  0.86164730722428 -0.09134311623598  0.88291677500156 -0.65260066460434  0.20496016052153 -0.73685870075124 -0.71757832403259 -0.42405322549822  0.82361232427474 -0.69865663712515  0.45349032146287 -0.19708248451709  0.79923321537520 -0.44898295896740 -0.48864836230774 -0.85320504848913 -0.96101370629565  0.57147927907663  0.25042147504166  0.03083201379869 -0.50938154055466 -0.79865688257734 -0.28314080069806 -0.51922220298672  0.05890238606318  0.56526926533242  0.92810321127271 -0.35462818705284 -0.15827184881618  0.28006781073612 -0.54326442199845  0.53960141393241 -0.38403568698473  0.08169121098025 -0.44063766813084  0.34633505429162  0.47829082039548 -0.22678736707260  0.17868208514577 -0.12571847567010  0.48297597720314  0.62423461771524  0.72933689703306 -0.53369340374981  0.64488319106642  0.05212604949417  0.67862321447129  0.87252539331385 -0.92883258945231  0.02383308266409 -0.13120690365025  0.19147330292193 -0.10951253861738 -0.59428678963376 -0.81080965723205 -0.46670728869564  0.05759613525514 -0.82285337125992  0.79624296415961 -0.81936667386845 -0.19153033959997  0.04112944785402  0.20187226396666 -0.29574307412681 -0.38786443597901 -0.46764379866301 -0.57015677680258 -0.08197781109411 -0.54437564385318 -0.41260801760944  0.71625747912396 -0.02443824350312 -0.25891532629403 -0.64173593046281 -0.22821065560097 -0.23046355916749 -0.47540219424674  0.55855970569177  0.03125844385156 -0.23446886307030 -0.09309743052263  0.89170831394023 -0.45854818774556 -0.29953649950257 -0.42773765127968 -0.06559269042218  0.43476471308308  0.53031005032650 -0.36214651004975  0.56997021382704  0.80913848926717  0.21504737819735 -0.49736526489942  0.39540874669517  0.12220537733538  0.45818630554117 -0.21769550882776 -0.18472077234046 -0.51937859783555 -0.09768211667289 -0.01488584276051 -0.06889788847095 -0.32594742169910  0.82071566108823 -0.51431419685059  0.64759608488575  0.31549193117320  0.10229638844578 -0.61074339818607 -0.27428374123042 -0.25223497104325  0.51481047964826 -0.55769470206033  0.17312785165325 -0.44202877507216  0.13309374685135 -0.36044421224175  0.90968595323385  0.84706583367710 -0.49085345818017 -0.55532230295118 -0.72333834206197 -0.06278243916921 -0.42616511161272 -0.60729897621728  0.03906985451232  0.49314469945358 -0.18844595500279  0.14507279253524  0.73727650231486  0.62253408331200 -0.39665058271874  0.75680301619700 -0.27272973378110 -0.19906076770285  0.25895165898272 -0.46693639684567 -0.24049335260722 -0.40894906922799 42720.00000000000000
-0.20731118572178 -0.26170179227648 -0.98979405679173  0.77121137982029 -0.37137052766042  0.12305583023354  0.22578362820946  0.06766194798316 -0.93433068637736 -0.68795794875914 -0.10782909693666  0.15937721816480  0.45872818318288  0.74294723932995  0.07783656723893  0.84267182126909 -0.49803924783899  0.66557436246495  0.26920672137348 -0.78247819235837  0.00704209513339  0.86300758053070 -0.08924998845161  0.88683075247643 -0.65644558491002  0.20586686335786 -0.73740537826903 -0.71660527283889 -0.42616504148004  0.82188950163601 -0.69718175842114  0.45191084601927 -0.19550570375806  0.80132202885630 -0.44310065061184 -0.49175142126893 -0.85497945388660 -0.95925753706755  0.57602156154731  0.24516697369751  0.02720045241937 -0.50554503376944 -0.80134601804623 -0.28164971854074 -0.51707702092155  0.06102699019208  0.56419977285642  0.92738711395459 -0.34917558943571 -0.15839552817153  0.28259105918171 -0.54216021509087  0.54535186493870 -0.38308013344075  0.07707902738637 -0.43766040781044  0.34463727007852  0.47899443268183 -0.22445966014361  0.18142368457648 -0.12474784416280  0.48350306074105  0.62328241157311  0.72726583415582 -0.53803921835880  0.64350557413703  0.05443193066109  0.67934499088024  0.87010184690466 -0.93476268717638  0.02345712016778 -0.13004802508242  0.18539248097600 -0.11306922522919 -0.59337139237249 -0.80944246610496 -0.46652152072477  0.05640376042043 -0.82014702057821  0.79627393334232 -0.81715865235779 -0.18519388881209  0.03927136214841  0.20155263197300 -0.28934822938794 -0.38796584593274 -0.46840319091630 -0.57016255292545 -0.08264115954907 -0.54580842533515 -0.40221460342313  0.71413153571322 -0.02756412276440 -0.25947531391904 -0.64230936623228 -0.22446805181852 -0.23111198194003 -0.47697172829684  0.55769789441113  0.03222755956946 -0.23512050094645 -0.08981238913193  0.89135915776098 -0.45526619434012 -0.29808320736943 -0.42845009168710 -0.06794374569560  0.43755710715002  0.53266948330993 -0.36012793011359  0.57228118284204  0.80497948085951  0.21637394585005 -0.49526387479189  0.39227613367450  0.12384801963526  0.45825872272943 -0.21920994662643 -0.18873720575356 -0.52149485853133 -0.09766261804434 -0.01233684838777 -0.07037961981871 -0.32322930597416  0.82163825658056 -0.51193671246685  0.64776024415433  0.31450187614194  0.10451479509891 -0.61004548036774 -0.27599892795512 -0.24811164576496  0.51232892049179 -0.55788762558069  0.17272401058739 -0.43835440765328  0.13091751609073 -0.35837314824709  0.91289180853990  0.84842330444433 -0.48709096318090 -0.55684388528863 -0.71594086252641 -0.07044315545981 -0.42434192138847 -0.60787883641458  0.03487807502153  0.49247336574607 -0.18803540075780  0.14869778321019  0.73799857381036  0.62432253023141 -0.39798043031429  0.75491137306078 -0.27005741083463 -0.19891245004735  0.25502466808481 -0.46582146137909 -0.23968691019074 -0.41318623685879 42820.00000000000000
-0.20956977841480 -0.25919074223174 -0.99087809582323  0.77050910799577 -0.37229018676892  0.12494138514285  0.22259910647609  0.07119939136177 -0.93806566835069 -0.69439753920076 -0.10450393575250  0.15825002030094  0.45927665920985  0.74324954170344  0.07487849003654  0.84139142951610 -0.50747148609117  0.66464417197642  0.27275483812168 -0.77877416949820  0.00514507347119  0.86471752892062 -0.08927459020288  0.88448431183588 -0.65112201752372  0.20535020130928 -0.73551684231987 -0.71588524231738 -0.42463357329724  0.81854249457260 -0.69430282137351  0.44839441916079 -0.20153609532135  0.80107578397025 -0.44065980810591 -0.48764349067380 -0.84734255163828 -0.95695777287443  0.57104065175158  0.24936502045736  0.03342286611848 -0.50830534936921 -0.79771272419486 -0.27999874887736 -0.51358102258523  0.05971645023451  0.56647632823904  0.92498214813382 -0.35400629883257 -0.15585672226542  0.28234194235562 -0.54564195624563  0.54359303769653 -0.38387164013617  0.07210426643398 -0.44068553709395  0.34268289356008  0.47234817210353 -0.22360868494757  0.17895578815569 -0.12421682773181  0.48061254137374  0.62562126451476  0.73069462042565 -0.53726822142381  0.64044536442884  0.05272279535260  0.67767242448903  0.87280117008626 -0.93219145381914  0.02205499383452 -0.13190330007951  0.18817576123219 -0.11186216387731 -0.59529756091788 -0.81288109007213 -0.46652337665318  0.05392263893529 -0.82233156145572  0.79751691163082 -0.81948974135589 -0.18785498565094  0.03837415392830  0.19823468851794 -0.29411610859352 -0.39187833020621 -0.47071411131118 -0.57037434953964 -0.08167699774828 -0.55015528493926 -0.40374429009946  0.71242080966413 -0.03002274900101 -0.25967748476349 -0.64569837884854 -0.22704444014459 -0.22926968351009 -0.47773143131303  0.56194539342338  0.03050789974662 -0.23461047877253 -0.09384543132979  0.89264196680949 -0.45848454436970 -0.29944961075576 -0.43129725533093 -0.06484249621862  0.44048251113541  0.52451670168572 -0.36169379580296  0.57288703517134  0.80734357201307  0.21497041527182 -0.49754975572952  0.39656142276830  0.12334010584396  0.46103269569788 -0.21657294758605 -0.18642598291611 -0.51774017921000 -0.09626554807232 -0.01054422004616 -0.07462519429519 -0.32388121753356  0.81925695447666 -0.51114939935430  0.64994950935553  0.31446390093866  0.10108843851839 -0.60955859863534 -0.27377060189620 -0.25023933172071  0.51373359752527 -0.55825508315154  0.17352334189413 -0.43791236320649  0.12841025800637 -0.35605234589887  0.91612852633459  0.84448877771087 -0.48914650604110 -0.55892662628820 -0.71892886474690 -0.06689293923235 -0.42457605615994 -0.61031452068418  0.03680098881984  0.49197168514568 -0.18896948642191  0.14403690998794  0.73494189125890  0.62243581341415 -0.39929270916687  0.75667380415600 -0.27396989421248 -0.20105895361609  0.26310683769612 -0.46661391197101 -0.24152060691974 -0.40990688805201 42920.00000000000000
-0.20681657071002 -0.25917061650920 -0.99514008611082  0.76909348606085 -0.36877578966502  0.12369924153910  0.22684654089956  0.06952825207093 -0.93746073856311 -0.69391277080871 -0.10164483577883  0.16009633559912  0.45624197114326  0.74892380164741  0.07657828860023  0.84238481181736 -0.49842625388943  0.66321278643990  0.27106417868858 -0.78219536447168  0.00964426141571  0.86285922002368 -0.08919246778498  0.88550213756604 -0.65026617211665  0.20484533843375 -0.73572199530026 -0.71557383240187 -0.42311291891806  0.82056264582649 -0.69042878796368  0.44646758927721 -0.19584839234875  0.80130079319705 -0.44665248873252 -0.48332945741995 -0.84743166766715 -0.96060932935720  0.57101633945942  0.25177166282633  0.02980814385347 -0.51371540506384 -0.80038303364782 -0.28066110689690 -0.51662516851729  0.06346698592632  0.56522923984722  0.92821656276540 -0.35260289254148 -0.15510409942293  0.28221063047696 -0.54212458284229  0.54379550310764 -0.38287308013180  0.07207630383423 -0.44339359191815  0.34571379435306  0.47314665996005 -0.22757245999840  0.18444404406569 -0.12607527129855  0.48591044256634  0.62497565589852  0.73046704971277 -0.54011930083575  0.64138323852966  0.04784322645599  0.67928242767806  0.87163900633959 -0.93236792456022  0.02702563505539 -0.13306954630423  0.19018432967815 -0.10968733174716 -0.59122356672698 -0.81045363132338 -0.46420518527815  0.05186826068665 -0.82685747440929  0.79803427312366 -0.81722209772758 -0.19040570014409  0.03776243364059  0.20200783357135 -0.29466313828874 -0.39030480922008 -0.46921396718333 -0.57055737156488 -0.08287070176073 -0.54605329136928 -0.40729036784549  0.71615576796867 -0.02797034541123 -0.26091256429261 -0.64234046886448 -0.22382867824277 -0.22999260054055 -0.47036420592749  0.55678638738526  0.03253446032152 -0.23404722291300 -0.08957563105003  0.89359680024994 -0.46292294508503 -0.29679438668031 -0.43178001041128 -0.06764259909103  0.43768637232657  0.53038524149374 -0.36174781075676  0.56922624388149  0.80369609917113  0.21540943681344 -0.49411168159555  0.39252842020086  0.12205094653212  0.46001047839311 -0.21847711692692 -0.18483641097629 -0.51696222245875 -0.10135383032591 -0.01120284176428 -0.07055305259646 -0.32575887724880  0.81857884306556 -0.51245216724937  0.65285722860252  0.31537295590200  0.10168403937624 -0.61188015357139 -0.27726207990033 -0.24989733653221  0.51370058662261 -0.55526322892492  0.17351601925335 -0.43986453003795  0.13198348596766 -0.35347627672364  0.91433316589317  0.84496387021777 -0.48801961719695 -0.55686697425042 -0.71751301802858 -0.06749034609821 -0.42240647841375 -0.60547563138984  0.03839561380393  0.49798101829120 -0.18941759055723  0.14304624410719  0.73259516531195  0.62044205951292 -0.39914432604533  0.75747979602343 -0.27218982267687 -0.20497043852678  0.25518030081573 -0.46534931993425 -0.24033414275353 -0.41138895087117 43020.00000000000000
-0.20753212818493 -0.25525787258265 -0.99486120013512  0.76926882912415 -0.36614193900597  0.12551870085962  0.22269445030727  0.07100488567651 -0.94066492910266 -0.69000699149902 -0.10469191204145  0.16069800464552  0.45898228334817  0.74638707072142  0.07478464877363  0.84405277150890 -0.49752152860725  0.66067566306585  0.27123449298695 -0.77936136749080  0.00840118756256  0.85949507581290 -0.08974915124591  0.88666308083122 -0.65053111327507  0.20794388833737 -0.73656420824073 -0.71463415439222 -0.42318700818596  0.81866000983190 -0.69582724064419  0.44964391588228 -0.20091724846528  0.80214767161731 -0.44830765296302 -0.49364053908651 -0.84956972499337 -0.95821974552871  0.56840942497490  0.25079989818970  0.03031714742830 -0.51069040950512 -0.79923008687051 -0.28076081053274 -0.51752893035995  0.06360481781532  0.56521388904245  0.92958306413218 -0.35212085943416 -0.15605758770825  0.28065788540366 -0.54328940808132  0.54741994081875 -0.38316548501504  0.07513052178065 -0.44035039391982  0.33962348728284  0.47674603637232 -0.22530110314537  0.17602545608854 -0.12454577349423  0.48475837471839  0.61845106129709  0.72976218647272 -0.53740842496304  0.64376424948696  0.05173705777458  0.67375896606283  0.87281270352740 -0.92923331268503  0.02368456717683 -0.13051534007500  0.19205320845460 -0.11320255252873 -0.59613480967983 -0.81543889012897 -0.46539297244761  0.05419219204897 -0.82049919834008  0.79639449428285 -0.81733070646420 -0.18926550408997  0.04193052568316  0.20191293891672 -0.29297182378447 -0.39028039332834 -0.47032240961584 -0.57028203654387 -0.08521524448662 -0.54547642518347 -0.40616542423797  0.71180715221014 -0.02865468105541 -0.26089791234186 -0.63820532274656 -0.22381379190971 -0.23099417328590 -0.47224320303355  0.55364003653745  0.03364406064939 -0.23255475685842 -0.09108141873409  0.89268472011852 -0.45858753252129 -0.30171229551440 -0.42518460135130 -0.06439186078274  0.43720510207149  0.53242180220888 -0.36168756663042  0.56829380919004  0.80244630213309  0.21541422937021 -0.49567005096864  0.39115995870118  0.12468132045430  0.45886678687553 -0.21899034106501 -0.18177243166467 -0.51340061924218 -0.09464900277790 -0.01329301188140 -0.07084392311104 -0.32753635868967  0.82037613683196 -0.51323339658760  0.65155267554101  0.31569168764254  0.10071575240158 -0.61316168817536 -0.27627863094480 -0.25150458939784  0.51312983807811 -0.55676921941952  0.17309209680679 -0.44058627366043  0.13309933778191 -0.35515912954308  0.91097913230547  0.85057236812388 -0.49352455386249 -0.55940566467469 -0.71859792940138 -0.07068389701718 -0.42455814484261 -0.61119185526890  0.03860652605019  0.49509961735947 -0.19023618665551  0.14480581275301  0.73344671813259  0.62190375092031 -0.39805624675085  0.75935802355678 -0.27391494766266 -0.20103691965352  0.25933999687069 -0.46658735055408 -0.24013645539980 -0.41256640084413 43120.00000000000000
-0.20714186684087 -0.26219774212684 -0.99649990987909  0.77396025869376 -0.37428517875690  0.12135821327595  0.22275586818424  0.06582944786964 -0.93313686355074 -0.68918969143697 -0.10547736078255  0.15420467318657  0.45762805492708  0.74190011048553  0.07972678131604  0.84379234692339 -0.50258823775735  0.66763528308347  0.27217514674176 -0.78279493542665  0.00797974200545  0.86809800159140 -0.08931010804658  0.88599289428460 -0.65120729782437  0.20460621688340 -0.73429414636258 -0.71698182543652 -0.42297397174143  0.82319599018255 -0.69677775655039  0.45056177611354 -0.19572497909533  0.80163304028287 -0.44781675131210 -0.48838395525442 -0.84850452283731 -0.95659594447235  0.57179557598961  0.24712291468088  0.02792384383429 -0.50953435759108 -0.79231188760110 -0.28283871339362 -0.51503918046215  0.05982177237009  0.56553119621642  0.92817255826340 -0.35560555982401 -0.15548295352827  0.28161892321748 -0.54273463720913  0.54301222215482 -0.38229147334859  0.07408719923341 -0.44058796147747  0.34509726082441  0.47559386200987 -0.22390854539900  0.17725817994948 -0.12327155656504  0.48416471770829  0.62033474387986  0.72421477264628 -0.53327830013497  0.64442591801120  0.05236349983875  0.67893579129310  0.86792858119101 -0.93157574739247  0.02268583308834 -0.13404599649869  0.19131306523698 -0.11224084225020 -0.59342339552321 -0.81013323946930 -0.46889409984015  0.05570343429195 -0.82048257967415  0.79464101523652 -0.81753202986321 -0.18743907075208  0.04238292872601  0.20086559797876 -0.29508419077877 -0.38602190178465 -0.47600174084133 -0.56690598090909 -0.08414762108799 -0.54680266531640 -0.40691879138142  0.71384807833842 -0.02683775282595 -0.25850588900777 -0.63994175024299 -0.22440986400984 -0.23070660253144 -0.47470438093924  0.55525747306537  0.03109396601058 -0.23470377299405 -0.09262354161452  0.89266554286110 -0.45791785887048 -0.30108407865155 -0.43515203389069 -0.06609229545751  0.43743123487268  0.52902581987743 -0.36089667505871  0.56902784180740  0.80669069422309  0.21708658203890 -0.49618636584646  0.39468854451411  0.12573186822870  0.45473034996364 -0.21605768378271 -0.18368749476000 -0.51808512109146 -0.09685730139879 -0.01311295095061 -0.07156540246372 -0.32552661451032  0.81704865717692 -0.51534512102795  0.64848644997019  0.31444665214872  0.10394089978594 -0.61231648450155 -0.27368176707722 -0.24671137956907  0.51633376041450 -0.55627479503126  0.17138669014538 -0.43998411171006  0.12804826123632 -0.35752630404654  0.91442517928555  0.84542302641774 -0.49269590045375 -0.55821754029360 -0.72211612468456 -0.07084752076776 -0.42284788266238 -0.60957390544664  0.03449479971943  0.49522689238452 -0.19337057121498  0.14441833697054  0.73618690146091  0.62522850236243 -0.39583447678751  0.75890753123032 -0.27367219307784 -0.19990392451874  0.25777239765089 -0.46712445328140 -0.23824123405244 -0.41129044620009 43220.00000000000000
-0.20464141140635 -0.25963145625255 -0.99503320180134  0.77314739563622 -0.37432918105461  0.12204496396720  0.22487376919196  0.07184093724720 -0.93770717427634 -0.69395266654289 -0.10196501059316  0.15880163172242  0.45439061316876  0.74648609522074  0.07768595630095  0.84015897688343 -0.50316385632925  0.66200696169521  0.27311950846618 -0.78214270513477  0.00848445757411  0.86518453796491 -0.08939795393823  0.88454198633351 -0.65567840724390  0.20677705753527 -0.73660359740110 -0.71608494222712 -0.42682753779763  0.82343064037947 -0.69286209652830  0.45222814487592 -0.19765063848525  0.79898380294332 -0.44491695099550 -0.48802813201268 -0.84840554568730 -0.96176791412640  0.57291172237847  0.24738548089260  0.02937074682749 -0.50678168497972 -0.79840579122484 -0.27939188809232 -0.51923699435684  0.06095981541290  0.56627862365915  0.92589090869403 -0.35135914614892 -0.15456943084078  0.27859289907427 -0.54422981667916  0.54412385947409 -0.37886215325346  0.07420060995829 -0.44013099261888  0.34304226095754  0.47598614696287 -0.22230382628200  0.18739421737757 -0.12390160251933  0.48344478884614  0.62344911022283  0.72481493435138 -0.53893156230794  0.64514812659868  0.05115910269419  0.67918092320021  0.87128250841363 -0.93038864871042  0.02394386911758 -0.13439377545126  0.19013504193438 -0.11191144958757 -0.59390655459845 -0.81017076855467 -0.46681017481618  0.05638425746175 -0.82123429717181  0.79677252408242 -0.81648694480576 -0.19243135286751  0.04355379506773  0.20255877878836 -0.29265521197073 -0.39127191448808 -0.46740625002788 -0.56948614341941 -0.08127335246114 -0.54670904884057 -0.40682131740595  0.71037879636513 -0.02871787389791 -0.26396255263252 -0.64230118761345 -0.22830204600690 -0.22984823124873 -0.47153301786241  0.55579395482247  0.02962368289353 -0.23302158936406 -0.09138251023932  0.88925995208482 -0.45988715897084 -0.30275432370767 -0.42898897069680 -0.06668832322868  0.43423804623717  0.52590749911586 -0.36153465449242  0.57015312726459  0.80667210859531  0.21528400899039 -0.49567643203762  0.39561978356849  0.12209059399271  0.45644446369873 -0.21770916618807 -0.18120343065190 -0.51777139933320 -0.09939607754588 -0.01056077236531 -0.07046809602240 -0.32539864145264  0.82526105099629 -0.51099695594865  0.65034614097359  0.31913326945275  0.10095440835611 -0.61255067042083 -0.27453551098975 -0.25108481406883  0.51469387176659 -0.55696189681697  0.17221995160583 -0.43692421668956  0.12500220645768 -0.35766128278289  0.91436176627540  0.84709639869950 -0.48687946283028 -0.55886131222030 -0.71345780563584 -0.06913273516362 -0.42160469470421 -0.61123419680708  0.03707988079652  0.49334573327467 -0.19177600738807  0.14401650557950  0.73262757123393  0.61908822827751 -0.39818473400800  0.75531017144540 -0.27170192910572 -0.20199689334114  0.26044457014670 -0.46476972843474 -0.23882371835159 -0.40826994372218 43320.00000000000000
