-0.20686088359490 -0.26108612735688 -0.99546813150659  0.77342087873667 -0.37158243052426  0.12368462109470  0.22282590494765  0.06689049613036 -0.93839759098451 -0.69379295241588 -0.10384250833214  0.16190922112668  0.45883291415462  0.74620885533413  0.07508080540364  0.84132542095224 -0.50227370155940  0.66830008560990  0.27217814178268 -0.77783292795728  0.01068905426245  0.85975236534973 -0.08765511440759  0.88495437774262 -0.64985023478555  0.20262016778916 -0.73736670495942 -0.71901432410500 -0.42728691032578  0.82130052672473 -0.69385950049168  0.45198380591309 -0.19518815806527  0.80161379127103 -0.44367194252320 -0.48763194752158 -0.85364740224590 -0.95897471643612  0.57552495604137  0.24970129753341  0.03190473073595 -0.51556605095259 -0.79485691864556 -0.28227016931385 -0.51407252963863  0.05951477363635  0.56531808121793  0.92574092053386 -0.34996358837433 -0.15662318852113  0.27747959686962 -0.54613716590977  0.53971727352597 -0.38422829429807  0.07436530935737 -0.43734435541966  0.34673226034975  0.47741937962800 -0.22531401317090  0.18133971932594 -0.12485031064406  0.48460768951916  0.62600349077479  0.72835673044128 -0.53711802408063  0.64359267520461  0.05302608376781  0.67982493273182  0.87009623252806 -0.93237928003165  0.02355365784967 -0.13202761436229  0.19264291026649 -0.11666196241099 -0.59012730787543 -0.81276081396771 -0.47078676251947  0.05482534424295 -0.82550529092437  0.79973890754426 -0.81879383147634 -0.18941585673745  0.03680776239293  0.20379003703582 -0.29063928665238 -0.38919851438278 -0.47386379724303 -0.56883070258932 -0.08404477384947 -0.54579724033503 -0.40907841392623  0.71298524088834 -0.02320875338528 -0.26129617959662 -0.64339571506306 -0.22676766552885 -0.22705119523498 -0.47608976032095  0.55574688120579  0.03082621726027 -0.23131655934642 -0.09546821954499  0.88945780160947 -0.45887591313426 -0.30374954357294 -0.42831273361915 -0.06553074989984  0.43770898937982  0.53089208121695 -0.36099915801278  0.57522189552083  0.80516869081690  0.21676374633056 -0.49471677903368  0.39718975304042  0.12254275568954  0.45921063410295 -0.21891881294527 -0.18555345527650 -0.51750477971466 -0.09664192775955 -0.01064594896436 -0.06814845624372 -0.32525718589586  0.82029665177983 -0.51240958543291  0.64576919579544  0.31456772788771  0.10171465807727 -0.61007264874539 -0.27789152458658 -0.24700918268091  0.51379430815238 -0.55629676070064  0.17115189399113 -0.43530816071314  0.13103426630031 -0.35832175641364  0.91552117988607  0.84809142447098 -0.48993883178657 -0.56007051831165 -0.71693263497213 -0.06846388794035 -0.42233944023054 -0.61079547680795  0.03886974068123  0.49138505819544 -0.19110896053540  0.14708324463497  0.73371368848700  0.61690944790346 -0.39612030780986  0.75994551002154 -0.27294677437505 -0.19723281735506  0.25761883234124 -0.46594171439807 -0.23899575872230 -0.40956952426591 24747.50000000000000
-0.21277261729483 -0.25595537158806 -0.99422759693418  0.77425077197380 -0.37188724899554  0.12415450594048  0.22875096449053  0.06516133084823 -0.93843883021522 -0.69322213298794 -0.10210692281305  0.15700651417354  0.46187210127735  0.74488777408923  0.07557275699353  0.84374511083753 -0.50202603739856  0.66315035454313  0.27355965403013 -0.77982721686721  0.00625308496322  0.86248342996807 -0.08474359635134  0.88788228000190 -0.65220574428102  0.20475709490967 -0.73559902769381 -0.71393081834854 -0.42428029352209  0.82272424277591 -0.69229323335818  0.45414569735846 -0.19919919912380  0.79850116839678 -0.44589682066711 -0.49255308076537 -0.85245605013460 -0.95997788392799  0.57344090270049  0.25113461983414  0.03103915863426 -0.50529354977429 -0.79589683384901 -0.28088722406463 -0.51203001527948  0.06009018713410  0.56380339812269  0.92719592223770 -0.35507912913754 -0.15624174198758  0.28084754339976 -0.54378211696570  0.54107868710211 -0.38290030488723  0.07288479381820 -0.44069551570969  0.33864862583688  0.47246179041970 -0.22485480224981  0.18090564811480 -0.12289669065722  0.48391527469000  0.62556288032251  0.72971344281572 -0.53687156453836  0.64264292621247  0.05130033794277  0.67694155944413  0.86992698334756 -0.93363782430068  0.02112301443035 -0.13148349452655  0.19216341519985 -0.11395287096141 -0.59057976988551 -0.81212281301380 -0.46936266897440  0.05403913206538 -0.82434938743090  0.79938406746349 -0.82038596271279 -0.18533926807827  0.04033656643043  0.20226322300199 -0.29209618820583 -0.38904599660893 -0.46919777981319 -0.56609476871991 -0.08537372416644 -0.54606069923097 -0.40747417935438  0.71270134200748 -0.02823258074101 -0.26211804667103 -0.64233020127667 -0.22762209001290 -0.23101520103288 -0.46990098929820  0.55687703780229  0.02919124626157 -0.23373668511480 -0.09088378060764  0.89040648369291 -0.46280078402931 -0.30225400775769 -0.42932033430412 -0.06660644783043  0.43470580980357  0.53002065229850 -0.36060879304905  0.57127492935494  0.80520705062246  0.21850904036186 -0.49627512815245  0.39280027380796  0.12201768516968  0.45789889519662 -0.21885483518561 -0.18053252781993 -0.51908767253056 -0.09462274792201 -0.01443109798272 -0.06951554324441 -0.32345522127259  0.81900205568412 -0.51212112326878  0.64698352657949  0.31648216349610  0.10038915445946 -0.60885160428039 -0.27446180567080 -0.24824324108977  0.51388448955887 -0.55390408211828  0.17321913160729 -0.43991876207682  0.12851293800988 -0.35670716903248  0.91383072898910  0.84625604808604 -0.49276843497643 -0.55772020119880 -0.72011562087107 -0.06827316432274 -0.42348558346333 -0.60809285533002  0.03804401967085  0.49775130262591 -0.18744292083154  0.14028940975671  0.73228814479192  0.61860249248714 -0.39892007651811  0.75645079357307 -0.26947449628910 -0.20640567818224  0.26191682204236 -0.46874172348941 -0.23946003558335 -0.41413294253703 24855.00000000000000
-0.20586321366195 -0.26148722854686 -0.99378948427326  0.76838876687916 -0.36697310345928  0.12211623245657  0.22431593973200  0.06782750326402 -0.94162007277789 -0.69270239713843 -0.10054501606109  0.16264804170886  0.45749232004970  0.74541207946090  0.07025930470367  0.84011659736266 -0.49986748106985  0.66253296153878  0.26767132238925 -0.78004626234557  0.00925750504172  0.86359966070487 -0.08967597798691  0.88524300582578 -0.65468820947252  0.20913210058101 -0.73636995380192 -0.71538871426457 -0.42316336510233  0.82034605907285 -0.69507693258259  0.45158315199772 -0.19434397478814  0.79903530611237 -0.44596367382392 -0.48619306949333 -0.84687437391042 -0.96027290414040  0.56995509823017  0.24985744465586  0.03065915687252 -0.51496313987125 -0.79920773353335 -0.27908991918824 -0.51851004798330  0.06155347556362  0.57035864513398  0.92806642670335 -0.35583836854817 -0.15149904791555  0.28324982019085 -0.54463372356336  0.54120699748524 -0.38375476919128  0.07041223562900 -0.43961533081931  0.34503530576284  0.47606207838996 -0.22213441276608  0.18154178398988 -0.12596432717442  0.48340863580731  0.62139543082033  0.72815368552782 -0.53570900073977  0.64068950171610  0.04981723480758  0.68088698030340  0.87070601034057 -0.93163098598779  0.01906150152958 -0.13219681651933  0.19142030632647 -0.10586876772220 -0.59291960476970 -0.80875196260483 -0.46542102541800  0.05504131409002 -0.82040289142893  0.79874702702755 -0.81797010269975 -0.18897329475189  0.04003236848239  0.19864070060670 -0.29490156922735 -0.39090580502479 -0.47237793205010 -0.57067632396723 -0.08589044065310 -0.54562529837544 -0.40211351094644  0.71508177204543 -0.02583018975264 -0.26214981699835 -0.63950580353535 -0.22593243320041 -0.22463226623091 -0.46935120579902  0.55811801537372  0.03275444713843 -0.23039605929717 -0.09025771094013  0.89162857460015 -0.45662695084627 -0.29873896142467 -0.43088501906091 -0.06714673974755  0.43602541034200  0.52809339344348 -0.36003944964265  0.57190453886895  0.81011685623127  0.21835562886060 -0.49369440918144  0.39349942713196  0.12225915311744  0.45600700875504 -0.21795193493585 -0.18356660655510 -0.51768539165584 -0.09864204419738 -0.01236437416635 -0.06938933457869 -0.32409835633998  0.82154236614428 -0.51162132583069  0.65259563962688  0.31717499492866  0.10415624878777 -0.61293238709890 -0.27731989587525 -0.24942683825664  0.51589604965355 -0.55732650950306  0.17169668302534 -0.44151877432169  0.13380842401157 -0.36296571290173  0.91274505948300  0.84762116414895 -0.48872334385115 -0.55896431988509 -0.72143707175956 -0.06835349172007 -0.42494445157974 -0.61157899919052  0.03805409832387  0.49325954191645 -0.19418440902592  0.14555797149994  0.73968774450320  0.61980834222762 -0.39732551504023  0.75641104817180 -0.26825028357761 -0.20208269450895  0.25646885998093 -0.46818854182465 -0.23540167852157 -0.41129713957679 24976.25000000000000
-0.20492144281703 -0.26003566439898 -0.99213256859528  0.77001234732145 -0.37163397558099  0.12284058696428  0.22548312403314  0.06671022466662 -0.93863696937768 -0.69221732378056 -0.10645307927321  0.15918650024993  0.45870378940969  0.74614272724567  0.07864824499500  0.84260279342167 -0.49886529641843  0.66206782310109  0.27363967300871 -0.77892501281595  0.01055453746104  0.86232917766600 -0.08886917294064  0.89011046891745 -0.65112589472517  0.20829149584303 -0.73593862596285 -0.71773554132964 -0.42567577408816  0.82090119034782 -0.69360491736041  0.44921909181595 -0.19808063500270  0.80001948158564 -0.44454835215355 -0.49023799483527 -0.85404594499072 -0.95570891931402  0.57213229326637  0.24673548574439  0.03161485312150 -0.50964914252741 -0.79810669711470 -0.28202785802366 -0.51624145224240  0.06077273838106  0.56491247017477  0.92825658631811 -0.35165694103440 -0.15726334270812  0.27962472218215 -0.53870796553774  0.54095526406146 -0.38424901996961  0.07628781960914 -0.43995660721146  0.34437304729485  0.47430817906173 -0.22605682854078  0.17946963558906 -0.12285092100816  0.48206617108268  0.62293199723345  0.73002850103677 -0.53798152969279  0.64109442194234  0.05209761496732  0.67547910812416  0.87115288432614 -0.93322908284964  0.02258886154260 -0.13535351057807  0.18860461607309 -0.11206498272151 -0.59354034047587 -0.81038743405094 -0.46686466514686  0.05223764590779 -0.81975159077271  0.79808206765802 -0.81803811159413 -0.18803924142386  0.04377620638623  0.20088488519736 -0.29203535874776 -0.38874040171215 -0.46678615729445 -0.57132022789550 -0.08395848651760 -0.54934007513916 -0.40516933239541  0.71354507167055 -0.02694206236178 -0.25785724687398 -0.64372085890000 -0.22528535015745 -0.23115546408717 -0.47303762274972  0.55442005406765  0.03060257284823 -0.23301924190926 -0.08811818880231  0.89194615337557 -0.45555247180626 -0.30201629305309 -0.43190598882649 -0.06437821601836  0.43452762418110  0.52897478542039 -0.36167754916099  0.57337969308684  0.80800573658148  0.21464544615455 -0.49665444347399  0.39358695853506  0.12557097536321  0.45683279942789 -0.21802526674360 -0.18055609694556 -0.51626297462824 -0.09192093321929 -0.01113824170768 -0.06864779453305 -0.32620261523502  0.82153353241698 -0.51472328781057  0.65010947886379  0.31633861347897  0.10212237798307 -0.61479280834281 -0.27663423943280 -0.24949839549338  0.51832901252249 -0.55953382515980  0.17652632641680 -0.43649326421678  0.13222012521637 -0.35570172338761  0.91342514458800  0.85060750360727 -0.48853776358962 -0.55818374880535 -0.71714944495476 -0.07030705396652 -0.42422983041559 -0.60662782613102  0.04299243468899  0.49601960623295 -0.19045835394447  0.14199942538497  0.73259790803777  0.62159515397114 -0.39863770774047  0.75367483311066 -0.27318536139843 -0.20398339803320  0.25788598346648 -0.46708720264538 -0.24096676215140 -0.41404876142238 25090.00000000000000
-0.21155289494486 -0.25916013408092 -0.99274170513447  0.76884951408860 -0.37102893644769  0.12335936918814  0.22866029465768  0.06844441829342 -0.93911628678301 -0.69209501792093 -0.10429377089012  0.16038303684386  0.45898130190236  0.74378934797942  0.07505504363567  0.83875594212297 -0.50258713652033  0.66275519838656  0.27375590004006 -0.77532700834502  0.00596562350240  0.86521827346740 -0.09009284094636  0.88847132275456 -0.65163878377554  0.20646239988745 -0.73505889734872 -0.71573371999520 -0.42285069176819  0.81873278606529 -0.69700541524815  0.45148303575882 -0.19798233275945  0.79620944708808 -0.44308304940843 -0.48930207785976 -0.85192245779372 -0.96057286112759  0.57164834194326  0.24870596066408  0.03009880417449 -0.50920448598226 -0.79702918016943 -0.28086259954655 -0.51734325559056  0.05657079764556  0.55981156718605  0.92530932689892 -0.35477171398442 -0.15981205269451  0.27932670576843 -0.53996572319136  0.54235616250814 -0.38611416172432  0.07605887309118 -0.43867925348194  0.34317590927847  0.47186914445565 -0.22450080378175  0.18200581262847 -0.12419656220644  0.48464236110995  0.62382541875296  0.72529473495205 -0.53736315240541  0.64397779479848  0.05431487563204  0.67850120627471  0.87247984467026 -0.93395867544486  0.02638229976875 -0.13320151076943  0.18729620184848 -0.10959298192923 -0.59079564310688 -0.81285536659385 -0.46939284149165  0.05637616081386 -0.82372211869647  0.80212303810710 -0.82225926689212 -0.19153642140393  0.04249885289871  0.20143230150709 -0.29148983034076 -0.39138075970441 -0.47125243635595 -0.56852596444170 -0.08556721324659 -0.54527777334587 -0.40778849997225  0.71473475365178 -0.02286018434976 -0.26005826587181 -0.64455851063301 -0.22516718896347 -0.23067167102225 -0.47545741677008  0.55654690284867  0.03642177681802 -0.22796069543153 -0.08855190067230  0.89302853766178 -0.45927467743990 -0.29997982711179 -0.43029070890924 -0.06385264403921  0.43537332552439  0.53057755787588 -0.35700242310833  0.56962587314097  0.80846777157872  0.21708206482805 -0.49501692598667  0.39691664236907  0.12285979683210  0.45449125646526 -0.21986222760516 -0.18078676840591 -0.51689741578252 -0.09677182147774 -0.01369432487234 -0.07350051818522 -0.32646134331109  0.82028308594145 -0.51459076787149  0.64947281072920  0.31481399237983  0.10026506708543 -0.61588552733322 -0.27111834457027 -0.25020413532380  0.51245633188788 -0.55784129499518  0.17348171427043 -0.43715486803995  0.12851467259756 -0.35747672833486  0.91124514050510  0.84869597619096 -0.48650953670929 -0.55414036354914 -0.72235544436176 -0.06781622173961 -0.42314050491985 -0.60941493261264  0.03928493126461  0.49271404611172 -0.19058334779229  0.14318771107361  0.73578297028690  0.62328493202394 -0.39819414259714  0.75338621969077 -0.27450462928214 -0.20382908066947  0.25850751045620 -0.46333645397425 -0.24256778920729 -0.41167950752474 25192.50000000000000
-0.20370512714284 -0.25959230381479 -0.99498744807303  0.76683524258402 -0.36711865365011  0.12389648913004  0.22651711016621  0.06835212440886 -0.94072819674434 -0.69288367663587 -0.10252905657549  0.16038406880554  0.45692497627531  0.74575792644303  0.07626617767630  0.84211859163946 -0.50131708384464  0.66734630172630  0.27508850726100 -0.78330746932495  0.00905867546146  0.86383740319375 -0.08812265791889  0.88742191376152 -0.65274798957589  0.20686276685047 -0.73586930823339 -0.71791283767095 -0.42838124056966  0.81893546247889 -0.69482347498757  0.45050375564672 -0.19868298762683  0.80022956746037 -0.44973446727480 -0.48706089784985 -0.85106992717685 -0.95896588853207  0.57359738739521  0.24893822031273  0.02695672741646 -0.50791640077452 -0.79477259566033 -0.28279118921265 -0.51653462514658  0.05704895317783  0.56434143810153  0.92844887100666 -0.35597460784296 -0.15880520067798  0.27871103477163 -0.53908670076593  0.54501840090355 -0.38395858888870  0.07499346678699 -0.43636025446638  0.34772014978824  0.47603395679082 -0.22548760125729  0.18003874111873 -0.12380257848775  0.48339613887020  0.62227748217192  0.72940968497033 -0.53580237847904  0.64512646775600  0.05083342125674  0.67692418861183  0.87336231471035 -0.93273473543547  0.02422791917510 -0.13168856170294  0.19134753397481 -0.11308377016433 -0.59374175323363 -0.80950533687788 -0.46712671414414  0.05688310740850 -0.82252446473603  0.80220088909368 -0.81630092704402 -0.18948247972014  0.03717111577343  0.20020262743198 -0.29643793975737 -0.39024201851950 -0.46862067212822 -0.57053569254914 -0.08577428261190 -0.54355539412483 -0.41215376901611  0.71164076775353 -0.02592104331732 -0.26052682649432 -0.64048733652902 -0.22364122372367 -0.23289151829541 -0.47490900939268  0.56051262858452  0.03291165346314 -0.23464439357194 -0.09087549783394  0.89209953867293 -0.45661522252332 -0.29960837086031 -0.43103252417463 -0.06635597234614  0.43733765627525  0.52834954179917 -0.35948944476741  0.57223746416441  0.80465126344913  0.21902934585392 -0.49225750341205  0.39460360556003  0.12142980086282  0.45954754143236 -0.21959316337978 -0.18133733576091 -0.51373188281759 -0.09605324813884 -0.00987180318275 -0.07306349381183 -0.32847371677638  0.82170243490324 -0.51486340935307  0.65071332207246  0.31586520564853  0.10620135011080 -0.61084941878202 -0.27542723609608 -0.25280381069099  0.51642770294572 -0.55441647623642  0.17287344712720 -0.43776711645598  0.13038166902357 -0.35811577965584  0.91502062620707  0.84950459172733 -0.49276593370679 -0.55848973714420 -0.71554800084057 -0.06682049213439 -0.42701803030679 -0.60643482433458  0.03630576288462  0.49349525977173 -0.18876081391698  0.14353727153709  0.73554995239625  0.62290026762818 -0.39681429013950  0.76033839883404 -0.27232684010250 -0.19891516707024  0.25339793448941 -0.46689216997234 -0.23663553854815 -0.41144569202500 25300.00000000000000
-0.21078574547487 -0.26319202507147 -0.99372495364999  0.77160970380178 -0.37360548868344  0.11889810440919  0.22904216592540  0.07075514343960 -0.94062919905191 -0.68778038984324 -0.10405780229458  0.15929082970262  0.46328255019138  0.74447884256286  0.07762575917613  0.84233488918579 -0.49869578896750  0.66269250122221  0.27318916456988 -0.78241364901353  0.01123722986961  0.86341661976260 -0.09520149527053  0.88364502042077 -0.64878828551922  0.20474429469090 -0.73302664921672 -0.71553815654212 -0.42247913352747  0.81899129371627 -0.69772441614952  0.44947179214427 -0.19896396880779  0.79592707204865 -0.44709109314153 -0.48815066403978 -0.85244029279276 -0.95718341388454  0.57180182771802  0.24749451245100  0.02985947880702 -0.51174763760718 -0.79840944482081 -0.28621644580155 -0.51673439977957  0.06037134073803  0.56714950793392  0.92376169729784 -0.35449610782951 -0.15406609021983  0.27909619865335 -0.54338476437839  0.54310784676666 -0.38206194570691  0.07150099892390 -0.43787717205587  0.34257159888195  0.47369553528152 -0.22465105525042  0.17880476969027 -0.12619737635153  0.47917399971079  0.61963419016830  0.72938748552106 -0.53677221076352  0.64810572607022  0.04947485587222  0.67901453132764  0.87236010441311 -0.93171851809405  0.02292823112709 -0.13234999765562  0.19185136479716 -0.11327061675263 -0.59093833889167 -0.81067256838759 -0.46517203533693  0.05406244719654 -0.82100849144134  0.79552871220982 -0.81486371674745 -0.18669002427279  0.04315419711844  0.20222789687844 -0.29233120970951 -0.38860138890045 -0.47062317432871 -0.56786841312915 -0.08617017874593 -0.54366667322546 -0.40501782820678  0.70947629182467 -0.02688817371800 -0.25994008876635 -0.64025235079312 -0.22705721440620 -0.22978249564588 -0.47335648002001  0.55766977234012  0.02667050146309 -0.23405843786907 -0.09214538049503  0.89122578882177 -0.45715842025136 -0.30228948600367 -0.43159076349526 -0.06982156223075  0.43551708259654  0.52573243476315 -0.36030491127059  0.57292126485724  0.80276834739106  0.21358705903021 -0.49473664394579  0.39518653919470  0.12123107287377  0.45585745036555 -0.21738582135949 -0.18577997937093 -0.51671241648253 -0.09651158566123 -0.00827331102193 -0.07202082299131 -0.32612486516715  0.82253141415742 -0.51480739090275  0.65123540035934  0.31656364474997  0.10102361259913 -0.60813475286357 -0.27419564587307 -0.25114920859082  0.51329922681008 -0.55732924235993  0.17548256347584 -0.44276775658598  0.13070718764841 -0.35774808018179  0.91092694999326  0.85173003565607 -0.48798668966906 -0.56191822196569 -0.71967351743868 -0.07003754947365 -0.41804926395158 -0.60994322038228  0.03519881863841  0.49168921424020 -0.19196709940190  0.14519079769496  0.73571106013796  0.61782333223002 -0.39657537255998  0.75354997421694 -0.27250151950070 -0.20245649104178  0.25824864880361 -0.47102324675726 -0.23741590906654 -0.41217365330613 25411.25000000000000
-0.20502888538749 -0.26561054766238 -0.99317126555689  0.77179355095024 -0.37343197588038  0.12306544910143  0.22185120799116  0.06734775875228 -0.93635105077927 -0.69254069075415 -0.10521762044087  0.15768874925035  0.45722312895547  0.74401444458354  0.07363745557241  0.84526270900650 -0.50203589623711  0.66647715656746  0.27578862715532 -0.77905466100998  0.00806546168107  0.86003397740311 -0.09153844109130  0.88355573909897 -0.65230498085066  0.21142368193640 -0.73639607833765 -0.71558324387050 -0.42978299659607  0.81886371722434 -0.69155624439464  0.44899857973342 -0.19380749818904  0.79799796360479 -0.44705154790055 -0.48652583404280 -0.84967922209386 -0.96016914341126  0.57143418003590  0.24894409577659  0.03329668453252 -0.51193748167029 -0.79800416749117 -0.27980722782460 -0.51773666979381  0.06058812964842  0.56278604975920  0.92659710153933 -0.35363103661872 -0.15631885570755  0.27770679038423 -0.54177270720122  0.54407064533416 -0.38215993585715  0.06960645277470 -0.43603075747190  0.34239136713551  0.47694341154164 -0.22657935570329  0.18023109381605 -0.12044662226276  0.48392270611428  0.62680526019071  0.72942785055208 -0.53901081964272  0.64421769915594  0.04985953079395  0.68049644008276  0.87069268760190 -0.93345700539415  0.02584488605140 -0.13018617023109  0.19400835624898 -0.10624310739429 -0.59453348624288 -0.81123433718426 -0.46702410578373  0.05708445637510 -0.82412531306978  0.79902312673296 -0.81574976402370 -0.19200195656064  0.04384121217161  0.19945625570641 -0.29570189688591 -0.39009463451582 -0.46736011039682 -0.56990859291160 -0.08290121728066 -0.54655967747688 -0.40708503395053  0.71290127456509 -0.02882139255668 -0.25642680162900 -0.64416620892373 -0.22492857280200 -0.22573815663331 -0.47160217059667  0.55750146489437  0.03437986421454 -0.23577178545475 -0.09020243922451  0.89285703649470 -0.45809688988641 -0.30057207707878 -0.43136850242306 -0.06716552065449  0.43793694707309  0.53122880220076 -0.36589445477641  0.56806825759461  0.80224172852441  0.21390528202069 -0.49369106576734  0.39405281290563  0.12264164326000  0.45961059373257 -0.21995018425849 -0.18515599893606 -0.51826037756276 -0.09694228827775 -0.01495660956409 -0.07117398657253 -0.32254294382083  0.81820195333815 -0.51312868257658  0.64999338278096  0.31456834588689  0.10319112864234 -0.61275928180857 -0.27694774984777 -0.24611057193292  0.51496906149613 -0.55680244990120  0.17470859782905 -0.43738476875838  0.13216452001300 -0.35748445506614  0.91101603366285  0.84928034141057 -0.48757262868498 -0.55767982651440 -0.71653368026847 -0.06524158607554 -0.42434758484568 -0.61050788836479  0.03664148696632  0.49215890155742 -0.19242552278380  0.14706842907006  0.73558683521786  0.62318232192363 -0.39717967761347  0.75667678814857 -0.27115235162416 -0.20153780522481  0.25522115609105 -0.46939305441816 -0.23844004771886 -0.40940160890605 25523.75000000000000
-0.21286769747863 -0.26198726097830 -0.99402569922151  0.77012308061144 -0.37374581489292  0.12211294100549  0.22786591108968  0.06464889561850 -0.93905259674852 -0.68898605843164 -0.10366407252484  0.16318063514379  0.45708846000484  0.74534577291188  0.07877427581374  0.84690163447719 -0.50306449471535  0.66523564975237  0.26980944898684 -0.77980539888351  0.00517999113355  0.86015553354105 -0.09146108375329  0.88689188024184 -0.65278582322551  0.20618653937622 -0.73609896959334 -0.71327483841036 -0.42287518791870  0.82025043165346 -0.69074116995602  0.44813703047078 -0.19747260540905  0.79789159039102 -0.44656708343425 -0.48710316204301 -0.84999604766219 -0.95931956165732  0.57194393988195  0.24743118561441  0.03095904864695 -0.51171579897768 -0.79810294984146 -0.27966069869796 -0.52399826853476  0.05737190481641  0.56407287571445  0.92737329378137 -0.35319691220123 -0.15665919833090  0.27899665279478 -0.54374450908561  0.54578668986779 -0.38521841279560  0.07248146425164 -0.44398197644760  0.34150475692271  0.47676665986838 -0.22690156238064  0.17995055265717 -0.12440414457757  0.48803556426251  0.62048648306775  0.72874751906419 -0.53782651430251  0.64688908771633  0.05202301522561  0.67516024079649  0.87096902533483 -0.93231369247023  0.02266482817532 -0.13352470132317  0.18846364520942 -0.11064740209273 -0.59203126548253 -0.81207213450484 -0.46929212300881  0.05355715279972 -0.82379724788288  0.79433022249036 -0.81529537077242 -0.18797381027853  0.03885745470919  0.20264110527353 -0.29776064435056 -0.38820293349882 -0.47290540403189 -0.56602026962851 -0.08376618914686 -0.54746261526254 -0.40698967640274  0.71400371740694 -0.02437081856467 -0.26268537335124 -0.64024645414351 -0.22551023287822 -0.23209149682349 -0.47244930915418  0.55669971436723  0.03609805685249 -0.23326646498668 -0.08904303526062  0.89063088739959 -0.45828483319924 -0.30046381176942 -0.43163107657887 -0.06438731658772  0.43578043360671  0.53075756480206 -0.36562928390206  0.57259159328947  0.80592741072948  0.21273366903446 -0.49788399793024  0.39117175154085  0.11896543473883  0.45750922784711 -0.21894774587643 -0.17520601857236 -0.51517684939442 -0.09731429378184 -0.01214066750964 -0.07376665887678 -0.32292786604642  0.82072198846923 -0.51267875668545  0.64982980593934  0.31437618110117  0.10155414636293 -0.61249647378120 -0.27389594359859 -0.24986984837238  0.51325038372346 -0.55686871953646  0.17152536835049 -0.43903646531374  0.12917253757973 -0.35867456635749  0.91437170861977  0.85006794250706 -0.48780327282821 -0.55596749748025 -0.71501932439043 -0.06952334877187 -0.42492972758751 -0.60936969273510  0.04039226681334  0.49785454688123 -0.18941830588879  0.14275128453918  0.73829432968683  0.62479638645164 -0.39807429851616  0.75703832046133 -0.27416775093670 -0.19941142474204  0.26161340452762 -0.46495925174930 -0.23704360640514 -0.41059941611595 25652.50000000000000
-0.20475888020295 -0.25846509221408 -0.99012876536387  0.77098953213238 -0.37234236992447  0.11930944780382  0.22414834503895  0.06764702491840 -0.93815798896886 -0.68956951301908 -0.10400535050270  0.16424314299647  0.45972389073394  0.74752675471433  0.07652334405341  0.84284251177593 -0.50120887904935  0.66725455298963  0.26974577681820 -0.78183857791807  0.00463812817253  0.86371771065166 -0.08897762977444  0.88497969120718 -0.65124080832417  0.20405288721658 -0.73564241416485 -0.71966396390795 -0.42410356887752  0.81914271255177 -0.69363059443810  0.45002886182559 -0.19587116954493  0.79799839967821 -0.44545000262295 -0.49132343873825 -0.85339122935667 -0.95798594856280  0.57120967574670  0.24906378109827  0.02925599477152 -0.51154572623780 -0.79749682584803 -0.28070258697184 -0.51753166240433  0.05832265826921  0.56273379291825  0.92812443609255 -0.35167543980075 -0.15513288502531  0.28130097110361 -0.54042516463053  0.54485829575867 -0.38401427528221  0.07340624397825 -0.43956251571317  0.34622562955237  0.47299664156471 -0.22610367201419  0.18031818814047 -0.12348758676883  0.48335324775731  0.62236223093415  0.72832455225113 -0.53222244968947  0.64306482922391  0.05415744348149  0.67467306089403  0.86893702523412 -0.93039992693829  0.02861698653867 -0.13271692132571  0.19306402879495 -0.11123602720040 -0.59515641046893 -0.80894903566127 -0.46546977368464  0.05482822800180 -0.82435693678875  0.79730316996792 -0.81660983737283 -0.19183614608573  0.03597233775454  0.20040253182842 -0.29122445263217 -0.38836939158083 -0.46752281517201 -0.56493028697886 -0.08281318646219 -0.54684056629080 -0.41005017725531  0.71072694686637 -0.02811111324648 -0.25919074092499 -0.63622657046321 -0.22733754920868 -0.22952682981660 -0.47354582001480  0.55562864590220  0.03211140344003 -0.23489565093756 -0.09117078550781  0.89129634547799 -0.45852919044828 -0.29577916963380 -0.42964847194020 -0.07254298983296  0.43572197990678  0.52878707213633 -0.36042686742709  0.57124579589166  0.80855513872298  0.21527375343013 -0.49529610765914  0.39687401079651  0.12336700908884  0.45880280714228 -0.22038415729148 -0.18251144034796 -0.51789733769276 -0.09651982838416 -0.01370998867458 -0.06865183593350 -0.32379140181913  0.82302686495510 -0.51005010429451  0.64981500333578  0.31563268806190  0.10048069333178 -0.61026695368384 -0.27544735252746 -0.24792641887991  0.51575189668456 -0.55900517807876  0.17202761865765 -0.43695944485183  0.12783958078609 -0.36164462531954  0.91510442104689  0.84789534050117 -0.48743038734574 -0.55764714834807 -0.71682598566070 -0.07028468742628 -0.42422435013403 -0.61003521073252  0.03930546626106  0.49573934168022 -0.18857835481445  0.14440539610275  0.73472280515289  0.62454956134865 -0.40026583129530  0.75968687516156 -0.27202630414092 -0.20114288247501  0.25838771239950 -0.46602089270041 -0.23916716418047 -0.41368103549262 25772.50000000000000
