-0.20796330307274 -0.25935607671694 -0.99205843810572  0.76817806559400 -0.37130481719580  0.12414739009339  0.22248956929837  0.06734920556429 -0.93701645815651 -0.69178316537600 -0.10462808794352  0.15520184134209  0.45768599797990  0.74456426490646  0.07953905778999  0.84205828734797 -0.49950680581889  0.66433389221910  0.26984507266478 -0.78181024181876  0.01115378814705  0.86243592555628 -0.08774983836958  0.88655867379729 -0.65084101082342  0.20580298850501 -0.73369869815036 -0.71502361031472 -0.42554639682822  0.82068619707434 -0.69616446090261  0.45276062639865 -0.19534985284118  0.80053224561736 -0.44551204811039 -0.48842624930536 -0.85047378879442 -0.95810596215741  0.56696481274381  0.24695639818261  0.03274225469803 -0.51156199997764 -0.79885554115357 -0.28323458608184 -0.51596050429397  0.06163740423255  0.56399508493585  0.92650203929945 -0.35436722054882 -0.15394450252230  0.27833959093245 -0.53878182432773  0.54444778801723 -0.38413988292763  0.06977196357085 -0.43747870567360  0.34149205220677  0.47725502393145 -0.22667065669668  0.17981541015249 -0.12701321804481  0.48162752832334  0.62026569920771  0.72871062447347 -0.53741283019674  0.64132614777305  0.05310771431383  0.67842674249540  0.87130392541664 -0.93186407706586  0.02340094026613 -0.13027122636566  0.18912218593745 -0.11137031199073 -0.59536532529252 -0.80952046939474 -0.46588398349491  0.05334027050609 -0.82200525294819  0.79910336709737 -0.81405094633001 -0.18882607985193  0.04375245439415  0.19973022448160 -0.29021136456964 -0.39159615139198 -0.47175502743267 -0.57305861877492 -0.08136842297941 -0.54760244414448 -0.40140176627554  0.71464784371284 -0.02752489364012 -0.25838801087815 -0.64246375227611 -0.22766246266079 -0.23227868794637 -0.47528983977010  0.55856666537069  0.03012129339655 -0.23142977091047 -0.08831468143888  0.89604655976962 -0.45990554064703 -0.29906593544412 -0.42792166670332 -0.06826378661649  0.43736986096257  0.52614727060821 -0.35871658841946  0.57448815950394  0.80334997997139  0.21741136067000 -0.50118854383032  0.39327958145386  0.12369949623634  0.45530659572276 -0.21719052607293 -0.18323698690793 -0.51872652691939 -0.09594933638703 -0.01265032223168 -0.07181782961645 -0.32764914052922  0.81958982634750 -0.50994880370428  0.64590272467473  0.31815205214406  0.10530201416219 -0.60927953276176 -0.27770549774284 -0.24834261242074  0.51225388557669 -0.55707034299770  0.17379743232697 -0.43700572424825  0.12911991457687 -0.36056104526360  0.91405797714874  0.85032277490755 -0.49041549031732 -0.55280806637400 -0.71624887483167 -0.06681941058610 -0.42242433838046 -0.61044072082219  0.04240551263225  0.49322393317414 -0.19088522988827  0.14781167283547  0.73706750173170  0.62132264748858 -0.39951864419020  0.75718427427009 -0.27358439288578 -0.20106098599845  0.25741503194712 -0.46326264932970 -0.24062857690939 -0.41161350218523 17987.50000000000000
-0.20923201159228 -0.26038800257984 -0.99198785467857  0.76751657384501 -0.37444534617271  0.12239965702472  0.22657037947719  0.06548125580341 -0.93860758733065 -0.69029128492712 -0.10151480860465  0.15882775741270  0.45797497225716  0.74372389047155  0.07708551477303  0.84200418104567 -0.50185554977413  0.66361926913518  0.27465656500702 -0.77815561004651  0.00869396729271  0.86417673355768 -0.08908216726641  0.88708245644927 -0.65081374295129  0.20654072787049 -0.73291494133229 -0.71322638996408 -0.42562869126118  0.81773299379555 -0.69668695065751  0.45073282068238 -0.20153098147343  0.80272281547591 -0.45091184439456 -0.48913965160439 -0.84914860828287 -0.95538406681315  0.57296672952735  0.24953219067437  0.03123847846842 -0.50866268679910 -0.79847490773333 -0.28308801165605 -0.51980990203734  0.06307434319158  0.56047505059597  0.92410781160688 -0.35241910173663 -0.15712040957040  0.27761471060129 -0.54457174495235  0.54453837482033 -0.38707247542716  0.07386573024000 -0.44215009393809  0.34089126911903  0.47449395378345 -0.22271222249760  0.17796537716776 -0.12543917917351  0.48363313624360  0.62197268672982  0.72480035476317 -0.53624573563065  0.64001072059731  0.05100017389618  0.67473960876088  0.87014637103232 -0.93303089987245  0.02412661860787 -0.13204976358356  0.19373209555048 -0.10929585952607 -0.58911041788966 -0.80809129829781 -0.46239639697364  0.05451975475133 -0.82225267257472  0.79725762779667 -0.81746690392932 -0.18806991119326  0.04039309189957  0.19810709074101 -0.29145530186814 -0.38561630008961 -0.47171782018051 -0.56724483850796 -0.07659239033352 -0.54772505101193 -0.40620235421330  0.71473657712959 -0.02557804441448 -0.25914032436092 -0.63750173549263 -0.22283118522405 -0.23192154648716 -0.47616596842468  0.55693837498510  0.02939973824358 -0.23176578761446 -0.08757558450467  0.88876936812741 -0.45641169189638 -0.29977310177505 -0.43233077878698 -0.06550953359232  0.43510763266290  0.53321404157961 -0.36074156171371  0.56948647925329  0.80965741828035  0.21521244120452 -0.49571289967870  0.39234644516518  0.12444681014845  0.45785985241872 -0.21699341770984 -0.18343051917421 -0.51904738574819 -0.09379891250060 -0.01175298400719 -0.07053020688516 -0.32680836782676  0.82158289155276 -0.51093918761626  0.64892250562697  0.31412930941541  0.10273467397315 -0.61177156953108 -0.27425000346039 -0.25515387878601  0.51498732503999 -0.55455502983206  0.17458137062833 -0.43806942520361  0.13168937893790 -0.35657866711473  0.91276923937052  0.84924379119097 -0.48751586836346 -0.55810956639435 -0.72280394193943 -0.06237587198337 -0.42512596349317 -0.60829568223642  0.03580739161960  0.49491138973494 -0.18781351508474  0.14125662512825  0.73874789102872  0.62486061547168 -0.39831151777961  0.75532288998015 -0.27309278377293 -0.20068136762786  0.26016190158511 -0.46741562400783 -0.23927521588961 -0.41372099835312 18092.50000000000000
-0.20453534437542 -0.25930905451295 -0.99380781464744  0.77156933515804 -0.37037287073483  0.12258193717029  0.22560127332945  0.07061913290641 -0.94026779204967 -0.68896962329259 -0.10335100726775  0.15858913720659  0.45659445485818  0.74186310297896  0.07363393918463  0.84186742840752 -0.50070261137826  0.66260132480302  0.27295987187496 -0.78022147625569  0.00957206048245  0.86170929539635 -0.09014569892577  0.88485153984136 -0.65540758473205  0.20997577963167 -0.73693949362383 -0.71532929782556 -0.42562557980907  0.82268308948076 -0.69203064093875  0.45271923530830 -0.19305066841781  0.79652106302719 -0.44651589024303 -0.48851058532570 -0.85056203685606 -0.95547757078876  0.57123749858860  0.25017934103150  0.03106173444312 -0.51080754256575 -0.79825083373523 -0.28362732099120 -0.51629534915562  0.06115854328296  0.56400510654380  0.92682405474788 -0.35446599253695 -0.15397787511599  0.28178958813220 -0.53979689183027  0.54626735773241 -0.38111299162684  0.07561761202827 -0.44030372646699  0.34516995295803  0.47854944054640 -0.22497348427506  0.18239681841955 -0.12652628245306  0.48252738120330  0.62002102656361  0.72822461120695 -0.53997360368127  0.64328714517714  0.05474261564670  0.68142665394468  0.87139435831908 -0.93455184163223  0.02276869234727 -0.13292507905142  0.19166324435734 -0.10652262809283 -0.59315255634729 -0.81046309472959 -0.46486553561079  0.05607163099090 -0.82648943102837  0.80069499299321 -0.81881869954385 -0.19111896749747  0.03972087186012  0.20118455227061 -0.29402343373863 -0.38629114535560 -0.47034901329886 -0.57061732460117 -0.08411285049629 -0.54543809822821 -0.40746960220274  0.71370130627424 -0.02386666996666 -0.26188957406340 -0.63933604838620 -0.22119445793819 -0.23362617749679 -0.47440180235016  0.55789704050172  0.03194448611814 -0.23443595568537 -0.09415635789676  0.88875793215913 -0.45752718116304 -0.29933086413353 -0.43503782353949 -0.07154973245100  0.43740677137410  0.52603886688862 -0.36283834717369  0.56984225426760  0.80765533357455  0.21465658408123 -0.49056622971146  0.39359197600288  0.12526873892631  0.45342906986798 -0.21664954692028 -0.18316099970682 -0.51673312130411 -0.10206461053125 -0.01137861103584 -0.07101027130659 -0.32647175293487  0.82171765616776 -0.51122379271525  0.65182010174911  0.31456835999982  0.10012318064702 -0.60912905304445 -0.27487224976726 -0.25051616553697  0.51480546513038 -0.55557338600207  0.17351539101739 -0.43761353071256  0.12948906515439 -0.36018904024013  0.91274021375673  0.85109521567488 -0.48962656232373 -0.55629503614867 -0.71789138921780 -0.06895965816812 -0.42384999506033 -0.61066973707533  0.03703435482027  0.49307482246439 -0.18857043034656  0.14505931886670  0.73677945607507  0.62073379252613 -0.39580826678418  0.75572843018670 -0.27318877439056 -0.20043507562703  0.25889448413199 -0.46657637482553 -0.23767781630676 -0.41105161148196 18202.50000000000000
-0.20490962791347 -0.26005549006795 -0.99397728568428  0.77348060827752 -0.37179647872786  0.12207792598437  0.22513753351458  0.06481592458821 -0.93445584073646 -0.69261528347207 -0.10558858977600  0.16014286209057  0.45455577750146  0.74347866869410  0.07053375191209  0.84216340698706 -0.49888221174813  0.66022575681993  0.27866676670382 -0.78201852805145  0.00974296473906  0.86140900056970 -0.09205185606960  0.88573351497062 -0.65134415562362  0.20959829385523 -0.73795852212339 -0.71382286198228 -0.42365961951719  0.82090675123270 -0.69710071041227  0.45169517870256 -0.19629015372160  0.79931991449174 -0.44211412274323 -0.48949094776303 -0.84943497972967 -0.96157390967471  0.57197557331352  0.24782583842343  0.02548167410322 -0.50965181428230 -0.79614033077362 -0.28269336211058 -0.52328796151808  0.06183212753036  0.56514873945720  0.92909035737551 -0.35293995249472 -0.15406811067724  0.28068842288698 -0.54196924540791  0.54535914094619 -0.38306996504039  0.07406873124172 -0.44292780237641  0.34038551482180  0.47466007980376 -0.22571954361557  0.17534109073323 -0.12660632126160  0.48277400592434  0.62298155197802  0.72753670888564 -0.53053726736410  0.64391681344771  0.05156061198209  0.67897165639461  0.86907298942686 -0.93295718245434  0.02044437226897 -0.13587198349578  0.19027875778755 -0.10957866713820 -0.59184891056492 -0.81048079770122 -0.46936999687356  0.05691160536217 -0.81996780805002  0.79719221903452 -0.81531587459476 -0.18897031805421  0.03919355988123  0.20478028219160 -0.29107400809665 -0.39177344992725 -0.46953620747373 -0.56852433135036 -0.08223721547658 -0.54461654921842 -0.40622107158141  0.71297535336558 -0.02244016682756 -0.25726552586291 -0.64116596799898 -0.22858281854591 -0.22992611028680 -0.47182347776542  0.55676577057066  0.03019665536367 -0.23390403506987 -0.08779973132019  0.89048991770976 -0.45883017574731 -0.30231928474566 -0.43367429756716 -0.06760294364882  0.43771400396786  0.52543361123427 -0.36121528694768  0.57465280654454  0.80682593782069  0.21895031629672 -0.49905693377097  0.39438091960591  0.12164503047573  0.45793013573994 -0.21792571150020 -0.18067945661986 -0.52009747353152 -0.09305033368982 -0.01214147061816 -0.07383243326859 -0.32321657888939  0.81928455701342 -0.51383158964218  0.65207894692359  0.31298771010280  0.10182620678958 -0.61177887735971 -0.28017836142580 -0.24926933611281  0.51600384839693 -0.55241115042810  0.17567307863784 -0.43646418883431  0.13110789956735 -0.36121515256038  0.90496590178394  0.85024711150807 -0.49096512808085 -0.55798319587310 -0.72065255102118 -0.06581478566293 -0.42727495507485 -0.60651754949812  0.03606413497500  0.49380637483786 -0.18764281460609  0.14420705697810  0.73485532621313  0.62626354082301 -0.39744391042053  0.76011401259499 -0.27366966678588 -0.19957648306421  0.25974644537848 -0.46728680974627 -0.24051217847764 -0.41203516590759 18307.50000000000000
-0.20514367668945 -0.26275206456378 -0.98912943515077  0.77058731907417 -0.37315756969890  0.12335824229662  0.22114306653108  0.07067142685416 -0.93612445244477 -0.69412498190899 -0.10434973799331  0.16107466898007  0.45533935795495  0.73819650415952  0.07169774064546  0.83990484194432 -0.49996594078025  0.66306282627561  0.27495403069114 -0.77657636180599  0.00838665072334  0.86362551515216 -0.09031699801275  0.88728656149878 -0.65442407095624  0.20427249191056 -0.73616125663066 -0.71767934065311 -0.42015342439244  0.82027235843617 -0.69776168870971  0.45052288194637 -0.19794805476432  0.79810046827823 -0.44724315769844 -0.48775206871522 -0.84937790228570 -0.95795365567005  0.57118876190227  0.24362304720409  0.02964683167043 -0.50983700352416 -0.79768636337166 -0.27776106953821 -0.51522011996662  0.06439660018352  0.56296527497274  0.92889601405111 -0.35156926204870 -0.15424231368813  0.27941003427159 -0.54261722520312  0.54362241135141 -0.38244349390159  0.07330054245515 -0.44017233935139  0.34404611822859  0.47499248133198 -0.22435822166261  0.18151655346706 -0.12328252204647  0.48266091992505  0.62507777548715  0.72879286686632 -0.53947041555974  0.64271219455973  0.04890483033786  0.67982976725570  0.86809310491836 -0.92944092609053  0.02298386906350 -0.13262664853421  0.19540111303465 -0.11163945112747 -0.58786742734589 -0.80964927765781 -0.46949305206845  0.05453875449497 -0.82445810438487  0.79855127552300 -0.81733937086000 -0.19031443420719  0.04489713337134  0.20001010070765 -0.29224672777999 -0.39156850480399 -0.47039803721663 -0.56871830214571 -0.08081409928184 -0.54528069457890 -0.41052791904745  0.71504553222986 -0.02740841633898 -0.25902628064822 -0.64509863900614 -0.22430942359347 -0.22989970474538 -0.47610333496524  0.55566037988690  0.02710429637361 -0.23310269378827 -0.09147073034261  0.89007630683204 -0.45820010207482 -0.29713788713430 -0.43149755210075 -0.06871391129443  0.43719649402195  0.52863138547590 -0.36043267065584  0.57094280041668  0.80627152748794  0.22264346917949 -0.49633825907954  0.39267921629786  0.12577352523176  0.46024051115574 -0.22317300113563 -0.18532854592913 -0.51350350440715 -0.09646370347469 -0.01112951500487 -0.07085849095246 -0.31950227676147  0.81865463096833 -0.51523937781087  0.65318087411681  0.31572952652836  0.10389169301085 -0.61152650387914 -0.27672328185339 -0.24495581996535  0.51342289026348 -0.55400937800120  0.17061436060303 -0.44418979221997  0.13272769784621 -0.35615977797142  0.91238002344631  0.85148368409030 -0.48982388654558 -0.55779333324259 -0.71579055649000 -0.06977258534541 -0.42294000692101 -0.60854269583260  0.03583692980925  0.48810805303527 -0.19015189915927  0.14416874581909  0.73713926688466  0.62179211295321 -0.40190072885148  0.75665341390683 -0.26928431444080 -0.20214707423504  0.25235002490207 -0.46557277230881 -0.24066580234354 -0.40780114499870 18420.00000000000000
-0.20964323665809 -0.26496452426486 -0.99280242620085  0.77165354195910 -0.37090564245826  0.12078084179371  0.22505038589774  0.06502321203162 -0.93299145537954 -0.69093708718636 -0.10196371477180  0.15947752327563  0.45467029357917  0.74529562324488  0.07723772517697  0.84295018911615 -0.50045546423090  0.66196770416873  0.27244965675883 -0.77902518230196  0.00900105952091  0.86257526955787 -0.08794440810297  0.88458639088995 -0.65241436470899  0.20457996647842 -0.73436477917426 -0.71977317194733 -0.42591318867577  0.82189256384999 -0.69218108239930  0.45035332589048 -0.19526738655684  0.80287699188457 -0.44687379246265 -0.48990415680562 -0.85134110051449 -0.95943508810909  0.57109427974414  0.24932491823771  0.03230154113629 -0.50655185519571 -0.79587270027579 -0.28579714970479 -0.51794208069803  0.06130290389732  0.56506871273366  0.92540937438765 -0.35716256492659 -0.15499863657151  0.27860719386573 -0.54322818271829  0.54776166114260 -0.38448085386586  0.07199203097325 -0.44046462655425  0.34254141087426  0.47654801268586 -0.22932154598972  0.18118216660614 -0.12174662049832  0.47747492358719  0.62337195409630  0.72682874149778 -0.53659410436808  0.64198428679226  0.04951439081045  0.68057222264681  0.87296643179318 -0.93376152001910  0.02403795897526 -0.13489187302521  0.19038556309166 -0.10998246186944 -0.58925507148048 -0.81149226727790 -0.46168198547322  0.05615882995126 -0.82466732310319  0.80061375939709 -0.81638644422708 -0.18835051355574  0.03940290141513  0.20045376598625 -0.29345701097409 -0.38992974398787 -0.46971046856988 -0.57024327514017 -0.08220534462993 -0.54376368245845 -0.40823701774957  0.71893568310250 -0.02453619606389 -0.25769202402825 -0.64037353215246 -0.22780266869563 -0.22929287214478 -0.47978650456023  0.55776308965997  0.03544411007045 -0.23443352240959 -0.09356744144962  0.89475752545150 -0.45856529155128 -0.29676532480476 -0.43083607140598 -0.06125624543703  0.43434966131729  0.53035764820863 -0.35823510358771  0.57057009973070  0.80703060699069  0.21465050495368 -0.49292036258895  0.39578704954164  0.12301466632319  0.46078981432393 -0.22207311103734 -0.18434833335360 -0.51565139036625 -0.09967755130690 -0.00915945916257 -0.07296195631254 -0.32509036581184  0.81993991156572 -0.51170325319416  0.64885066203866  0.31485694044910  0.09757153806030 -0.61227544018447 -0.27646474964282 -0.25316765539324  0.51234258447536 -0.55056147970228  0.17677555629851 -0.44415330533055  0.12832410843033 -0.35704205078646  0.91394359698016  0.84687884588848 -0.48791195801257 -0.55463142142301 -0.71865699526549 -0.06869390958351 -0.42469966866806 -0.61070138369850  0.03796308170281  0.49152565128727 -0.19177651420149  0.14363550315805  0.73561456857253  0.62161819386730 -0.39785698326072  0.75390362387096 -0.26887296814927 -0.20361766455556  0.25877605132793 -0.46520832054607 -0.23966075816449 -0.41160976316287 18527.50000000000000
-0.20569609706594 -0.25933997856759 -0.99310973165028  0.76873938371145 -0.36737445987896  0.12399203582063  0.22486467917316  0.06914335232384 -0.93918353584418 -0.69189017214692 -0.10153055775312  0.15878403244827  0.45741698053780  0.74592650669001  0.08075269306545  0.84014220151760 -0.50309801332602  0.66176754442362  0.27226393168267 -0.77646065534980  0.01001585875747  0.86336894849028 -0.09004283480512  0.88576680310653 -0.65524771900623  0.20577211191757 -0.74047127548737 -0.71301566300346 -0.42244270546096  0.81941553430022 -0.69208056868416  0.45297046202804 -0.19952617817293  0.79994882770183 -0.44826659981089 -0.48675956536880 -0.85368718303693 -0.95806895584904  0.57212657987861  0.24757189836276  0.03139981609764 -0.51213917069916 -0.79505892376959 -0.28078114894272 -0.51360824046708  0.05733808018526  0.56713282146823  0.92604191947182 -0.35186772264543 -0.15687574385944  0.28023573720226 -0.54195873967534  0.54099882511611 -0.38072629559858  0.07017526539947 -0.43625984497254  0.34127079953023  0.47757765853930 -0.22342620067550  0.18398470344540 -0.12513948671737  0.48452807470092  0.62195673411937  0.72677846274143 -0.53515596915879  0.64152763895209  0.05392870462473  0.67759924789496  0.87409275129279 -0.92923935292278  0.02298208993668 -0.12994045418278  0.19156858115469 -0.11258623719596 -0.59377261729114 -0.80964345029412 -0.46659863673876  0.05622830652836 -0.82370506179176  0.79709028933335 -0.81760207093942 -0.18617888183752  0.03694698426160  0.19828962723910 -0.29044417818930 -0.38794367908505 -0.47373383269680 -0.57031521221382 -0.08335209016625 -0.54442564149081 -0.40817451329599  0.71343108825266 -0.03040948893262 -0.25984261751546 -0.64010454884103 -0.22406862508895 -0.22725332672451 -0.47477776902310  0.56204218139294  0.03173533216739 -0.23282663586629 -0.09132604146303  0.89077631799937 -0.45996826838494 -0.29923255148386 -0.43018932862788 -0.06925510459854  0.43644932428847  0.52950790610513 -0.35854707814911  0.57476341995696  0.80745980564721  0.21604416583367 -0.49730476820831  0.39237703777594  0.12265498662306  0.45716406078805 -0.21837448587826 -0.18398534380896 -0.51726677722477 -0.09963822594966 -0.01137475442699 -0.07249795811278 -0.32268734976053  0.82234076847709 -0.51477967643181  0.64710929794576  0.31373766928398  0.10154482373420 -0.61019060391726 -0.27629975017838 -0.25002984061838  0.51556022813128 -0.55925105211956  0.17061510112793 -0.43804209591392  0.13165022444210 -0.35975813881796  0.91596543029171  0.84912904045389 -0.48933351314601 -0.55813260225498 -0.71582526684812 -0.06658526841707 -0.42465774664140 -0.61174710960783  0.04029402869557  0.49405425880857 -0.18932178454751  0.14703470232557  0.73761948550299  0.62073486873859 -0.40155574227962  0.75656523172863 -0.27240306643018 -0.20161748866678  0.26028271286699 -0.46337109773781 -0.23841142370826 -0.41274561571128 18630.00000000000000
-0.20846996264667 -0.26265507042200 -0.99582536920741  0.77282577869629 -0.37220561586562  0.12388478747749  0.22192943004884  0.06895932221401 -0.93473316711659 -0.69283820594830 -0.10118723325720  0.15586816007893  0.45314044994758  0.74565140050170  0.07995080088312  0.84037920987251 -0.50261073288183  0.66132028811478  0.27188403240207 -0.78178545298571  0.01013597486278  0.86772232576167 -0.09304084570967  0.88454830540778 -0.65066653317035  0.20429993027705 -0.73494284847397 -0.71498143619883 -0.42550503534416  0.81933649545190 -0.69511677165844  0.45280769677618 -0.19347786011171  0.80024168205276 -0.44519846378551 -0.49206926728985 -0.85160478961713 -0.95678707466455  0.57107664744565  0.24654462338326  0.02595898351347 -0.50738873637196 -0.80206988922245 -0.28393498235306 -0.51497772067576  0.05889413221997  0.56367901492130  0.92668766485019 -0.35036768122776 -0.15458095530296  0.28128189505302 -0.54195409749438  0.54389300820689 -0.38741089584414  0.07283252733451 -0.44090439349821  0.34365196418672  0.47550136599856 -0.22351674515539  0.17588061183016 -0.12561399417188  0.48294926263682  0.62028863993996  0.72830433816751 -0.53565586178672  0.64128156735258  0.05174585782210  0.67827837977183  0.87396596704149 -0.93140869371054  0.02415126296971 -0.13080507594169  0.19304430953331 -0.10912536976384 -0.59269169934322 -0.81281231869604 -0.46582737087428  0.05940007839779 -0.82112348532989  0.79767740220415 -0.81783263031099 -0.18995475517559  0.03980715704408  0.19895443506912 -0.29560559432174 -0.39061463344596 -0.46865083366974 -0.57343507604777 -0.07954116365652 -0.54411128903419 -0.40310044277372  0.71392151946611 -0.02870930843758 -0.25861052208051 -0.64087147061517 -0.22579990164007 -0.23057269292337 -0.47262559638551  0.55593850623427  0.03302042994335 -0.22709172344994 -0.09295552178967  0.89504748346019 -0.45641328476222 -0.30040173701065 -0.42863812021586 -0.06625345744905  0.43780456920563  0.53043128602348 -0.35982069337133  0.56962367775499  0.80732317009685  0.21583912681608 -0.49700363675297  0.39547780053429  0.12581598112184  0.45877189590584 -0.21622769187685 -0.18459330162320 -0.51733700275535 -0.09749787244683 -0.01137449075354 -0.07018877739691 -0.32717178372712  0.82265877732356 -0.51157355151880  0.64843431972159  0.31442771138904  0.10311742133402 -0.61144261841369 -0.27676990565981 -0.24906199668152  0.51276974497380 -0.55550423469270  0.17392866499797 -0.43832710256449  0.12955753685773 -0.36124907585175  0.91100895259856  0.84917480367451 -0.48891733671276 -0.55713054486182 -0.71753471410832 -0.07376522657382 -0.42622764671584 -0.61026277558344  0.03768904661343  0.49186807201474 -0.19005391924408  0.14464223406676  0.73363454260552  0.62689183076933 -0.39490262953142  0.75666097240750 -0.27291414586931 -0.20061427082027  0.25659946280574 -0.45891611592974 -0.24121511829271 -0.41087093625008 18742.50000000000000
-0.20716525931976 -0.26314336786771 -0.99031643624029  0.77336219741154 -0.37192715511930  0.12135518766204  0.22673083750156  0.06889307807135 -0.93723857578887 -0.69364606470609 -0.10259170876374  0.15541249076789  0.45597006453518  0.74511379233371  0.07236406571208  0.84313994628650 -0.50175829025336  0.66251744993096  0.27460786216655 -0.77826802034360  0.00956855201094  0.86478204638666 -0.08874322849469  0.88682670927355 -0.65018134290545  0.20657989872516 -0.73611417568999 -0.71489401393272 -0.42577284198090  0.82028685293822 -0.69418894470192  0.45087896866153 -0.20003798167338  0.79557448489320 -0.44283903069392 -0.49122129552435 -0.85357111625423 -0.95880960024097  0.57041892944628  0.24575377159465  0.03262112979019 -0.50836736976188 -0.79578297253941 -0.28303904629881 -0.51559912152280  0.06387708711149  0.56324187208138  0.92765331096057 -0.35335993635570 -0.15843766531303  0.27761741126224 -0.54046555277384  0.54309089831736 -0.38382372551785  0.07121064851798 -0.43967637850094  0.34244623579196  0.47708618933146 -0.22249745588650  0.18187298913292 -0.12560692988916  0.48130909918726  0.62307676305103  0.72816557959691 -0.53707338596679  0.63837349727299  0.05180172307004  0.67893018265600  0.86883845613508 -0.93464924925934  0.02339124264547 -0.13286843679895  0.19176378643178 -0.11302255934365 -0.59197630866159 -0.80979863692826 -0.46700736959688  0.05254314172647 -0.82559694881817  0.79660539035182 -0.82049640016200 -0.18750708502936  0.04172319881956  0.19908389493097 -0.29140020182975 -0.38875073629388 -0.46949756028869 -0.57214409624162 -0.08387196203183 -0.54845553588357 -0.40384741988947  0.71511004875790 -0.02686520641346 -0.26215900702918 -0.64231361823710 -0.22341007687583 -0.22949204843459 -0.47299980169830  0.56143158061474  0.03341371744931 -0.23257564844684 -0.09193086555100  0.89163960824805 -0.45652096871651 -0.30007139547875 -0.43103933480134 -0.06682999817968  0.43730080840145  0.52810409469547 -0.36131155540100  0.56885685111583  0.80834784073923  0.21561158808949 -0.49896915775354  0.39182400936107  0.12380930070690  0.45712835900727 -0.21703338885873 -0.18177614994100 -0.52118333847351 -0.09579829149846 -0.00974375244511 -0.07121759221380 -0.32773003659310  0.81971987348688 -0.51281165736928  0.64877881930395  0.31706123575150  0.10656105358904 -0.60997426375596 -0.27342412660034 -0.25145905279505  0.51401081370214 -0.55962494758368  0.17740949195842 -0.44064661050072  0.13017013345425 -0.36136122053156  0.91154272349273  0.84854613129186 -0.49080816857255 -0.55980496253642 -0.71662338257622 -0.06979973236602 -0.42357749672137 -0.60719674486623  0.03584536059298  0.49313682707267 -0.19116105524618  0.14621598231055  0.73782751166541  0.61997971102622 -0.39600513223285  0.75909357418667 -0.26993382715904 -0.20028389114413  0.26078825326893 -0.46879363464440 -0.23814990696441 -0.41260889272455 18845.00000000000000
-0.21000786083727 -0.26134352872737 -0.99200292356381  0.77201566786649 -0.37041386939866  0.12131692670200  0.22701459376146  0.06549089019503 -0.93240512962333 -0.68913992850476 -0.10010957915591  0.16058346156139  0.45673745831157  0.74369998345260  0.07714024746074  0.84477113984448 -0.49873837391382  0.66119142688091  0.27207248771226 -0.77844044953213  0.00943395344520  0.86245615143529 -0.08891179002823  0.88726650467884 -0.65080603948068  0.20418297718288 -0.73634280693425 -0.71871924284638 -0.42341011361459  0.82264429258565 -0.69331408815472  0.45182821841962 -0.19505384879678  0.79814083905310 -0.44709086552392 -0.48852702643764 -0.85283507067473 -0.95694106534234  0.57355784437116  0.25275376409949  0.03004685077149 -0.50854268130645 -0.79684221105452 -0.28164269447893 -0.52044135031244  0.05923087846320  0.56521535876151  0.93059654890510 -0.35483971962256 -0.15443956251298  0.27873402791205 -0.54271464133333  0.54473535475235 -0.38372337302544  0.07736680450940 -0.44099907901119  0.34372877841870  0.47547159149899 -0.22457440803057  0.17820854950199 -0.12400688010567  0.48447665980126  0.62035314619257  0.72808888277536 -0.53639327393248  0.64143407733336  0.05244662986615  0.67775145910125  0.87167002922605 -0.92888270195424  0.02064092260248 -0.13044594872628  0.19240331371798 -0.11026275983384 -0.59543514876938 -0.80782276290855 -0.46623105479178  0.05533619692835 -0.81957893374470  0.79717220055014 -0.81927845637892 -0.19022733609263  0.04074979664172  0.20012654886079 -0.29426236519682 -0.38916594931572 -0.47213487386642 -0.57298956623105 -0.07992015121161 -0.55109172665748 -0.40806791325796  0.71579554649586 -0.02275008025378 -0.25753398664937 -0.63938307267877 -0.22577772324991 -0.23032219507560 -0.47614529691924  0.55659389773587  0.02939325854144 -0.23152784063624 -0.09251118736422  0.89164815110691 -0.45855568889883 -0.30016573776276 -0.42834871190312 -0.07171321208446  0.43714053805322  0.52786246402217 -0.36253908389404  0.56846243095722  0.80220369211736  0.21834334569512 -0.49540965401026  0.39371981694393  0.12182254732261  0.45610173654353 -0.21885504555104 -0.18763151615329 -0.51569023968750 -0.10047844366447 -0.01288960672502 -0.06975645313622 -0.32554487177238  0.82215501338809 -0.50914704150930  0.64977745408159  0.31183397390163  0.10256276450009 -0.60909831700049 -0.27500141827779 -0.25110751634808  0.51634803414825 -0.55383676360428  0.17183751070683 -0.44108436312828  0.13275622528024 -0.35539178663447  0.91078724187233  0.84834546347801 -0.48518851942021 -0.55677427403052 -0.71740743076025 -0.06705296119237 -0.42567953821646 -0.61302552989491  0.03568252162440  0.49066016622247 -0.18823583511591  0.14436539470140  0.73659544652875  0.62454905393812 -0.39491492530105  0.75516467510053 -0.27160345875782 -0.19886559308725  0.25507933680818 -0.46635754129544 -0.24022192567153 -0.41210344010766 18947.50000000000000
